source_name,review_date,critic_name,review_detail
Willamette Week," November 10, 2016",Zach Middleton," Some animations are effective, like the hallucinogenic visions of a pregnant woman bleeding out on the pavement, or the angular, adrenalized graphics of an officer sprinting for cover."
Killer Movie Reviews," November 6, 2016",Andrea Chase," Strikingly elegiac, it recreates a time and place that can never be lived again on many levels, and does so with sensitivity and compassion. "
Hollywood Reporter," September 27, 2016",John DeFore," Maitland's storytelling eases us into the horror, echoing the experience of witnesses who at first found it hard to digest what was going on."
indieWire," September 27, 2016",Eric Kohn," Maitland crafts an absorbing account of the circumstances surrounding the massacre, setting aside the analysis of Whitman's motives (he also killed his wife and mother) for others to dissect."
RogerEbert.com," August 1, 2016",Brian Tallerico," By focusing on the survivors of evil instead of a perpetrator of it, and by using a daring style to do so, Tower is one of the most essential films of the year."
Austin American-Statesman," March 23, 2016",Joe Gross," Tower has a very clever conceit, combining archival footage and reenactments that have been rotoscope-animated in the manner of Waking Life."
Toronto Star," October 13, 2016",Peter Howell, It ... frees the story from the musty confines of newsreel footage.
We Got This Covered," October 13, 2016",David James," Propulsive, beautiful and tense as hell, Tower is superior documentary filmmaking."
Los Angeles Times," October 13, 2016",Noel Murray, Maitland's experimental approach to a tricky subject leaves viewers with a deeper understanding of a terrible moment in American history.
LRM," October 13, 2016",Edward Douglas, An absolutely terrifying account that keeps you fairly caught up in what essentially was just 96 minutes of terror. 
Village Voice," October 13, 2016",Bilge Ebiri, You might not see a more emotionally shattering film this year.
NOW Toronto," October 12, 2016",Norman Wilner, It's definitely artful but more than a little frustrating.
Entertainment Weekly," October 12, 2016",Kevin P. Sullivan," Tower allies itself with the heroes on the ground and the immeasurable courage they displayed, risking everything for the sake of strangers. That's a story worth telling, one worth remembering, and what makes Tower a must-see."
Mark Reviews Movies," October 12, 2016",Mark Dujsik, Director Keith Maitland's Tower is a daring piece of documentary filmmaking.
Film Journal International," October 12, 2016",Maitland McDonagh," Powerful account of the 1966 spree killings on the University of Texas, Austin campus ."
Brooklyn Magazine," October 12, 2016",Henry Stewart," Tower asks us to resee its tragedy in a way a traditional documentary never could. But it also asks us to resee all tragedies, especially the ways we inure ourselves to them."
RogerEbert.com," October 12, 2016",Matt Zoller Seitz," Tower is explanatory journalism and history, but also personally expressive, and the two impulses never cancel each other out."
New York Times," October 11, 2016",Manohla Dargis," The animation gives Mr. Maitland a lot of creative freedom, allowing him to take Expressionistic leaps."
AV Club," October 11, 2016",Mike D'Angelo," Maitland sticks close to the ground, providing a harrowing moment-to-moment account that foregrounds multiple acts of genuine heroism."
TheWrap," October 11, 2016",Robert Abele," A piece about adrenaline, bravery, grief and memory that stands as one of the year's crowning achievements in emotional, illuminative storytelling."
New Yorker," October 10, 2016",Richard Brody," Exhorted at the time to put the troubles behind them and discouraged from speaking about their experiences, many of the subjects approach Maitland's interviews as long-overdue, albeit pain-filled, acts of personal liberation."
Slant Magazine," October 9, 2016",Christopher Gray," Broadly, filmmaker Keith Maitland's treatment of the UT Tower shooting is both taut and humane."
Georgia Straight," September 28, 2016",Ken Eisner," The dramatic events of that horrible summer day are re-created through survivor interviews, and illustrated by realistic, if still weirdly dreamlike, animation."
The Film Stage," September 27, 2016",John Fink," Utilizing an engaging mix of newly filmed footage rotoscoped à la Waking Life, archival materials, and interviews, Tower employs a verbatim style to capture the harrowing events of August 1, 1966."
Consequence of Sound," September 27, 2016",Dan Caffrey," As much as the moviegoer in you might prefer the animation to be carried to the very end, Maitland reminds us that, style aside, Tower is a story that's all too real."
Variety," September 27, 2016",Justin Chang, [Tower] powerfully channels the terror and confusion of that terrible August day while also achieving the weight and authority that can only come with time and distance.
SF Weekly," November 4, 2016",Sherilyn Connelly," In addition to being as close to a you-are-there document of an incident that the NRA would probably rather we forgot, Tower also works as a study of both survivor guilt and guilt-guilt."
San Francisco Examiner," November 4, 2016",Anita Katz, This is gripping nonfiction cinema containing thrills and a point.
Chicago Reader," November 3, 2016",J. R. Jones," Despite the grim topic, Tower offers moments of genuine hope in the acts of bravery and kindness that took place during the siege."
Chicago Sun-Times," November 3, 2016",Richard Roeper, The result is a remarkable film that deserves an Academy Award nomination for best documentary.
San Francisco Chronicle," November 2, 2016",G. Allen Johnson, Easily one of the best films of the year ...
Newcity," October 31, 2016",Ray Pride," Elemental yet expressionistic, Tower is an admirable attainment, a broadside from the solar plexus, and the powerhouse ending, partially narrated by Walter Cronkite commenting in the day, is magnificent. So much tenderness! So much humanity."
Cinemalogue.com," October 28, 2016",Todd Jorgenson, There's plenty of contemporary resonance to this gripping documentary.
"The Stranger (Seattle, WA)"," October 27, 2016",Andrew Wright, The film's combination of archival footage and Waking Life-ish rotoscoped animation ... may actually be the best way to capture the horrid unreality of the situation. You are there.
One Guy's Opinion," October 27, 2016",Frank Swietek, Maitland's skillful assemblage of material gives his recounting of the terrible event remarkable immediacy while also endowing it with nightmarishly universal meaning. 
Fort Worth Star-Telegram/DFW.com," October 27, 2016",Cary Darling, It brings the terror of those 90 minutes on a sizzling 100-degree August day to vivid life.
Dallas Morning News," October 27, 2016",Chris Vognar," Tower manages to collapse the space between past and present, which, given the timeliness of the subject matter, has a haunting effect."
Seattle Times," October 27, 2016",Soren Anderson, Maitland has created a documentary with a remarkable you-are-there immediacy.
Film Experience," October 26, 2016",Glenn Dunks," What archival footage there is of the shooting event is effortlessly woven into the narrative, acting as a recurring reminder that this was a very real thing that happened and how violent, bloody, and shocking it really was. "
Austin Chronicle," October 20, 2016",Marc Savlov," I rarely, if ever, use the cliche ""a must-see movie,"" but in this case it's entirely apropos."
IGN Movies," October 17, 2016",Josh Lasser," It is certainly a blurring of the lines between fact and fiction, but the result of Maitland's documentary is a new sort of truth of the University of Texas Tower shootings."
Flavorwire," October 15, 2016",Jason Bailey," 'Tower' isn't looking back on the tragedy - it's living in it, a tick-tock of an afternoon's terror, as uncertain of its causes or its outcome as the people on the UT campus were that afternoon."
Paste Magazine," October 14, 2016",Andy Crump," That the film is as meaningful today as it would have been in 1966 is a grim testament to how little things have changed since then, though it must be said that much of what has changed doesn't paint an especially sunny tableau."
Common Sense Media," October 14, 2016",S. Jhoanna Robledo, Doc uses animation to tell intense story of 1966 shooting. 
Globe and Mail," October 14, 2016",Ian Bailey," Animation seems an odd means of addressing such a grim tragedy, but it gives Maitland the creative freedom to effectively tell a suspenseful, harrowing and moving story."
leonardmaltin.com," October 13, 2016",Leonard Maltin," Whether we're talking about fictional filmmaking or documentaries, Tower is one of the best films of the year."
