source_name,review_date,critic_name,review_detail
Cleveland Plain Dealer," June 9, 2016",Joanna Connors," Midway through it I scrawled in my notebook: ""This is the movie that 'Seabiscuit' wanted to be, and wasn't."""
Las Vegas Weekly," June 9, 2016",Josh Bell, Any eventual feel-good narrative film based on this story will have a lot to live up to.
Seattle Times," June 2, 2016",Moira MacDonald," Oh, just try to resist this one."
Independent (UK)," April 16, 2015",Geoffrey Macnab, Dark Horse plays like a documentary version of an Ealing comedy.
Radio Times," April 16, 2015",David Parkinson," Osmond might have delved deeper into the morality of National Hunt racing, but with editor Joby Gee she ably relates the account with archive footage, photographs and a few blurry re-constructions."
Guardian," April 16, 2015",Peter Bradshaw," With its sheer warmth and likability, this good-natured documentary won my heart - a real-life The Full Monty or Billy Elliot or Pride."
Daily Telegraph (UK)," April 16, 2015",Rupert Hawksley, Osmond's documentary is inspiring and emotive but it is never manipulative. The characters are working-class pragmatists and Osmond should be applauded for making no attempt to disguise this.
Time Out," April 13, 2015",Dave Calhoun," Just as Dream Alliance never quite escapes his lowly background, so 'Dark Horse' sometimes feels like a small-screen runner trying to jump big-screen fence."
The List," April 13, 2015",Karen Krizanovich," More stirring than National Velvet, less sentimental than Champions, Dark Horse never contrives to make us cry. And, like a well-told tale at the pub, it grips from start to finish."
The Playlist," February 6, 2015",Rodrigo Perez," ""Dark Horse"" is crowd-pleasing and sometimes even amiably moving, but never quite essential."
Screen International," January 24, 2015",Allan Hunter," A heartwarming true story that has been expertly crafted into an irresistible, emotion-charged documentary."
Washington Post," May 12, 2016",Stephanie Merry," At times, the documentary's unhurried pace verges on the slow. Ultimately, though, it is such a feel-good story that it's best not to rush things."
San Francisco Chronicle," May 12, 2016",Walter V. Addiego, Who can resist a good horse story?
Baret News," May 8, 2016",Kam Williams, An exhilarating tribute to an overachieving underdog that turned a barmaid's fanciful dream into a reality.
Christian Science Monitor," May 6, 2016",Peter Rainer," Louise Osmond's ""Dark Horse"" is a slight but winning documentary about a most unlikely event, and I hope Hollywood doesn't get wind of it."
The Film Stage," May 6, 2016",Michael Snydel," It's told with an uncommon level of pathos and craft, emphasizing the symbolic personal victories above the historical viewpoint. "
Consequence of Sound," May 6, 2016",Dominick Mayer," Dark Horse's primary function is to inspire, and Osmond does this capably; at a fleet 85 mins, the film hardly overstays its welcome, even if it'd hardly be a struggle to spend more time with the boisterous, sometimes toothless members of the syndicate. "
Common Sense Media," May 6, 2016",Barbara Shulgasser," Stirring, inspiring docu about unlikely champion."
RogerEbert.com," May 6, 2016",Godfrey Cheshire," It would be hard for any fictional treatment to beat the pleasures of Osmond's genial, enthralling documentary."
NPR," May 5, 2016",Ella Taylor, It's true that Dark Horse relies a bit too heavily on commercial race footage. Yet the movie grows into uplift of a whole other kind.
New York Times," May 5, 2016",Jeannette Catsoulis," Unfolding with a sincerity that dares you to roll your eyes, this warmhearted documentary by Louise Osmond wallows in its working-class roots like a horse in clover."
Wall Street Journal," May 5, 2016",Joe Morgenstern," The special appeal of ""Dark Horse"" is that it's about many more things, all of them fascinating, than its starting point would suggest."
New York Post," May 5, 2016",Lou Lumenick, [A] crowd-pleasing documentary ...
Film Journal International," May 5, 2016",Edward Douglas," If you aren't already a horseracing enthusiast, Dark Horse offers very little that will interest you in its come-from-behind story."
AV Club," May 5, 2016",Noel Murray," For the many, many viewers who've never heard of Dream Alliance, Osmond's documentary is edge-of-the-seat stuff."
Village Voice," May 4, 2016",Alan Scherstuhl, This horse tale mostly moves and delights.
SSG Syndicate," April 27, 2016",Susan Granger," A defiantly inspirational, rags-to-riches equine story that's patched together from archival footage...."
The Big Issue," December 12, 2015",Edward Lawrenson," Exciting though the races are, the film is most powerful as a tribute to Dream's many owners and to the community spirit -- dare I say solidarity -- of these working-class folk urging their horse to beat the odds."
NOW Toronto," September 14, 2015",Norman Wilner," It gets the job done well enough, but you'll be left wondering why the movie doesn't trust you to appreciate Dream Alliance's story on your own."
Observer (UK)," April 19, 2015",Jonathan Romney," It's a good-humoured, no-frills story of a Welsh working-class community that clubbed together to invest in a thoroughbred, and ended up with the winner of the Welsh Grand National."
TheShiznit.co.uk," April 17, 2015",Matt Looker," The nags-to-riches journey of Dream Alliance becoming a short-lived racing favourite doesn't exactly set the world alight, but it makes for some triumphant moments."
Sacramento News & Review," June 2, 2016",Jim Lane," The interviewees are the main attraction... but a surprisingly vivid presence is Dream Alliance himself, who comes off as a scrappy animal with a gamely competitive spirit and a lot of horse sense (no pun intended)."
St. Louis Post-Dispatch," June 2, 2016",Calvin Wilson," It's an old-fashioned tale of an individual overcoming the odds - only in this case, that individual happens to be a horse."
EricDSnider.com," June 2, 2016",Eric D. Snider," Hits most of the sweet spots: colorful characters, a lovable animal, an informative but not stuffy tone, a story you probably don't already know, and a short running time."
Arts Fuse," June 1, 2016",Gerald Peary, Dark Horse is all cliché and yet it's OK. It's sincere. It has a heart. It's cheery and unpretentious and the cast of characters are ingenuous and appealing.
Philadelphia Inquirer," May 27, 2016",Tirdad Derakhshani," Americans seem uncommonly uncomfortable discussing our own class struggles. But, boy, do we love to watch the Brits do it. I think that's one reason the inspiring and joyful Dark Horse is such an appealing film."
Boston Globe," May 26, 2016",Peter Keough," A remarkable tale about ordinary people, and Osmond keeps it simple with her conventional style and good-natured manipulation."
Austin Chronicle," May 26, 2016",Steve Davis," Regardless of whether Dream Alliance wins, places, or shows, he and this lovely film are, without question, a sure bet."
National Post," May 20, 2016",Chris Knight," The resulting film feels a little rough, but as long as you don't look it in the mouth it should appeal to those who like a good under-horse story."
One Guy's Opinion," May 20, 2016",Frank Swietek, A crowd-pleasing tale of winning against all odds that's practically impossible not to like.
Globe and Mail," May 20, 2016",Barry Hertz," An inspiring tale heard, as it were, straight from the horse's mouth."
Groucho Reviews," May 19, 2016",Peter Canavese," Osmond doesn't belabor style in any way, opting to shape the story simply and directly through the new interviews, available archive materials, and efficient montage. "
Arizona Republic," May 19, 2016",Bill Goodykoontz," Osmond may tell the story to wring maximum emotion out of the audience, but so what? Isn't that why people make these movies? It is. And more importantly, it's why people watch them."
Reeling Reviews," May 17, 2016",Robin Clifford," Anyone who has a love for our equine friends and horse racing will enjoy ""Dark Horse"" to the fullest."
Reeling Reviews," May 15, 2016",Laura Clifford," ""Dark Horse"" isn't the usual rags to riches story, nor is it a Hollywood tale of an unparalleled athlete that overcomes everything in his path. It's about having a dream and seeing it through and the lifelong bonds and satisfaction that follow."
Kaplan vs. Kaplan," May 15, 2016",Jeanne Kaplan, Osmond has given moviegoers a delightful and inspirational experience we may have otherwise missed
Kaplan vs. Kaplan," May 15, 2016",David Kaplan," Won the Audience Award at Sundance last year, and it's easy to see why."
Chicago Daily Herald," May 12, 2016",Dann Gire, An unexpectedly touching story of pure love.
SF Weekly," May 12, 2016",Sherilyn Connelly," The unquestionably uplifting Dark Horse is halfway to being a narrative film as it is, re-creating many scenes both profoundly emotional and deeply silly."
Chicago Reader," May 12, 2016",J. R. Jones, Osmond reaches for political relevance [but] it seems peripheral to the investors' agenda of patting themselves on the back.
Paste Magazine," May 12, 2016",Mark Rabinowitz, This endearing and original documentary about the unlikeliest of thoroughbred horses and the Welsh barmaid who bred him simply wires the field in the Unbelievable Derby.
