source_name,review_date,critic_name,review_detail
Garuyo," February 22, 2016",Uriel Barco, A solid job with its own message that can be enjoyed from different views. [Full review in Spanish]
Excelsior," February 22, 2016",Adrián Ruiz," Disney created a fun fable, as smart as a dolphin, quick as a hare and with a message as strong as a bull. [Full review in Spanish]"
En Filme," February 22, 2016",Carolina Ruiz," Zootopia makes a statement about how we should not judge people by race, genre or looks. [Full review in Spanish]"
Time Out México," February 19, 2016",Jonathan Sánchez, Zootopia has all the elements to become a classic for fans of the House of Mouse. [Full review in Spanish]
Cinema Movil," February 19, 2016",Jonathan Sánchez," This is probably one of the best films Disney has ever created, it delivers on everything you'd expect from it and more. [Full review in Spanish]"
Forbes," February 19, 2016",Scott Mendelson," It's funny, it's clever, it's exciting and suspenseful, and it operates as one of the more potent ""social issues"" pictures that we've seen from a major studio (even during the Oscar season) in quite some time."
Starburst," February 18, 2016",Peter Turner," A wild ride with some noir-ish undertones, Zootropolis packs in plenty to keep the whole family entertained."
Clarín," February 18, 2016",Pablo A. Scholz," A smart play on ""the race card"" in this fun and politically correct Disney film. [Full review in Spanish]"
Cine 140," February 18, 2016",Juan Hernández," Disney creates a new classic, let's just hope they don't give us a million sequels and tv shows. [Full review in Spanish]"
Blog de cine," February 18, 2016",Sergio Benítez, Zootopia continues the wining streak Disney has had since Tangled. [Full review in Spanish]
The List," February 17, 2016",Emma Simmonds," The be-true-to-yourself and don't-judge-others messages are nicely worked in: while it's robustly right-on, including being cheerfully feminist, it never feels preachy."
El Pais (Spain)," February 15, 2016",Jordi Costa, A noir comedy that carries itself with loads of imagination. [Full review in Spanish]
Screen International," February 12, 2016",John Hazelton," The variety of cute - and occasionally slightly scary - animals should keep younger kids interested for most of the hour-and-three-quarters running time, while older kids and parents will be diverted by the comedy and pop culture references."
Blog de cine," February 12, 2016",Mikel Zorrilla, Zootopia is a big surprise that offers quality fun creating an interesting story that keeps you interested until the end. [Full Review in spanish]
Hollywood Reporter," February 12, 2016",Michael Rechtshaffen," Just when it was looking like animated animal movies had run out of anything original to say, along comes the smartly amusing, crisply relevant Zootopia to handily demonstrate there's still plenty of bite left in the anthropomorphic CG menagerie."
Variety," February 12, 2016",Peter Debruge," Disney offers a decades-later correction to 'Song of the South,' in which rabbits and foxes have a chance to live together in relative harmony."
Dork Shelf," March 2, 2016",Jason Gorber," With a deep, complex yet accessible storyline married to a visually sumptuous telling of an animal tale, the film is an absolute treat, feeling the equal of any classic Disney flick. "
AV Club," March 2, 2016",Jesse Hassenger," By investigating the mechanics of long-held cartoon assumptions (both about the harmoniousness of some cartoon animals, and the characteristics of others), Disney is encouraging viewers young and old to see the world differently and more thoughtfully."
Slant Magazine," March 2, 2016",Kenji Fujishima," The film goes deeper in its allegorizing, tapping into the volatile nature of identity politics."
We Got This Covered," March 2, 2016",Isaac Feldberg," Bright-eyed and bushy-tailed as its long-eared lead while still brilliantly conscious of social issues, Zootopia represents Disney at its most visually resplendent and thematically ambitious. "
TheFilmFile.com," March 2, 2016",Dustin Putman," Vividly mounted with a breadth of vision worth celebrating. Disney has hit a home run with ""Zootopia,"" a grand entertainment with an ingeniously developed, socially conscious message."
USA Today," March 2, 2016",Brian Truitt," Its earnest ""You can be anything!"" message is heavy-handedly clear, though Zootopia works best as a funny romp that ingeniously imagines a landscape where hamsters can be businessmen and polar bears are the coolest bodyguards around."
IGN Movies," March 2, 2016",Eric Goldman," Zootopia is a wonderful example of how Disney, at its best, can mix its past and present together in a very cool, compelling way."
New York Daily News," March 2, 2016",Katherine Pushkar," Right there with the likes of ""Up"" and ""Inside Out,"" ""Zootopia"" is so well done I forgot it was animated."
Konexión," March 1, 2016",Israel Acosta Aroche, A film with lots of strong ideas that are much needed in times where xenofobia is still a thing. [Full review in Spanish]
San Jose Mercury News," March 1, 2016",Tony Hicks," ""Zootopia"" dishes its messages the best way possible: colorfully, cleverly, warmly and with humor, all packaged in a strong storyline. It's not among the animated greats, but close enough to certainly be worth a couple hours of a parent's time."
Metro," March 1, 2016",Matt Prigge," A big, sometimes messy, sometimes insightful exploration of bigotry, using animals to preach for a more evolved understanding of each other's innate differences. "
Groucho Reviews," March 1, 2016",Peter Canavese," If Zootopia only reluctantly comes around to its crime-solving story, that's understandable: the good stuff resides in the characterizations and the morality play around them, decrying fear of the other."
The Film Stage," March 1, 2016",Josh Slater-Williams," Zootopia proves a successful amalgamation of disparate influences, much like its eponymous city."
Village Voice," March 1, 2016",Michelle Orange," Heavy with pop allusions and references to other crime underworld movies, including The Godfather and Chinatown, Zootopia is impressive in its visual conception and scope: At once straightforward and densely layered with wit and incident ..."
Entertainment Weekly," February 29, 2016",Chris Nashawaty, Zootopia's message of tolerance is a noble one. But it's loopy moments ... that give this modest film its magic.
Film School Rejects," February 29, 2016",Christopher Campbell," ""A very clever movie with the sort of meticulous world building that's ripe for the spawning of inventive humor."""
Film Journal International," February 29, 2016",Kevin Lally," Delightful Disney animated tale of a city populated by ""civilized"" animals of all stripes is both fun for kids and a clever mélange of noir and social commentary."
The Skinny," February 29, 2016",Michael Jaconelli, A neo-noir buddy cop comedy that will likely entertain children and adults alike thanks to a steady stream of gags and vibrant visuals.
Cine Premiere," February 28, 2016",Diana Sánchez Uranga," It has the quality seal of all Disney films, but stands out because of the details. [Full review in Spanish]"
Cine Vértigo," February 26, 2016",Ernesto Diezmartinez," It's deffinately not this year's greates animated picture, but it's one that works and it works good. [Full review in Spanish] "
Rolling Stone," March 3, 2016",Peter Travers," This animated crime caper comes ready to party hard, but also takes a deep dive when necessary, especially when certain species are treated as threats and cause public panic. Listen up, Mr. Trump. "
Fort Worth Star-Telegram/DFW.com," March 3, 2016",Maricar Estrella," On the surface, Zootopia is a witty, wondrous buddy-cop film... At a deeper level, the film allows parents to bring tough topics to the dining-room table, topics such as bullying, stereotyping and inclusiveness."
New York Times," March 3, 2016",Neil Genzlinger," Funny, smart, thought-provoking - and musical, too."
Seattle Times," March 3, 2016",Soren Anderson," Combining a surprisingly sophisticated conspiracy subplot ... with unexpected plot twists, insightful character studies, energetic pacing and even a very funny riff on ""The Godfather,"" ""Zootopia"" has plenty to appeal to both kids and adults."
Blu-ray.com," March 2, 2016",Brian Orndorf," A mixed bag when it comes to entertainment value, but for the first time in a long time, Disney's attempting a high wire act with tone and content, making the feature intriguing but not always triumphant. "
Fort Worth Weekly," March 2, 2016",Kristian M. Lin," Zootopia isn't tied down to any specific element in our present-day environment, but nevertheless it emerges as chillingly relevant to our time."
Chicago Daily Herald," March 2, 2016",Dann Gire," This wild and comic political twist on ""Animal Farm"" works for both kids and adults as a reaffirmation of equal justice and opportunity while rejecting racial and gender stereotyping."
Fresno Bee," March 2, 2016",Rick Bentley," When the new animated movie focuses on the critters, it's a funny trip through the animal kingdom. What slows the ark (oops, make that arc) of the film is a crime story that's in need of a few more monkeyshines."
BuzzFeed News," March 2, 2016",Alison Willmore," It's a world in which race does not exist. But species certainly do, and they provide a fuzzier, cuddlier way for Zootopia to get at some thorny issues of prejudice and profiling."
Chicago Sun-Times," March 2, 2016",Richard Roeper," Zootopia is one of my favorite animated movies. Not one of my favorite animated movies of the last year or two, or of the last decade, or in recent memory. It's one of my favorite animated movies, period."
Vox," March 2, 2016",Todd VanDerWerff," It's goofy and joyful. It has an actual message that it's not shy about expressing directly, one that's filled with depth beyond ""be nice to each other."" And its screenplay is surprisingly clever on a structural level."
Cleveland Plain Dealer," March 2, 2016",Laura DeMarco," Yes, the adorable factor is pretty high. But so is the movie's IQ. Zootopia is a thought-provoking film about big ideas like tolerance and diversity and rising above your base animal nature."
Examiner.com," March 2, 2016",Travis Hopson," With ""Zootopia"" Disney has a new classic on their hands, one that combines memorable characters, gorgeous animation, social awareness, and a framework that can be built upon for years to come."
NOW Toronto," March 2, 2016",Norman Wilner," Zootopia is a lot of things at once, and all of them are pretty good."
Tampa Bay Times," March 2, 2016",Steve Persall," Good intentions don't always make for good movies. Case in point: Zootopia, a Disney film with more on its mind than animated fun and fuzzies. So much, in fact, that it loses track of what audiences expect, what they're being sold."
San Francisco Chronicle," March 2, 2016",Mick LaSalle, Each bustling frame is packed with so much repeated-viewings-rewarded imagery that the screen must be sampled rather than taken in as a whole.
Newsday," March 2, 2016",Rafer Guzman, Entertaining and thought-provoking.
NUVO Newsweekly," March 2, 2016",Edward Johnson-Ott," Zootopia is stuffed with characters, situations, culture clashes and eye candy."
Beliefnet," March 2, 2016",Nell Minow, Wonderfully imagined -- the animators have a lot of fun with the drastic scale and biome differences.
FilmDrunk," March 2, 2016",Vincent Mancini," If you were raised on Zoobooks and Far Side cartoons, ZOOTOPIA is one of the greatest animated movies ever."
Philadelphia Inquirer," March 3, 2016",Steven Rea," Apart from its anthropomorphic, allegorical angle, Zootopia is also a tale of female empowerment and a classic noir, too."
Kansas City Star," March 3, 2016",Loey Lockerby," Disney's latest is clever and endearing, but it's the animated equivalent of a pro-diversity pep rally."
Toronto Star," March 3, 2016",Peter Howell," Ginnifer Goodwin and Jason Bateman lead an aces voice cast, playing good-cop bunny Judy Hopps and con-artist fox Nick Wilde, who must find common turf to solve a crime wave in the title metropolis. Call it fur noir."
Las Vegas Weekly," March 3, 2016",Josh Bell," A winning, gorgeously animated story about anthropomorphic animals living in relative harmony in a bustling metropolis. "
ComingSoon.net," March 3, 2016",Alan Cerny," Disney's Zootopia is sweet and addresses social issues with sensitivity. Sometimes it can't quite reach its lofty goals, but it's still wildly entertaining."
National Post," March 3, 2016",Chris Knight, An indication of what good animation can do in the service of a decent story.
Toronto Sun," March 3, 2016",Bruce Kirkland, The result is a slam-dunk candidate for best animated feature in next year's Oscars. But the pleasure now comes in appreciating the sumptuous artistry.
Georgia Straight," March 3, 2016",Janet Smith," It's hard to create wonder with animation these days, but with its mix of the detailed storybook, the 3-D stuffy, and the retro-Disney cartoon, Zootopia conjures an animal kingdom that still manages to astonish."
SF Weekly," March 3, 2016",Sherilyn Connelly," In addition to being a crowd-pleasing Disney cartoon, Byron Howard and Rich Moore's Zootopia works as both a nifty detective story and a parable on institutionalized racism."
One Guy's Opinion," March 3, 2016",Frank Swietek," A clever piece of family entertainment that wittily uses whodunit convention to deliver messages about tolerance, self-confidence and friendship in eye-catching fashion."
Consequence of Sound," March 3, 2016",Dominick Mayer," Zootopia might not be the best of Disney's recent in-house movies, but it's easily the most political film the Mouse House has turned out in a good while."
The National (UAE)," March 3, 2016",James Mottram," Zootropolis is a colourful, creative and charming film, full of wit and invention."
Dallas Morning News," March 3, 2016",Britton Peele," It strikes a near perfect balance between fun family comedy and message film, never feeling like it's too much of either."
Minneapolis Star Tribune," March 3, 2016",Colin Covert," Fun and funny, beautiful to look at and tempting to get lost in, Disney's fable stands up along anything in the studio's catalog."
St. Louis Post-Dispatch," March 3, 2016",Sarah Bryan Miller," It's smart entertainment that deals effectively with issues of diversity and sexism, while staying light and never preachy."
Austin Chronicle," March 3, 2016",Marc Savlov," Easily one of Disney's more imaginative and detail-oriented CGI offerings in a while, Zootopia uses the classic tropes of anthropomorphized animals and comic references to pop-culture touchstones to slyly puzzle out what it means to be ""civilized."""
Washington Post," March 3, 2016",Jen Chaney," The best animated film of the year, as well as one that conveys a message rarely heard in movies for children: Getting exactly what you hoped for isn't the end of the journey."
Bullz-Eye.com," March 3, 2016",David Medsker, Zootopia is an on-point commentary about prejudice and racism... [and] it explains these subjects to children better than most parents ever could. 
Guardian," March 3, 2016",Jordan Hoffman, An anthropomorphized hippopotamus in a business suit will always be welcome. 
Arizona Republic," March 3, 2016",Barbara VanDenburgh," It may lack the bold, pioneering spirit of Disney and Pixar's best animated features, but it still clears some pretty high bars into the human heart."
AllMovie," March 4, 2016",Violet LeVoit," Even though Zootopia remains whimsical family entertainment and never turns into a polemic, at its core it has more in common with Animal Farm . . . than it does with other classic anthropomorphized Disney fare . . ."
"Capital Times (Madison, WI)"," March 4, 2016",Rob Thomas, It's a candy-coated film that doesn't sugar-coat the complexities of race relations.
HollywoodInToto.com," March 4, 2016",Christian Toto, Lions and tigers and preconceived notions about others based on their outward appearances ... oh my!
Newark Star-Ledger," March 4, 2016",Stephen Whitty," ""Zootopia"" does have some important things to say about not judging people by what they look like, or what part of the world they come from. Kids will probably nod and embrace that as sensible advice. Now if we could only get some adults to listen, too."
Globe and Mail," March 4, 2016",Kate Taylor," Leaving aside amusing jokes about the wolves trying desperately to contain a group howl or sloths working as bureaucrats, animal behaviour is a troubling metaphor for cultural diversity."
Reel Film Reviews," March 4, 2016",David Nusair, ...a decidedly middle-of-the-road Disney effort...
Detroit News," March 4, 2016",Adam Graham," ""Zootopia"" is a delight: It's cute and clever, smart and sophisticated, with plenty to offer children and adults."
honeycuttshollywood.com," March 3, 2016",Kirk Honeycutt, Donald Trump would scream 'loser' were he to see Disney's 'Zootopia.'
EricDSnider.com," March 3, 2016",Eric D. Snider," Kids will undoubtedly enjoy it, but this one seems meant more for adults who can appreciate its ingeniously fabricated world and its big-hearted ideals."
NYC Movie Guru," March 3, 2016",Avi Offer," A winning combination of comedy, drama, suspense and thrills that will delight kids and adults alike. It's a potent reminder that we're in a Golden Age of Animation. "
MovieWeb," March 3, 2016",Julian Roman," Disney's 'Zootopia' is wildly adventurous and knockdown funny, arguably the best film of 2016 so far."
Austin American-Statesman," March 3, 2016",Nicole Villalpando," [Zootopia is] incredibly entertaining in the beginning as we see how different animals live in different parts of Zootopia that feel very human, indeed... It's the dark middle part that is hard to reconcile in a Disney movie."
Paste Magazine," March 3, 2016",Andy Crump," Simple though its politics may be, the film is effective -- and coming from a mainstream studio, it is even just daring enough to make a difference."
New England Movies Weekly," March 3, 2016",Daniel M. Kimmel," Everything you could want in an animated film: creative visuals, solid script, engaging characters. "
Boston Globe," March 3, 2016",Tom Russo," An agreeable hodgepodge, at least, one that aims to be not just a breezy mystery, but also a race-and-ethnicity fable."
Wall Street Journal," March 3, 2016",Joe Morgenstern, Zootopia is Yootopia if you're looking for jaunty fun. 
Los Angeles Times," March 3, 2016",Gary Goldstein," Bursting with a rich blend of timely themes, superb voice work, wonderful visuals and laugh-out-loud wit, Walt Disney Animation Studios' ""Zootopia"" is quite simply a great time at the movies."
Film Comment Magazine," March 3, 2016",Michael Sragow," These filmmakers cross-fertilize social satire with burlesque, parody, and self-parody."
Collider," March 3, 2016",Matt Goldberg, It's got a catchy pop song and a nice message about working to achieve your dreams. But because the directors pushed further- in showing how prejudice seeps into our daily lives-they've made Zootopia a destination you absolutely must visit.
Birth.Movies.Death.," March 3, 2016",Devin Faraci," This charming, pop culture soaked movie admirably takes on racial issues but sags under the weight of its muddled metaphors."
Winnipeg Free Press," March 4, 2016",Randall King," Unlike a certain Pixar property having to do with automobiles, this one warrants a sequel."
"Deseret News, Salt Lake City"," March 4, 2016",Josh Terry," A rich blend of story, message and entertainment."
Salt Lake City Weekly," March 4, 2016",Scott Renshaw, It's confusing when it starts to feel that Zootopia is working against its own message to get easy laughs.
ScreenRant," March 4, 2016",Ben Kendrick, Zootopia is filled with lovable characters and a heartfelt message for kids - along with a layered subtext for adults that is both timely and moving. 
RogerEbert.com," March 4, 2016",Matt Zoller Seitz," A funny, beautifully designed kids' film with a message that it restates at every turn."
People Magazine," March 4, 2016",Alynda Wheat," Don't be surprised if Zootopia ends up becoming a kids' detective series, based on how fabulously these two go about working the case. "
Independent Online (South Africa)," March 4, 2016",Latoya Newman," The script is highly entertaining - funny enough to keep the young ones entertained, but witty enough to keep adults hooked and LOL-ing through most of the movie."
Cinemaclips.com," March 4, 2016",Roger Tennis, The cagey and delightful 'Zootopia' is creature comfort in every way. 
Tribune News Service," March 4, 2016",Katie Walsh," Somehow, Disney has managed to pull off a hard-boiled police procedural thriller about political corruption starring an adorable, large-eyed bunny. As strange as this combination might seem, it works. Who knew bunnies could make such intrepid rookie cops?"
San Diego Reader," March 4, 2016",Matthew Lickona, A buddy-cop comedy crossed with a political thriller and mashed up against a social drama. It's a credit to Disney's collaborative process that the whole thing manages to hold together as well as it does.
CraveOnline," March 4, 2016",William Bibbiani," Teems with sight gags and puns and pop culture references, but it's all an excuse to use the buddy cop genre they way it was always intended, as a form of social commentary."
San Francisco Examiner," March 4, 2016",Jeffrey M. Anderson," The computer-generated creatures have smooth and cheerful lines, like old-style ""stretch-and-squash"" animation. The movie is wonderfully fluid and graceful."
Tri-City Herald," March 4, 2016",Gary Wolcott, The motor vehicles department scene alone is worth the price of a ticket. I'm still laughing. 
Screen It!," March 4, 2016",Jim Judy," It's the best film so far of 2016 and should easily be at or near the top of the list for Best Animated Film come award season next December and beyond. (Full Content Review for Parents - Violence, Scary Stuff, etc. - Also Available)"
Parade Magazine," March 4, 2016",Neil Pond, Shows just how far the House of Mouse has evolved from dreamy prince-and-princess fairy tales of decades past.
Mark Reviews Movies," March 4, 2016",Mark Dujsik, [I]t's dealing head-on -- in that subversively indirect way that these animal-based tales do -- with issues that aren't so easily defined and are far more difficult to resolve.
Suburban Journals of St. Louis," March 4, 2016",Mathew DeKinder," ""Zootopia"" is a wolf in sheep's clothing, a movie packed with talking animals that dares to be something more by offering up a bold little slice of social commentary. "
Common Sense Media," March 4, 2016",Sandie Angulo Chen," Charming buddy-animal story promotes tolerance, teamwork."
NPR," March 4, 2016",Andrew Lapin," If Zootopia becomes fortunate enough to fall into Frozen-style heavy rotation for kids of a certain age, its messages of rejecting prejudice and embracing the complicated nature of multiculturalism could do some good for the world."
NPR," March 4, 2016",Bob Mondello, Credit the Disney folks with making what could have been a lecture on stereotypes into one of the more amusing animated kidflicks of recent vintage.
EntertainmentTell," March 7, 2016",Stephen Silver," Exciting visuals, good characters, lots of laughs and even a timely allegory about American race relations. (Splice Today) "
New Yorker," March 7, 2016",Anthony Lane," ""Zootopia,"" like its heroine, is zesty, bright, and breakneck, with chase scenes and well-tuned gags where you half expect songs to be."
SSG Syndicate," March 7, 2016",Susan Granger," The Mouse House may win the gold for Best Animated Feature in 2017 for this intrepid, action-packed comedy/police procedural parable."
ReelViews," March 6, 2016",James Berardinelli, There's a lot here for kids to like and nearly as much to keep parents from fidgeting.
Illinois Times," March 6, 2016",Charles Koplinski," Timely message buoys charming, clever ""Zootopia."""
The Atlantic," March 6, 2016",Christopher Orr," In many ways a conventional movie, but it unfolds with so much wit, panache, and visual ingenuity that it outstrips many a more high-concept film."
The Young Folks," March 6, 2016",Allyson Johnson," From the enormity of the world building, the slick animation, the enthusiastic voice work done by a sprawling cast and a script that's intelligent and warm, Zootopia is already shaping up to be a highlight of the 2016 cinematic year. "
Reeling Reviews," March 6, 2016",Laura Clifford," What an unexpected surprise, a Disney animation with Orwellian anthropomorphic political allegory and a film noir backdrop not seen since Roger Rabbit was framed."
The Patriot Ledger," March 5, 2016",Al Alexander," It should serve as a terrific inspiration for little girls to dream big and aspire high. But the larger message ""Zootopia"" is sending is one of tolerance and understanding."
Kaplan vs. Kaplan," March 5, 2016",Jeanne Kaplan, Sure to become a classic. 
Kaplan vs. Kaplan," March 5, 2016",David Kaplan, A movie you will tell your friends and family about. 
Creative Loafing," March 5, 2016",Matt Brunson, The beauty of Zootopia is that you can be unaware of the subtext (as would a child ... or a clueless Trump supporter) and still reap the benefits of an imaginatively designed endeavor packed with huge laughs.
Sci-Fi Movie Page," March 5, 2016",Rob Vaux," Zootopia is a great animated film, but it might be something much more: a clarion call for sanity and understanding arriving just when we need it the most. "
Cinemalogue.com," March 4, 2016",Todd Jorgenson," This 3D animated comedy has the expected combination of kid-friendly slapstick and pop-culture send-ups, but underneath that slick surface it promotes a message of tolerance and empowerment."
New York Magazine/Vulture," March 4, 2016",David Edelstein," What saves this big-budget cartoon behemoth is its modest, old-fashioned storytelling."
Movie Guys with Jeff & Dave," March 4, 2016",Jeffrey K. Howard, One of Disney's best animated films ever! Fun for adults and kids alike. 
El Nuevo Día," March 4, 2016",Juanma Fernández París, With this film Disney has a truly progressive jump with a character who achieves the seemingly impossible by his willpower and intelligence. [Full review in Spanish]
Aisle Seat," March 4, 2016",Mike McGranaghan, Zootopia is to 2016 what Inside Out was to 2015 - a next-level animated feature that gives kids something of substance while simultaneously showing them a really good time.
"HeraldNet (Everett, WA)"," March 4, 2016",Robert Horton," The comic high point is a scene at the DMV where sloths work behind the counter and talk. Very. Very. Very. Slowly. If the movie is overlong because of that one hilarious scene, it was worth it."
leonardmaltin.com," March 4, 2016",Leonard Maltin, Disarming characters... multidimensional plot form the core of an atypical Disney movie that's right on the mark...
ABC Radio Brisbane," March 19, 2016",Matthew Toomey," Stepping back from the movie's key themes, the creative team behind the project deserve praise for crafting a fun, complex world. "
The Mercury," March 18, 2016",Tim Martain," Much like George Orwell used animals as an allegory for communism and social inequality, Disney has used Zootopia to deliver a story about prejudice and intolerance."
Herald Sun (Australia)," March 18, 2016",Leigh Paatsch," A lively and universally accessible story is set in an idealised, human-free future where animals of all species have learned to live as one."
Flicks.co.nz," March 17, 2016",Liam Maguren, Threatens to blow away Shane Black's The Nice Guys for Best Buddy-Cop Film of 2016. 
Irish Times," March 17, 2016",Donald Clarke," Zootropolis has a plot you can really, ahem, sink teeth into."
Tulsa World," March 17, 2016",Michael Smith, Wildly entertaining.
The Standard," March 17, 2016",Matt Neal," A surprisingly sharp examination of racial profiling, prejudice, equality and stereotyping, and how often can you say that about a kids movie?"
