source_name,review_date,critic_name,review_detail
NYC Movie Guru," February 19, 2016",Avi Offer," Mysterious, breathtaking, wondrous, lyrical, captivating and profound. Patient and intellectual audiences will be rewarded the most."
El Pais (Spain)," February 19, 2016",Jordi Costa," An elaborate film with a strong message, however, it's stylish tone doesn't let it come across clearly. [Full review in Spanish]"
New York Observer," February 19, 2016",Stephen Garrett, A dazzlingly elegaic reverie about the ravages of colonialism on Amazonian tribes ...
Rolling Stone," February 19, 2016",David Ehrlich," Plenty of movies have ensnared their white heroes in the green infinity of the Amazon, but Embrace digs so deep into the void that it eventually burrows out the other side, reclaiming the wilderness as a reservoir of lost memories."
Uproxx," February 19, 2016",Keith Phipps," If Embrace of the Serpent's revelations are a bit familiar, its approach makes them feel otherwise."
The Film Stage," February 19, 2016",Michael Snydel," Embrace of the Serpent feels special because ... it recognizes that the two subjects are deeply intertwined, even as they sometimes appear at war. "
National Post," February 19, 2016",Chris Knight, Colombia's first ever nominee for a best foreign-language Oscar is also unlike anything you've seen before.
New York Magazine/Vulture," February 19, 2016",David Edelstein," It's another in a long, honorable line of films that chart the poisonous effects of colonialism on indigenous populations and their ecosystems, but with an unusually invigorating perspective, like a reverse-angle Heart of Darkness."
Movie Mezzanine," February 19, 2016",Vikram Murthi," Though its themes of colonialist exploitation are potent in their own right, the major draw of Embrace of the Serpent is its setting..."
Globe and Mail," February 19, 2016",Kate Taylor," Guerra's reimagining of the lives of lost peoples is compelling, but, despite many languorous images of river and jungle, this remains a bookish examination of the themes."
Clarín," February 18, 2016",Horacio Bilbao," A well constructed story in form and content, swing between adventure and introspection. [Full review in Spanish]"
Los Angeles Times," February 18, 2016",Kenneth Turan, A strikingly photographed black-and-white epic that intertwines a passionate attack on the depredations of invasive capitalism with a potent adventure story about not one but two trips down that river into a Conradian heart of darkness.
TIME Magazine," February 18, 2016",Stephanie Zacharek," The majesty of nature is Embrace of the Serpent's true star, and Guerra captures the glory of every leaf, every inch of sky, in pearlescent black-and-white as luminous as the lining of a clamshell."
NPR," February 18, 2016",Mark Jenkins," It is bewitchingly strange, and as enveloping as the Amazon jungle."
Washington Post," March 10, 2016",Stephanie Merry," Like Joseph Conrad's ""Heart of Darkness"" (and the movie it inspired, ""Apocalypse Now""), the drama examines the idea of progress and what it means to be civilized."
St. Louis Post-Dispatch," March 10, 2016",Calvin Wilson," ""Embrace of the Serpent"" is film at its most ambitious and uncompromising."
Arizona Republic," March 10, 2016",Bill Goodykoontz," Wholly original and brand new, director Ciro Guerra's ""Embrace of the Serpent"" immediately feels like some kind of lost classic, a movie that has been around for a long time but only talked about in film circles, finally unearthed."
Seattle Times," March 10, 2016",Soren Anderson," Throughout, the fragility of the native cultures and of the rain-forest environment that is their home is underscored by Guerra in this fascinating, melancholy movie."
Philadelphia Inquirer," March 10, 2016",Steven Rea," Guerra's remarkable film dives deep into seemingly infinite forests, and deep, too, into the soul of man."
Newcity," March 9, 2016",Ray Pride," An otherworldly innerworldly trip, a serenely strange vision of black-and-white iridescence... silken surfaces and sudden eruptions seduce the eye and ear in equal measure. "
Reeling Reviews," March 8, 2016",Laura Clifford, Through [Karamakate's] eyes we experience the world in a spiritual way in which man and nature are harmonious and time is fluid.
Film School Rejects," March 7, 2016",Tomris Laffly, Ciro Guerra's stunning and elegiac Embrace of the Serpent is at once a quiet lament and a subtle blast of umbrage in equal measure in its poetic study of white men's impact on earth.
Washington City Paper," March 4, 2016",Tricia Olszewski, Embrace of the Serpent is ultimately too mysterious to win many fans.
San Jose Mercury News," March 4, 2016",Randy Myers," Colombian filmmaker Ciro Guerra assumes the role of an ever-aware river guide, navigating us through the sweeping beauty of the Amazon while pointing to the toll on humanity and culture wrought by colonialism."
Examiner.com," March 4, 2016",Moira Sullivan, Embrace of the Serpent is an excellent handcrafted narrative about the Amazonian shaman Karamakate and his meeting with two scientists between 1909 and 1940.
Monsters and Critics," March 4, 2016",Ron Wilkinson, The film combines amazing first hand descriptions by the explorers with a surreal story of unbounded greed.
East Bay Express," March 4, 2016",Kelly Vance, Dizzyingly multi-chambered.
Georgia Straight," March 3, 2016",Ken Eisner, This movie is a two-hour trip you'll remember for years to come.
La Nación (Argentina)," March 2, 2016",Diego Batlle," Bewtween spiritual, etnographic, and andventure cinema, this is a film that stands out in latinamerican cinema. [Full review in Spanish] "
Flick Filosopher," February 28, 2016",MaryAnn Johanson," More intriguing in its ambitions than in it successes, which are limited, and oddly keeps its distance from the very people it wants to enlighten us about."
L.A. Biz," February 26, 2016",Annlee Ellingson," A beautiful meditation on memories and dreams, and an excoriating indictment on cultures lost."
Christian Science Monitor," February 26, 2016",David Sterritt," Not nearly as great as Herzog's films, or as monumentally deranged as Coppola's, it nevertheless casts a spell of its own. It's one of those films that, at least for me, grows in the memory."
Under the Radar," February 26, 2016",Sarah Winshall, Embrace of the Serpent raises provocative questions about the depiction of native cultures onscreen and in Anthropological texts.
Newsday," February 25, 2016",Rafer Guzman," A new trip down an ancient river, with shades of ""Apocalypse Now"" and ""Aguirre: Wrath of God."" Mesmerizing and occasionally mind-altering."
Winnipeg Free Press," April 5, 2016",Alison Gillmor," Karamakate worries the world will forget how to see and hear. This lucid, original and unsettling cinematic dream offers a way to remember."
Cinemalogue.com," April 3, 2016",Todd Jorgenson, It's appropriate that this black-and-white drama feels as hypnotic and surreal as a voyage into the Amazon rainforest.
Minneapolis Star Tribune," March 31, 2016",Colin Covert," The film moves into psychedelic and violent territory, creating a perspective that is equally unreal and unforgettable."
Austin Chronicle," March 31, 2016",Marjorie Baumgarten, Embrace of the Serpent does a remarkable job of telling a multifaceted and compelling story.
"Capital Times (Madison, WI)"," March 18, 2016",Rob Thomas," ""Embrace of the Serpent"" takes a journey into the heart of darkness, but it takes a journey into the heart of light as well."
"Mountain Xpress (Asheville, NC)"," March 17, 2016",Ken Hanke, Rich and strange mystical film that is filled to the bursting point with dream images and bizarre characters.
The Patriot Ledger," March 13, 2016",Al Alexander," What we learn about the evils of colonialism and the importance of chronicling one's past, whether European, American or indigenous, is transcendent."
"HeraldNet (Everett, WA)"," March 11, 2016",Robert Horton," Every time the film gets obvious in its anti-colonial perspective, it draws you in with its mesmerizing look and skin-crawly sound design."
SSG Syndicate," March 11, 2016",Susan Granger," Exotic and evocative, surreal in its primal eloquence and spirituality."
One Guy's Opinion," March 11, 2016",Frank Swietek, This cinematic journey into an Amazonian heart of darkness is a haunting and unforgettable experience. 
Mark Reviews Movies," March 11, 2016",Mark Dujsik, The film isn't just a portrayal of the battle between the old and the new. It's a lament for the ways in which they reflect each other...
Examiner.com," March 11, 2016",Travis Hopson," A strange, wonderfully exotic quest that examines the impact of rapid colonization and the obsessive thirst for knowledge. "
San Diego Union-Tribune," March 10, 2016",Anders Wright," The movie drifts back and forth between the two time periods, winding down the same river as though it were a twisting snake, getting closer and closer to its mouth, jaws and venom."
Salt Lake Tribune," March 10, 2016",Sean P. Means," It plays like a dream, strange but in its own way logical, and utterly satisfying when you wake from its spell."
San Diego Reader," March 10, 2016",Matthew Lickona, [Karamakate is] a frankly great character in a thoroughly gripping film.
Chicago Reader," March 10, 2016",J. R. Jones," This stunning historical drama, shot mainly in black and white across the Amazon region of Colombia, focuses on a shaman who's approached at different points by white men seeking medicinal substances."
Consequence of Sound," March 10, 2016",Collin Brennan," Embrace of the Serpent is a clearly beautiful film, with images as poetic as its study of humanity's destructive impact on the earth and on each other"
Chicago Daily Herald," March 10, 2016",Dann Gire," This smart, metaphor-loving drama puts its heart up on the silver screen."
Cleveland Plain Dealer," March 10, 2016",Joanna Connors," For those who surrender to its atmosphere, and appreciate an unconventional cinematic experience, it's extraordinary."
Boston Globe," March 10, 2016",Peter Keough," Though some of the concepts may be New Age boilerplate, the film's images linger; especially that of the river, the snake devouring us all."
Combustible Celluloid," July 1, 2016",Jeffrey M. Anderson," It's a beautiful, stirring, and thoughtful film, well worth seeing. "
Sunday Independent (Ireland)," June 13, 2016",Hilary A White," Colombian director Ciro Guerra conjures the mesmeric tones of Conrad and Herzog in this time-jumping fable about a shaman guiding two white explorers in search of a rare plant, 31 years apart."
Scotsman," June 12, 2016",Alistair Harkness," Mercifully, Ciro Guerra's film is not another Heart of Darkness-style meditation on the so-called white man's burden."
London Evening Standard," June 12, 2016",Charlotte O'Sullivan," While Guerra clearly owes a debt to Herzog and Coppola, he blazes his own trail. I can't wait to take this trip again."
Daily Express (UK)," June 12, 2016",Allan Hunter, Complex and thought-provoking.
Observer (UK)," June 12, 2016",Mark Kermode," I was utterly mesmerised, captivated and transported."
Independent (UK)," June 9, 2016",Geoffrey Macnab, Young Colombian director Guerra's visionary and wildly ambitious film seems like a movie from another era. 
Radio Times," June 9, 2016",Leslie Felperin, David Gallego's opalescent monochrome cinematography is simply breathtaking and only enhances an utterly magnetic experience.
Guardian," June 9, 2016",Peter Bradshaw, What a gripping and absorbing piece of work.
CineVue," June 9, 2016",Maximilian Von Thun," This is no heavy-handed tale of Western decadence versus pure indigenous wisdom, with Guerra constantly emphasising the ambiguous relationship between the two."
The Spectator," June 9, 2016",Deborah Ross," Every now and then, with great infrequency (alas), a film comes along that is like no other and completely knocks you for six, and that is Embrace of the Serpent."
Irish Times," June 9, 2016",Donald Clarke," Embrace of the Serpent swells with unhappy images, but it is also fired by poetry and, in Karamakate, it has one of cinema's great stubborn heroes."
Time Out," June 9, 2016",Tom Huddleston," Unique and intoxicating, an art movie that grips like a thriller."
Little White Lies," June 8, 2016",Matthew Thrift," An exquisitely rendered study of colonialism, memory and cultural erasure."
The List," June 6, 2016",Allan Hunter," Majestic and thought-provoking, Embrace of the Serpent presents a vivid vision of a lost world, and is touching in its closing dedication to 'peoples whose song we will never know.'"
Empire Magazine," June 2, 2016",Will Lawrence," Though inspired by real-life journals, Guerra's haunting and beautifully shot film transports us into the realm of the mystical and surreal."
Flavorwire," May 3, 2016",Jason Bailey," A fascinating work, filled with unforgettable images and narrative daring."
Detroit News," April 22, 2016",Tom Long," It is gripping, challenging, engrossing stuff, beginning to end. Seriously, what a film."
The Young Folks," April 16, 2016",Gary Shannon," ...Embrace of the Serpent is meditative and interesting, and not a moment in the film feels unoriginal."
"Commercial Appeal (Memphis, TN)"," April 11, 2016",John Beifuss," An essential difference between this and previous similar movies is that the central point of view is not that of a European or North American interloper but that of an occupant of the forest -- in this case, a feather-bedecked Amazonian shaman."
