source_name,review_date,critic_name,review_detail
Austin Chronicle," July 14, 2016",Steve Davis," Trying to communicate the essence of musician Frank Zappa and his body of work in words is futile, even when the words are his own."
Arizona Republic," July 14, 2016",Bill Goodykoontz," You don't have to be a fan of Frank Zappa's music to enjoy ""Eat That Question: Frank Zappa in HIs Own Words,"" Thorsten Schutte's documentary."
FILMINK (Australia)," July 13, 2016",Travis Johnson," ...Zappa was an instinctive, unrepentant iconoclast..."
Groucho Reviews," July 9, 2016",Peter Canavese," From the evidence of Thorsten Schütte's found-footage documentary...Zappa saw the interview as sometime endurance test, sometime amusement, and all-the-time chess match he could never lose, played as it was against lesser lights."
National Post," July 8, 2016",Matt Bobkin," The film can be frustrating for those who need a bit of context, but doesn't add anything new for the experts either."
Newsweek," July 8, 2016",Zach Schonfeld," Although there is some nice performance footage, the film isn't a good way for a beginner to get a grip on Zappa's music, which spans from proto-punk to classical. It is a nice journey through Zappa's mind for the already converted."
Globe and Mail," July 8, 2016",Brad Wheeler," Eat That Question, a fascinating and compelling dive into an artist's uniquely ticking parts, gives voice to a complex dude and broadens the picture."
Philadelphia Inquirer," July 7, 2016",Dan DeLuca, Zappa was never at a loss for words.
Toronto Star," July 7, 2016",Peter Howell," There's no small irony in a Frank Zappa doc being built around the man's interviews, since he regarded journalism as a form of torture."
Ex-Press.com," July 7, 2016",Katherine Monk," As the title suggests, this is Zappa in his own words. And because he was so articulate, and so witty, Eat That Question is a highly entertaining voyage that also reframes Zappa as a pop culture figure."
Georgia Straight," July 7, 2016",Ken Eisner," Consisting entirely of Frank Zappa interviews and performances culled from three decades of footage, Eat That Question has an almost symphonic flow."
NOW Toronto," July 6, 2016",José Teodoro," In interview after interview, Zappa is iconoclastic, articulate and hilarious, debunking myths about drug use, refusing to align himself with any ideology and critiquing American materialism."
Chicago Reader," June 30, 2016",J. R. Jones," Frank Zappa was an innovative composer and musician, but as this royally entertaining documentary illustrates, he was also an articulate and opinionated man, high-minded and mordantly funny."
SF Weekly," June 30, 2016",Sherilyn Connelly," Frank Zappa has always been an acquired taste, and Thorsten Schütte's otherwise terrific documentary Eat That Question: Frank Zappa in His Own Words may not be the best place for a neophyte to start."
Washington Post," June 30, 2016",Mark Jenkins," Amusing and even edifying, although it is also unlikely to make converts out of those who just don't get Zappa's pastiche of juvenile parody and sophisticated songwriting, derived from rock, jazz and 20th-century experimental music."
San Francisco Chronicle," June 29, 2016",G. Allen Johnson," ""Eat That Question"" will please Zappa fans, but it's not just for fans only. It serves as a great introduction to an important artist who was ahead of his time."
