source_name,review_date,critic_name,review_detail
Tribune News Service," December 19, 2016",Katie Walsh," A remarkable, heartrending portrait that showcases the triumph of the human spirit at its most raw."
Cinema Crazed," December 1, 2016",Phil Hall, A moving portrait of a brave man's struggle against ALS.
NOW Toronto," August 18, 2016",Radheyan Simonpillai," The videos are a way for Gleason to say everything he can to his baby boy before time runs out. That's enough to leave you a blubbering mess, but this doc, culled from home videos by director Clay Tweel, goes much further. "
Minneapolis Star Tribune," August 18, 2016",Colin Covert," An intimate, deeply moving film."
St. Paul Pioneer Press," August 18, 2016",Chris Hewitt (St. Paul)," The gift of ""Gleason"" to moviegoers is that it depicts people who know they don't have all the answers and who are trying to figure them out in front of our eyes."
Movie Nation," August 16, 2016",Roger Moore, Refreshing in its intimacy and the way it strips the halo off of noble suffering. 
Under the Radar," August 15, 2016",Austin Trunick, [Steve] and Michel's perseverance [is] inspiring ... their capability to think of others at their own time of greatest need that make them such compelling subjects.
National Post," August 12, 2016",Tina Hassannia," This is a brutally honest look at ALS at every stage of the way, and thus becomes a fairly illuminating and heart-wrenching story."
Reel Film Reviews," August 12, 2016",David Nusair, One of the most moving and flat-out heartbreaking documentaries ever made...
Globe and Mail," August 12, 2016",Brad Wheeler," It's a tough watch, but inspiring."
Detroit News," August 12, 2016",Adam Graham," However many Kleenex you think you should bring, double it."
Us Weekly," August 11, 2016",Mara Reinstein, You don't need to know Steve Gleason's name to be enraptured by his extraordinary story.
The Patriot Ledger," August 5, 2016",Al Alexander," At times you sense the film is getting too intimate. But even then, you're too emotionally invested in this man, this family, to dare look away. "
Reel Reviews," August 5, 2016",Frank Wilkins, You'll leave the theater a better person.
Cinemalogue.com," August 5, 2016",Todd Jorgenson, ... a raw but inspirational tribute to fatherhood and perseverance that overflows with humanity.
Mark Reviews Movies," August 5, 2016",Mark Dujsik, [T]he film is inspiring in a way that few films are.
Consequence of Sound," August 4, 2016",Blake Goble," Gleason is very much an inspirational and difficult true sports tale. But there's something skeptically melodramatic about the doc at times; it's a strange negotiation of the nature of what's ""genuine"" in a documentary."
Chicago Reader," August 4, 2016",J. R. Jones," As Gleason's physical condition worsens, the documentary becomes a harrowing study in marital devotion, capturing him and his loyal wife, Michel Varisco, in a series of increasingly bleak moments together."
Boston Globe," August 4, 2016",Peter Keough," ""Gleason"" immerses the viewer in the ordeal of incurable illness. Not just that of the sufferer, but of family, friends, and loved ones as well, because, as these films make clear, such misfortunes are not just personal, but communal."
Village Voice," July 27, 2016",Bilge Ebiri," There are moments of such raw, intimate anguish in this film that you can't help but turn away."
TheWrap," July 26, 2016",Michael Nordine," Tweel's approach is no-frills, with much of the footage having been shot by Gleason and his wife Michel. This is wise: The story itself is so wrenching that any attempt to gussy it up would run the risk of feeling overwrought, even manipulative."
Times-Picayune," July 26, 2016",Mike Scott, A powerful and inspiring portrait of unbowed strength and courage in the face of great adversity. Must-see cinema for anyone in need of a psychic pick-me-up.
Slant Magazine," July 25, 2016",Chuck Bowen," One comes to distrust Gleason's pathos, because it always appears to be selling something. "
Film Journal International," July 25, 2016",Edward Douglas, A moving and inspirational story of strength and perseverance in the face of tremendous adversity.
The Daily Beast," July 25, 2016",Nick Schager," One of the most powerful, poignant documentaries of the past decade."
HeyUGuys," July 19, 2016",Nathan McVay, Gleason is an incredible documentary.
indieWire," July 19, 2016",Eric Kohn," While not exactly subtle, the movie's sentimental qualities are genuine. Like the dramatic play that initially made him famous, Gleason manages to generate an intense form of excitement around winning against seemingly impossible odds."
Hollywood Reporter," July 19, 2016",John DeFore," Having followed [Gleason] from the start, we can't help but see the active mind inside that body, one full of love for his family and determination to stay with them as long as he can."
Salt Lake Tribune," July 19, 2016",Sean P. Means, The Gleasons' story so beautifully told that it's hard to imagine anyone watching this movie and not smiling through tears.
Nonfics," January 30, 2016",Christopher Campbell, The director of Finders Keepers proves again that he's brilliant at balancing the devastating and the hilarious.
Variety," January 30, 2016",Geoff Berkshire, Clay Tweel's emotionally wrenching documentary chronicles NFL star Steve Gleason's battle with ALS.
