source_name,review_date,critic_name,review_detail
ShockTillYouDrop.com," April 5, 2016",Chris Alexander," The Love Witch is a kind of horror movie but it's far more than just that. It's as much a vibrant, daring art installation as it is a kind of highly sexualized vintage movie of the week."
SF Weekly," November 10, 2016",Jeffrey Edalatpour, Biller plays with the mixed-up messages that pop culture sends both men and women.
Austin Chronicle," November 10, 2016",Josh Kupecki, [Biller] is a filmmaker unlike any other working today. I just hope it doesn't take another 10 years for her to make her next one.
AV Club," November 10, 2016",Katie Rife, A nuanced statement on gender relations whose morals are as flexible as its formal qualities are rigid.
Los Angeles Times," November 10, 2016",Michael Rechtshaffen, Biller ... emerges as a feminist Russ Meyer skilled at fetishizing archetypal images of narcissism with the exacting eye of a Douglas Sirk.
San Francisco Chronicle," November 9, 2016",G. Allen Johnson," Got to hand it to Biller - she might have made a ""bad"" movie, but it's never boring."
Film Journal International," November 9, 2016",André Hereford," Nails the look and spirit of macabre '60s B-movies, but largely leaves chills and thrills out of the brew, resulting in a handsomely crafted curiosity that's far from magical."
East Bay Express," November 9, 2016",Kelly Vance, Take a deep breath and exhale. The Love Witch is ready to blow your mind.
indieWire," November 8, 2016",David Ehrlich, Anna Biller's Technicolor throwback is a spellbinding feminist delight.
Film Comment Magazine," November 3, 2016",Violet Lucca," Presided over by the angry spirit of Helen Gurley Brown, Anna Biller's The Love Witch is a sprawling, beguiling world unto itself."
Killer Movie Reviews," October 31, 2016",Andrea Chase," Combines wicked visual juxtapositions, inspired bad acting, and the oddest burlesque show ever in an inordinately entertaining examination of the perils of waiting for Prince Charming. "
The Film Stage," October 11, 2016",Josh Hamm," Only writer-director Anna Biller's second film, The Love Witch affirms not only her skill as a director, but as an auteur."
Little White Lies," October 11, 2016",David Jenkins, It's a neo-sexploitation movie with subtle feminist underpinnings.
The Arts Desk," September 9, 2016",David Kettle," If only for the staggering, Rachel Maclean-like alternative reality that Biller creates, The Love Witch is a transgressive joy from start to finish."
CineVue," August 30, 2016",Martyn Conterio, Anna Biller's The Love Witch is a movie aesthetes of kitsch will embrace with open arms.
Screen International," August 24, 2016",Kim Newman," Though a little too languid at two hours, The Love Witch is appropriately seductive."
Sight and Sound," August 18, 2016",Anton Bitel," all this [visual attractiveness] is part of the film's seductive artifice, fashioned to mesmerise the viewer in much the way that witch protagonist Elaine uses makeup, dress and wig to lure male lovers by reflecting their fantasies."
PopMatters," July 28, 2016",J.R. Kinnard," The Love Witch may wear its influences on its sleeve, but those sleeves are beautiful."
We Got This Covered," July 22, 2016",Matt Donato, The Love Witch is a seductive 60s time-capsule that calls back to the technicolor charms of early genre filmmaking.
Variety," July 21, 2016",Dennis Harvey, It's a lovingly crafted ode to little-loved cinema that's secure enough in its obscurantist nostalgia to make a sly joke of its occasional anachronisms ...
SciFiNow," July 19, 2016",Jonathan Hatfull, This is really quite wonderful.
Vox," November 22, 2016",Alissa Wilkinson," While The Love Witch leans heavily on its inspirations, it isn't like anything you've seen before."
Paste Magazine," November 18, 2016",Andy Crump," If The Love Witch overstays its welcome, it at least has the courtesy to be ravishing to behold."
Salt Lake Tribune," November 17, 2016",Sean P. Means," The results are wildly over-the-top, in a Beyond the Valley of the Dolls-meets-Dark Shadows kind of way, but Biller's commitment to her vision is weirdly endearing."
New York Times," November 17, 2016",A.O. Scott," The fear of female sexuality has been a staple of horror movies forever, but ""The Love Witch"" does more than simply subvert or parody the erotic underpinnings of the genre."
Blu-ray.com," November 17, 2016",Brian Orndorf," While ""The Love Witch"" stalls on occasion, it remains original and provocative, maintaining heat and a touch of cheekiness."
Washington Post," November 17, 2016",Pat Padua," As with giallo, ""The Love Witch"" features deliberately wooden acting, and can be a little boring at times. But it's a stunningly photographed, fascinating reinterpretation of classic melodrama."
Time Out," November 17, 2016",Joshua Rothkopf," It's cloaked in a retro wardrobe and soundtrack (much of the music, by Italy's Ennio Morricone, is sourced from '60s thrillers) but loaded with irony and a fluid sense of identity."
Minneapolis Star Tribune," November 17, 2016",Colin Covert," If you're in the mood for a guilty pleasure, ""The Love Witch"" is it."
Boston Globe," November 17, 2016",Peter Keough," It is a true auteur creation that is absurd and exhilarating, a fun-house mirror reflecting our times and the folly of women who seek to control a patriarchal system by submitting to it."
Georgia Straight," November 16, 2016",Adrian Mack, The Love Witch is some sort of classic.
Village Voice," November 16, 2016",Alan Scherstuhl," The best kind of homage or parody, the type that honors every thrill and quirk of the original while improving on it."
Reeling Reviews," November 15, 2016",Laura Clifford, this throwback to Gothic sexploitation horror films of the 60's and early 70's ia a feminist contemplation on sexual equality.
Slant Magazine," November 14, 2016",Chuck Bowen, It has an artisanal intensity that prevents it from turning into a smug and predictable exercise in political revision.
New Yorker," November 14, 2016",Richard Brody," The film pulsates with furious creative energy, sparking excitement and amazement by way of its decorative twists, intellectual provocations, and astounding humor."
Baret News," November 13, 2016",Kam Williams," A light as a feather, feminist fantasy where flawed males meet their match during creative displays of eroticized violence. "
RogerEbert.com," November 11, 2016",Glenn Kenny, The movie is relentless in how it poses questions about our culture's way of dealing with the power of female sexuality.
The Young Folks," November 11, 2016",Andrea Thompson," Before you surrender to it, just remember that you were warned."
TheWrap," November 10, 2016",Robert Abele," Mere seconds into Anna Biller's candy-colored retro-horror film, you realize this movie is an ornate portal with a beckoning, bejeweled finger, and you're as helpless as one of its titular seducer's hexed-and-sexed victims."
MTV," November 10, 2016",Amy Nicholson, No man can resist the perfect female fantasy - and she certainly is a fantasy. 
Collider," November 10, 2016",Brian Formo, Purveyors of genre curiosities should definitely put The Love Witch on their list; you'll either fall under its pastel and free love spell or find yourself screaming that you can't handle it. Just like Elaine's victims.
