source_name,review_date,critic_name,review_detail
Daily Telegraph (UK)," April 20, 2016",Robbie Collin," This is the cinematic superhero showdown you've dreamt of since childhood, precisely because that's everything - and all - it wants to be."
Guardian," April 19, 2016",Peter Bradshaw," It's a huge aspartame rush of a film: a giant irresistible snack, not nutritious, but very tasty."
The Young Folks," April 15, 2016",Michael Fairbanks, This movie is so toothless that you'll probably pay for your ticket in a paper cup on the side of the road... it's so concerned with keeping everything in line for future movies that it ultimately takes no risks...
HeyUGuys," April 15, 2016",Jon Lyus," In the best Comic Book film since The Dark Knight, the Russo Brothers along with Captain America and Iron Man completely knock it out of the park."
Forbes," April 14, 2016",Mark Hughes," [T]he best Marvel yet, with the greatest superhero action on film. It's immense, marvelous action-packed fun... [T]he single greatest pure superhero movie ever made."
The Playlist," April 13, 2016",Russ Fischer, The Russos deftly craft compelling blockbuster entertainment out of moral and emotional conflicts.
USA Today," April 13, 2016",Brian Truitt," Tear away the powers, abilities and egos, though, and the third Captain America movie is at its core a deep exploration of friendship and family and what sacrifices should be made to hold onto both."
Birth.Movies.Death.," April 13, 2016",Devin Faraci, Civil War isn't great despite being the third Captain America and thirteenth overall Marvel movie - it's great because of those things.
TheWrap," April 13, 2016",Dave White," Directors Anthony and Joe Russo continue to mine their experience with TV comedies, juggling all the members of their superhero family with a playful touch that both informs character interaction and delivers vital breathing room in between battles."
The Standard," April 28, 2016",Matt Neal, I feel sorry for DC fans.
The Popcorn Junkie," April 28, 2016",Cameron Williams," Revels in it's complacency, spectacular only within the boundaries of what has become the serviceable standard for a Marvel film; it's all glory and no guts."
Student Edge," April 27, 2016",Simon Miraudo," Devotion among bros (debrotion?) is tested in Civil War, which sees suspicious boy scout Steve Rogers battle Tony Stark, in defence of his old Brooklyn buddy Bucky Barnes... [it's] unique; you don't often say that of 13th instalments."
Sensacine," April 27, 2016",Alejandro G. Calvo," Where we afraid we would get tired of superhero movies? if what's comes next is as good as this, send me all the movies you want. [Full review in Spanish]"
News.com.au," April 27, 2016",Wenlei Ma," There's enough variety in the action to sustain at least four major arrangements without resorting to more boom, smash and bam. For a two-and-a-half hour movie, everything's surprisingly well-paced."
Herald Sun (Australia)," April 27, 2016",Leigh Paatsch," This is how Marvel Entertainment does the multi-hero smackdown thing, and man, does it deliver."
The Age (Australia)," April 27, 2016",Jake Wilson," This is good ridiculous fun, with a steady stream of wisecracks to accompany the fan-pleasing one-on-one match-ups."
indieWire," April 27, 2016",David Ehrlich," Marvel movies don't get much better than this. The trouble is, they don't want to."
Blog de cine," April 27, 2016",Mikel Zorrilla, A large demonstration that Marvel can go much further. [Full review in Spanish]
FILMINK (Australia)," April 27, 2016",Erin Free," ...a bright, vivid, compelling cocktail..."
Irish Times," April 27, 2016",Donald Clarke, It is during those scenes with Spider-Man that Marvel Studios demonstrates its greatest strength: a certainty of tone.
Entertainment Weekly," April 26, 2016",Chris Nashawaty," Plotwise, there's a lot of ground to cover in Civil War (even at two-and-a-half hours). But the Russos juggle all of the murky motivations and shifting alliances with impressive deftness."
Digital Spy," April 26, 2016",Rosie Fletcher," Captain America: Civil War, has managed to reinvent the comic book movie once again, creating a film that's thoughtful, mature and moving at the same time as being a thrilling ensemble romp."
GQ Magazine [UK]," April 26, 2016",Helen O'Hara," Thanks to the extraordinary engineering work of screenwriters Christopher Markus and Stephen McFeely and directors Anthony and Joe Russo, this film keeps moving, never losing its sense of purpose."
Fan The Fire," April 26, 2016",Martin Roberts," In the 2016 battle for superhero supremacy, Marvel has unquestionably delivered the knock-out blow."
The List," April 25, 2016",Angie Errigo," There is real maturity in a story of guilt, revenge, torn loyalties and tragic revelations - between the fights, explosions, chases and general awesomeness."
Urban Cinefile," April 25, 2016",Louise Keller," Heroes or vigilantes is the question raised in this highly inventive, full-throttle adventure... An agile mind is required to keep up with the never-ending plot twists and leaps; it is refreshing to find genuine originality and flair"
South China Morning Post," April 23, 2016",James Mottram," Unlike Avengers: Age of Ultron, this is leaner and more low-key. Captain America: Civil War is less about citywide destruction or alien hordes being repelled than it is mistrust and internal divisions."
Nerdist," April 22, 2016",Kyle Anderson," Not only is it another stellar Cap movie, it's maybe my favorite Tony Stark movie, and it also proves how you put a million heroes in the same movie effectively."
Radio Times," April 21, 2016",Jeremy Aspinall," The Russos deliver the goods once again and prove to have a safe pair of hands when it comes to pacey, well-choreographed action and accommodating a large starry cast."
Cinema em Cena," April 28, 2016",Pablo Villaça, The best movie produced by Marvel Studios so far. [Full review in Portuguese]
4:3," April 28, 2016",Dominic Barlow, It all feels shudderingly hollow; a stack of briefs filled to a fault by a pair of journeyman directors.
Concrete Playground," April 28, 2016",Tom Glasson," Not only does Civil War eschew the dull trend of city-wide destruction, it bases its entire plot on the consequences of having caused all that ruin."
LaButaca.net," April 28, 2016",José Arce," Marvel returns with their biggest blockbuster ever, proving how well they know how to deliver a product that audiences will love. [Full review in Spanish]"
The Spectator," April 28, 2016",Deborah Ross," Look, I don't begrudge those who love the Avengers, as they so passionately do. I'm just genuinely perplexed."
Sight and Sound," April 28, 2016",Kim Newman, It's not as gloomy as DC's recent efforts (few films are) and judicious doses of wit and charm relieve the angst and the smashing.
Sky Movies," April 28, 2016",Rich Phippen," Civil War, for all of its fanboy shout-outs, continues The Winter Soldier's sense of mystery and intrigue, using the shady shenanigans to drive action sequences that rarely feel forced."
Crikey," April 28, 2016",Luke Buckmaster," The political allegories are mostly abandoned and swapped for character motivation, as if we should never have bothered to contemplate a second meaning in the first place."
El Pais (Spain)," April 28, 2016",Jordi Costa," Marvel movies are not adapted from stories they're based on, they seem to be the product of dreams. [Full review in Spanish]"
Garuyo," April 28, 2016",Uriel Barco," A mix of genres that appeals not just to comic book fans, but also to a broader audience looking for stories full of emotion and intrigue that are able to hold their own. [Full review in Spanish]"
The Arts Desk," April 28, 2016",Adam Sweeting," Funny, sad, satirical, spectacular... this is that rare blockbuster that proves that more can be more."
Junkee," April 28, 2016",Paul Verhoeven," Grief, anguish, revenge. All of these, when rendered onto the canvas of a well-rounded character, are so much more potent than the sight of a city crashing into another city or a looming CGI spaceship drawing ever nearer to its fatal destination."
Cinetvymas.cl," April 28, 2016",Juan Carlos Berner, One of the best superhero flicks until now. [Full review in Spanish]
Indie London," April 28, 2016",Rob Carnevale, Captain America: Civil War is therefore a stunning achievement: one that far exceeds expectations to deliver one of the most thrilling superhero experiences you are ever likely to see.
Village Voice," April 28, 2016",Bilge Ebiri," These films no longer have to delight and surprise us; no, their job now is to manage the brand, not screw anything up too royally, and keep us hooked for the next installment. Civil War pulls all that off mostly well."
Cine Premiere," April 28, 2016",Sergio López Aguirre," Iron Man and Captain America duke it out in a round, exciting film in what can be described as the biggest blockbuster of the year. [Full review in Spanish]"
Cinema Movil," April 28, 2016",Jonathan Sánchez," In spite of having so many characters on screen, the film never turns into Avengers 2.5 and always mantains focus on Captain America. It's not perfect, but it almost is and you will really enjoy it. [Full review in Spanish]"
sbs.com.au," April 28, 2016",Anthony Morris, No doubt this is the kind of high note Marvel would like to continue indefinitely across the franchise.
Trespass," April 28, 2016",Alex Doenau," Captain America: Civil War is overflowing with characters, taking old favourites, introducing new ones, and making them all work together in glorious harmony."
Comic Book Resources," April 28, 2016",Kristy Puchko," It's not just breathtaking in its visuals, it's heartbreaking in its content, making Captain America: Civil War one of the best Marvel movies yet."
London Evening Standard," May 1, 2016",Charlotte O'Sullivan," The central debate is topical but it cries out for input from some of Marvel's newer creations (if only there was space for Ms Marvel, aka Kamala Khan, a Pakistani-American teen from New Jersey)."
Daily Mail (UK)," May 1, 2016",Brian Viner," Even for those of us who aren't comic-book devotees, Captain America: Civil War scores as pure cinematic escapism."
Daily Express (UK)," May 1, 2016",Henry Fitzherbert, The picture's great achievement is the adept balancing of so many characters. It never feels overstuffed and everyone has their moment and purpose while several new heroes are introduced.
Daily Express (UK)," May 1, 2016",Allan Hunter, In many respects this is the Marvel movies' finest hour.
Observer (UK)," May 1, 2016",Wendy Ide, The sheer force of so much superpowered personality on screen makes for a blast of a movie.
Daily Star," April 30, 2016",Andy Lea," A near-perfect blend of humour, drama and action."
The Australian," April 29, 2016",Stephen Romei," There are lots of other laugh-out-loud moments: self-aware, comic book-aware ones for Marvel fans and straight-out ones for non-expert viewers."
Graffiti With Punctuation," April 29, 2016",Blake Howard," Captain America: Civil War is very good, but the connective tissue between the powerful scenes, felt like chewy gristle in a great cut of steak."
Independent Online (South Africa)," April 29, 2016",Theresa Smith," The Russos have taken a leaf out of Joss Whedon's playbook, remembering that as cool as they are in costume, the most character development happens when these superheroes are in civvies."
Irish Independent," April 29, 2016",Paul Whitington," Captain America: Civil War rumbles busily towards a confrontation between Cap and Iron Man, but that fistfight is perhaps the least interesting bit of this frenetic, hyperactive and intermittently enjoyable film."
Flick Filosopher," April 29, 2016",MaryAnn Johanson," Tough, unanswerable human questions frame spectacular, innovative action sequences that are like superhero ballets. This series just keeps getting better."
Times (UK)," April 29, 2016",Kate Muir, Are you #TeamCap or #TeamIronMan? If this question makes any sense to you then Captain America: Civil War and its superb action sequences will bring you untold joy.
Reforma," April 29, 2016",Adriana Fernández, The directors and wrters know how to nit layers and plots together while also introducing new characters in a very organic way. [Full review in Spanish]
Butaca Ancha," April 29, 2016",Oscar Rodríguez, Marvel shows how it's done and delivers one of their best movies to date. [Full review in Spanish]
En Filme," April 29, 2016",Luis Fernando Galván, The Russo brothers use some elements of political thrillers and spy films to create some beats that give some breath to the visual spectacle we see on screen while giving us other moments to develop the plot. [Full review in Spanish]
CineXpress," April 29, 2016",Fico Cangiano, Civil War is one of the best Marvel movies and superhero movies overall. [Full review n Spanish]
What Culture," April 29, 2016",Alex Leadbeater, A near-perfect comic book movie.
Movie Talk," April 29, 2016",Jason Best," Another round of extravagant action, chewy ideas and whip-smart quips."
Daily Mirror (UK)," April 29, 2016",David Edwards," One of Marvel's rare missteps, lacking the joy, excitement and sense of anything being possible that's always been the studio's hallmark."
The Mercury," April 28, 2016",Tim Martain," Seriously, DC Comics and Warner Bros. need to consider just outsourcing their movie production to Marvel/Disney from now on so they can do it properly."
Groucho Reviews," May 2, 2016",Peter Canavese," A direct sequel to Captain America: The Winter Soldier...a crazy-cool superhero teamup/smackdown movie to make Batman v Superman: Dawn of Justice look like a tea party, and a franchise-launching introduction to the new Spider-Man..."
Associated Press," May 2, 2016",Lindsey Bahr," Marvel makes it funny, and that charm and care is what has and will keep audiences coming back over and over again."
Konexión," May 2, 2016",Rafael Rosales Santos," Just another entry to the superhero genre, they tried to make it ""the"" definitive film for it but it falls short, however, that doesn't mean this is a bad film at all. [Full review in Spanish]"
Chilango.com," May 2, 2016",Oswaldo Betancourt Lozano, The audience will truly b satisfied for a very specific reason: this is truly a battle between heroes. [Full review in Spanish]
El Universal," May 2, 2016",Alejandro Alemán," Cinema can also be a playground, and knowing that, Civil War is the best toy you can play with this summer. [Full review in Spanish]"
PlusbitsMx," May 2, 2016",Asaf López," A film that doesn't really know what kind of movie it wants to be, and in the end is only entertaining action. [Full Review in Spanish]"
Vanguardia (Mexico)," May 2, 2016",Carlos Díaz Reyes," These films are supposed to make you have a good time at the theater, and Civil War guarantees it. [Full Review in Spanish]"
Blog de cine," May 2, 2016",Sergio Benítez," Civil War is just a little short from being one of the third best Marvel movies ever, but it's deffinately good. [Full review in Spanish]"
International Business Times," May 2, 2016",Amy West," Marvel, our hats are well and truly off."
RTÉ (Ireland)," May 2, 2016",Sarah McIntyre, It's worth seeing alone for the ultimate superhero face-off battle scene - epic stuff.
Sunday Independent (Ireland)," May 2, 2016",Aine O'Connor," There's a light touch, and it is often funny. There are many series in-jokes -- the scene where Iron Man recruits Spider-Man (Tom Holland) is a classic example. And the action scenes are outstanding."
Financial Times," May 2, 2016",Danny Leigh, The two sides arrive on the tarmac of Leipzig airport... [and] the result manages to resemble both a brawl in a Magaluf nightclub and one of the most purely delirious scenes in recent action cinema.
Eclipse Magazine," May 2, 2016",Michelle Alexandria, A near perfect Superhero film! All that destruction in the previous films have real world consequences and those chickens come home to roost. There's no hugging it out this time.
Metro," May 2, 2016",Matt Prigge, There's some good stuff in 'Captain America: Civil War.' That's what these Marvel things are now: a lot of stuff.
Bangkok Post," May 2, 2016",Kanin Srimaneekulroj," If you're a fan of the previous Marvel films, then this film is pretty much just more of what you already like, with all the Marvel-spectacle you could ever hope for."
Cinencuentro," May 2, 2016",Sebastian Zavala Kahn, Captain America: Civil War is one of the best superhero movies out there because it dares to break the formula. [Full review in Spanish]
New York Magazine/Vulture," May 2, 2016",David Edelstein, The best way to think of Captain America: Civil War is as a toy box in which the sheer quantity of toys partly makes up for the lack of anything new.
ABC Radio Brisbane," May 2, 2016",Matthew Toomey," There are more characters and subplots that a Game of Thrones episode but somehow, directors Anthony and Joe Russo have managed to mash it all together into something that works. "
The Ooh Tray," May 1, 2016",Ed Whitfield," A remarkably coherent and tightly focused affair that by virtue of clarity and concision, manages to keep all its ducks in a row while providing both the movies billed, i.e. the sequel to Winter Soldier and the Avengers' civil war."
Scotsman," May 1, 2016",Alistair Harkness," This film may excel at building anticipation for cool things coming a year or two down the line, but does a movie called Captain America that leaves you wishing you were watching one called Spider-Man really count as a win for blockbuster fans?"
The Verge," May 3, 2016",Tasha Robinson," Civil War lives in those moments when the smashing starts. The central fight between the two halves of the Avengers group is a tremendous sequence, full of imaginative teamwork and impressive effects."
AV Club," May 3, 2016",A.A. Dowd," It does prove, if Marvel hasn't already, that something can be both a load-bearing act of brand extension and a nimble, colorful blast of entertainment."
L.A. Biz," May 3, 2016",Annlee Ellingson," Their respective motivations are convincing, and the 16-minute ""splash panel"" showdown at the Leipzeig airport is fun."
Cinexcepción," May 3, 2016",Hugo Hernández Valdivia," In a time when superheros have proven to be complex and able to star in dramas, it feels like a letdown to see them reduced to quips and jokes. [Full review in Spanish]"
San Jose Mercury News," May 3, 2016",Tony Hicks," In the race with DC Comics, Marvel still comes out on top when it comes to fun."
Us Weekly," May 3, 2016",Mara Reinstein, It's a rollicking and action-packed extravaganza in which every superhero has a moment to shine. 
Consequence of Sound," May 3, 2016",Dominick Mayer," The Russos understand how to pace action better than many of their MCU contemporaries, and as such, Civil War moves at a rapid clip despite all the table-setting and it being the lengthiest Marvel film to date at 146 minutes"
Rip It Up," May 3, 2016",David 'Mad Dog' Bradley," Naturally this is all cluttered and overstuffed to the point of bursting, and yet the convoluted feel and overfamiliarity of much of the plotting is compensated for by the Russo brothers knack for gargantuan action, some tough laughs and real acting."
Vanity Fair," May 3, 2016",Richard Lawson," It's the most lively, engaging Marvel movie since Guardians of the Galaxy, and among the very best of the whole Avengers series."
Slant Magazine," May 3, 2016",Jake Cole, The undeniable fun of the action scenes only exacerbates the failure of the narrative to adequately contend with its own themes. 
Cine Vértigo," May 3, 2016",Ernesto Diezmartinez, The latest Captain America adventure us nothing more than a really long trailer for the new adventures of the new Spider-Man. [Full review in Spanish]
Fort Worth Star-Telegram/DFW.com," May 3, 2016",Cary Darling," While it lacks the sense of surprise of [the last film], its mix of action, humor, effects, the introduction of a new character and the reintroduction of an old one strikes just the right tone for a film that is as much about marketing as moviemaking."
Miami Herald," May 3, 2016",Rene Rodriguez," The summer movie season has barely begun, and already the remedy for superhero film fatigue has arrived."
The Film Stage," May 3, 2016",Brian Roan," A taut, sinewy piece of filmmaking with enough brains to keep you engaged and enough brawn to keep you in awe."
Newsday," May 3, 2016",Rafer Guzman," The third ""Captain America"" film entertains relentlessly, which is to say loudly and busily, but with enough humor and intelligence to make it seem less pandering than it actually is."
MovieWeb," May 3, 2016",Julian Roman, Captain America v Iron Man succeeds where Batman v Superman utterly failed. Civil War is Marvel's greatest action film so far.
Film Journal International," May 3, 2016",Ethan Alter, The Marvel blockbuster machine keeps on trucking with a double-sized new issue of Captain America that packs enough punch to distract from its grinding plot mechanics.
Examiner.com," May 3, 2016",Travis Hopson," Marvel has no peer in this arena, and the utter perfect and sheer awesomeness of ""Captain America: Civil War"" is the best example of their superiority."
The New Republic," May 3, 2016",Will Leitch," Civil War is both a Captain America sequel and a third Avengers movie, and that's more than any movie could possibly pull off. It does the best it can, though."
New York Daily News," May 3, 2016",Stephen Whitty," Bragging just a bit - see how many franchise characters we've got, DC? - Marvel practically doubles the number of superheroes for this movie. And it's too much."
Cleveland Plain Dealer," May 4, 2016",Joanna Connors, Civil War resonates not only with our current climate of hostile political divisions and questions about American intervention in foreign conflicts. It also carries echoes of American anxieties that stretch back to the beginning of the 20th century.
AskMen.com," May 4, 2016",Radheyan Simonpillai," As amiable as he is, Spidey's presence compromises the very stakes Civil War is trying to pitch."
Detroit News," May 4, 2016",Adam Graham," A house divided against itself cannot stand. But in the case of Captain America: Civil War, a divided house brings out the best in this supersized superhero franchise."
Flavorwire," May 4, 2016",Jason Bailey," It's fine. But these movies are like going back to a magic show where the illusionist dazzled you the first time or two, and realizing he's just going to keep doing the same tricks."
San Francisco Chronicle," May 4, 2016",Mick LaSalle, Downey is enough to make you think that an Avengers movie with no action at all might still be good. It might even be an improvement.
ReelViews," May 4, 2016",James Berardinelli," As far as big superhero mash-ups are concerned, this one whets the appetite without providing a satisfying main course."
Rolling Stone," May 4, 2016",Peter Travers," Sure, it's too much and way too familiar. But Captain America: Civil War brings the fun, the fierce and the fireworks. Summer, we have liftoff. "
Collider," May 4, 2016",Matt Goldberg," A tremendous feat of filmmaking. It will leave you breathless. It will make you laugh constantly. It will make you cheer. It will make you think about the positions these characters take, and it may put you at odds with a hero you love."
The Movie Minute," May 4, 2016",Joanna Langfield," There's a lot of something for everyone in this standardly super, superhero movie. "
Times-Picayune," May 4, 2016",Mike Scott," Despite a dense first half that might confound newcomers, it delivers all the humor and action that fans have come to expect -- as well as the finest Avengers fight scene yet."
Brooklyn Magazine," May 4, 2016",Keith Uhlich, It's just stultifyingly dutiful.
Flixist.com," May 4, 2016",Matthew Razak," By this time one would think that the Marvel formula was getting old and that it wouldn't work anymore, and yet the studio just keeps making it better. "
Movie Nation," May 4, 2016",Roger Moore, Ponderous pandering. And no Paltrow as Pepper Potts? 
Lyles' Movie Files," May 3, 2016",Jeffrey Lyles, Exceeds all expectations as this marvelous epic ensures every other summer blockbuster is vying for second best.
RedEye," May 3, 2016",Sara Amato," It's simply just a story about the bonds of friendship, doing the right thing when presented with a difficult decision and how we're ultimately shaped by our choices."
Chicago Daily Herald," May 3, 2016",Dann Gire," A good amount of self-aware humor permeates the challenging two-hour, 26-minute running time of this movie."
Toronto Sun," May 3, 2016",Bruce Kirkland, If you do not count Guardians of the Galaxy -- because it remains an eccentric outlier -- Civil War now easily ranks as the best movie in the Marvel Cinematic Universe.
Chicago Sun-Times," May 3, 2016",Richard Roeper," Kudos to co-directors Anthony and Joe Russo and the team of writers for juggling more than a dozen comic-book characters and nearly that many plot lines, and only occasionally getting us (and by us I mean ME) lost in the Geek Weeds."
Chicago Tribune," May 3, 2016",Michael Phillips," Nothing in Civil War takes your breath away... Little in story terms is what you'd call daisy fresh. But almost everything in it works on its own prescribed terms, and the quiet moments register."
TIME Magazine," May 3, 2016",Stephanie Zacharek," Civil War, at its best, is blessedly light on its superhero-booted feet."
One Guy's Opinion," May 4, 2016",Frank Swietek," Despite its technical polish, it comes across more as just another assembly-line commercial product than the special event that fans are no doubt hoping for. "
Beliefnet," May 4, 2016",Nell Minow, Superhero-on-superhero collisions beyond the dreams of fanboy heaven.
Washington Post," May 4, 2016",Ann Hornaday," Suffice it to say that, rather than psychic powers or super-strength, casting has always been the Marvel movies' secret weapon. That holds true here, up to and including charismatic newcomers Chadwick Boseman [and] Tom Holland."
Blu-ray.com," May 4, 2016",Brian Orndorf," New challenges, darker reflections, stranger characters, and enough dramatic lubrication to feed additional sequels and spin-offs, adding more width to this already gloriously widescreen world."
Stuff.co.nz," May 4, 2016",Graeme Tuckett, The Captain America series are the most consistent and satisfying films that Marvel have made. And Civil War is the best one yet.
honeycuttshollywood.com," May 4, 2016",Kirk Honeycutt, The movie fumbles the question at the very heart of the Avengers but not before giving its fan base plenty of reasons to cheer.
LarsenOnFilm," May 4, 2016",Josh Larsen," There are acknowledged costs to the movie's confrontations, from the bruises that almost every character sports to the bystanders who are killed in the crossfire."
Fresno Bee," May 4, 2016",Rick Bentley, Toss in a few secrets revealed and Captain America: Civil War kicks off the summer movie season with a punch strong enough to make the Hulk's head spin.
Arizona Republic," May 4, 2016",Bill Goodykoontz," Fun, happily, is one of the many ingredients in copious supply here. When you include Paul Rudd as Ant-Man, how could it not be? Then again, there isn't a lot of room for him, so he's kind of wedged in there, but it's pretty swell when he's around."
Philadelphia Inquirer," May 4, 2016",Steven Rea," With every new installment of the comic book franchise, the scale gets bigger, relationships get trickier, new forces enter the fray."
Globe and Mail," May 4, 2016",Barry Hertz," With Civil War, Marvel Studios has proven, once again, that the world's heroes remain in good hands."
"Star-Democrat (Easton, MD)"," May 4, 2016",Greg Maki," It probably doesn't need to run two and a half hours long, but at least it's a case of too much of a good thing."
Akron Beacon Journal," May 4, 2016",Rich Heldenfels," Where Batman v Superman tossed out ideas without ever thinking them all the way through, Civil War is constantly aware of the consequences of its characters' actions, both to themselves and to the people around them."
People Magazine," May 4, 2016",Tom Gliatto," In short, the movie has just about everything."
