source_name,review_date,critic_name,review_detail
The Film Stage," August 12, 2016",Jordan Raup," A fantastical adventure with innovation and awe at every turn, despite a story that could benefit from having more specificity and focus."
Slant Magazine," August 12, 2016",Oleg Ivanov, It offers a powerful metaphor for the manner in which we carry the memories of our departed inside ourselves.
Chicago Reader," August 11, 2016",Leah Pickett," This is Laika's brightest film to date, in both its dazzling colors and its core of irrepressible joy. "
Tampa Bay Times," August 16, 2016",Steve Persall," ... lovely to behold, if viewers manage to keep their eyes open. It's an animated doozy and drowser at once, an uncomfortable mix of Miyazaki-style imagination and generic dullness. Snooze, and you don't necessarily lose."
Forbes," August 16, 2016",Scott Mendelson, One of the best movies of the year... 
Movie Nation," August 16, 2016",Roger Moore," Laika has made its second masterpiece, a film as artistic, challenging and scary as ""Coraline"" "
Entertainment Weekly," August 15, 2016",Leah Greenblatt," First-time director Travis Knight -- he served as lead animator on Laika's previous three films -- has given Kubo a gorgeously tactile look full of lavish depth and detail, and an engaging cast of characters."
IGN Movies," August 15, 2016",Samantha Ladwig," The technicalities, animation, and effort behind the film prove that this past summer movie season wasn't a total flop."
Hollywood Reporter," August 15, 2016",Michael Rechtshaffen," [Kubo and the Two Strings] is an eye-popping delight that deftly blends colorful folklore with gorgeous, origami-informed visuals to immersive effect."
New York Daily News," August 15, 2016",Raakhee Mirchandani," Be prepared to cry: it's rare that animation can stir up such deep emotion, but it'll happen, sometimes more than once."
The Mary Sue," August 15, 2016",Allyson Johnson, Kubo is a decidedly well-made film and one that pulled on ... my heartstrings ... a shame the voice talent couldn't have echoed the awe-inspiring diversity onscreen.
Little White Lies," August 15, 2016",Charlie Theobald," A touching expression of loss, worth repeat viewings for its poetic visuals alone."
Metro," August 15, 2016",Matt Prigge," Even if it has no interest in birthing a franchise, it deserves to live on as an instant classic."
Film Journal International," August 15, 2016",Rebecca Pahle, Laika Entertainment tackles fantasy in this stunning Japan-set fable.
Under the Radar," August 15, 2016",Austin Trunick," Kubo tells a rich, original, and compelling story which young people will eagerly follow and adults should equally enjoy."
South China Morning Post," August 14, 2016",James Marsh," Laika has created here a genuinely enchanting fable of extraordinary artistic merit, and clearly respectfully enamoured of its subject matter."
Empire Magazine," August 14, 2016",Jonathan Pile," Yet another success for stop-motion giants Laika, Kubo boasts big laughs and effective scares in a typically gorgeous animated tale."
Village Voice," August 13, 2016",Bilge Ebiri," Older viewers will tune in to its melancholy - its battles between memory and loss, its themes of filial piety and betrayal - while younger ones will dig the more basic emotions of Kubo's epic journey."
TheWrap," August 12, 2016",Sam Adams," The impetus to tune out the movie's words only makes it easier to feast your eyes on its breathtaking images, which after a summer of underlit glop feel like a tall glass of cool water."
Guardian," August 12, 2016",Jordan Hoffman, I'm not inclined to give a pass to a family film that indoctrinates an irrational belief system just because it's novel.
The Verge," August 12, 2016",Bryan Bishop," Kubo and the Two Strings may not pull off everything it wants to, but it is a proof of concept that somebody can -- and it provides some tremendous views along the way."
MovieWeb," August 12, 2016",Julian Roman," Laika Studios are back in superb form with Kubo and the Two Strings, an eye-popping visual delight."
indieWire," August 12, 2016",David Ehrlich," Staggeringly beautiful and immensely true, this is the best animated film of 2016."
LarsenOnFilm," August 17, 2016",Josh Larsen, ...causes us to focus our attention on the details within the detail.
Newsday," August 17, 2016",Rafer Guzman," Kubo and the Two Strings is a visually dazzling film set in an ancient, magical Japan. And now, the bad news. As a narrative, Kubo and the Two Strings is nearly incomprehensible."
NOW Toronto," August 17, 2016",Norman Wilner," It flows like a dream, and if it slightly overreaches in its last movement, well, I'd rather see a film stumble because it tried to juggle too many ideas rather than get by with too few."
Comic Book Resources," August 17, 2016",Kristy Puchko," Every frame of Kubo and the Two Strings is majestic. Every emotional beat resounds. Every heart string is played with tenderness and jubilation, by masters of an old art made new again."
Animation Scoop," August 17, 2016",Charles Solomon," Travis Knight's Japanese-influenced Kubo and the Two Strings ranks as the best film the artists at the Portland-based Laika Studio have made, with a strong story, assured direction and strikingly original designs."
Fort Worth Star-Telegram/DFW.com," August 17, 2016",Maricar Estrella," From its captivating narration and first stormy scene, Kubo and the Two Strings lures the audience into its vivid storytelling and exquisite execution of stop-motion animation."
Uproxx," August 17, 2016",Keith Phipps," The film moves beautifully, but it's also beautifully moving. "
Stuff.co.nz," August 17, 2016",James Croot," The dark-tinged, dreamlike Kubo is a welcome antidote to the usual brash and sometimes brusque traditional Hollywood animated fare."
Paste Magazine," August 17, 2016",Andy Crump, Kubo and the Two Strings is better than immersive -- it's absorptive. We're pulled in Knight's direction; we become part of his studio's technical wizardry.
Fresno Bee," August 17, 2016",Rick Bentley," First-time director Travis Knight, who was the lead animator on Laika's previous three films, presents the story with a beautifully fluid style."
Deadline Hollywood Daily," August 17, 2016",Pete Hammond," It is an epic inspired by the tradition of Kurosawa and Lean, mixed with more than a bit of the fantasy of The Wizard of Oz."
ComingSoon.net," August 17, 2016",Scott Chitwood," Impressive stop-motion animation, a fun voice cast, and a story that will draw in people, but a slow pace and dreamy tone may lull audiences to sleep."
Newark Star-Ledger," August 17, 2016",Stephen Whitty," Much as the small fry will enjoy this, there's even more that you'll love."
FILMINK (Australia)," August 17, 2016",Dov Kornits, ...the most original creation from an American studio that you will have seen in the past five years.
Reeling Reviews," August 17, 2016",Laura Clifford," Laika President, CEO and lead animator Travis Knight makes his directorial debut leaning on his visual talent with a lumpy original Japanese folk lore-inspired story from Shannon Tindle and Marc Haimes that lacks emotional resonance."
Nerdist," August 16, 2016",Luke Y. Thompson," So while the movie is a visual feast, just as you'd expect, its story is nonetheless fairly predictable fantasy-quest fare"
Associated Press," August 16, 2016",Jake Coyle," The handcrafted textures and wry self-awareness of Kubo and the Two Strings make Knight's film resolutely its own tale, one that folds into its own exotic shape."
Cleveland Plain Dealer," August 16, 2016",Laura DeMarco, Kubo is ultimately a joyful film -- a treat for the eyes and heart.
TheFilmFile.com," August 16, 2016",Dustin Putman," Fantastical and innovative, distinctively vivid and reflective, ""Kubo and the Two Strings"" is destined to deepen and beautify all the more with subsequent viewings. It is an exciting prospect to see what Laika will dream up next."
ChrisStuckmann.com," August 16, 2016",Chris Stuckmann," Kubo is one of the best animated films I've ever seen. If Laika continues to produce films of this quality, we'll have a worthy successor to the great Studio Ghibli. "
Chicago Sun-Times," August 18, 2016",Bill Zwecker, I cannot stress enough how truly stunning the brilliant visuals are in this movie.
Collider," August 18, 2016",Matt Goldberg," Kubo tells us that if have to blink, to do so at the beginning of his tale. I would suggest not blinking at all. You don't want to miss a moment of 'Kubo and the Two Strings'. "
SciFiNow," August 18, 2016",Poppy-Jay Palmer, The artwork and music combined create a viewing experience so immersive that you'll be sad to leave the cinema after the credits (and you won't leave until the credits are over).
Toronto Star," August 18, 2016",Linda Barnard," A richly styled, emotive adventure that tempers thrilling fantasy scenes and mythic monsters with moments of quiet reflection and gentle humour."
RogerEbert.com," August 18, 2016",Christy Lemire," It's a classic hero's journey full of action and adventure, but it's also an intimate fable about love and loss, magic and memory."
Boston Globe," August 18, 2016",Ty Burr," ""Kubo and the Two Strings"" carries echoes of L. Frank Baum as well -- and Roald Dahl, and ""The Phantom Tollbooth,"" and even some of bluegrass legends Flatt and Scruggs in the hero's Foggy Mountain samisen breakdowns."
Washington Post," August 18, 2016",Michael O'Sullivan," A saga that feels somehow both ancient and entirely fresh, at once steeped in the tradition of evocative Japanese poetry yet deeply, universally relatable."
Arizona Republic," August 18, 2016",Kerry Lengel, Mark it down: This stop-motion stunner from the Laika studio will be next year's Oscar winner for best animated feature.
USA Today," August 18, 2016",Brian Truitt," It is definitely the summer for talking animals taking over the cinema, but Kubo manages to rise above the rest of its peers with a wondrous coming-of-age tale full of ancient soul."
Austin Chronicle," August 18, 2016",Josh Kupecki," It is gorgeous animation of the highest order, a small studio firing on all cylinders, and thanks to a nuanced story, it is one of the more rewarding films of the summer, nay the year."
Christianity Today," August 18, 2016",Alissa Wilkinson," I've seen a whole string of lovely family-oriented films this summer, but Kubo and the Two Strings might be the most stunning."
One Guy's Opinion," August 18, 2016",Frank Swietek," A picture that will be prized by connoisseurs of animation but other viewers might find too esoteric and faintly lethargic-a film that, oddly for one aimed at a family audience, adults might appreciate more than their children."
Bullz-Eye.com," August 18, 2016",Jason Zingale, Kubo and the Two Strings is more than just a return to form for the studio; it's their funniest and finest movie to date - an absolutely delightful fairy tale that will likely go down as one of the year's best.
CinemaBlend.com," August 18, 2016",Dirk Libbey," An astounding technical achievement and a mesmerizing tale. If you must blink, do it now, because you won't want to miss a second of what you see on screen."
Beliefnet," August 18, 2016",Nell Minow," A gorgeous, epic adventure with grandeur, scope, and spectacular settings, wonderfully imaginative."
San Francisco Chronicle," August 18, 2016",Walter V. Addiego," If the film's plotting and dialogue had measured up, ""Kubo"" might have been a masterpiece."
AV Club," August 18, 2016",Jesse Hassenger," No American animation studio is better-suited to dreamlike plotting than Laika, and the animation of Kubo is truly dazzling, mixing sophistication and handmade charm with inspired flow."
Seattle Times," August 18, 2016",Moira MacDonald," ""Kubo"" takes LAIKA's trademark stop-motion animation to a new level, using Japanese origami techniques to create a breathtaking fantasy world."
Blu-ray.com," August 17, 2016",Brian Orndorf," Story-wise, it has moments of surprise. As an animated effort, it's absolutely spectacular."
Las Vegas Weekly," August 17, 2016",Josh Bell," A gorgeous and moving story about family, grief and the power of storytelling."
Flicks.co.nz," August 18, 2016",Liam Maguren, This film throws every synonym for 'beautiful' in a blender and makes a new dictionary.
ReelViews," August 18, 2016",James Berardinelli, Kubo and the Two Strings is a magical motion picture in every sense of the word.
Time Out," August 18, 2016",Tomris Laffly," Despite the occasionally labored writing (with attempts at humor that are dry and distancing), Kubo and the Two Strings is swoonworthy in its vibrant visuals that span across unruly seas, lush landscapes and vivid seasonal colors."
Film School Rejects," August 18, 2016",Neil Miller," A multi-layered, lovingly crafted work of art that is the work of a studio that continues to push the envelope of not just stop-motion animation, but innovative storytelling and world-building."
Salt Lake Tribune," August 18, 2016",Sean P. Means," When the elements come together, the result is gorgeous and touching."
NPR," August 18, 2016",Scott Tobias," With Kubo, Laika adds more texture to the dark beauty that's been the house style since Coraline, but it's more emotionally expansive, too."
New York Post," August 18, 2016",Sara Stewart," Despite a traditional-seeming quest for a suit of armor and a sword, the film's intrinsic message is all about the transformative powers of music and love. It's a movie the whole family can rock out to."
Dark Horizons," August 18, 2016",Gary Dowell," LAIKA Studios continues its streak of smart, idiosyncratic, and quirky animated features with the stunning Kubo and the Two Strings."
New York Times," August 18, 2016",Glenn Kenny," Knight has put together a picture that hits a lot of all-ages-entertainment sweet spots while avoiding hackneyed conventions, and ends up delivering what feels like a sincere family-friendly message."
Toronto Sun," August 18, 2016",Steve Tilley," Animation can be a safe place to explore some trickier topics, and Kubo and the Two Strings has a dash of bitter mixed with the sweet."
Willamette Week," August 18, 2016",AP Kryza," Kubo transcends its kiddie-flick leanings to become a modern fable, emerging not just as the year's best animated film, but as an instant classic."
Sacramento News & Review," August 18, 2016",Daniel Barnes," There's a little too much clutter in the story and not enough urgency, and the whole of Kubo ends up as less satisfying than the sum of its set pieces. But what jaw-dropping setpieces!"
Wall Street Journal," August 18, 2016",Joe Morgenstern, The first and last things to be said in this limited space about Kubo and the Two Strings are that it's a showcase for some of the most startlingly beautiful animation in recent -- and not so recent -- memory.
Los Angeles Times," August 18, 2016",Justin Chang," It pulls you so effortlessly into its shifting, dreamlike world that you can be forgiven for forgetting that Kubo and the many strange characters he meets are themselves puppets, meticulously designed and manipulated one costly frame at a time."
Movie Mezzanine," August 18, 2016",Josh Spiegel," ...Laika's most impressive, miraculous work yet."
Fort Worth Weekly," August 18, 2016",Kristian M. Lin," Kubo and the Two Strings is a visual feast. If only its storytelling had kept up, it would be another masterpiece from this animation studio."
New York Observer," August 18, 2016",Oliver Jones," Arguably one of the most creative and visionary films of its kind, dating back perhaps to Disney in the late 30s and Pixar in the mid-90s."
Minneapolis Star Tribune," August 18, 2016",Colin Covert," Yet wizardly art direction isn't the film's most striking quality. It's the endearing, playful, touching, cantankerous and sometimes frightening individuals who supply this spectacular story about friendship, courage and sacrifice with its life force."
JoBlo's Movie Emporium," August 18, 2016",JimmyO," KUBO is not only possibly the best animated film of the year, it will likely be one of the best films of 2016."
Daily Telegraph (Australia)," August 18, 2016",Vicky Roach," Sweet, engaging, accessible family entertainment."
National Review," August 19, 2016",Armond White, Kubo is a delicate tale addressing today's sense of moral bereavement. This is conveyed through the boy's search for the father he never knew. Little Kubo's gallantry parallels the desperation of youth from broken families.
Common Sense Media," August 19, 2016",Sandie Angulo Chen," Beautiful epic about storytelling hero can be dark, scary. "
New Zealand Herald," August 19, 2016",Francesca Rudkin, This is what makes Laika special; debut feature director Travis Knight and his experienced team have taken a heartbreaking story and turned it into heartfelt and magical entertainment.
"Deseret News, Salt Lake City"," August 19, 2016",Josh Terry," Kubo and the Two Strings is a very cool piece of animation. If you are a fan of animation, particularly the stop-motion variety, put this one at the top of your list."
Mark Reviews Movies," August 19, 2016",Mark Dujsik, The early scenes are a wonder...
"Capital Times (Madison, WI)"," August 19, 2016",Rob Thomas," ""Kubo and the Two Strings"" may be the most beautiful movie the folks at Laika have done yet, and the one that's closest to their hearts."
Kaplan vs. Kaplan," August 19, 2016",Jeanne Kaplan, Everything about this spectacular film is dedicated to creating an epic fantasy that will be viewed many times over and appreciated for its astounding beauty. 
Kaplan vs. Kaplan," August 19, 2016",David Kaplan, It is possibly the most ambitious animated film ever conceived.
Flavorwire," August 19, 2016",Jason Bailey," A gorgeous, memorable piece of work, taking risks and flights of fancy that most modern movies, family-targeted or otherwise, barely contemplate. "
HollywoodInToto.com," August 19, 2016",Christian Toto, The movie magic engulfing Kubo starts with the rich stop-motion animation. That's just the beginning.
Suburban Journals of St. Louis," August 19, 2016",Mathew DeKinder, 'Kubo and the Two Strings' is an impeccably crafted movie that pushes all the right buttons and perfectly blends emotion with action and comedy.
ABC Tucson," August 19, 2016",Phil Villarreal, Don't be surprise if Spektor's guitar isn't the only thing tearing up. 
Tri-City Herald," August 19, 2016",Gary Wolcott, Wonderful fantasy packed with stunning stop-motion visuals. Fun and funny for adults but a bit mature for some younger children. 
Rolling Stone," August 19, 2016",David Fear," Filmgoers who've suffered through a summer of superheroes, supervillains and sequels/snarky reboots, we now have something that genuinely casts a spell on viewers."
Screen It!," August 19, 2016",Jim Judy," An impressive technical achievement that also just so happens to work masterfully from a storytelling aspect. (Full Content Review for Parents - Violence, Scary Stuff for young kids, etc. - also Available)"
Globe and Mail," August 19, 2016",Ellen Brait, The overall stunning nature of the work cannot be ignored.
Detroit News," August 19, 2016",Adam Graham," ""Kubo"" is bold and daring, telling a truly unique tale set in ancient Japan that is rich with the depth of a story passed down for generations."
Philadelphia Inquirer," August 19, 2016",Tirdad Derakhshani," Kubo is a lovely, unforgettable film about creativity and storytelling - about creating one's own fate by taking charge of one's story. And about learning to love others by sharing in their stories."
EricDSnider.com," August 18, 2016",Eric D. Snider," I was amazed at the artistry involved, entertained by the story, but emotionally unmoved. I respect the heck out of it, though."
The Playlist," August 18, 2016",Kimber Myers," Feels like a miracle, evoking joy, surprise and wonder in its audience."
SSG Syndicate," August 22, 2016",Susan Granger, Visually stunning - delivering delightful family-friendly entertainment...
Aisle Seat," August 21, 2016",Mike McGranaghan," A treat for viewers of all ages, Kubo and the Two Strings is nothing less than an animated masterpiece."
The Young Folks," August 20, 2016",Gabrielle Bondi, ... the type of film that makes you wish time travel was real just so you could go back and experience it for the first time again
New England Movies Weekly," August 20, 2016",Daniel M. Kimmel," Even in a year that has seen some creative and entertaining animated films, Kubo and the Two Strings would be a standout. "
We Got This Covered," August 19, 2016","Robert Yaniz, Jr."," Laika brings another visually dazzling epic to the screen with Kubo and the Two Strings, and while the narrative isn't the studio's finest, its stylish execution and thematic heft neatly pick up the slack."
National Catholic Register," August 19, 2016",Steven D. Greydanus," 'Kubo' thrilled, dazzled and delighted me, brought tears to my eyes and broke my heart - in the end, not entirely in a good way."
Killer Movie Reviews," August 19, 2016",Andrea Chase, This is a transcendent film of astute insights that deeply resonate with the heart.
Forbes," August 19, 2016",Mark Hughes," Whimsical yet mature, fantastically magical yet full of realistic emotions and a simple, earthly plea for redemption, it goes beyond childish notions of resolution and ""victory"" toward a far more moving and poetic destination."
Cinemalogue.com," August 19, 2016",Todd Jorgenson," ... filled with intoxicating dreamlike imagery, from its rich background texture to unique character details."
L.A. Biz," August 19, 2016",Annlee Ellingson," The process threatens to overwhelm the result, which is exquisitely artful and a little dark for family audiences."
ScreenRant," August 19, 2016",Ben Kendrick," Kubo and the Two Strings is Laika's most poignant, entertaining, and beautiful film yet - and one of the best movies, animated or not, of 2016"
Consequence of Sound," August 19, 2016",Dominick Mayer," Like the studio's previous films, Kubo dares to dream that entertainment aimed at a younger audience can hold the depth and intelligence of any other substantial piece of filmmaking."
PopMatters," August 19, 2016",Bernard Boo," Much like the great Grave of the Fireflies and Pixar's Up before it, Kubo and the Two Strings treats its audience with utmost respect, taking them on an exhilarating adventure while shining a light into the darkest corners of the human experience."
Independent Online (South Africa)," August 19, 2016",Theresa Smith," Haunting, scary and enchanting, Laika's latest production is an original story that features an appealing main character and richly detailed backgrounds you can almost touch."
Vox," August 19, 2016",Aja Romano, The stellar achievement of Kubo is the animation itself.
National Post," August 19, 2016",Chris Knight," Half dream, half nightmare and completely original, Kubo and the Two Strings is a story that will amaze and delight. "
Winnipeg Free Press," August 19, 2016",Randall King," This breathlessly beautiful epic, from Portland, Ore.-based boutique animation house Laika, shows what toons can really do when freed of conventional commercial ideas."
leonardmaltin.com," August 19, 2016",Leonard Maltin," Stop-motion animation touches the next stage of excellence in Kubo. It all works: storytelling, direction, voice talent... the totality of artistry..."
HitFix," August 19, 2016",Drew McWeeny," It may be a little melancholy for younger viewers, but that could simply be an opportunity to talk to kids about how life does not always give us what we expect, especially when it comes to the people in our lives."
Punch Drunk Critics," August 19, 2016",Travis Hopson, A vivid and wholly unique combination of Japanese samurai legends and mythology with American storytelling.
Cinencuentro," September 8, 2016",Sebastian Zavala Kahn," ""Kubo and the two strings"" is a visually stunning film. [Full review in Spanish]"
Daily Telegraph (UK)," September 8, 2016",Tim Robey," Bless Laika, really, for continuing to make films this singular, which reject any known formulae of children's animation and dive creatively each time into an uncharted cosmos."
The Straits Times (Singapore)," September 7, 2016",John Lui, Gorgeously illustrated and touchingly told.
Cairo360," September 7, 2016",Marija Loncarevic, Kubo and the Two Strings is a close-to-flawless movie experience that could well be heading for some unlikely Oscar glory.
HeyUGuys," September 6, 2016",Stefan Pape," An enchanting, magical tale steeped in folklore. Kubo might only have two strings, but he's got 4 stars from us. "
The List," September 5, 2016",Matthew Turner," Kubo generates serious kudos for LAIKA, combining humour and emotional story-telling with breath-taking animation."
Otroscines.com," September 1, 2016",Diego Battle, An animated jewel for all ages...especially adults. [Full review in Spanish]
Laramie Movie Scope," August 30, 2016",Robert Roten," The stop motion animation and the 3D effects are very good. The look of the film is also very artistic and imaginative. It is doing all right in America, but I think overseas is where it will really shine."
El antepenúltimo mohicano," August 29, 2016",José Martín, A thrilling and obscure instant classic of an heroic adventure. [Full review in Spanish]
Cinencuentro," August 29, 2016",Carlos Caramantín, The new film from Laika studios it's one of the best of 2016. Long live Laika. Long live Kubo. [Full review in Spanish]
Combustible Celluloid," August 26, 2016",Jeffrey M. Anderson," Kubo and the Two Strings champions the pure pleasure and power of storytelling; it's simple, but spectacular. "
Chesapeake Family Magazine," August 26, 2016",Roxana Hadadi," Dazzling, complex, and unforgettable, Kubo and the Two Strings combines layered themes with a stop-motion visual style that is gorgeous and immersive. "
Blog de cine," August 25, 2016",Mikel Zorrilla, Kubo and the two magic strings it's pretty close from being a masterpiece. [Full review in Spanish]
Sydney Morning Herald," August 25, 2016",Sandra Hall," hile there's plenty of fun to be had from all this, there's not a hint of cuteness anywhere. The puppets have enormous vitality and there's a wonderful strangeness in the world they inhabit."
BuzzFeed News," August 25, 2016",Alison Willmore, It's triumphant as well as terribly sad.
The Standard," August 25, 2016",Matt Neal, People talk about Pixar's impressive strike rate and how the Pixar name is a signifier of quality but we need to be talking about Laika in the same way.
Dallas Morning News," August 25, 2016",Britton Peele," More often than not it's a charming, Eastern-influenced myth that's beautiful to watch and enjoyable to follow."
Ex-Press.com," August 24, 2016",Katherine Monk," Fear of abandonment, a yearning for praise, a budding sense of self and a burning desire for love are all neatly folded into this stylish piece of cinematic origami. "
Cinemanía (Spain)," August 22, 2016",Daniel de Partearroyo, A very beautiful and profound film by Laika studios. [Full review in Spanish]
The Atlantic," August 22, 2016",Lenika Cruz," Kubo offers visceral thrills and visual splendor, but it also champions the importance of kindness, forgiveness, and embracing humanity's many imperfections."
En Filme," October 7, 2016",Luis Fernando Galván," A film that transmits messages through emotions, action sequences and images rather than doing it with dialogues. In few words, is a magical journey for all ages. [Full review in Spanish]"
Cinegarage," October 7, 2016",Erick Estrada, A captivating film that sends a intergenerational healing message acknowledging the past as a source of inspiration instead of something that is old fashioned. [Full review in Spanish]
Butaca Ancha," October 7, 2016",Diana Sánchez Uranga," An original and melancholic film that is also inspiring, beautiful and seductive. [Full review in Spanish]"
"Vue Weekly (Edmonton, Canada)"," September 30, 2016",Brian Gibson," Wrapping stories within stories, characters within characters, and personal memories within cross-cultural myths, Kubo and the Two Strings is a deft delight, strumming and thrumming out a bittersweet adventure-quest."
"Commercial Appeal (Memphis, TN)"," September 26, 2016",John Beifuss," Visually striking at every turn and occasionally even eerie (the floating witch sisters deserve their own stop-motion horror movie), the film conjures a fantasy logic that is more beholden to myth and folklore than to comic books and Hollywood."
Cinemaphile.org," September 22, 2016",David Keyes, A film of nourishing visual insights and visionary storytelling that inspires as thoroughly as it dazzles.
Cinema Sight," September 16, 2016",Wesley Lovell, A cinematic masterpiece that stands among the greatest of the medium.
Cinencuentro," September 14, 2016",Juan Carlos Ugarelli, The best animated movie this year so far. [Full review in Spanish]
Contactmusic.com," September 13, 2016",Rich Cline," Not only does every moment of the movie look exquisite, but the story is smart, original and hugely entertaining."
Starburst," September 12, 2016",Jack Bottomley," Practically faultless and utterly magical, you owe it to your heart and soul to witness what just might be the greatest film released this year. You'll laugh, you'll cry, you'll be amazed, a masterpiece."
Flick Filosopher," September 12, 2016",MaryAnn Johanson," Magic, music, and monsters come together to create a marvelous fairy tale that's scary, sweet, and full of tough emotions that kids' movies often avoid."
Scotsman," September 11, 2016",Alistair Harkness," Beautifully told, and infused with dread, death and demons - everything, in short, that makes a good kids' film."
Observer (UK)," September 11, 2016",Wendy Ide," It explores unexpectedly profound ideas of rebirth and destiny rewritten, like origami paper sheets refolded into another form."
Independent (UK)," September 9, 2016",Jacob Stolworthy," With utmost care applied to its every shot, the adults will be marvelling as much as the youngsters."
Seven Days," September 9, 2016",Margot Harrison, There's nothing banal about this affirmation of the human imagination.
London Evening Standard," September 9, 2016",Charlotte O'Sullivan," The animation? Well, it robs you of breath, over and over again."
Sky Movies," September 8, 2016",Elliott Noble," Offering a uniquely textured style of animated excellence, it's proof once again that Laika's hands-on methods are more than a match for the machine-tooled perfections of Pixar."
Radio Times," September 8, 2016",Alan Jones," An entrancing marvel of peerless stop-motion puppetry and creative CGI, this visually dazzling fable woven around richly imagined metaphors for love, loneliness and loss elevates Laika Entertainment to Pixar level."
Daily Express (UK)," September 8, 2016",Allan Hunter, What really makes it worth your attention is a grand adventure story full of heart.
Guardian," September 8, 2016",Mike McCahill," Arrives as cherishable proof that it is still possible, amid heightened commercial imperatives, for digimators to push for reflective, affecting art."
