source_name,review_date,critic_name,review_detail
The Young Folks," December 12, 2016",Gary Shannon," The Handmaiden is Park Chan-wook's most inspirited and uplifting film, celebrating the liberation of the mind above all else."
El Pais (Spain)," December 9, 2016",Jordi Costa, An intricate story that mixes Gothic melodrama with the folklore of revenge and the libertine novel. [Full review in Spanish]
The Sunday Age," December 9, 2016",Craig Mathieson," Narratively complex and scabrously amusing, The Handmaiden remakes the period epic into a study of personal power told through both sexual and colonial politics and batty heist flick diversions."
Film Inquiry," December 5, 2016",Alistair Ryder," The Handmaiden is Park Chan-Wook's best directorial effort since Oldboy, a near perfect blend of awesome visual style and engaging narrative."
Blog de cine," December 2, 2016",Mikel Zorrilla, An excellent film that knows how to use the surprises to elevate everything else instead of compensating for possible shortcomings. [Full review in Spanish]
ColeSmithey.com," June 6, 2016",Cole Smithey, [CANNES 2016] Lush production designs and keen cinematography drink in dynamic performances (by Kim Min-Hee and Kim Tae-Ri) teeming with an urgent lesbian sensuality.
BuzzFeed News," May 26, 2016",Alison Willmore," The Handmaiden is sexy and twisty and so compelling despite this, lodging itself in the points of view of two women who are constantly underestimated by the men around them, and who learn to take advantage of how they're misjudged."
Sight and Sound," May 23, 2016",Catherine Bray," Practically every surface in the film screams fetish, and, as in his underrated Stoker, Chan-Wook locates eroticism in some unusual places."
The Young Folks," May 22, 2016",Jordan Ruimy," ... the film is a handsomely opaque, overtly familiar, sexually evocative romance that never bores you and yet, throughout, I felt like something was missing."
El antepenúltimo mohicano," May 20, 2016",Alberto Sáez Villarino, The Korean filmmaker makes a great comeback with his transgressive adaptation of one of the most notorious authors of homosexual fiction. [Full review in Spanish]
Vanity Fair," May 20, 2016",Richard Lawson," An intelligent, funny erotic thriller, The Handmaiden seems destined for some kind of American remake... that isn't likely to live up to Park's invention, wit, and daring. See this one first, if you can."
AV Club," May 20, 2016",Mike D'Angelo," Starts out looking as if it'll be a deeply serious (and seriously depressing) tale of a Korean ""comfort woman"" forced to service the occupying Japanese military. After about five minutes of grandiose solemnity, Park drops the charade."
Daily Telegraph (UK)," May 18, 2016",Tim Robey," Park has genre-ised this material right up with a lip-smacking, borderline pervy glee, but leaves us with relationships that only sketchily make sense."
Collider," May 18, 2016",Talia Soghomonian," Manages to surprise us in almost every scene, every frame. "
Otroscines.com," May 16, 2016",Diego Lerer," The film is not all bad -and ensures another surprise at the end-, but by that time you'll be already tired of a story that might well have been resolved in 100 minutes without exaggerating the visual stylization. [Full review in spanish] "
Otroscines.com," May 16, 2016",Diego Battle," The Handmaid gives all the preciousness and virtuosity to the montage, framing and lighting that are the hallmark of the South Korean filmmaker. [Full review in spanish]"
El Mundo (Spain)," May 16, 2016",Luis Martínez," The imaginery used by Chan-Wook is both bright as dirty, as delicately as culpably exhibitionist voyeur. [Full review in spanish]"
La Jornada," May 16, 2016",Leonardo Garcia Tsao, Park shows more subtelty and an obvious growth in his craft as a filmmaker. [Full review in Spanish]
The Playlist," May 15, 2016",Jessica Kiang," Deliriously fun, terminally silly."
Guardian," May 15, 2016",Benjamin Lee," Exquisitely designed and sexually liberating, this is a hugely entertaining thriller that has shades of Gaslight, Les Diaboliques and last year's Duke of Burgundy, but thankfully no grey."
Screen International," May 15, 2016",Wendy Ide," The film manages the tricky feat of both staying true to Waters breathless, page-turning prose, and creating a wholly persuasive new milieu for the story."
Variety," May 15, 2016",Maggie Lee," Clever, heady and sensually lavish to a fault."
Hollywood Reporter," May 15, 2016",Deborah Young," All the best things about Asian cinema, rolled into one."
Film School Rejects," May 15, 2016",Matt Hoffman," It's slow to start, but once things start to move along and come together, the journey is riotous, depraved, and delightful."
Georgia Straight," October 11, 2016",Adrian Mack," Whether this is Park's best film is up for debate, but it could be in the running for your new favourite."
The List," October 10, 2016",Nikki Baughan," The Handmaiden is part romance, part gothic fairy tale and part psychosexual chamber piece, an initially beguiling film whose heavy-handed love scenes work to undermine its dramatic power."
The Skinny," October 10, 2016",Josh Slater-Williams," A darkly comic study in sex, class and Japanese-Korean relations."
Student Edge," October 9, 2016",Simon Miraudo," Park Chan-wook's The Handmaiden is for lovers: of others, of South Korean cinema and, most importantly, of psychosexual mind games. Finally, something for everyone."
Compuserve," September 28, 2016",Harvey S. Karten," A complex, tongue-in-cheek tale about a young South Korean woman hired to read pornographic stories to old men."
AV Club," September 27, 2016",Katie Rife," Female leads Kim Min-hee and Kim Tae-ri are both standouts, conveying the complexity of the film's multi-layered con games with subtle changes of facial expression and tone of voice."
Film Comment Magazine," September 26, 2016",Violet Lucca," The love scenes between Sook-hee and Hideko are beautiful, explicit, and funny, displaying a candor about sexuality that's not intended to shock but to draw you in-it's the most normal thing about this flamboyant, acerbic film."
ComingSoon.net," September 23, 2016",Alan Cerny," The Handmaiden is another masterpiece from Park Chan-wook - a story of love, betrayal, and deceit that is beautiful, funny, romantic, and sexy."
Maclean's Magazine," September 19, 2016",Brian D. Johnson," Park plays fast and loose with expectations, with a shape-shifting plot that's as ornate as the art direction- a mirrored dollhouse of seduction, deception and fatal attraction."
We Got This Covered," September 18, 2016",Matt Donato," The Handmaiden is a sexy, seductive ""thriller"" that attempts to play the multiple-perceptions game, but misses on being a masterclass because of its daunting length."
Flavorwire," September 18, 2016",Jason Bailey, He's in such supreme command of his craft that to watch 'The Handmaiden' is to watch a man drunk on the joy of movie-making - and to share the same buzz.
Collider," September 13, 2016",Matt Goldberg," 'The Handmaiden' is thoughtful and complex while also being immensely entertaining, funny, dark, and disturbing.It's the kind of masterful work we've come to expect from Park Chan-wook."
The Verge," September 12, 2016",Emily Yoshida," By replacing the class system of Victorian England with the dynamic of the occupier and occupied, Park has tapped into something uniquely complex about a chapter of history that is rarely explored."
Film-Forward.com," September 11, 2016",Kent Turner," A pervy, picture-perfect period piece. "
NOW Toronto," September 9, 2016",Susan G. Cole," Park goes all-out in series of gratuitous, nearly explicit, sex scenes. That's not in itself such a bad thing, but when he opts for a severely sadistic sequence near the end, he goes too far."
CraveOnline," September 8, 2016",William Bibbiani," An appealing world which has been built upon the bowels of Hell, a spectacular drama with fierce performances and fiery sensuality."
Bangkok Post," August 12, 2016",Melalin Mahavongtrakul," Park's adaptation of [Fingersmith] has its own unpredictability. And while it's still largely the same story, there are points where this new interpretation takes its own direction and charges ahead without so much as a look behind."
FILMINK (Australia)," July 31, 2016",Travis Johnson, ... the film practically drips with fetishistic imagery and detail.
The Straits Times (Singapore)," July 6, 2016",John Lui," One part Gothic fantasy, one part softcore thriller... blurs the line between highbrow and sexploitation so skilfully you will be left wondering if you just watched a big-budget skin flick or a particularly smutty arthouse production."
South China Morning Post," June 28, 2016",James Mottram," Billed by some as a lurid lesbian potboiler when it premiered in Cannes, The Handmaiden is much more lavish than this reductive description suggests."
Wall Street Journal," October 20, 2016",John Anderson," Like a Victorian settee infested with vipers, Park Chan-wook's The Handmaiden mixes the elegant and the dangerous, the refined and the venomous; it affects refinement and crawls on its belly. It's also apt to bite."
New York Times," October 20, 2016",Manohla Dargis," The art of the tease is rarely as refined as in ""The Handmaiden."""
TheWrap," October 20, 2016",Robert Abele," Eschewing his usual modus operandi for the rollicking tension of active kink, Park finds a percolating balance between sensuality and sin, and it might just win him admirers beyond the usual bloodthirsty fanboys."
Los Angeles Times," October 20, 2016",Justin Chang," A teasingly witty and elegant puzzle-box of a thriller whose pleasures are rooted not in visceral shock but in narrative surprise, and which wisely opts to seduce rather than pulverize its audience."
Metro," October 20, 2016",Matt Prigge," The tasteful and the trashy make acrobatic bedfellows in Park Chan-wook's ""The Handmaiden,"" a movie so assured it can do a sex scene where the camerawork is as arresting as the bodies engaged in combat. "
Slate," October 20, 2016",Laura Miller," Both actresses deliver vivid, tender performances; they generate all the movie's fire, but they're obliged to do it inside a chilly, ritualized framework, the aesthetic equivalent of a softcore mausoleum."
Chicago Reader," October 20, 2016",J. R. Jones," Park seizes on the story's potent combination of larceny and taboo sexuality, and his steamy love scenes are enhanced by Seong-hie Ryu's sumptuous set decor."
Reeling Reviews," October 20, 2016",Laura Clifford," Lush, kinky, twisty and erotic, writer/director Park Chan-wook springs back from his gorgeous but emotionally anemic ""Stoker,"" returning to the warped mind games, three act structure and cephalopod mollusc of ""Oldboy""...a delirious cinematic experience"
Paste Magazine," October 20, 2016",Andy Crump, Give Park the chance work you into a lather over the course of 145 minutes. There are few filmmakers on Earth capable of crafting the experience of movies like The Handmaiden so exquisitely while maintaining both plot inertia and a sense of fun.
Entertainment Weekly," October 20, 2016",Kevin P. Sullivan," Director Park Chan-wook has always had a stunningly cinematic eye, but he's better known for gouging someone else's out. In The Handmaiden, he demonstrates a lightness and humor unseen in his previous work."
L.A. Weekly," October 19, 2016",April Wolfe," Sure, Park might be at Peak Male Gaze here, but he's also telling a dazzling, darkly comic story about two women fed up with the patriarchy."
Film Journal International," October 18, 2016",David Noh," The Handmaiden, while a visually dazzling feast for the senses, seems to be on a mission to tell its already elaborate story in the most intricate fashion imaginable. "
IGN Movies," October 17, 2016",Samantha Ladwig, The Handmaiden is a captivating and beautiful story of two underestimated women manipulating the manipulators.
Time Out," October 17, 2016",Tom Huddleston," Elegant, intensely romantic... The visual equivalent of drinking three glasses of champagne in the bath."
New Yorker," October 17, 2016",Anthony Lane," The secret of the film, I suspect, is its love of secrets. The men and women guard their stratagems like jewels, and their lusts like hidden fires."
Forbes," October 14, 2016",Luke Y. Thompson, Few directors can so instantly draw your attention to the screen the way Park can.
Starburst," October 13, 2016",Peter Turner," Led by two fantastic lead performances, The Handmaiden is smart, sadistic and sexy as hell."
Slant Magazine," October 12, 2016",Chuck Bowen," With The Handmaiden, Park Chan-wook has made a gigantic leap as an artist, but he retreats to lurid cartoonishness just as he's earned your trust."
MovieWeb," October 12, 2016",Julian Roman," Park Chan-wook's The Handmaiden is a chef-d'oeuvre of intrigue and erotica. It is a sumptuously artistic tale, exquisitely shot, that will leave you breathless."
Scotsman," October 11, 2016",Alistair Harkness," A bold, brilliant, beautiful and somewhat bonkers (an octopus does feature) feminist-themed revenge story."
Minneapolis Star Tribune," October 27, 2016",Colin Covert," A long, dark, twisted and mesmerizing 144 minutes."
Cleveland Plain Dealer," October 27, 2016",Laura DeMarco, It may not be what viewers expect from Park Chan-wook -- it's even better.
Austin Chronicle," October 27, 2016",Josh Kupecki," An engaging and evocative thriller/love story, The Handmaiden is ultimately a tale of freedom and transformation, as satisfying as an exquisitely choreographed four-course meal."
Arizona Republic," October 27, 2016",Bill Goodykoontz," Everything in ""The Handmaiden"" is ripe, sensual, rich. There's no beauty in chopping off fingers, it's true. But it can be artfully done."
Boston Globe," October 27, 2016",Ty Burr," There may not be a director currently working who's more of an evil genius, or whose movies offer more double-edged delights."
San Francisco Chronicle," October 27, 2016",Walter V. Addiego," ""The Handmaiden"" is a fever dream from South Korean virtuoso Park Chan-wook, bursting with the kind of goodies that send cinephiles into ecstasy."
Seattle Times," October 27, 2016",Moira MacDonald," You have, I promise, never seen a movie quite like Park Chan-wook's ""The Handmaiden."""
Willamette Week," October 26, 2016",Walker MacMurdo," The Handmaiden is an undeniably lush, meticulously constructed film whose celebration of perversity is among the most artful you'll see."
MTV," October 26, 2016",Amy Nicholson," A shot of both beauties from behind, their hair in twin twists, feels like Park playing to porn fantasies. Yet he respects them as individuals, even when we're not sure who they really are"
EricDSnider.com," October 26, 2016",Eric D. Snider, A deliciously black-humored erotic thriller ... with sex scenes so steamy and cruelty so gratuitous that you have to smile at the filmmaker's cheerful perversity.
Miami Herald," October 26, 2016",Rene Rodriguez," ""The Handmaiden"" hails from South Korea, but compared to most American movies of its scale and budget, it might as well have been made on another planet."
Vox," October 24, 2016",Todd VanDerWerff," The Handmaiden is a nearly flawless movie. Every frame, every movement of the camera, every performance feels perfectly calibrated for maximum effect."
ReelTalk Movie Reviews," October 22, 2016",Betty Jo Tucker," 'The Handmaiden' delivers a spellbinding tale of love, betrayal and revenge. "
amNewYork," October 21, 2016",Robert Levin, The level of craft is so consistently high that it's impossible to be anything less than entertained.
Uproxx," October 21, 2016",Keith Phipps," The film runs nearly two-and-a-half-hours, but that's just the right amount of time for Park to turn up the heat a few degrees at a time."
Cinemalogue.com," October 21, 2016",Todd Jorgenson," While it's shallow and melodramatic, there's also an intoxicating quality to the imagery and the storytelling that keeps it compelling throughout."
New York Daily News," October 21, 2016",Edward Douglas," Absolutely gorgeous, with so much attention paid to every visual detail from the costumes to the mansion's many rooms."
RogerEbert.com," October 21, 2016",Matt Zoller Seitz," Like Park's best work, it's an expressionistic, at times surreal movie that skates along the knife-edge of dreams. Every frame pulses with life, sometimes with blood."
Brooklyn Magazine," October 21, 2016",Emma Myers, the fine art of erotic manipulation is gleefully on display
Nerdist," October 21, 2016",Kristy Puchko," With this astonishing adaptation Chan-wook has taken his unique blend of brutality, beauty, humor and heart to dizzying new heights."
The Atlantic," October 30, 2016",David Sims," The Handmaiden is just pure cinema, a dizzying, disturbing fable of love and betrayal that piles on luxurious imagery, while never losing track of its story's human core."
SSG Syndicate," October 30, 2016",Susan Granger," Elegant and erotic, an elusive, yet exquisite example of sybaritic Asian cinema."
National Post," October 28, 2016",Calum Marsh," The flourishes of brutality, the pageantry of hardcore, the punchlines and slapstick gags: what's all this doing in an otherwise earnest film about deception and love?"
Chicago Sun-Times," October 28, 2016",Richard Roeper," Park Chan-wook is a master of classy trash... There's artistry in his filmmaking, but also a lot of blood, plenty of sick humor and moments of sheer lunacy. The Handmaiden ranks among his best films yet."
Boston Herald," October 28, 2016",James Verniere, Twisted tale from Chan-wook Park is Korean hybrid Gothic pleasure.
New York Magazine/Vulture," October 28, 2016",David Edelstein," The surface is classical, while Park's perversity bubbles up from beneath."
Cambridge Day," October 28, 2016",Tom Meek," It holds its rapturous tease over us with scrumptious visuals, artful poise and dips into kink and gore that would give the Marquis de Sade reason to smile."
Toronto Star," October 28, 2016",Peter Howell," Kinky by design, artful by intent, the film draws visual inspiration from Gothic erotic art while distilling its screenplay - Chung Seo-kyung and Park share co-script - from the Sarah Waters Victorian crime novel Fingersmith."
PopMatters," October 28, 2016",Chris Barsanti, Park Chan-wook's elegantly mounted Gothic story surprisingly combines sensuous melodrama and a delightfully full-blown romanticism.
EntertainmentTell," October 28, 2016",Stephen Silver," A bit too long and too twisty, but this is a beautifully mounted a large-scale epic drama. (Broad Street Review) "
"Capital Times (Madison, WI)"," October 28, 2016",Rob Thomas," Just when we figure out where it's going, it goes somewhere else. Just when we think it won't dare go somewhere, it does."
Mark Reviews Movies," October 28, 2016",Mark Dujsik, Co-writer/director Chan-wook Park's The Handmaiden is an invigorating exercise in shifting perspectives and sympathies.
Globe and Mail," October 28, 2016",Kate Taylor, Park's Handmaiden is a great big chocolate box of a movie in which a rich and satisfying narrative is enlivened by some piquant erotica and the sharp tang of politics.
Concrete Playground," October 27, 2016",Tom Clift," A sexy, stylish, surprisingly intelligent thriller that demands to be seen at least twice."
Chicago Sun-Times," October 27, 2016",Bill Stamets," ""The Handmaiden"" is 145 minutes of clever, erotic entertainment."
Montreal Gazette," October 27, 2016",T'Cha Dunlevy," You have to stay on your toes while watching The Handmaiden. Like each of its central characters, Park Chan-wook's nimble erotic thriller has an agenda. And the South Korean auteur is always one step ahead of you."
SF Weekly," October 27, 2016",Sherilyn Connelly," While The Handmaiden is an empirically gorgeous movie no matter what's happening on screen, it also has no business being two-and-a-half hours long. It loses its momentum in the third act -- but lordy, those first two acts."
Washington City Paper," October 27, 2016",Noah Gittell, How seriously can we take the film's rejection of systematic male oppression when it so blatantly objectifies its women?
Blu-ray.com," October 27, 2016",Brian Orndorf," It's a fine effort from a justifiably lauded creative force who lives to toy with his audience, often employing gruesome developments to do so. "
Washington Post," October 27, 2016",Michael O'Sullivan," Uncomfortable squirms, not titillation, seem the only reasonable response to ... the whole point of the movie."
Sensacine," November 30, 2016",Paula Arantzazu Ruiz," A film that stands out for its perversion, protagonists, tempo, narrative tricks, and that modulates the question of how to be able to dominate the flow of glances. [Full review in Spanish]"
Illinois Times," November 18, 2016",Charles Koplinski," Sexy, sly ""Handmaiden"" a fun piece of deception."
Salt Lake Tribune," November 17, 2016",Sean P. Means, A fascinating tale of deception and double-crosses.
El Nuevo Herald (Miami)," November 14, 2016",Pilar Ayuso, A visually exuberant film with a seductively perverse story that takes us from the exciting curiosity of the beginning to a growing and sustained perplexity. [Full review in Spanish]
Pajiba," November 11, 2016",Rebecca Pahle," One of the best, most unexpected movies of the year."
Detroit News," November 11, 2016",Tom Long," Go see it. If you love cinema at all, go see it."
Cinetvymas.cl," November 10, 2016",Felipe Tapia," A human drama loaded with love, passion, libido and social problems, where its director reinvents himself. [Full review in Spanish]"
ABC Radio (Australia)," November 9, 2016",CJ Johnson," Every shot is stunning, and many are breathtaking ... With its twisty-turny plot, stunning visuals and lashings of explicit lady-on-lady sex, [it] is probably [Park's] most accessible film to date. Great fun and an experiential feast."
San Francisco Examiner," November 9, 2016",Jeffrey M. Anderson," While ""Oldboy"" contained a whopper of a twist, ""The Handmaiden"" tells its story in more measured strokes, and yet is no less lurid or powerful."
Ex-Press.com," November 9, 2016",Jay Stone," Love conquers all in this beautiful movie, but it's not pretty."
Cinema Crazed," November 3, 2016",Felix Vasquez Jr.," Park chan-wook is brilliant in conveying a subtle and quiet tale of running from pain and sadness, while injecting much of what makes his films stand out from every other auteur working today."
Fort Worth Weekly," November 3, 2016",Kristian M. Lin," This nasty, perverted, and highly enjoyable erotic thriller is the most ferocious movie about matters of the heart since Dangerous Liaisons."
Tiny Mix Tapes," November 1, 2016",Derek Smith, One of the year's more delightfully offbeat and pleasurable films.
Philadelphia Inquirer," November 1, 2016",Tirdad Derakhshani, Far too good to be watched in one sitting.
ReelViews," November 1, 2016",James Berardinelli," Chan-wook Park's The Handmaiden is deliciously perverse, delightfully twisty, and unapologetically erotic."
Killer Movie Reviews," November 1, 2016",Andrea Chase," this is film that should not be taken lightly. It will seep into the dark places of your psyche, and titillate your moral compass in disturbing yet delightful ways. "
Movie Nation," November 1, 2016",Roger Moore, A thriller that is the most fun you can have watching steamy sex on the big screen. 
One Guy's Opinion," November 1, 2016",Frank Swietek," A rich, intoxicating epic of chicanery and deceit-a puzzle that entangles the viewer just as it does its characters."
Groucho Reviews," October 31, 2016",Peter Canavese," A conspicuously crafty tale...Park's erotic thriller...with its story that, not coincidentally, deals with fetishes-never feels lifelessly premeditated; rather, we realize, early and often, that we are in very sure hands."
Punch Drunk Critics," October 31, 2016",Travis Hopson, The most sexually charged movie of the year. 
