source_name,review_date,critic_name,review_detail
Creative Loafing," February 13, 2016",Matt Brunson," A superhero romp that threatened to be smug, smarmy and self-satisfied is -- well, yes, it's occasionally all those things. But it's also fresh, funny and absolutely kick-ass."
Suburban Journals of St. Louis," February 13, 2016",Mathew DeKinder," Smart-aleck, teenage boys now have their ""Citizen Kane."""
SSG Syndicate," February 13, 2016",Susan Granger," Scornful, satirical and surprislingly snarky - with two, teasing post-credit sequences."
Movie Talk," February 13, 2016",Jason Best," Bursting at the seams with dick jokes, boob shots and larky splatter, Deadpool is simultaneously the most 'adult' Marvel movie to date and the most supremely juvenile."
Cinemalogue.com," February 12, 2016",Todd Jorgenson," For a film obviously positioned as a franchise starter, its sardonic antihero takes a new path during his origin story, and his big-screen debut stands capably on its own."
Cinegarage," February 12, 2016",Erick Estrada," Ryan Reynolds (...) does more a stand up narrative, than a performance or cinematic narrative. [Full review in Spanish]"
Garuyo," February 12, 2016",Uriel Barco," Deadpool is full of the best intentions and fan service, but it is also a victim of its very limited budget. [Full review in Spanish]"
Deadline Hollywood Daily," February 12, 2016",Pete Hammond," This comic book superhero comedy is just plain super fun , a raunchy movie that parodies the whole genre while still honoring it. Ryan Reynolds has found a vehicle worth his talents."
En Filme," February 12, 2016",Carolina Ruiz, It is more a character study than a superhero adventure. [Full review in Spanish]
Clarín," February 12, 2016",Gaspar Zimerman, There's great humor from beginning to end with action sequences that are on par with the jokes. [Full review in Spanish]
El Universal," February 12, 2016",Alejandro Alemán," A movie that's eager to please, that wants to satisfy its audience at any price, even if it has to sacrifice good storytelling. [Full review in Spanish]"
Chilango.com," February 12, 2016",Oswaldo Betancourt Lozano, Everything you've hoped for and more! [Full Review in Spanish]
Killer Movie Reviews," February 12, 2016",Andrea Chase, exuberantly embraces the conventions of the super-hero genre while fearlessly pricking the more pretentious conventions of same
Aisle Seat," February 12, 2016",Mike McGranaghan," Despite some notable flaws, Deadpool is just what superhero cinema needs. It's a shot of adrenaline directly into the Marvel nervous system."
L.A. Biz," February 12, 2016",Annlee Ellingson," An antihero who's sarcastic, profane, self-aware and funny as hell, a cathartic break from the portentous comic-book flicks saturating the release slate these days."
Cinema Movil," February 12, 2016",Jonathan Sánchez," A film so fun you will leave the theatre sayin: ""lets go get some chimichangas!"". [Full review in Spanish]"
Cine Premiere," February 12, 2016",Sergio López Aguirre," True to the character, this film is now a classic in Ryan Reynolds' filmography. [Full review in Spanish]"
Huffington Post," February 12, 2016",Jackie K. Cooper," Snarky, crude, irreverent - if this is what you are looking for in an action movie then you have some to the right place."
The New Republic," February 12, 2016",Will Leitch, Deadpool is obnoxious and puerile and infantile and has an irritating meta tone so snide that it's constantly in danger of nullifying the entire movie -- and I still got a pretty big kick out of it.
Q Network Film Desk," February 16, 2016",James Kendrick," However much the raunchy humor and postmodern genre disemboweling works, what I appreciated most about Deadpool is that the stakes were decidedly personal-intimate, even."
ABC Radio (Australia)," February 16, 2016",CJ Johnson," A reference isn't a joke, and I didn't find Deadpool - the movie or the character - funny at all."
Cinencuentro," February 15, 2016",Sebastian Zavala Kahn," Vulgar, violent and incredibly funny. [Full review in Spanish] "
Cine Vértigo," February 15, 2016",Ernesto Diezmartinez, A film that makes constant jokes about cliches and that somehow is full of them. [Full review in Spanish]
Siete24.mx," February 15, 2016",Mario P. Székely, For an adult audience that wants to see a new and original take on the superhero genre. [Full review in Spanish]
Time Out México," February 15, 2016",Jonathan Sánchez," Deadpool is different from most superhero movies that have been made in recent years, the proposal is fresh and different thanks to the nature of its protagonist. [Full review in Spanish]"
Cine 140," February 15, 2016",Erick Gallardo, A film that was made with love and respect to the original material that is refreshing and audiences will enjoy from beginning to end. [Full review in Spanish]
New Yorker," February 15, 2016",Anthony Lane," Watching the film is like sitting at dinner with a teen-ager who believes that, if he swears long and loudly enough, he will shock the grownups into accepting him as one of their own."
MLive.com," February 15, 2016",John Serba," Deadpool knows he's in Yet Another Superhero Movie, and, by skewering the idea of Yet Another Superhero Movie, assures that this is not really Yet Another Superhero Movie. "
The Atlantic," February 15, 2016",Christopher Orr," Flamboyantly vulgar and determinedly self-referential, Deadpool has the shape of a superhero movie but the soul of a Danny McBride flick."
Concrete Playground," February 15, 2016",Tom Clift," In an era of increasingly reluctant and angst-riddled crusaders, [Deadpool] makes being a superhero look fun."
John Hanlon Reviews," February 14, 2016",John Hanlon," A funny, fresh and undeniably self-deprecating hero is enough to make this Marvel movie stand out among its peers."
Scotsman," February 14, 2016",Alistair Harkness," The film's emphasis on deconstruction rather than destruction does mean that everything - from the action to the character beats - operates on a smaller scale. In an age of boring spectacle, that seems more radical than anything else."
Daily Mirror (UK)," February 14, 2016",David Edwards," Deadpool may not be the best superhero film ever made but, boy oh boy, is it the gutsiest."
Daily Express (UK)," February 14, 2016",Henry Fitzherbert," It's deliberately puerile, often joyously, sometimes annoyingly, but never dull as the filmmakers have a blast revelling in general superhero movie misbehaviour."
Daily Express (UK)," February 14, 2016",Allan Hunter, Deadpool has been a labour of love for star Ryan Reynolds and he is the reason to see the film.
The Ooh Tray," February 14, 2016",Ed Whitfield, You wanna see Stan Lee DJ at a strip club? Well now you can. 
tonymedley.com," February 14, 2016",Tony Medley," Even though Ryan Reynolds' Deadpool is strikingly reminiscent of Stephen J. Cannell's appealing anti-hero PI James Rockford, this is just another superhero movie filled with boring sameness. How many times can one sit through the same thing?"
Observer (UK)," February 14, 2016",Mark Kermode," For the most part it's crudely disreputable fare, buoyed up by ironic bubblegum tunes ..."
Three Movie Buffs," February 13, 2016",Scott Nash," Entertaining, but a little schizophrenic."
Ozus' World Movie Reviews," February 22, 2016",Dennis Schwartz," Witless, wisecracking, lewd and irreverent Marvel's comic-book creation."
Impulse Gamer," February 20, 2016",Damien Straker, It is an enormous contributor to dumbing down a relatively new film genre straining for credibility and American culture in general.
About.com," February 20, 2016",John Rico," Complaints about the smallness of the film aside, it's also a helluva a lot of fun to see Deadpool in a hard 'R.'"
ComingSoon.net," February 20, 2016",Scott Chitwood, Deadpool fans and comic fans should love this movie.
The Film Stage," February 19, 2016",Jordan Raup," An exhausting, grating experience, lacking in wit and cleverness as it crumbles underneath its wall-to-wall torrent of jokes."
GQ Magazine [UK]," February 19, 2016",Conrad Quilty-Harper," Sit back, relax and enjoy this unpatronising, entertaining and utterly filthy movie."
Sensacine," February 19, 2016",Quim Casas," A self-parodic comedy with several action, slow-motion sequences, CGI and dueling muscles. [Full review in Spanish]"
PopMatters," February 19, 2016",Cynthia Fuchs," As predictable as its plotting may be, as much as it rehearses comic book movie conventions while acting like it's above that fray, too smart by half, Deadpool benefits from Ryan Reynolds' snarky comic performance."
Vanguardia (Mexico)," February 19, 2016",Carlos Díaz Reyes, Ryan Reynold finally does justice to the character in this hillarious R rated superhero movie. [Full review in Spanish]
Tijuaneo," February 19, 2016",Cuauhtémoc Ruelas," Deadpool's intention is not to amaze us with a strong and exciting story, but to make us partakers of the nonsense of its protagonist, which makes surprisingly well. [Full review in Spanish]"
El Pais (Spain)," February 19, 2016",Javier Ocaña," On the face of being saturated by superhero movies, self parody seems to be the right way to go. [Full review in Spanish]"
Contactmusic.com," February 19, 2016",Rich Cline, Both the filmmakers and the characters on-screen are so pleased with themselves that this might just be the smuggest movie ever made. 
Excelsior," February 18, 2016",Adrián Ruiz," Full of violence, a couple of X-men, and plenty of jokes, this film delivers entertainment on every level. [Full review in Spanish]"
Blog de cine," February 18, 2016",Mikel Zorrilla, Deadpool is the perfecto film for those who want a superhero movie that embraces everything that's polliticaly incorrect. [Full review in Spanish]
Herald Sun (Australia)," February 18, 2016",Leigh Paatsch," ""I may be super, but I'm no hero,"" declares the title character. He is not lying."
Cinemaphile.org," February 18, 2016",David Keyes," Exactly the movie you expect out of this character, and, well, how awesome is that?"
Código espagueti," February 18, 2016",Nicolás Ruiz," The film is a spectacular achievement, a true portrayal of the character's irreverence with own irreverence, a comedy that defies genres and an action movie that don't get lost in the cliché. [Full review in Spanish]"
Missoula Independent," February 18, 2016",Molly Laich," Deadpool is a carefully made, often hilarious action picture with heart and passion, brought to us by filmmakers who embrace the spirit of the source material."
Rip It Up," February 17, 2016",David 'Mad Dog' Bradley, This is enthusiastically outrageous throughout.
Cinema Crazed," February 16, 2016",Felix Vasquez Jr., Captures everything about the comic book that's managed to win over superhero weary fans for many years.
FilmsInReview.com," March 12, 2016",Victoria Alexander, Ryan Reynolds becomes a certified movie star. DEADPOOL makes all the other superhero characters look like relics from the 1950s - except the Black Widow.
Excelsior," March 11, 2016",Salvador Franco Reyes, Superhero movies have long needed a character as twisted as Deadpool. [Full review in Spanish]
Hot Press," March 11, 2016",Roe McDermott," With a deliciously subversive approach, Deadpool is sure to be one the year's blockbusters."
Independent Online (South Africa)," March 7, 2016",Theresa Smith," He smirks and makes terrible jokes and makes you laugh, and still gets the girl. What more do you want from a comic book character? "
Graffiti With Punctuation," March 4, 2016",Blake Howard," Deadpool is to the superhero genre what Shane Black's Kiss Kiss, Bang Bang is to Detective Noir and Hollywood."
The Sunday Age," March 4, 2016",Craig Mathieson," Blithely acerbic and loopily enthusiastic in turn, complete with mocking comments direct to the camera, Ryan Reynolds plays the Marvel Comics character Deadpool... as an antidote to the solemn superhero industry."
Proceso," March 3, 2016",Fausto Ponce," If you're into raunchy and over the top humor, this film is for you. [Full review in Spanish["
Konexión," March 2, 2016",Iván Belmont," Deadpool, regardless if it's good or bad, still deserves some degree of credit for how entertaining it manages to be. [Full Review in Spanish]"
4:3," March 2, 2016",Dominic Barlow," Tim Miller, whose background is in VFX houses and animated segments from the likes of Thor: The Dark World, adheres to stock-standard, CG-assisted thrills from the word go."
San Francisco Examiner," March 2, 2016",Jeffrey M. Anderson," Playful, irreverent and loads of fun."
El Nuevo Día," March 1, 2016",Juanma Fernández París, If your heart longs for dark and twisted humor go see this movie now! [Full review in Spanish]
Blog de cine," February 29, 2016",Alberto Abuín, The terrible truth is that 'Deadpool' is not worth to disconnect a few hours of reality. Ends up depleting saturation. [Full Review in Spanish]
Laramie Movie Scope," February 26, 2016",Robert Roten," In the Marvel Universe of movies, this one has one of the smallest budgets, with no big name stars, but the filmmakers use humor to turn this into a positive."
3AW," February 26, 2016",Jim Schembri," In what appears to be an unofficial global apology for his dead-in-the-water performance in the 2011 debacle The Green Lantern, Ryan Reynolds pushes hard on his funny buttons in this try-hard superhero pseudo-send up."
Sacramento News & Review," February 25, 2016",Jim Lane," Some of the jokes in Rhett Reese and Paul Wernick's script (from the Marvel comics by Rob Liefeld and Fabian Nicieza) are pretty funny, which helps compensate for the dreary familiarity of the CGI fight scenes."
"Vue Weekly (Edmonton, Canada)"," February 25, 2016",Brian Gibson," The spandex-stretches of irreverence and genre ridicule do enough to dress up what remains a formulaic story. When the scoffs turns smirky, though, Deadpool gets tiresome."
Reel Film Reviews," February 24, 2016",David Nusair, Undoubtedly one of the new century's few effective comic-book adaptations...
Blog de cine," February 23, 2016",Sergio Benítez, A completely unique take on the superhero genre. [Full review in Spanish]
Collider," February 23, 2016",Matt Goldberg," Deadpool is dead-on with its sense of humor and incisive wit, and while it doesn't thoroughly skewer superhero movies or take note of the current climate, it tends to nail any target in its crosshairs. "
Reforma," February 22, 2016",Eduardo Molina," It's a milestone of the superhero genre, delivering an effective adult movie that's full of fun. [Full review in Spanish]"
ABC News Radio," May 31, 2016",David Blaustein," Its been years in the making but fans of Marvel's incendiary, foul-mouthed anti-hero superhero Deadpool are finally getting a film, and it's the movie they've always wanted."
The Straits Times (Singapore)," May 25, 2016",John Lui, Deadpool has some of the wit and satirical bite of [Zombieland] -- just enough to make up for the snark.
Sunday Independent (Ireland)," May 20, 2016",Hilary A White, Low-down dirty fun.
Irish Independent," May 20, 2016",Paul Whitington, Spectacularly unpleasant.
Seanax.com," May 19, 2016",Sean Axmaker," Irreverent, outrageous, and strewn with self-aware commentary and dark humor, Deadpool (2016) is as different a comic book superhero movie from the self-serious Man of Steel and Batman v Superman: Dawn of Justice as you'll find."
Bangkok Post," May 9, 2016",Kanin Srimaneekulroj," From the very opening minutes of the film, it is made abundantly clear that Deadpool -- a character in the latest among Marvel's long slate of upcoming superhero films -- is not like any other superhero."
Cinema Sight," May 6, 2016",Wesley Lovell," A crass, ornery heap of fun. It isn't close to perfect, but something of such high entertainment value doesn't have to be."
Epoch Times," May 5, 2016",Mark Jackson," A fast, funny, freak-flag-flying, four-letter-word-filled flick, making fun of the formulaic franchise and featuring Spider-Man's punk cousin, Deadpool (not his real cousin)."
New Zealand Herald," April 28, 2016",Chris Schulz," A hilarious, ultra-violent and therefore fairly faithful adaptation of the cult comic book character, that you wouldn't see elsewhere in Marvel's overbearing, overly serious superhero universe."
Hindustan Times," April 26, 2016",Rohan Naahar," It looks the clichés right in the eye, brings them in for a warm bear hug, and slyly sinks a katana in their unsuspecting backs."
Cinemixtape," April 7, 2016",J. Olson," ""Deadpool"" is with spirit but without gumption, smarts, or conviction."
CineVue," April 7, 2016",Ben Nicholson," Deadpool brandishes its meta-credentials with the title character's cocky, abrasive relish."
"Quad City Times (Davenport, IA)"," April 5, 2016",Linda Cook, 'Deadpool' isn't your dad's superhero movie.
South China Morning Post," April 5, 2016",James Mottram," Irreverent and incorrigible, Deadpool pricks the pomposity of your average Hollywood comic book movie with a delicious laugh-out-loud script."
ColeSmithey.com," March 29, 2016",Cole Smithey, The LGBT movement gets an ostensibly unwelcome filmic addition in the guise of Ryan Reynolds's wisecracking bi-sexual mercenary Wade Wilson. 
Cairo360," March 28, 2016",Marija Loncarevic," It is, in fact, every bit as a gutsy, cheeky and an incredibly fun as you'd imagined, but it's also a film that, when stripped down to the bare bones, deals with the basic idea of an antihero better than most."
Film Freak Central," March 26, 2016",Walter Chaw," The primogenitor of Deadpool is Dennis Miller's '90s standup: sneering, smarmy, arch, and peppered with pop-culture references"
ABC Radio Brisbane," March 19, 2016",Matthew Toomey," I'm not sure if this has the material to justify multiple sequels but as a stand-alone superhero movie, it's about as much fun as you could ask for."
"Commercial Appeal (Memphis, TN)"," March 14, 2016",John Beifuss," The timing is impeccable: It hardly seems a coincidence that Deadpool's startling popularity has occurred in parallel to the establishment-gigging rise of another rude, self-confident outlier, Donald Trump."
"Mountain Xpress (Asheville, NC)"," March 13, 2016",Ken Hanke," Lavishly vulgar, completely disrespectful, gratuitously bloody -- and an awful lot of tasteless fun if you're not turned off by those things."
