source_name,review_date,critic_name,review_detail
Village Voice," November 4, 2016",Abbey Bender," The film lends itself to grand pronouncements about feminism or animal rights or some combination of the two, but at heart this is an engaging story about a girl and her eagle."
Common Sense Media," November 4, 2016",Sandie Angulo Chen, Inspiring documentary about barrier-breaking teen girl. 
Punch Drunk Critics," November 4, 2016",Travis Hopson, The Eagle Huntress is a film that will inspire millions of young girls everywhere.
Globe and Mail," November 4, 2016",Kate Taylor," This carefully massaged doc, with its spectacular aerial views of the landscape and the hunt, is a heartwarming story about perseverance and talent - if you believe it."
Rolling Stone," November 3, 2016",Peter Travers, There's a spirit that soars in this nature doc about a 13-year-old who becomes Mongolia's first female eagle hunter in 12 generations. You'll be hooked.
Wall Street Journal," November 3, 2016",Joe Morgenstern," Otto Bell's The Eagle Huntress is everything you could ask for in a documentary, and more. It's the more that distracts from time to time, but not enough to spoil our pleasure."
Kaplan vs. Kaplan," November 3, 2016",Jeanne Kaplan," Yes, awards and recognition for your efforts are great, but the most important aspect of Aisholpan's feat is her own feeling of self-satisfaction knowing what she has accomplished, "
Kaplan vs. Kaplan," November 3, 2016",David Kaplan, This is amazing footage unlike anything you've ever seen
Metro," November 3, 2016",Matt Prigge," Aisholpan's story becomes part observational documentary, part folk tale about a girl who proves herself. "
Toronto Star," November 3, 2016",Linda Barnard," Girl power soars on the wings of eagles in this stunning documentary set in mountainous western Mongolia about 13-year-old Aisholpan Nurgaiv, determined to push past generations of male-dominated tradition to become an eagle hunter."
Flick Filosopher," November 3, 2016",MaryAnn Johanson, Problems with authenticity don't detract from the power of a story about a teen girl pursuing a challenging sport amongst beautiful Mongolian landscapes.
NOW Toronto," November 2, 2016",Norman Wilner, The Eagle Huntress takes a great story and turns it into a movie that's just okay.
RogerEbert.com," November 2, 2016",Susan Wloszczyna, A sky-high documentary salute to girl power.
Newark Star-Ledger," November 2, 2016",Stephen Whitty," As a movie, ""The Eagle Huntress"" would have made a great National Geographic article."
Screen International," November 1, 2016",Allan Hunter, A stunning location and a winning character are cannily deployed to create a likeable film in which audiences will need little persuasion to cheer the triumph of the underdog.
Guardian," November 1, 2016",Jordan Hoffman," In addition to the feelgood, family-friendly aspects (along with Daisy Ridley, Star Wars' Rey, narrating), there are wonderful glimpses of this unique society's non-ornithological customs."
AV Club," November 1, 2016",Esther Zuckerman," It wants to make your heart swell, and it does a fine job of it."
Associated Press," November 1, 2016",Lindsey Bahr, It's a wholesome lark that you'll want to show your daughters and sons.
Hollywood Reporter," November 1, 2016",Boyd van Hoeij," Tween audiences will be transported no doubt -- if they survive Eagle Huntress' bloody prologue involving the offering of a lamb, that is -- but a part of the older audience might be left wanting."
Detroit News," November 23, 2016",Tom Long," The film's feminist message is hardly subtle, but it's still effective. And the peak into the nomad lifestyle - where an eagle just sits on a perch in the living room - is fascinating."
Salt Lake Tribune," November 22, 2016",Sean P. Means," Stunning cinematography bolsters an inspirational story in The Eagle Huntress, a documentary about a teen girl pursuing a dream."
One Guy's Opinion," November 22, 2016",Frank Swietek," Youngsters, especially girls, will be captivated by Aisholpan's collaborative triumph with her pet, though others may feel that the film represents the Disneyfication of her story."
Seattle Times," November 21, 2016",John Hartl, The outline of a modern feminist epic is always there in the background. What's surprising is how fresh and charming the movie manages to be.
Playback:stl," November 18, 2016",Sarah Boslaugh," The strongest element of The Eagle Huntress, next to the on-camera presence of Aisholpan, is the stunning cinematography by Simon Niblett."
PopMatters," November 17, 2016",Bernard Boo," If her accomplishments don't impress you for some reason, the sheer cuteness of her relationship with her trusty eagle will no doubt win you over."
EricDSnider.com," November 17, 2016",Eric D. Snider," Like a Hollywood underdog story, the film is edited and scored with an eye for drama and humor."
Minneapolis Star Tribune," November 17, 2016",Colin Covert," This is a wonderfully realistic film. The narrative is simple, almost obvious to a fault."
Chicago Reader," November 17, 2016",Leah Pickett," Factor in the feel-good story, Bell's bracing cinematography, and his meticulous observance of the villagers' customs and environments, and the film becomes a multilayered exploration of dignity, perseverance, and progress."
Spirituality and Practice," November 14, 2016",Frederic and Mary Ann Brussat, A breathtaking experience of the good medicine of a golden eagle in alliance with a 13-year old Mongolian girl.
Boston Herald," November 11, 2016",James Verniere," Empowering, if not very authentic."
San Diego Reader," November 11, 2016",Matthew Lickona, Documentarian Otto Bell's titular huntress - a 13-year-old Kazakh named Aisholpan who hails from a family boasting generations of champion (male) eagle hunters - is impossible not to like and/or root for.
Boston Globe," November 10, 2016",Peter Keough, Bell translates another culture's traditions into the tired platitudes of a second-rate Disney animation.
Washington Post," November 10, 2016",Ann Hornaday," For every misgiving ""The Eagle Huntress"" invites, it offers inspiration in equal measure, taking the audience on a beautiful, thrilling journey to a part of the world that isstill largely inaccessible."
Arizona Republic," November 10, 2016",Barbara VanDenburgh," With the exception of light narration by Daisy Ridley - a nice detail, casting the female Jedi in a film very much about girl power - Bell lets the action onscreen tell a story that's every bit as rousing as a Disney adventure."
Newcity," November 10, 2016",Ray Pride," Cinematographer Simon Niblett captures vital beauty with exceptional vigor, not limited to a rash of scenes captured through drone technology. "
Georgia Straight," November 9, 2016",Ken Eisner," There's not much narration here, and little is needed in the true, self-propelled tale of a 13-year-old girl named Aisholpan Nurgaiv, who learns the traditionally male skill of hunting with the aid of eagles."
Groucho Reviews," November 8, 2016",Peter Canavese," As a documentary, it's only marginally more credible than Nanook of the North. So have we really come a long way, baby?"
Aisle Seat," November 6, 2016",Mike McGranaghan," Captivating! Over the course of 87 minutes, you come to really care about this girl, not just for what she accomplishes, but for who she is."
amNewYork," November 4, 2016",Robert Levin," ""The Eagle Huntress"" exemplifies the best and most noble function of documentary cinema: taking a world that's far removed from our own and presenting it in a relatable fashion while retaining some of its mysteries."
Contactmusic.com," December 15, 2016",Rich Cline, One of the most gripping adventure stories put on film this year.
The Arts Desk," December 15, 2016",David Kettle, There's the unavoidable feeling by the end that reality has failed to deliver on Bell's girl-against-the-world storyline.
Times (UK)," December 15, 2016",Kate Muir," With a childish pink bow in her hair, Aisholpan proves to be the most unexpected heroine: small, smiley, strong as a mountain pony and filled with quiet determination."
Sacramento News & Review," December 15, 2016",Daniel Barnes," There's a long tradition of making stuff up in documentaries, so while The Eagle Huntress satisfies in the style of a Disney adventure movie... the pat story arcs [will] definitely raise some eyebrows."
Independent (UK)," December 14, 2016",Geoffrey Macnab," The Eagle Huntress is a remarkable documentary, one that combines superb National Geographic-style photography with a storyline that plays out like a real-life folktale with a feminist undertow."
Radio Times," December 14, 2016",Kate Stables," Part nature doco, part fly-on-the-wall look at local traditions (including elders who believe a girl's place is in the yurt), it's an empowering piece."
Time Out," December 13, 2016",Cath Clarke, Aisholpan is one of life's trailblazers - a feminist pioneer.
The List," December 12, 2016",Eddie Harrison, It would take a cold heart not to feel some uplift from Aisholpan's game-changing triumph against the odds.
HeyUGuys," December 9, 2016",Stefan Pape," A captivating, rousing and profound piece of cinema."
Arkansas Democrat-Gazette," December 9, 2016",Philip Martin, British documentarian Otto Bell misses no opportunity to remind of the life lessons and girl power politics implicit in his feel-good documentary The Eagle Huntress.
Las Vegas Weekly," December 8, 2016",Josh Bell," When Aisholpan stands on a ledge and uses a wild call to get her massive, dangerous bird to land calmly on her arm, it's hard not to smile and root for her."
Your Movies (cleveland.com)," December 4, 2016",John Urbancich," This documentary literally rises to the occasion in many ways, including the primary presence of an extremely personable Kazakh lass."
Kansas City Star," December 1, 2016",Robert W. Butler, It has great cinematography. Deep connections between humans and animals. And a ton of female empowerment.
Charlotte Observer," December 1, 2016",Lawrence Toppman," Aisholpan, who has a merry face to go with her sturdy frame, holds the camera without playing to it, and the barrenly beautiful landscape holds your eye."
Compuserve," November 30, 2016",Harvey S. Karten, Feminism in Mongolia is given its due in a soaring film that should have the attention of awards groups for its spellbinding cinematography.
Cleveland Plain Dealer," November 30, 2016",Michael Heaton," The film is a visual delight and an engrossing look at an ancient culture that preserves its past while keeping it alive by opening it up to women, thereby assuring its future. The Eagle Huntress is a rare, riveting, educational experience."
Movie Nation," November 28, 2016",Roger Moore," Lovely, even if much of it was staged or at least altered by the presence of a film crew. "
Cinemalogue.com," November 25, 2016",Todd Jorgenson," Even if some of the drama feels manufactured, the result is still visually striking and emotionally powerful."
Willamette Week," November 23, 2016",Ben Ferguson," From the start, Aisholpan's adventures are a nonstop rush of exhilaration -- when she clambers down a jagged cliff to nab her eagle from its nest, you get a suspenseful kick worthy of Alfred Hitchcock or The Bourne Identity."
"Journal and Courier (Lafayette, IN)"," November 23, 2016",Bob Bloom," 'The Eagle Huntress' is an impressive feature with a spunky, optimistic, bubbly heroine who faces every challenge with a smile and a can-do attitude."
