source_name,review_date,critic_name,review_detail
We Got This Covered," June 10, 2016",Bernard Boo," Made for fans, by fans, De Palma is a straightforward, riveting doc about one of the brightest movie minds we've ever known."
"City Pages, Minneapolis/St. Paul"," July 6, 2016",Michael Nordine, Doesn't hold us to the same exacting standards De Palma would.
Combustible Celluloid," July 5, 2016",Jeffrey M. Anderson," Brian De Palma is currently one of America's best filmmakers, or at least one of its most stylishly singular, and... ""De Palma"" cannily sheds light on exactly why. "
Tolucan Times," June 30, 2016",Tony Medley," If you ever wonder why movies are too long, listen to a director talk about himself for almost two hours. It's interesting but I would have liked to have heard from others about what it was like to work with him, too."
Ex-Press.com," June 30, 2016",Katherine Monk," By all measures, he's made it. Yet De Palma's rosy round face carries a hint of garden-troll darkness, an itch of bitterness that never quite blisters into a boil, but seethes beneath the skin all the same."
Georgia Straight," June 29, 2016",Ken Eisner," De Palma, based on the life of Brian, is an instant film-school classic, distilling a whole career into a tidy 107 minutes and offering a crash course to anyone who loves the language of cinema."
Creative Loafing," June 25, 2016",Matt Brunson," There's more than enough of merit here to recommend it, particularly to cineasts who live and breathe film."
"HeraldNet (Everett, WA)"," June 24, 2016",Robert Horton," As a cinematic appetizer platter of clips and stories, De Palma is a chance to gorge. If you care about movies, you'll gobble this up with a knife and fork."
Chicago Reader," June 23, 2016",J. R. Jones," Paltrow and Baumbach simply walk De Palma through his filmography and collect his best stories. But this systematic approach has a nice leveling effect in that his more obscure, offbeat projects get as much attention as his signature films."
Austin Chronicle," June 23, 2016",Marjorie Baumgarten," Since so many of De Palma's films have become part and parcel with the American cultural consciousness of the last 50 years, I can't imagine this filmmaker's insights not providing every viewer with some memorable takeaways."
Minneapolis Star Tribune," June 23, 2016",Colin Covert," De Palma remains a focused and productive filmmaker at 75, with several productions in the development pipeline. ""De Palma"" makes one hope that he'll keep up the pace for years to come."
St. Paul Pioneer Press," June 23, 2016",Chris Hewitt (St. Paul), De Palma fans will eat it up.
Willamette Week," June 22, 2016",Lauren Terry, It's De Palma's breakdown of the unwritten laws of Hollywood and his demystification of filmmaking technique that make this an important film for any moviegoer.
EntertainmentTell," June 20, 2016",Stephen Silver," Unlike some interviews with directors, he's not sharing stories and anecdotes we've heard dozens of times before. Even more fascinating, the stories of his flops are, in most cases, way better than the hits. (Broad Street Review) "
LarsenOnFilm," June 20, 2016",Josh Larsen," The De Palma of De Palma ultimately comes off as the same one behind his movies: a talented filmmaker, but not a deeply introspective one."
Chicago Sun-Times," June 17, 2016",Bill Goodykoontz," De Palma is a deceptively simple documentary film: Director Brian De Palma sits in front of a fireplace for nearly two hours and talks about his life and career. If you love movies, it's time well spent."
KPBS.org," June 17, 2016",Beth Accomando," If you love movies, see De Palma. Then you need to cue up his films and start watching or re-watching his entire filmography."
Washington City Paper," June 17, 2016",Noah Gittell, De Palma resembles more of a visual IMDB page than a film.
Cambridge Day," June 17, 2016",Tom Meek," By the end, what registers is something more than just a trek through a filmography -- though it will make you want to stage your own mini film retrospective. It's a portrait of a man in full, his wisdom, his trials and his triumphs."
The ARTery," June 17, 2016",Sean Burns, One of the best movies ever made about making movies.
The Newnan Times-Herald," June 17, 2016",Jonathan W. Hickman," The film is a masterclass in filmmaking as De Palma discusses his use of the camera, split screen and makes mention of the split diopter."
