source_name,review_date,critic_name,review_detail
Cinema Movil," April 15, 2016",Jonathan Sánchez, It's fair to say the The Jungle Book fully delivers on both sides of the expectative created: It will satisfy fans of Disney's animated classic and please those who are only looking great visual spectacle. [Full Review in Spanish]
Your Movies (cleveland.com)," April 15, 2016",John Urbancich," Director Jon Favreau fills it with so many memorable moments that Bill Murray/Baloo's terrific warbling of ""The Bare Necessities"" almost becomes a footnote in a movie simply swarming with pitch-perfect and major celebrity voices."
SSG Syndicate," April 15, 2016",Susan Granger," An absolutely awesome treat, particularly in 3D!"
"HeraldNet (Everett, WA)"," April 15, 2016",Robert Horton," The steroidal approach is pretty scary at times, but the movie is well-made and some of the voices (especially Bill Murray as Baloo) are fun."
Austin American-Statesman," April 15, 2016",Joe Gross," On the whole, The Jungle Book is remarkably effective, a canny update of a Disney classic utilizing the best digital storytelling the industry has to offer."
Salt Lake Tribune," April 15, 2016",Sean P. Means, Where this Jungle Book really soars is the computer animation of the animals and their jungle surroundings... That visual splendor ultimately puts this Jungle Book far above its predecessor.
Irish Independent," April 15, 2016",Paul Whitington," It's all very nicely done, but just a little bit joyless."
"Deseret News, Salt Lake City"," April 15, 2016",Josh Terry, The Jungle Book is one of the most effective blends of computer-generated imagery and live action in recent memory.
Paste Magazine," April 15, 2016",Melissa Weller," Where the level of technology in The Jungle Book has historically been used for maximizing the wow factor in Michael Bay explosion-packed action flicks, Favreau makes the case for special effects that actually affect."
The Herald (Ireland)," April 15, 2016",Chris Wasser, The Jungle Book is kinda awesome.
International Business Times," April 15, 2016",Amy West, The Jungle Book is undoubtedly the best Disney live-action adaptation to date.
Illinois Times," April 15, 2016",Charles Koplinski, Disney's vibrant 'Jungle Book' a visual delight.
Independent Online (South Africa)," April 15, 2016",Theresa Smith," Charming, funny and highly entertaining."
MLive.com," April 18, 2016",John Serba, A new masterpiece of artful visual effects.
The Young Folks," April 18, 2016",Yasmin Kleinbart, ...The Jungle Book has been the most technologically advanced and fun so far. Favreau has shown that he can make CGI look beautiful and real instead of fake and stiff. 
New Yorker," April 18, 2016",Anthony Lane," Clean, cleverly judged, and hypercontrolled. It represents, in short, the state of the art. Without disputing that, I would simply ask, What art?"
Examiner.com," April 17, 2016",Chris Sawin," The Jungle Book is a visually impressive adventure. Idris Elba and Bill Murray are utterly tremendous in their roles, but the film drags in between Shere Khan's pursuit of Mowgli as the film's visual flair and enticing charm wears off too quickly. "
NYC Movie Guru," April 17, 2016",Avi Offer," Thrilling and visually dazzling, but lacks the book's heart and soul. "
Deadline Hollywood Daily," April 17, 2016",Pete Hammond, Jon Favreau has turned a delightful 50 year old disney 'toon into a live action visual marvel of CGI that merges technology with heart and soul.
John Hanlon Reviews," April 17, 2016",John Hanlon, This remake awakens the imagination with visually-stunning sequences and an emotionally-driven story.
Cinemixtape," April 17, 2016",J. Olson," If the movie is barely necessary, that doesn't negate its computer-generated pleasures or the presence of Bill Murray, who continues to be great at being Bill Murray."
tonymacklin.net," April 17, 2016",Tony Macklin, The memories from time past are CGI'd into oblivion.
London Evening Standard," April 17, 2016",Charlotte O'Sullivan," This new Jungle Book, upon closer inspection, may not have what it takes to survive. Still, right now, it looks wonderfully fit."
Daily Express (UK)," April 17, 2016",Henry Fitzherbert, A treat for all ages.
Daily Express (UK)," April 17, 2016",Allan Hunter, This is technology with a heart and soul and used in a way that enhances the storytelling to create a grand family adventure.
Observer (UK)," April 17, 2016",Mark Kermode," It all adds up to a hugely likable romp which respects the legacies of both Rudyard Kipling and the House of Mouse, and gives modern audiences ample reason to rejoice in both. Hooray!"
ReelViews," April 17, 2016",James Berardinelli, The Jungle Book is well-made and deserves recognition as one of the year's best family offerings (thus far).
San Diego Union-Tribune," April 17, 2016",Anders Wright," Somehow Favreau has created a fresh, vibrant new version of the same story, one that is wonderfully emotional and stunningly beautiful."
TheDivaReview.com," April 17, 2016",Diva Velez," A thrilling story full of exciting action, heartfelt emotion, outstanding 3D visual effects with one of the scariest villains to prowl across a movie screen make The Jungle Book one of Disney's best live action films. "
The Patriot Ledger," April 16, 2016",Al Alexander," Jon ""Iron Man"" Favreau proves emphatically there's no bungle in his ""Jungle"" -- just laughs, tears and overwhelming warmth for the talkative critters who inhabit it. "
The Atlantic," April 16, 2016",Christopher Orr," By the time its evolution is complete, The Jungle Book has proven itself a minor Darwinian miracle, perhaps the oddest of all species: a movie nearly devoid of human beings, yet one bursting with humanity."
Creative Loafing," April 16, 2016",Matt Brunson," In much the same manner as Kenneth Branagh's enchanting Cinderella last year, director Jon Favreau and scripter Justin Marks have crafted a film that manages to pay tribute both to the original tale as well as its animated adaptation."
Ozus' World Movie Reviews," April 16, 2016",Dennis Schwartz," This Disney live-action adaptation of Rudyard Kipling's The Jungle Book (1894) is upbeat, tasteful and well-crafted."
El Universal," April 22, 2016",Alejandro Alemán," This marks the beginning of a new era for Disney, but probably for the whole film industry. [Full review in Spanish]"
LaButaca.net," April 22, 2016",José Arce, Kipling's immortal classic gains new layers in this spectacular reinterpretation. Plus the cast of voices is simply stunning. [Full review in Spanish]
NY1-TV," April 22, 2016",Neil Rosen, What director Jon Favreau has done here is dazzling and spectacular.
ReviewExpress.com," April 22, 2016",Diana Saenger, Delightful Production a Tad Scary for Young Kids
Times (UK)," April 21, 2016",Kate Muir, The latest incarnation of The Jungle Book -- almost half a century after Disney's much-loved musical cartoon -- is a stunner.
New Zealand Herald," April 21, 2016",Francesca Rudkin," The Jungle Book is filled with some harsh life lessons, and to Favreau's credit he doesn't shy-away from the darker elements; so though there are lovely, cuddly Disney moments, there's also a decent amount of grit and realism."
Q Network Film Desk," April 20, 2016",James Kendrick," despite the manufactured world in which it takes place, Favreau is able to sell the drama and the interpersonal (or interanimal) connections"
GQ Magazine [UK]," April 20, 2016",Patrick Hetherington," Whilst the scarcity of originality in the film industry remains an issue, it's films like this that remind us of the potential every film has to at least have a refreshing and different take on its subject, even if the subject has been done before."
El Pais (Spain)," April 20, 2016",Jordi Costa," Full of energy, efficient, fresh and imaginative as well as respectfull to the source material. [Full review in Spanish]"
La Nación (Argentina)," April 20, 2016",Javier Porta Fouz, This new adaptation of Kipling's classic makes full use of the technological advances of the time to become a substantial and captivating film. [Full review in Spanish]
Cleveland Plain Dealer," April 20, 2016",Michael Heaton, A mild yet wild piece of family entertainment.
Spirituality and Practice," April 20, 2016",Frederic and Mary Ann Brussat, A rousing adventure set in the Indian jungle about a boy's quest to discover where he belongs.
Excelsior," April 19, 2016",Salvador Franco Reyes, An exceptionally beautiful film that cannot be missed on the big screen. [Full review in Spanish]
Movie Nation," April 19, 2016",Roger Moore," So dazzling it could give ""remakes"" a good name. "
Rip It Up," April 19, 2016",David 'Mad Dog' Bradley," Jon Favreau's attempt is distinguished by some truly spectacular CG animated visuals, a cast of fine star vocalists and a not-too-heavy-handed environmental message replacing Rudyard's racist subtexts."
Cairo360," April 19, 2016",Marija Loncarevic," Wonderfully told and gorgeous to look at, The Jungle Book is not only a marvellous technical achievement in filmmaking, but a commendable and surprising achievement in storytelling."
About.com," April 19, 2016",Christopher Campbell," A weird movie that wants for so much realism, including the most photorealistic CG talking animals we've ever seen, when there's nothing real about talking animals, period."
Brooklyn Magazine," April 19, 2016",Jesse Hassenger," Despite the hollowness, it's easy to roll with the beauty"
Siete24.mx," April 18, 2016",Mario P. Székely, One of the best adventure films in recent memory. [Full review in Spanish]
Blog de cine," April 18, 2016",Sergio Benítez," Everytime you think the movie can't surprise you more, something even more stunning happens to leave you breathless. [Full review in Spanish]"
Konexión," April 28, 2016",Iván Belmont," A visual spectacle that must be seen on 3D, plus the voice work is amazing. [Full review in Spanish]"
El antepenúltimo mohicano," April 28, 2016",José Martín," A round film that manages to balance spectacle, humor and lots of heart. [Full review in Spanish]"
Reno News and Review," April 28, 2016",Bob Grimm, Walken as an orangutan equals bliss.
New Statesman," April 28, 2016",Ryan Gilbey, No part of the production ever left the studio lot but you wouldn't know it. The density and detail of the jungle are rendered sensuously by digital effects experts.
CineXpress," April 28, 2016",Fico Cangiano, Disney scores another victory. [Full review in Spanish]
Vanguardia (Mexico)," April 27, 2016",Carlos Díaz Reyes," This film is better than the average ""remake"", but is a repetition that no one really asked for. [Full Review in Spanish]"
Trespass," April 26, 2016",Alex Doenau, This is a new children's classic with genuine substance and care evident in every frame.
Hindustan Times," April 26, 2016",Jyoti Sharma Bawa," Favreau gives us that sense of wonder, something we so desperately desire in these days of one franchise too many. The fact that he does it in a story we all know so well is remarkable."
Tolucan Times," April 25, 2016",Tony Medley," 10/10 for 7 year olds, but while the special effects are spectacular and beautiful, it's a cartoon and how can any adult sit still through this for 2 hours? Save me from any cartoon that lasts much longer than 7 minutes."
Reforma," April 25, 2016",Edgardo Reséndiz," A triumph on technique and narrative, visually stunning, with lot's of heart and in the vein of it's animated predecessor, even if it's not better than the original. [Full review in Spanish]"
Reforma," April 25, 2016",Eduardo Molina," Very few films can be as inmersive as this one, in spite of being completely created on a computer, this crazy Jon Favreau film manages to do that and more. [Full review in Spanish]"
Cinemaphile.org," April 25, 2016",David Keyes," When it comes to creating faithful screen adaptations of famous novels all while adding something fresh to the perspective, the movie conquers the summit of those challenges. Just don't expect yourself to get any closer to finding a meaning to it all."
Contactmusic.com," April 25, 2016",Rich Cline," Using remarkably photorealistic animation, this remake of the 1967 Disney classic is warm and enjoyable, with a few moments of suspense for the kids in the audience."
Scotsman," April 24, 2016",Alistair Harkness, There are some nice comedic touches ... even if over-familiarity with the basic story means it doesn't always feel like the most vital piece of filmmaking.
FILMINK (Australia)," April 22, 2016",Erin Free," Bolstered by a voice cast on top form, and punctuated with moments of thrilling action, The Jungle Book is first class family entertainment from a burgeoning master of the medium."
RedEye," April 22, 2016",Lauren Chval," Though The Jungle Book largely was shot in a Los Angeles warehouse, it seriously looks like a beautiful journey through the Indian jungle. Every leaf is too real to be from a computer."
La Nación (Costa Rica)," April 22, 2016",William Venegas," The story by itself is already atractive, but great visual spectacle and a perfect musicalization make it stick with you. [Full review in Spanish]"
Sacramento News & Review," April 22, 2016",Jim Lane," Jon Favreau directs with style, and Sethi is a real discovery."
The Arts Desk," April 22, 2016",Saskia Baron," It's a risky venture, remaking a much-loved Disney classic, but Jon Favreau has tackled The Jungle Book with considerable enthusiasm."
Cine Vértigo," April 22, 2016",Ernesto Diezmartinez," Without putting humor aside, director Jon Favreau annd screenwriter Marks have rescued this classic story and renovated it in every way possible, while also making a visual spectacle out of it. [Full review in Spanish]"
Antagony & Ecstasy," July 10, 2016",Tim Brayton," Interested rather in marshaling code around than providing a remotely compelling story. But you know, that code is marshaled around tremendously well."
Uproxx," June 24, 2016",Jen Chaney," Even though it contains a few scary moments, I think this is a movie that parents should take their elementary school-aged children to see."
MediaMikes," June 21, 2016",Michael A. Smith," Told through the amazing use of computer generation, ""The Jungle Book"" is very faithful to the animated film that proceeds it"
Baltimore Magazine," June 13, 2016",Max Weiss," It's a wonderfully immersive adventure. Come to think of it, I don't want to know how they made those creatures come to life. Why ruin the magic?"
Reel Film Reviews," June 6, 2016",David Nusair," The murky, almost indecipherable action sequence that closes the proceedings confirms The Jungle Book's place as a misbegotten adaptation..."
"Vue Weekly (Edmonton, Canada)"," June 2, 2016",Brian Gibson," Kipling's tales get the full action-adventure treatment here, providing some thrills, though the cute-animal factor and tame storyline make it more furry family fun than a beastly tale that digs its claws right into you."
Graffiti With Punctuation," May 28, 2016",Blake Howard," Favreau's adaptation of The Jungle Book weaves the technical into the magical, and when it's at its best, the frightening."
South China Morning Post," May 24, 2016",Edmund Lee," Alternately exhilarating and terrifying, The Jungle Book offers a hyper-realistic view of the forest as a place of natural hierarchy, unpredictable menace, and cross-species camaraderie."
Reforma," May 19, 2016",Adriana Fernández, This remake of the animated classic is a visual experience that you can't miss. [Full review in Spanish]
"Commercial Appeal (Memphis, TN)"," May 16, 2016",John Beifuss, The movie is at its best when it reproduces the formal speech and respectful intent of the original stories; it's less gripping when director Jon Favreau allows the fantasy to succumb to Disney shtick...
Den of Geek," May 7, 2016",Don Kaye, ... a new generation will absorb it cover to cover.
Looking Closer," May 7, 2016",Jeffrey Overstreet," It doesn't treat kids like second-rate intellects, and it doesn't swing too far in the directions of Cute or Crass. As a high-adventure story ... it's 'just so.'"
Butaca Ancha," May 4, 2016",Rafael Paz, An efficient mix of tradition and technology that's good enough to make some money for Disney. [Full review in Spanish]
The Playlist," May 4, 2016",Russ Fischer, If only the story had the same persuasive command as its impeccable and strikingly realistic scenery.
Proceso," May 3, 2016",Fausto Ponce," Those who saw the animated version will miss the musical numbers, yet Favreau manages to create a beautiful and balanced film. [Full review in Spanish]"
FilmGamed," May 3, 2016",Mahmoud Mahdy," A loyal adaptation of a familiar story, but the unique creative vision and dramatic philosophy makes it necessary to label it 'unparalleled'"
PlusbitsMx," May 2, 2016",Asaf López," Exciting, fun, impressive and beautiful is how I can summarize The Jungle Book experience. [Full Review in Spanish]"
Laramie Movie Scope," May 2, 2016",Robert Roten," An unusual blend lifelike imagery and otherworldly animal action. The visuals are compelling, as is the story. Kudos to director Jon Favreau (Iron Man)."
LarsenOnFilm," May 1, 2016",Josh Larsen, The animators skillfully negotiate that delicate space between animalistic naturalism and approachable anthropomorphism.
3AW," April 29, 2016",Jim Schembri," What a heavy, mordant affair this movie is."
