source_name,review_date,critic_name,review_detail
Blu-ray.com," September 21, 2016",Brian Orndorf," It isn't always out a frighten audiences, but Wrona has some strong ideas about the hollowing out of a man's soul that keeps the effort engrossing. "
Newcity," September 18, 2016",Ray Pride," This world and the otherworldly embrace in riotous fashion as the wedding party grows more degenerate and destructive through the night. [D]ark seethes into the greater dark. The ordinary will get you, because the extraordinary is directly beneath it. "
The Patriot Ledger," September 17, 2016",Al Alexander, It's a horror picture that derives from the worst horror of the 20th century -- the Holocaust -- and how its ghosts continue to haunt the people of Poland no matter how hard they try to forget.
San Francisco Examiner," September 16, 2016",Anita Katz," Classy and contained and, at the same time, wickedly crazed."
Cambridge Day," September 16, 2016",Tom Meek," You can almost see the filmmaking process with Wrona chumming the waters with macabre tentacles and philosophical probings only to back away and say ""that's it"" sans an explanation or guide-wires."
Time Out," September 6, 2016",Joshua Rothkopf," Nailing a tricky sense of physical anarchy (as well as some far subtler domestic tensions), Marcin Wrona's Polish import is an eerie, extraordinarily poised piece of horror."
New York Times," August 31, 2016",Andy Webster, The film has a powerful undercurrent suggesting the feverish workings of a troubled yet brilliant mind.
ScreenCrush," August 29, 2016",Matt Singer," Whatever Demon's autobiographical elements, this film feels incredibly personal; like a howl of pain ripped straight out of someone's soul."
Variety," August 29, 2016",Joe Leydon," Ambiguity is a worthy artistic goal, of course. But when Demon ends, the audience is left to sort through a thicket of dangling plot threads."
Hollywood Reporter," August 29, 2016",John DeFore," Things head eventually in an abstract direction that may have played better onstage than it does here (""we must forget what we didn't see here,"" guests are eventually instructed), but a compelling atmosphere lingers."
The Nation," August 29, 2016",Stuart Klawans," This subject matter is not unfamiliar, but Demon is imaginative in its approach, faultlessly modulated in execution, and hauntingly faithful to the original subtitle of Der Dibuk: ""Between Two Worlds."""
The Playlist," August 29, 2016",Kimber Myers," Demon is a film that improves the longer it sits with you, as various images seep into your consciousness and reappear without warning."
Birth.Movies.Death.," July 18, 2016",Meredith Borders," DEMON is a prodigious story, one that terrifies and resonates and remains."
Consequence of Sound," May 24, 2016",Michael Roffman," Demon is a smarter, more elegant brand of horror, one that wrestles with complicated, festering cultural conflicts that, in turn, advance the matters at hand."
Slant Magazine," March 10, 2016",Chuck Bowen," Once the wedding begins, director Wrona springs a dazzling variety of set pieces of exponentially intensifying strangeness and sadness."
Irish Times," February 23, 2016",Tara Brady, Marcin Wrona's Demon is spooky fun that unexpectedly mines the same collective guilt that powered Pawel Pawlikowski's brilliant historical drama Ida.
Austin American-Statesman," September 24, 2015",Charles Ealy, I highly recommend it.
Electric Sheep," September 24, 2015",Greg Klymkiw," Demon raises many questions, but supplies no easy answers. What it delivers, however, is one of the scariest, most sickeningly creepy horror films of the year."
Mark Reviews Movies," September 16, 2016",Mark Dujsik, [T]he horrors of the scenario remain unspoken. They're implied just enough that we don't need them to be said.
Philadelphia Inquirer," September 15, 2016",Tirdad Derakhshani," A chilling, eerie cautionary tale about the ghosts that continue to haunt Poland long after the war."
Washington Post," September 15, 2016",Alan Zilberman," Wrona jumbles several genres together, including dark comedy, to illuminate larger, more ambitious themes."
ComingSoon.net," September 15, 2016",Howard Gorman," As it reaches its culmination, Demon ends on a particularly mysterious and obscure note but it works all the better for it, ensuring it remains lodged in your thoughts long afterwards."
Chicago Reader," September 15, 2016",J. R. Jones," Tonally the film recalls Andrzej Żuławski's shrieking psychodrama Possession, though the key to that movie was its inexplicability and Wrona's movie, with its conventional horror backstory, is much less perplexing."
SF Weekly," September 14, 2016",Sherilyn Connelly," Setting aside its generic and misleading title, Marcin Wrona's Demon is a very eerie tale of possession, and a testament to what can be done without special effects."
San Francisco Chronicle," September 14, 2016",David Lewis," The exquisitely shot ""Demon"" is not gory or particularly scary, but it has its fair share of chills."
Tablet," September 14, 2016",J. Hoberman," Demon, Wrona's third and last feature, a Polish-Israeli co-production, is a supernatural film, as well as a family of melodrama and extremely dark comedy."
Christian Science Monitor," September 9, 2016",Peter Rainer," Wrona keeps everything creepily ambiguous right up to the end, when the foggy dawn breaks and what we have witnessed becomes like a dream within a dream."
Metro," September 9, 2016",Matt Prigge," ""Demon"" isn't afraid to be blunt. But bluntness isn't always a crime, and this is a case where a film tries to make a lack of subtlety work for it, not against it."
Film-Forward.com," September 9, 2016",Nora Lee Mandel," Crackling, spookily atmospheric, intelligent, sometimes funny ghost story. It builds on family secrets to take on wider social and historical resonance for Poles and Jews."
RogerEbert.com," September 9, 2016",Simon Abrams, Demon ranks up there with The Witch and The Babadook as one of the best recent horror films.
Reeling Reviews," September 9, 2016",Laura Clifford," Wrona's film isn't about demonic possession so much as it a ghost story, a piece of shameful history that refuses to be buried (it is telling that the film opens with a tracking shot of a front loader making its way from an excavation site..."
NPR," September 8, 2016",Mark Jenkins," It's comedy, as much as the eerie atmosphere and Tiran's very physical performance, that distinguishes Demon from routine ghost stories."
Los Angeles Times," September 8, 2016",Justin Chang," Perhaps it's best to appreciate ""Demon"" not for what it implies but for what it simply and unmistakably is: A bravura testament to a talent silenced far too soon."
Entertainment Weekly," September 8, 2016",Chris Nashawaty, It's also so weighted down with mysticism and metaphor it forgets to quicken your pulse or whiten your knuckles.
AV Club," September 8, 2016",Katie Rife," More interesting than the horror imagery is the film's painfully somber message-no matter how far we try to run, the sins of history surround us always."
The Film Stage," September 7, 2016",Jared Mobarak, A comedy of errors similar to Death at a Funeral with the tense atmosphere of the unknown calling to mind The Shining for reasons both general and specific..
Film Journal International," September 7, 2016",Maria Garcia," Skillfully realized story of a dybbuk, a diabolical spirit from Jewish folklore who addresses wrongdoings."
Brooklyn Magazine," September 7, 2016",Elina Mishuris," Cynics and pragmatists suggest that unknown factors surface after marriage. Demon, an often auspicious union of satire and horror, offers a variation. "
