source_name,review_date,critic_name,review_detail
TheWrap," September 2, 2016",Robert Abele," There's a lively, hard-to-ignore subtext here, wherein an 86-year-old classicist filmmaker tells the story of an experienced captain, still alive because of his confident human instincts, under threat by an industry's over-reliance on computer simulation."
Seattle Times," September 7, 2016",Moira MacDonald," If Tom Hanks hadn't existed to play the title role, Eastwood would have had to invent him: This is one of those cases where movie-star persona and real-life legend blend perfectly."
Newark Star-Ledger," September 7, 2016",Stephen Whitty," There's a good idea for a movie here. In fact, there are two. But the movie itself never quite takes off."
Huffington Post," September 6, 2016",Jackie K. Cooper, Clint Eastwood + Tom Hanks + Sully = one of the best movies of the year.
FILMINK (Australia)," September 6, 2016",Erin Free," The fact that Clint Eastwood continues to turn out such strong, impassioned, relevant, and entertaining work in his twilight years is nothing less than staggering."
The Movie Minute," September 6, 2016",Joanna Langfield," Clint Eastwood's heart pounding recreation of the Miracle on the Hudson is only one of the rewards of this earnest, slyly emotional biography."
Tribune News Service," September 6, 2016",Katie Walsh," Good people doing their jobs thoughtfully and at the height of their abilities, working together under unprecedented and extraordinary circumstances. Sometimes all of those things come together to create a miracle, and ""Sully"" is a warm reminder of that."
Us Weekly," September 6, 2016",Mara Reinstein, Watching that airplane land on the Hudson River is a heart-stopping wonder. But the entire ordeal lasted just 208 seconds. The movie is 96 minutes. 
Uproxx," September 6, 2016",Mike Ryan, Sully would make a great 35-minute movie
New York Post," September 6, 2016",Lou Lumenick," At its heart, this is a thrilling tribute to a modest hero who rose to an extraordinary occasion."
Film Journal International," September 6, 2016",Daniel Eagan," Vivid, riveting story of Capt. Chesley Sullenberger marks another milestone for director Clint Eastwood."
Film School Rejects," September 5, 2016",Christopher Campbell, Offers a thrilling ride but crashes in the end. 
The Standard," September 5, 2016",Matt Neal, Sometimes incredible true stories don't make for incredible films.
Screen International," September 4, 2016",Tim Grierson," An unabashed salute to real-life heroism, Clint Eastwood's drama rivetingly recreates the Miracle on the Hudson. Though not always as confident outside of the cockpit, ""Sully"" mostly earns its crowd-pleasing, lump-in-your-throat sentiment."
Time Out," September 3, 2016",Joshua Rothkopf," Even as recently as American Sniper, Eastwood has done a much better job than this of shading in the grays of what constitutes heroism, both during and after the fact. Sully is so square, it's a wonder it even gets airborne."
Collider," September 3, 2016",Brian Formo," At its best, 'Sully' is a middle ground portrait of an American hero without any deep insight. At its worst, it's an unsalvageable mess."
Guardian," September 3, 2016",Nigel M. Smith, An unabashed crowdpleaser about a hero fighting to maintain that title when corporate greed threatens to tarnish his image.
Entertainment Weekly," September 3, 2016",Chris Nashawaty," It's an effectively thrilling story of quietly unassuming, can-do American heroism-the kind, sadly, we don't get to witness much these days."
Variety," September 3, 2016",Peter Debruge," This is Hanks' show, and he delivers a typically strong performance, quickly allowing us to forget that we're watching an actor."
The Playlist," September 3, 2016",Gregory Ellwood, Sully proves that with the proper material and actors Clint Eastwood can still stir emotions with the best of them.
indieWire," September 2, 2016",Eric Kohn," Eastwood delivers an earnest, straightforward look at the way the captain's professionalism saved the day. But while that aspect of the movie hits more than a few obvious notes, the crash is the real star of the show."
The Verge," September 7, 2016",Tasha Robinson," It's only appropriate that the film is as competent, efficient, and mildly dull as the people it celebrates."
The Straits Times (Singapore)," September 7, 2016",John Lui, Clint Eastwood directs a picture about a topic he loves dearly: Age and guts beats youth and technology every time.
TIME Magazine," September 7, 2016",John Anderson," Inevitable is how ""Sully"" feels. That, and a little soggy."
amNewYork," September 7, 2016",Robert Levin," Sullenberger is, fundamentally, not that interesting of a protagonist. He's so heroic, so evidently in the right in terms of his actions, that his struggles don't resonate."
The Daily Beast," September 7, 2016",Jen Yamato," Sully wants to be life-affirming Oscar bait, but it's more like Clint Eastwood's Book Club For Dads Who Shop In Cargo Pants At Costco."
Deadline Hollywood Daily," September 7, 2016",Pete Hammond," Eastwood, at 86, continues to be a marvel, and this stands as one of the four-time Oscar winner's best films."
ReviewExpress.com," September 7, 2016",Diana Saenger," True story of ""The Miracle on the Hudson"" Exhilarating, Moving and Well Done"
TheFilmFile.com," September 7, 2016",Dustin Putman," Weaving an enthralling tale hidden behind the one everyone read about in the press, ""Sully"" is a stirring entertainment, persuasively told."
San Francisco Chronicle," September 7, 2016",Peter Hartlaub," In the end, ""Sully"" is a broadly crowd-pleasing movie, at a time when we could use the straight-forward entertainment."
Arizona Republic," September 7, 2016",Bill Goodykoontz," There is something compelling about someone who simply shows up for the job, day after day, carving out the remarkable from the unremarkable."
Metro," September 7, 2016",Matt Prigge," A movie that unlocks other Eastwood movies, showing them all to be nuanced studies of tormented masculinity - yes, even ""American Sniper."""
Groucho Reviews," September 7, 2016",Peter Canavese, The so-called 'untold story' is essentially nonsense...The struggle is real for screenwriter Todd Komarnicki...
SSG Syndicate," September 7, 2016",Susan Granger," Tense and exciting - as Clint Eastwood, once again, proves he's a superb storyteller..."
Forbes," September 7, 2016",Scott Mendelson, The second act is worth the price of even the most expensive IMAX ticket. 
USA Today," September 7, 2016",Brian Truitt, Hanks pulls off the earnest optimism and unassuming humility that made Sullenberger a media darling right after the incident.
Consequence of Sound," September 7, 2016",Dominick Mayer," Sully could have very easily been a film about a tragic plane crash, and Eastwood invites audiences to simply stop and consider the miracle for a while longer."
ScreenCrush," September 7, 2016",Matt Singer, A celebration of everyday valor.
Movie Nation," September 7, 2016",Roger Moore," A celebration of stoic professionalism -- Sully's, stewardesses', first responder's, and Eastwood's."
Orlando Weekly," September 7, 2016",Cameron Meier," Some viewers may find the film too predictable and TV-movie-like. Instead, this reviewer found it fascinating, gripping and worthy of the legacy of an American hero."
AV Club," September 7, 2016",Ignatiy Vishnevetsky," [A] plainspoken and disarmingly delicate conception of heroics, which might be Eastwood's best work since Million Dollar Baby."
St. Louis Post-Dispatch," September 8, 2016",Calvin Wilson," ""Sully"" is the kind of film that may be described as old-fashioned and never goes out of style."
Reeling Reviews," September 8, 2016",Laura Clifford," Screenwriter Todd Komarnicki (""Perfect Stranger"") has taken a simple approach in adapting Sullenberger's book, perhaps too simple...See it for Eastwood's classical direction and Hanks' thoughtful reconstruction of an American hero."
Philadelphia Inquirer," September 8, 2016",Steven Rea, At once a true-life drama about heroism and people working in harmony under exceptional conditions ...
The Film Stage," September 8, 2016",Nick Newman," It basks in the rightness of those who work hard to get a proper result, simultaneously disinterested in reinventing the wheel and still finding some new ways to spin it."
MovieWeb," September 8, 2016",Julian Roman," Clint Eastwood's adaptation of the ""Miracle on the Hudson"" isn't quite as riveting as hoped. Sully is fairly acted by the players, but runs short with a few scenes that come off as contrived."
Bullz-Eye.com," September 8, 2016",Jason Zingale, For as conventional and safe as Eastwood plays the human drama ... the movie's gripping reenactment of the crash is a wonderfully staged piece of filmmaking that makes it all worth it.
Chicago Sun-Times," September 8, 2016",Richard Roeper," ""One of the best movies of 2016."""
Rolling Stone," September 8, 2016",Peter Travers," Like Sully, Hanks makes the impossible seem effortless. Listen up, Oscar. Hanks and director Eastwood deserve the three words Sully prizes most: Job well done."
Parade Magazine," September 8, 2016",Neil Pond," A man doing his job, a guy flying a plane, a pilot controlling the stick. 'Sully' shows just how important one ""ordinary"" person can be, when ordinary circumstances suddenly, unprecedentedly, become extraordinary."
Newsday," September 8, 2016",Rafer Guzman," The event itself remains a stunner, but Clint Eastwood's somewhat drab drama sheds no new light on the media-shy pilot."
Boston Globe," September 8, 2016",Ty Burr," Whether you want to accept it or not, Eastwood remains one of the best and most quixotic filmmakers we have, torn between jingoism and doubt, exceptionalism and despair."
Charlotte Observer," September 8, 2016",Lawrence Toppman," An unusually good director can make us feel anxious while watching a story we expected to have no drama at all, and Clint Eastwood does that in the low-key, beautifully assembled ""Sully."""
Reel Film Reviews," September 8, 2016",David Nusair, ...the movie often fares much better than one might've anticipated...
Concrete Playground," September 8, 2016",Tom Glasson, Eastwood and Hanks back to doing what they do best: understated Everyman heroism in a gripping yet heartwarming piece of cinema.
Las Vegas Weekly," September 8, 2016",Josh Bell, Stretching those 208 seconds into 96 minutes proves difficult.
Student Edge," September 7, 2016",Simon Miraudo," The closest [Sully] gets to 'emotive' is a brief welling-of-the-eyes at the hospital, after hearing that all of his passengers survived. It's a reminder that Tom Hanks does his best work while being treated for trauma."
Punch Drunk Critics," September 7, 2016",Travis Hopson, That Eastwood is able to tell a story so big in a tight 96-minute package and do it so effortlessly is a true achievement. 
Compuserve," September 7, 2016",Harvey S. Karten, Should confirm the public's faith in the professionalism of a whole cast of heroes. Features dramatic simulations and sharp photography of the actual landing in the Hudson River.
Beliefnet," September 7, 2016",Nell Minow," One of the most well-crafted, tightly constructed screenplays of the year."
RedEye," September 7, 2016",Lauren Chval," Sully is a meaningless, toothless waste of 96 minutes."
Cinemaclips.com," September 8, 2016",Roger Tennis, 'Sully' deserves to fly high on the radar during the awards season. 
Toronto Sun," September 8, 2016",Bruce Kirkland," It may not be a classic, but it is enormously crowd-pleasing for the story and its reminder that ordinary people can do extraordinary things in a crisis."
Mark Reviews Movies," September 8, 2016",Mark Dujsik, [T]rapped in an unfortunate middle ground between examining the toll of the incident ... and simply presenting the incident from the perspective of objective history.
Las Vegas Review-Journal," September 8, 2016",Christopher Lawrence, Sully is a feel-good look at the surreality of instant fame and what it takes to keep it from changing you.
New Zealand Herald," September 8, 2016",Russell Baillie, It just might be the first plane-crash movie that suggests itself as suitable in-flight entertainment too.
Herald Sun (Australia)," September 8, 2016",Leigh Paatsch," Clocking in at just over 90 minutes, Sully is a no-frills, low-thrills tale of heroism that quietly draws the right levels of admiration and inspiration from the viewer."
Den of Geek," September 8, 2016",Don Kaye," Even with its mistakes, Sully is watchable and occasionally gripping entertainment."
Tulsa World," September 8, 2016",Michael Smith, Sully is a character study that doesn't tell us much about the character. Other than the fact that he is a hero. Which we already knew.
Cleveland Plain Dealer," September 8, 2016",Michael Heaton," The writing, acting and direction all combine for a satisfying real-life-hero, ripped-from-the-headlines story that was well worth telling."
"Quad City Times (Davenport, IA)"," September 8, 2016",Linda Cook," Tom Hanks was born to play ""Sully."""
Austin Chronicle," September 8, 2016",Marc Savlov," Eastwood keeps his direction lean and mean. There's not an ounce of wasted screen time in Sully's 96 minutes, but the story, an example of ""truth is stranger than fiction,"" has all the thrust it needs, and then some."
Baltimore Magazine," September 8, 2016",Max Weiss," [Hanks] is predictably great, especially in a scene where he's informed that all his passengers survived, but it's a quiet, dignified performance, the kind that has lately become his stock-in-trade."
FilmsInReview.com," September 8, 2016",Victoria Alexander, Tom Hanks suffers and is scared.
Tampa Bay Times," September 8, 2016",Steve Persall," Remember how CNN ran this story into the ground, as it were? Eastwood does that here, draining whatever suspense that remains in a story for which we know the happy ending."
The New Republic," September 8, 2016",Will Leitch," The only real reason we care about Sully is what happened in that plane. In that regard, and only that regard, Sully absolutely delivers. "
Village Voice," September 8, 2016",Danny King, The movie is more than worth seeing ...
One Guy's Opinion," September 8, 2016",Frank Swietek," It could be argued that the very plainness of the picture, anchored by a predictably solid but unflashy performance by Tom Hanks, is the appropriate way of celebrating a man who saw himself not as a hero but simply a fellow doing his job as best he can."
Toronto Star," September 8, 2016",Peter Howell," Clint Eastwood is simply the ideal director for a big-screen telling of the ""Miracle on the Hudson"" hero pilot story that Sully delivers with confidence and grace."
Minneapolis Star Tribune," September 8, 2016",Colin Covert," By turning an emergency that lasted a little more than two minutes into an accomplished, unsettling adventure thriller, Eastwood is at the controls of a movie machine that other directors could send skidding off the runway."
Washington Post," September 8, 2016",Ann Hornaday," ""Sully"" is a classy, enormously satisfying ode to simple competence. To paraphrase the title character, it's just a movie doing its job. And amen to that."
Illinois Times," September 8, 2016",Charles Koplinski," ""Sully"" - A Tale of Modest Heroism"
Flicks.co.nz," September 8, 2016",Liam Maguren, The soul of the film resides in Hanks' flawlessly tuned performance.
San Diego Union-Tribune," September 8, 2016",Anders Wright," It's a movie with problems, but it also leaves you feeling somewhat inspired, and reminds you that sometimes, still, people can come together and make the world a slightly better place."
4:3," September 8, 2016",Luke Goodsell," Sully is freighted with the heaviness of memory, both personal and collective, on screen and off. "
Truthdig," September 8, 2016",Carrie Rickey, Eastwood's leanest and most personal movie since Gran Torino.
Associated Press," September 8, 2016",Jake Coyle," Eastwood moves slowly to the landing but gives it its full due. Filmed on IMAX, his big, clear images nevertheless remain somber -- as does Eastwood's own quiet score - in the big, awaited moment."
CinemaBlend.com," September 8, 2016",Eric Eisenberg," There are shockingly few scenes that manage to add to the story in a meaningful way, and it results in more drag than a plane taking off with its flaps up."
Christianity Today," September 8, 2016",Alissa Wilkinson, Nothing here is overwrought. The real-life drama is real enough.
Playboy Online," September 8, 2016",Stephen Rebello," Sully won't just please crowds and evoke tears but, in an angry, ugly time in our national history, it should also resonate deeply with many."
Wall Street Journal," September 8, 2016",Joe Morgenstern," Sully remains an impressive achievement, a portrait of a good man whose heroism lay in having the right stuff and knowing how to use it during a small eternity of looming chaos and unprecedented peril."
Seattle Weekly," September 8, 2016",Robert Horton," Simple but laser-focused, and it's hard not to read Eastwood's interest as autobiographical, given his reputation as a no-nonsense professional who runs his movie sets without tantrums or budget overruns."
Hollywood Reporter," September 8, 2016",Todd McCarthy, Taut and vivid.
Kansas City Star," September 8, 2016",Robert W. Butler," Hanks is this generation's Jimmy Stewart and Henry Fonda all wrapped up in one perfect package. Nobody else working in movies can take common decency and make it so compelling, can project integrity without a hint of sanctimony ..."
Los Angeles Times," September 8, 2016",Kenneth Turan," Efficient and effective in Eastwood's experienced hands, ""Sully"" has interwoven a crisp and electric retelling of the story of the landing we know with a story we do not ..."
St. Paul Pioneer Press," September 8, 2016",Chris Hewitt (St. Paul)," It's intelligent and absorbing, but keep those expectations modest."
Salt Lake Tribune," September 8, 2016",Sean P. Means," Faithfully recaptures the events of the ""Miracle on the Hudson."""
We Got This Covered," September 8, 2016","Robert Yaniz, Jr."," Tom Hanks turns in a beautifully restrained performance in Sully, but despite some memorable sequences, the plodding script feels padded even at barely over 90 minutes."
New York Times," September 8, 2016",Manohla Dargis," That it unnerves you as much as it does may seem surprising, given that going in, we know how this story ends. But Mr. Eastwood is also very good at his job, a talent that gives the movie its tension along with an autobiographical sheen."
Flixist.com," September 8, 2016",Matthew Razak," Sully is another testament to just how deft a filmmaker Eastwood is because it's easy to tell the ""true"" story of a hero, but it's hard to tell the true story of a man."
Blu-ray.com," September 8, 2016",Brian Orndorf," ""Sully"" offers a large-scale air near-disaster, but the real draw here is the star turn, with Hanks shaping an interior life to Sully that's as powerful as any plane crash imagery."
Video-Reviewmaster.com," September 9, 2016",Steve Crum, It is the totally engrossing in-flight sequence that dominates 'Sully.' Prepare your adrenaline.
Screen It!," September 9, 2016",Jim Judy," Compelling and engaging from start to finish. (Full Content Review for Parents - Profanity, Tense Scenes, etc. - also Available)"
AARP Movies for Grownups," September 9, 2016",Bill Newcott," A film that is much like the man at its center: Lean. Direct. Endlessly inspiring. And in his star, Tom Hanks, Eastwood has found the perfect actor to convey the casual heroism that made the real-life Sully a national icon."
The Newnan Times-Herald," September 9, 2016",Jonathan W. Hickman," Clint Eastwood's ""Sully"" is a remarkably impactful bit of streamlined filmmaking."
WaffleMovies.com," September 9, 2016",Willie Waffle, You have to love it when two legends team up and deliver a tour de force like Sully.
Urban Cinefile," September 9, 2016",Andrew L. Urban, A gripping film
Urban Cinefile," September 9, 2016",Louise Keller," Tense with high emotional impact, this is a film you should not miss"
New York Observer," September 9, 2016",Rex Reed," Hanks does an admirable job of showing Sully's humiliating stress while his reputation was being challenged, with the first-rate support of a cast that includes Laura Linney as his wife, and Jamey Sheridan and Anna Gunn as his surly inquisitors."
Globe and Mail," September 9, 2016",Simon Houpt," Thrilling when we're on and around the plane (seeing that giant CGI bird splash down, especially on an Imax screen, makes you realize how improbable the whole enterprise was) and too often thudding when we're not."
Detroit News," September 9, 2016",Adam Graham," ""Sully"" isn't interested in going anywhere new. Watching the movie, you can feel Eastwood hurrying up to finish to move on to his next thing."
Chesapeake Family Magazine," September 9, 2016",Roxana Hadadi," Tom Hanks's haunted, evocative performance elevates the rigidly black-and-white Sully to a level of humanity that is life-affirming."
ReelViews," September 9, 2016",James Berardinelli," Although not an Oscar-worthy endeavor, Sully proves to be by turns engaging, exhilarating, and nail-biting."
Washington Free Beacon," September 9, 2016",Sonny Bunch," Tom Hanks is the perfect choice to play the unflappable Sully, given that he is the Patron Saint of Quiet Calm and Confidence in Crisis."
Baret News," September 9, 2016",Kam Williams," Kudos to the team of Clint Eastwood and Tom Hanks for successfully conveying the enviable amalgam of guts, smarts and stoicism exhibited by level-headed Captain Sullenberger in the face of impending demise."
Your Movies (cleveland.com)," September 8, 2016",John Urbancich, 'Sully' is a nice little film about a hugely remarkable achievement.
Hindustan Times," September 8, 2016",Rohan Naahar," Spare a thought for poor Laura Linney, whose only co-star in this film is a landline telephone. But Tom Hanks? He's the real American hero - even in the movies."
Slant Magazine," September 8, 2016",Eric Henderson, It's an Eastwood film that very nearly strikes the same unsophisticated but delicate tone of his obligatory end-credits ditty.
EricDSnider.com," September 8, 2016",Eric D. Snider," It would take a far better filmmaker (and maybe an actual wizard) to wring suspense, tension, or fear out of a perilous situation whose outcome - whose happy, casualty-free outcome - has already been reported."
Tri-City Herald," September 8, 2016",Gary Wolcott, Normally I like succinct but Clint Eastwood's 95 minute story of the miracle on the Hudson -- while a great movie -- jets through material that demands a bit more detail. 
WBAI Radio," September 8, 2016",Prairie Miller," Most compelling, is how in a rare moment of collective solidarity, rapidly assembled crews spontaneously came together to save everyone. And that's quite an unusual sighting in a movie these days, with the deepening divisive climate in society right now."
San Diego Reader," September 9, 2016",Scott Marks, Hanks's Sullenberger is by far Eastwood's most untarnished standard-bearer to date. Not even Nelson Mandela came off looking this good. 
ComingSoon.net," September 9, 2016",Joshua Starnes, Eastwood ignores the crash for the man behind it in a quiet paean to middle class professionalism.
Christian Science Monitor," September 9, 2016",Peter Rainer," Hanks is very good at playing an Everyman, and Eastwood is content to showcase Sullenberger in that way."
Cambridge Day," September 9, 2016",Tom Meek, It moves from beginning to end as a tightly piloted flight that proves fact trumps fiction in matters of the soul and the sky.
The Australian," September 9, 2016",David Stratton, Eastwood handles all of this with his customary relaxed skill.
Common Sense Media," September 9, 2016",Sandie Angulo Chen," Great performances in tense, quietly powerful true story. "
The Virginian-Pilot," September 9, 2016",Mal Vincent," A movie about the ""Can Do"" qualities of America is direly needed right now. ""Sully"" is that movie."
Suburban Journals of St. Louis," September 9, 2016",Mathew DeKinder," Hanks is our Jimmy Stewart; that calm, collected presence on the big screen who seems so relatable, he gives us permission to dare to put ourselves in his position and ask the anxious question 'What would I do in that situation?'"
Nerdist," September 9, 2016",Kyle Anderson, Sully is much more compelling than a regurgitation of everything you saw on the news.
NY1-TV," September 9, 2016",Neil Rosen," As Sully, Hanks is perfectly cast. It's a well-crafted, understated performance as a man who's haunted by the incident, cool and calm under pressure and uncomfortable in the role of hero."
San Francisco Examiner," September 9, 2016",Jeffrey M. Anderson," A film that's more vital, intense, thoughtful and emotional than any 2016 movie by filmmakers less than half [Eastwood's] age."
"Deseret News, Salt Lake City"," September 9, 2016",Josh Terry," It's nice to have a movie like Sully come around every once in a while. Director Clint Eastwood's re-creation of 2009's ""Miracle on the Hudson"" is the kind of story that will restore some of your faith in humanity."
ABC News Radio," September 9, 2016",David Blaustein, This truly is a film for the ages.
HollywoodInToto.com," September 9, 2016",Christian Toto, Sully is the movie our safe space-obsessed culture needs.
MTV," September 9, 2016",Amy Nicholson," Sully is fascinating as a study of Eastwood's persecution complex, his fear that not everyone in the world adequately worships an accomplished white man. "
Forbes," September 9, 2016",Mark Hughes," [P]uts viewers right in the air with the crew and passengers of [the] events, making the overall impact unlike anything else this year in cinema..."
Playback:stl," September 9, 2016",Sarah Boslaugh, The real reason to see Sully is for the splendid recreation of the river landing and its aftermath...
ABC Tucson," September 9, 2016",Phil Villarreal," Clint Eastwood's earnest, unapologetically sappy film nails the one thing it sets out to accomplish."
RogerEbert.com," September 9, 2016",Susan Wloszczyna, A porterhouse of a movie that touches your heart. 
Reason Online," September 9, 2016",Kurt Loder, Sully's exploit lasted about three minutes. So even at 95 minutes the movie feels stretched and padded.
The Patriot Ledger," September 11, 2016",Dana Barbuto," Like his past unassuming-hero roles, Tom Hanks is born to play Sully. "
Creative Loafing," September 10, 2016",Matt Brunson, Hanks delivers a grounded performance in service of a man whose heroism took flight at the right moment.
Ozus' World Movie Reviews," September 10, 2016",Dennis Schwartz," Though at times lacking action, it still is a well-conceived film that justly serves as a moving tribute to its low-key hero."
NOW Toronto," September 9, 2016",Radheyan Simonpillai, Neither Eastwood's controversial politics nor his worst storytelling instincts could really mess up Sully.
Alt Film Guide," September 9, 2016",Mark Keizer," A purposeful argument in favor of a dying breed: the durable, honorable American male."
Paste Magazine," September 9, 2016",Michael Snydel," This is exactly the type of historical dramatization that Hollywood loves to churn out, but Sully doesn't feel like merely a paycheck. Like much of latter-day Eastwood's work, this is another flawed but thoughtful effort."
Impulse Gamer," September 9, 2016",Damien Straker," Despite its excellent lead performance from Tom Hanks, it also feels like a thematically safe and unadventurous entry from one of the industry's heavyweight filmmakers."
ScreenRant," September 9, 2016",Sandy Schaefer," Sully amounts to a respectable yet unmemorable account of real-life heroism, despite fine performances and capable direction."
Ex-Press.com," September 9, 2016",Katherine Monk," Tom Hanks has enough emotional charisma to keep Clint Eastwood's hero conventions in the air, but this cinematic salute to Chesley Sullenberger's heroism loses thrust."
L.A. Biz," September 9, 2016",Annlee Ellingson," A mishmash of genres -- a would-be disaster flick, a legal thriller, a heroic biopic -- jarringly cut together with the thinnest of threads linking them together."
Tolucan Times," September 9, 2016",Tony Medley," Despite a soporific first 30 minutes that is almost deadly, when director Eastwood finally gets to the landing on the Hudson and the subsequent hearing the film is so good that it overcomes the first third, but why did Hanks hide Sully's smile?"
The Age (Australia)," September 9, 2016",Jake Wilson, Clint Eastwood still has surprises in him.
Daily Telegraph (Australia)," September 9, 2016",Vicky Roach," Tom Hanks is as solid as ever in the role of Sullenberger, a stoic who is trying to hold it together under immense pressure -- from without and within. But... the character, while earning our respect, is a little hard to warm to."
Aisle Seat," September 9, 2016",Mike McGranaghan," Both an admiring recreation of the Miracle on the Hudson and a poignant reflection on how an ordinary, yet supremely competent man declines to exalt himself as a hero."
People Magazine," September 9, 2016",Tom Gliatto," Near the end, as we watch aviation re-enactors simulate the cockpit conditions under which Sully was operating, even these relatively humdrum moments have their own white-knuckle tension."
National Post," September 9, 2016",Chris Knight," Eastwood's decision to focus on the ""yes-but"" questions is wise, giving the film, if not a life-or-death narrative arc, a more relatable tension."
Slate," September 9, 2016",Dana Stevens," Sully can feel like a dutiful, hagiographic slog, even though its actual running time barely tops 90 minutes and both Hanks and Eckhart give warm, understated, funny performances in the only two roles developed enough to qualify as real characters"
National Catholic Register," September 9, 2016",Steven D. Greydanus," The film is attentive to the iconic power of that event, both in itself and in connection with the last time the world watched as an airliner went down against the New York skyline."
Killer Movie Reviews," September 9, 2016",Andrea Chase," hinges on the superiority of experience over theory, a soothing message in a mechanized world that relegates the human factor to a slot just this side of superfluous, but one that needed the kind of subtlety that Hanks delivers in his performance."
Cinemalogue.com," September 9, 2016",Todd Jorgenson," ... a vivid and intimate glimpse into the buildup and aftermath of the crash, both inside and outside the cockpit."
National Review," September 15, 2016",Armond White," Instead of mending fences in Sully, Eastwood works through both awe and disbelief, recognizing underappreciated professionalism...by looking back at ""the miracle on the Hudson"" with a sobering, unsentimental sense of recent history."
Adelaide Review," September 14, 2016",David 'Mad Dog' Bradley," With good work from Linney (in a slightly thankless part), Aaron Eckhart as First Officer Jeff Skiles and a large cast in small roles as passengers, this is still mostly about Hanks' fine, subtle performance, which dominates the proceedings."
NUVO Newsweekly," September 14, 2016",Sam Watermeier," This isn't Eastwood's best film, and it doesn't completely succeed in translating the true story to the big screen. But it's not without moments of spine-tingling movie magic."
Willamette Week," September 14, 2016",Ezra Johnson-Greenough, Clint Eastwood can't land this overblown mess.
Reverse Shot," September 14, 2016",Nick Pinkerton," It is a professional's tribute to professionalism, and as with any job well done, there's love in it."
South China Morning Post," September 14, 2016",James Mottram," With a white-haired Hanks on rock-solid form, it's a finely etched portrait of an ultra-modest hero."
tonymacklin.net," September 14, 2016",Tony Macklin, Sully is a film made by a pro's pro about a pro's pro.
HitFix," September 13, 2016",Drew McWeeny," I can imagine all of the good impulses that went into the decision to make Sully, but none of that matters when the film is as resolutely limp as this one."
LarsenOnFilm," September 13, 2016",Josh Larsen, ...would work better as a video exhibit at an aviation history museum than it does as a dramatic narrative.
CraveOnline," September 13, 2016",Witney Seibold," It's impressive that Eastwood, at age 86, has managed to become more lively and humane a director. But his politics may be unduly coloring his films, and it's becoming distracting."
MLive.com," September 13, 2016",John Serba," A typically sturdy, no-nonsense directorial effort from Clint Eastwood, who crafts the film with his a stylistic juxtaposition of visual simplicity and sobering emotional complexity."
