source_name,review_date,critic_name,review_detail
Huffington Post," January 1, 2017",Derek Malcolm," The horror of war, at least for the boots on the ground, has seldom been more apparent. You leave the theatre more than a trifle stunned."
Columbus Alive," December 30, 2016",Brad Keefe, Hacksaw Ridge is both a moral twist on the traditional war story and one that indulges in many of its clichés. Therein lies the problem.
NUVO Newsweekly," December 30, 2016",Edward Johnson-Ott, This is one of those films where knowing how it ends makes it better.
The Sunday Age," December 27, 2016",Craig Mathieson," War truly is hell in this World War II biographical drama as the film's subject, decorated combat medic and pacifist Desmond Doss (Andrew Garfield), is caught up in horrific carnage that can outweigh the storytelling."
El Pais (Spain)," December 19, 2016",Javier Ocaña, A film with excellent performances and the natural brilliance of Gibson's works. [Full review in Spanish]
Antagony & Ecstasy," December 17, 2016",Tim Brayton," One of the most striking war pictures America has made in years: morally troubling and coolly jingoistic in more or less equal measure,"
Matt's Movie Reviews," December 15, 2016",Matthew Pejkovic," Gibson has boldly presented a story of powerful relevance, a declaration not only of faith but faith within a hostile world that looks to break a spirit that is unbreakable. "
El antepenúltimo mohicano," December 13, 2016",José Martín," A beautiful, exciting and instructive work, that has extreme violence but help us to understand the meaninglessness of war in all its magnitude. [Full review in Spanish]"
Blog de cine," December 7, 2016",Mikel Zorrilla," An excellent film, probably the best one Mel Gibson ever shot so far. [Full review in Spanish]"
Cinemanía (Spain)," December 7, 2016",Carlos Marañón," Not happy to overwhelm us with one of the best war sequences of the century, Gibson also wants to convince us of his commitment to civil rights and individual and religious guarantees. [Full review in Spanish]"
Film Freak Central," December 6, 2016",Walter Chaw, Understanding both its failures and its attraction is the only chance we really have.
Film Inquiry," December 5, 2016",David Fontana," At times overly violent, and with clunky exposition, Hacksaw Ridge is also remarkably realistic, as visceral an experience in a theater that you are likely to see all year. "
ArtsHub," December 3, 2016",Sarah Ward," Trying so forcefully to evoke a reaction isn't always a flaw, and pays off when the movie's second half comes around, but Gibson's indulgences are always noticeable."
Q Network Film Desk," December 3, 2016",James Kendrick," an intriguing mix of the conventional and the unconventional, worked over in broad strokes and thorough interwoven with issues of family and faith and perseverance and self-sacrifice and the will to live"
MediaMikes," December 2, 2016",Michael A. Smith," ""Hacksaw Ridge"" relies on strong performances and brilliant storytelling to tell the story without being heavy-handed."
MLive.com," November 29, 2016",John Serba," Gibson certainly covers the broad range of the human condition, from purity to corruption."
South China Morning Post," November 28, 2016",James Marsh," Gibson has clearly lost none of his talent for cinematic spectacle, and Hacksaw Ridge invariably looks incredible."
John Hanlon Reviews," November 28, 2016",John Hanlon," A tremendous achievement, this Mel Gibson-directed drama is one of the year's best."
FilmGamed," November 26, 2016",Mahmoud Mahdy," Hacksaw Ridge restores faith in the possibility of larger than life stories with notable dramatic, technical and artistic achievements without a larger than life budget"
Financial Times," January 26, 2017",Nigel Andrews, Vintage Mel-odrama.
Guardian," January 26, 2017",Peter Bradshaw," Hacksaw Ridge is an old-fashioned war film, melded with a kind of new-fashioned explicitly violent drama."
Independent (UK)," January 25, 2017",Geoffrey Macnab," Mel Gibson's Hacksaw Ridge is one of the best Second World War movies since Terrence Malick's The Thin Red Line. It is also a wildly contradictory affair, combining folksiness with a pathological quality."
RTÉ (Ireland)," January 25, 2017",Sinead Brennan," A taut, emotional, must-see."
Little White Lies," January 24, 2017",David Jenkins, A sterling modern war picture with an intriguing moral twist.
Total Film," January 23, 2017",Kevin Harley," A godsend as Gibson's peaceable pilgrim, Garfield imbues Doss' gangly mannerisms and corn-fed dialogue with a winning mix of Gump-speak sweetness and self-certainty."
The List," January 23, 2017",Nikki Baughan," Doss's truly Herculean endeavours rise above the clichés, providing depth of drama and character."
Empire Magazine," January 23, 2017",Philip De Semlyen," Occasionally soapy on the homefront but cataclysmic in combat, this is a worthy addition to the WWII canon."
Combustible Celluloid," January 19, 2017",Jeffrey M. Anderson," It's extremely simplistic, but it's also rousingly effective."
The Straits Times (Singapore)," January 18, 2017",John Lui, Gibson's work would be for nought if not for Garfield's moving portrayal of Doss as a man who abides by principles more enduring than those set by the United States Army.
El Financiero," January 16, 2017",Daniel Krauze," A rough film full of baptisms, assumptions and almost religious sacrifices. [Full review in Spanish]"
Excelsior," January 12, 2017",Lucero Solórzano," Once more, Mel Gibson demonstrates his admirable mastery to visually narrate scenes, especially when battles are involved. [Full review in Spanish]"
Proceso," January 10, 2017",Fausto Ponce," A powerful film and its message is hopeful by itself, although such amount of graphic violence wasn't necessary, but what we could expect of the man who directed The Passion of the Christ. [Full review in Spanish]"
En Filme," January 6, 2017",Luis Fernando Galván," A film where Gibson orchestrates a series of grandiloquent, violent and cruel combat sequences that help the viewer does not lose the rhythm of the story. [Full review in Spanish]"
Otroscines.com," January 5, 2017",Diego Battle, An overwhelming experience and an impressive cinematic spectacle. [Full review in Spanish]
EscribiendoCine," January 4, 2017",Benjamín Harguindey," An unusually sensitive film, which makes violence feel more brutal and although it's shamelessly religious it doesn't feel like work of fanaticism. [Full review in Spanish]"
Konexión," January 4, 2017",Rafael Rosales Santos, An exciting film that will appeal to all fans of war cinema. [Full review in Spanish]
Butaca Ancha," January 4, 2017",Mariana Fernández," A film with an initial light story tone, its warmth and innocence, also afflicted by the clichés of the genre, changes little by little to a darker tone. [Full review in Spanish]"
Mark Leeper's Reviews," January 3, 2017",Mark R. Leeper, What is unique about this film is the great lengths the film goes to recreating realistically and accurately the confusion and carnage and horrors of warfare.
Cine Vértigo," January 2, 2017",Ernesto Diezmartinez," A war film with such strength and conviction that when you finish watching it, you are convinced that it could only have been directed by Mel Gibson. [Full review in Spanish]"
