source_name,review_date,critic_name,review_detail
Forbes," November 2, 2016",Luke Y. Thompson," Like life itself, Loving breathes and makes mortals of its participants; it's bold within its conventionality."
Associated Press," November 2, 2016",Jake Coyle," The force of Nichols' film is a steadily accumulating one. The Lovings, played with exquisite quietude by Negga and Edgerton, are steadfast and pure."
IGN Movies," November 2, 2016",Alex Welch, [Loving] manages to feel equally quiet and sensitive as it does powerful and important.
Vox," November 2, 2016",Alissa Wilkinson," In making the political personal, the movie pulls off an even greater feat: infusing an easily politicized story with complexity and quiet passion. The result is beautiful."
Film Journal International," November 2, 2016",Shirley Sealy, Most movie audiences need a little zing in our love stories; we like to see lovers who make frequent eye contact and who sometimes act as if they truly love each other.
USA Today," November 2, 2016",Brian Truitt, The real artistry of Loving ... is in the quiet grace Negga and Edgerton bring to one of recent history's most important romances.
New York Daily News," November 1, 2016",Stephen Whitty," You can't put the heart in prison. ""Loving"" is about a time they tried."
The Movie Minute," November 1, 2016",Joanna Langfield, Rarely has a film of such historical importance felt so vivid and relatable.
Brooklyn Magazine," October 31, 2016",Abbey Bender," Could easily be called awards bait, though to dismiss it on that account is to overlook some fine performances and moving moments."
Baret News," October 31, 2016",Kam Williams, A poignant period piece about a pair of practically-saintly role models well-deserving of their iconic status in the annals of American jurisprudence.
New Yorker," October 31, 2016",Anthony Lane," Just as she holds the family together, so Negga possesses the film, and you can't stop looking at her eyes."
NOW Toronto," November 9, 2016",Radheyan Simonpillai," Jeff Nichols's lived-in drama is honest, sensitive and quietly powerful, taking its cues from Grey Villet's iconic Life Magazine photo of the Loving couple."
Tribune News Service," November 6, 2016",Katie Walsh," For all of its subtlety and restraint, ""Loving"" washes over you, seeps into your blood stream and remains there long after the film is over."
Reeling Reviews," November 6, 2016",Robin Clifford," ""Loving"" is both a love story and the subject of that landmark SCOTUS decision in 1967. The couple endured great adversity, and it is depicted well, and, in the end, overcame that adversity in a big way."
Paste Magazine," November 4, 2016",Andy Crump, Stoicism rules Loving at the expense of all but the barest hints of sentiment.
amNewYork," November 4, 2016",Robert Levin," Edgerton and Negga seamlessly create that strong bond, sharing small moments of aching tenderness and subdued joy while expertly conveying the fear and uncertainty that accompanies this grueling ordeal."
People Magazine," November 4, 2016",Michael Miller," Loving leads us to this triumph quietly, keeping a tight focus on this modest, soft-spoken couple. But it owes most of its power to Negga."
LarsenOnFilm," November 4, 2016",Josh Larsen," In Loving, quiet domesticity evolves into revolutionary political action, and it's a beautiful sight to behold."
Film Comment Magazine," November 4, 2016",Michael Sragow," Loving is a dogged work, not a great or inspired one, but it gets to you nonetheless."
The Atlantic," November 4, 2016",David Sims," The power of the film's final act, where the Lovings finally have created a safe place for themselves and their children, cannot be exaggerated, so Nichols doesn't exaggerate."
National Review," November 4, 2016",Armond White," Loving is not a love story, a historical trailblazer, or even a complex examination of marital fidelity...Instead, [it] is a pedestrian recap of a historical moment that...can be regarded only with condescension or self-congratulation."
Cinemalogue.com," November 4, 2016",Todd Jorgenson," ... provocative and poignant, bolstered by strong performances and an evocative sense of time and place."
AARP Movies for Grownups," November 4, 2016",Bill Newcott," No grandstanding here, no Sorkin-style speeches about love, freedom and cultural legacies...Loving proves the language of love isn't always best expressed in words"
MTV," November 4, 2016",Amy Nicholson," Negga... gives an Oscar-worthy performance. She's so still and powerful, she gives the film a depth the script doesn't earn."
Reel Film Reviews," November 4, 2016",David Nusair, ...another solid effort in Nichols' top-notch body of work.
Common Sense Media," November 4, 2016",S. Jhoanna Robledo, Moving drama about interracial couple's historic fight. 
Los Angeles Times," November 4, 2016",Kenneth Turan, Nichols and his team have made Loving as accurate as they could without making it feel like a copy of reality or compromising its considerable emotional impact.
Christian Science Monitor," November 4, 2016",Peter Rainer," It's a goodness that at least rings true with the Lovings themselves, whose devotion to each other under such an onslaught is convincingly steely. This is due in large part to Negga's performance, which gives Mildred's reticence a righteous core."
The New Republic," November 4, 2016",Michelle Dean," Edgerton is likely to get more attention, though it is Negga's incredible performance that makes the film so powerfully subtle."
Reeling Reviews," November 4, 2016",Laura Clifford, Nichols doesn't go after big moments here - even the Supreme Court scene ends after Cohen's opening remark. What he's done instead is presented a normal family and left his audience to deduce the madness of their condemnation.
Film-Forward.com," November 3, 2016",Kent Turner," The depiction may be true to life, but it's deadening to drama, which here is mainly situational."
Boston Herald," November 11, 2016",Stephen Schaefer," With extraordinary performances by its two lead actors and a quietly observational tone that tells us so much by saying very little, Loving scores as a mighty, nearly miraculous portrait of a love affair."
RedEye," November 11, 2016",Lauren Chval," Loving has a big, powerful story at its fingertips but only scratches the surface of telling it."
NY1-TV," November 11, 2016",Neil Rosen," Sadly, the historical significance of the event gets somewhat shortchanged in the low-key approach that this filmmaker has taken, making Loving, for the most part. a missed opportunity."
Cambridge Day," November 11, 2016",Tom Meek, The driving force behind Loving is the couple's enduring commitment to each other and their children. The bond is palpable and deep.
Daily Film Fix," November 11, 2016",Jonathan W. Hickman, Gifted filmmaker Jeff Nichols hits high notes in low tones as he focuses his narrative on the Lovings looking at the story from their point of view.
Globe and Mail," November 11, 2016",Kate Taylor," Negga and Edgerton make these noble people three-dimensional, turning a docile, unambitious couple with neither the self-knowledge nor the words to launch a social revolution into unlikely protagonists in the civil-rights movement."
Chicago Sun-Times," November 10, 2016",Richard Roeper," The cinematography, the set design, the costumes, the overall feel of Loving: all first-rate. Negga and Edgerton are undeniably good. I was impressed. I just wish I'd been more deeply moved."
Toronto Star," November 10, 2016",Peter Howell," Writer/director Jeff Nichols serves history faithfully, if at times with too much deference, in a handsomely mounted dramatic recalling of a landmark U.S. legal battle."
Austin American-Statesman," November 10, 2016",Joe Gross," The beautifully simple final scene elegantly displays the size of the stakes, with are both simple and universal."
Movie Nation," November 10, 2016",Roger Moore," The most important picture of the year, and one of the best. "
One Guy's Opinion," November 10, 2016",Frank Swietek," May feel overly subdued in telling such a major civil rights story in such a low-key fashion, but Nichols' gently intense approach is true to the character of the couple that made history without meaning to."
Boston Globe," November 10, 2016",Ty Burr," I like this movie a lot, but it may be too intimate, too slow for some moviegoers. The approach feels organic and wholly intentional, though ..."
Washington Post," November 10, 2016",Ann Hornaday," Intimate, moving and superbly underplayed, ""Loving"" is every bit as soft-spoken and subtly implacable as its protagonists."
Arizona Republic," November 10, 2016",Bill Goodykoontz," This is a drama, but it's also a horror story."
Chicago Reader," November 10, 2016",J. R. Jones, Joel Edgerton and Ruth Negga are exceptional.
Austin Chronicle," November 10, 2016",Steve Davis, Loving (a title that works on more than one level) unhurriedly recounts this husband and wife's near decade-long ordeal in a manner commiserate with their quiet and unwavering commitment to each other.
Fort Worth Star-Telegram/DFW.com," November 10, 2016",Cary Darling," Despite the confrontational nature of the subject matter, Loving is not a loud movie. It's a dramatic whisper instead of a shout."
Chicago Tribune," November 10, 2016",Michael Phillips," The fine, quiet, carefully modulated ... ""Loving"" from writer-director Jeff Nichols is the opposite of a rabble-rouser."
San Francisco Chronicle," November 9, 2016",Mick LaSalle," It doesn't grab you by the shirt and insist that you watch it. It's quieter and more like life, not exactly triumphant and definitely not sad, just complicated."
New York Magazine/Vulture," November 9, 2016",David Edelstein," The performances are very fine. Watching Negga, I was afraid to blink - I wanted to see everything that passed between Mildred and Richard, no matter how fleeting."
Seattle Times," November 17, 2016",Moira MacDonald," Watch how Edgerton's Joel, a stoic man of few words, puts an arm around Mildred without seeming to think about it, naturally wanting her near; watch how Negga lets her performance speak through her expressive eyes, always looking for Richard."
Willamette Week," November 16, 2016",Jack Rushall," Loving provides a timeline for the social evolution that would enshrine love, however blind, into law. Nichols' true success is... in how he captures the unwavering love between Richard and Mildred."
Punch Drunk Critics," November 16, 2016",Travis Hopson," On its own Loving is already one of the best movies of the year, but timeliness gives the potential for profound impact."
Orlando Weekly," November 16, 2016",Dan Hudak, It is a solid drama - but you can't help but wish at least some of it was depicted in a more dynamic and interesting way.
Groucho Reviews," November 15, 2016",Peter Canavese, An easy realism and an intimate domestic perspective on events that became consequential to national history...replacing histrionics with a genuine curiosity about what it must have been like to live this story from the inside.
Cinemaclips.com," November 15, 2016",Roger Tennis," There's much to like in ""Loving"", a historical true-life drama that is relevant today."
Metro," November 15, 2016",Matt Prigge, It presents its heroes as people. It stays true to them.
Philadelphia Inquirer," November 15, 2016",Tirdad Derakhshani," A resplendent and remarkably subtle, yet deeply affecting, drama about the 1967 U.S. Supreme Court decision that invalidated state laws prohibiting interracial marriage."
Windy City Times," November 15, 2016",Richard Knight," Negga is a wonder as the quiet storm at the center of the film, conveying much of her performance through her amazing eyes that telegraphs enormous strength."
East Bay Express," November 15, 2016",Kelly Vance," Loving is a first-class actors' picnic, with the advantage of having real-life meaning in the always-thorny arena of American race relations."
Tampa Bay Times," November 15, 2016",Steve Persall, Loving is a well-crafted reminder of times that some folks think are returning and why they probably won't.
Film School Rejects," November 14, 2016",Victor Stiff," Loving is the work of a phenom director firing on all cylinders. The story is both heart-breaking and uplifting; the enthralling production design and cinematography actually romanticize such an ugly era, and the performances can't receive enough praise. "
Deadline Hollywood Daily," November 14, 2016",Pete Hammond, A quietly effective love story that doesn't succumb to Hollywood convention and allows Joel Edgerton and Ruth Negga to deliver two of the year's best performances.
The Patriot Ledger," November 13, 2016",Dana Barbuto," Nichols eschews courtroom theatrics to focus on the more personal details of the Lovings, whom the director obviously respects and admires. They're like the black-and-white Ford Victoria Richard drives, with the two tones beautifully coexisting. "
Beliefnet," November 12, 2016",Nell Minow, He may need a lawyer to tell the nine old men on the Supreme Court he loves his wife. We see it in every frame.
ReelViews," November 12, 2016",James Berardinelli," Effectively acted and occasionally moving, the film both benefits from and is undermined by writer/director Jeff Nichols' no-frills approach to the circumstances leading up to the court case."
National Post," November 11, 2016",Tina Hassannia, It's a movie so powerfully told it has the potential to act as a gateway to greater acceptance and tolerance.
Toronto Sun," November 11, 2016",Liz Braun, Filmmaker Jeff Nichols (Mud; Take Shelter) has recreated the world lived in by Richard and Mildred Loving for a new feature film made with authenticity and laudable restraint.
San Diego Reader," November 11, 2016",Scott Marks," A pair of solemn, unostentatious performances by Ruth Negga and Joel Edgerton help to raise the bar just slightly higher than the one set by a benignly routine Lifetime movie."
Mark Reviews Movies," November 11, 2016",Mark Dujsik, Nichols shows us ... the power and strength of living decently.
Illinois Times," November 25, 2016",Charles Koplinski," Subtle approach makes for powerful ""Loving."""
Examiner.com," November 24, 2016",Chris Sawin," Delicate, timid, and frustratingly subtle despite its strong performances, Loving is a completely dull experience that feels too lackadaisical and laid back to fully satisfy."
Blu-ray.com," November 23, 2016",Brian Orndorf," ""Loving"" has its missteps, but it's a typically strong effort from an increasingly reliable filmmaker."
ComingSoon.net," November 23, 2016",Joshua Starnes," ""Strong performances remind us there are real people at the heart of all great movements."""
"Deseret News, Salt Lake City"," November 23, 2016",Josh Terry, Loving is a low-key movie about a low-key couple whose actions proved to be anything but.
"Journal and Courier (Lafayette, IN)"," November 23, 2016",Bob Bloom, 'Loving' is a gentle reminder that love is powerful enough to overcome even the greatest obstacles thrown up by a state ... and myopic people who are more interested in divisiveness than embracing the bonds that unite people - in marriage and in life.
Your Movies (cleveland.com)," November 23, 2016",John Urbancich," What might be the year's more purely beautiful film -- in texture, subject matter and imagery -- tells the true story of an interracial couple actually named Richard and Mildred Loving."
Kansas City Star," November 23, 2016",Robert W. Butler," An emotional powerhouse that will leave audiences drained and exultant, ""Loving"" is the best film I've seen so far in 2016."
Fresno Bee," November 22, 2016",Rick Bentley," There are plenty of opportunities in the story for the film to take a brutal edge, but Nichols keeps the film focused on the emotional elements."
Tulsa World," November 22, 2016",Michael Smith," The two lead performances are this good: They made the Lovings real people to me, and this couple, and their abiding affection, may have been the perfect case to prove that all love is created equal."
Cleveland Plain Dealer," November 22, 2016",Michael Heaton," Director Jeff Nichols' movie is a masterful piece of work, thanks to his nuanced character development and lush camera work."
The Nation," November 22, 2016",Stuart Klawans," This is not the first film about the couple's long struggle, but it's a deeply moving one, in touch with the physical texture of the rural South and alive to the unspoken feelings of ordinary working people who turned out not to be ordinary at all."
tonymacklin.net," November 20, 2016",Tony Macklin, Loving is a plaintive reminder of what once was.
Christianity Today," November 18, 2016",Kristen O'Neal," Although set half a century prior to today, Loving is a timely reminder, especially in a political season filled with so much hatred and divisiveness, of the overwhelming power of quiet and selfless love."
Seattle Weekly," November 18, 2016",Robert Horton," A dour, mumbling tone poem that can't even utilize the considerable talents of its lead actors."
Playback:stl," November 18, 2016",Sarah Boslaugh," The through-line in Loving is the strength of Mildred and Richard's love for each other, which saw them through trials that would have broken a weaker couple. "
Detroit News," November 18, 2016",Adam Graham," Nichols is one of today's finest rural storytellers, and he never wavers in his approach, going small where others would go grandiose. ""Loving"" is an exercise in restraint befitting the quiet couple at its center."
St. Louis Post-Dispatch," November 17, 2016",Calvin Wilson," A beautiful film about daring to love, without fear or compromise."
St. Paul Pioneer Press," November 17, 2016",Chris Hewitt (St. Paul)," ""Loving"" conveys what it means to be attached to people, to a place - and not to be able to bear being away from them."
Minneapolis Star Tribune," November 17, 2016",Colin Covert, It shows how far America has come in its views of race and equality - and how far is left to go.
SSG Syndicate," December 10, 2016",Susan Granger," Slow, sensitive and subdued - timely primarily because it paved the way for the more recent controversy over same-sex marriage."
Ozus' World Movie Reviews," December 10, 2016",Dennis Schwartz, Inspirational true love story.
Laramie Movie Scope," December 9, 2016",Robert Roten," The acting is excellent by Joel Edgerton and Ruth Negga, and the supporting cast. Every story needs a bad guy and Marton Csokas fills the bill as the pitiless, racist Sheriff Brooks, who arrests the Lovings, and feels very justified in doing so."
Screen It!," December 9, 2016",Jim Judy," Joel Edgerton and Ruth Negga embody the Lovings through exceptionally strong performances. (Full Content Review for Parents - Profanity, Racism, etc. - also Available)"
Cinemixtape," December 7, 2016",J. Olson, Conventional storytelling in its most muscular form. 
BET.com," December 6, 2016",Clay Cane, One of the best films of 2016.
Antagony & Ecstasy," December 4, 2016",Tim Brayton, It works so much better as a character sketch than as a message movie about history that it's frustrating that it keeps half-heartedly feinting in the latter direction.
MediaMikes," December 2, 2016",Michael A. Smith," While ""Loving"" strikes many emotional chords, I was left with more questions than answers."
Washington Free Beacon," December 2, 2016",Sonny Bunch, Nichols and the actors bring the appropriate level of gravity to a tale that calls to mind life in a police state. 
Fort Worth Weekly," December 1, 2016",Kristian M. Lin, This well-intentioned film is so bound up in cotton wool that it doesn't have the impact its story deserves.
Sacramento News & Review," December 1, 2016",Daniel Barnes," Even if all you ever want from a film is moral affirmation and a basketful of the warm-fuzzies, writer-director Jeff Nichols' mildewed biopic Loving is still a fusty and unengrossing watch."
Spirituality and Practice," December 1, 2016",Frederic and Mary Ann Brussat, An underwhelming telling of the story of the couple behind the 1967 Supreme Court case that legalized interracial marriages.
El Nuevo Herald (Miami)," November 30, 2016",Pilar Ayuso," A very delicate and sentimental film, with its magnificent characters expressing the impotence, the suffering and the strength of their love. [Full review in Spanish]"
Winnipeg Free Press," November 30, 2016",Alison Gillmor," Combining a scrupulously intelligent script with standout lead performances, Loving is stubbornly modest and profoundly moving."
Georgia Straight," November 29, 2016",Janet Smith," There's understatement, and then there's Loving, a film that tells its real-life story of 1950s interracial marriage with a tone as stubbornly restrained as its subjects."
Las Vegas Review-Journal," November 29, 2016",Christopher Lawrence," There's no swelling music, no histrionics, no eloquent speeches, no impassioned pleas. Loving is as workmanlike as bricklayer Richard. And it's all the better for it. "
The Virginian-Pilot," November 29, 2016",Mal Vincent," In the end, when you think about the film's ""message,"" it is a very simple one. With so much hate in the world, should we suppress any effort to express love?"
WBAI Radio," November 28, 2016",Prairie Miller," A critical story as well about how white rearing in a mostly black rural setting remote from brutal Jim Crow Virginia, lends optimism to spontaneous racial harmony far from institutional repression imposed via unnatural manufactured difference and fear. "
EntertainmentTell," November 27, 2016",Stephen Silver," A small, quiet, low-key film that tells a story not with loud speechifying or any kind of ostentatious filmmaking, but rather with very human quietness. (Splice Today) "
Arkansas Democrat-Gazette," November 27, 2016",Philip Martin," ...[a] tender film about ordinary people caught up in an extraordinary moment of our revolving, repeating history."
CineVue," February 1, 2017",Matthew Anderson," Loving is limited, like the shy union it depicts, as an artefact of its own time and creation."
Total Film," January 31, 2017",Kevin Harley," Sensitively directed and subtly acted, this modestly radical romance is a soft-spoken beauty."
The Skinny," January 26, 2017",Philip Concannon," These are good people and Loving is an important story, but that in itself is not quite enough."
El Mundo (Spain)," January 23, 2017",Alberto Bermejo, A concentrated story with an impeccable staging and the dazzling interpretation of Joel Edgerton and Ruth Negga. [Full review in Spanish]
Combustible Celluloid," January 19, 2017",Jeffrey M. Anderson," ""Loving"" is the real deal. It's not a sermon. It's just a snapshot that proves we are all more than our skin colors. We are people, and we are capable of great love."
Blog de cine," January 17, 2017",Mikel Zorrilla," A film that, due to its simplicity, works at all times and allows its two protagonists to give us subtle but great performances. [Full review in Spanish]"
Sensacine," January 10, 2017",Israel Paredes," A humane and emotional story in which its melodramatic, and very classic, character is reformulated by a look as current as personal. [Full review in Spanish]"
MovieCrypt.com," January 6, 2017",Kevin A. Ranson," (When) the focus shifts to Mildred taking the lead, and that's when it becomes apparent what Negga brings to the role... should probably be required viewing in schools - lest we forget."
Film Inquiry," January 4, 2017",Mike Daringer," Loving is a restrained film that lacks the atypical, explosive moments of overflowing emotion, but nonetheless is just as moving and engaging in its unusual approach. "
