low,medium,high,listing_id
0.0,0.0,0.0,6929047
0.0,0.0,0.0,6903590
0.0,0.0,0.0,6863523
0.0,0.0,0.0,7161458
0.0,0.0,0.0,7144741
0.0,0.0,0.0,7186952
0.0,0.0,0.0,7161251
0.0,0.0,0.0,6864338
0.0,0.0,0.0,7187565
0.0,0.0,0.0,7186808
0.0,0.0,0.0,7161218
0.0,0.0,0.0,7112129
0.0,0.0,0.0,7161396
0.0,0.0,0.0,7073404
0.0,0.0,0.0,7077579
0.0,0.0,0.0,7080971
0.0,0.0,0.0,7040277
0.0,0.0,0.0,7018129
0.99909645319,0.000903335167095,1.98422753783e-07,7208492
0.0,0.0,0.0,6879399
0.0,0.0,0.0,7054062
0.0,0.0,0.0,7077119
0.824352622032,0.160228341818,0.0154190463945,6987403
0.0,0.0,0.0,7045810
0.0,0.0,0.0,6984364
0.0,0.0,0.0,7073406
0.0,0.0,0.0,7015072
0.0,0.0,0.0,6903836
0.0,0.0,0.0,6928551
0.0,0.0,0.0,7219815
0.0,0.0,0.0,6936382
0.0,0.0,0.0,6854136
0.0,0.0,0.0,6869322
0.0,0.0,0.0,6856770
0.0,0.0,0.0,6856878
0.0,0.0,0.0,6817202
0.0,0.0,0.0,6917120
0.0,0.0,0.0,6868969
0.0,0.0,0.0,6944079
0.0,0.0,0.0,6874361
0.0,0.0,0.0,6874405
0.678658545017,0.27823728323,0.0431041531265,6815061
0.0,0.0,0.0,6874394
0.0,0.0,0.0,6939164
0.0,0.0,0.0,6880443
0.0,0.0,0.0,6934246
0.0,0.0,0.0,7217356
0.0,0.0,0.0,6939130
0.0,0.0,0.0,6874389
0.0,0.0,0.0,6835520
0.0,0.0,0.0,6891361
0.329719156027,0.451761871576,0.218518957496,6835481
0.0,0.0,0.0,6927739
0.0,0.0,0.0,6869058
0.0,0.0,0.0,6939139
0.588242769241,0.391266316175,0.0204909369349,6817148
0.0,0.0,0.0,6817033
0.0,0.0,0.0,6882277
0.0,0.0,0.0,6856767
0.0,0.0,0.0,6850641
0.0,0.0,0.0,6875985
0.252559095621,0.472877264023,0.274563640356,6845928
0.0,0.0,0.0,6841049
0.0,0.0,0.0,6873357
0.0,0.0,0.0,6841046
0.0,0.0,0.0,6817120
0.0,0.0,0.0,6835524
0.0,0.0,0.0,6917075
0.0,0.0,0.0,6842747
0.324303716421,0.48988994956,0.185806334019,6917099
0.0,0.0,0.0,6908933
0.0,0.0,0.0,6903232
0.414141476154,0.421473801136,0.16438472271,6897194
0.0,0.0,0.0,6845941
0.0,0.0,0.0,6848387
0.0,0.0,0.0,6934226
0.0,0.0,0.0,6939157
0.0,0.0,0.0,7138073
0.0,0.0,0.0,7106064
0.0,0.0,0.0,7116981
0.0,0.0,0.0,7096511
0.0,0.0,0.0,7217353
0.0,0.0,0.0,7165596
0.0,0.0,0.0,7217346
0.0,0.0,0.0,7144212
0.0,0.0,0.0,6908839
0.0,0.0,0.0,7212716
0.0,0.0,0.0,7165650
0.0,0.0,0.0,7094456
0.0,0.0,0.0,7217311
0.0,0.0,0.0,7106127
0.0,0.0,0.0,7202187
0.438579827547,0.547207176685,0.0142129948363,7217336
0.0,0.0,0.0,7094466
0.0,0.0,0.0,7202189
0.0,0.0,0.0,7144215
0.0,0.0,0.0,6863282
0.0,0.0,0.0,7144190
0.72169315815,0.269418954849,0.00888787116855,7138104
0.0,0.0,0.0,7234468
0.0,0.0,0.0,7144193
0.0,0.0,0.0,7100344
0.0,0.0,0.0,7217306
0.0,0.0,0.0,7165684
0.907288372517,0.0919827818871,0.000728855957277,7116740
0.540852963924,0.350657612085,0.108489446342,7138112
0.0,0.0,0.0,7212741
0.0,0.0,0.0,6940548
0.0,0.0,0.0,7234403
0.0,0.0,0.0,7202200
0.0,0.0,0.0,7096483
0.0,0.0,0.0,7217358
0.0,0.0,0.0,7111393
0.0,0.0,0.0,7144227
0.0,0.0,0.0,7116949
0.0,0.0,0.0,7202223
0.0,0.0,0.0,7116965
0.0,0.0,0.0,7144196
0.0,0.0,0.0,6879415
0.0,0.0,0.0,7106167
0.0,0.0,0.0,7020358
0.0,0.0,0.0,7003755
0.0,0.0,0.0,7202224
0.0,0.0,0.0,7005299
0.0,0.0,0.0,7003678
0.0,0.0,0.0,7072888
0.0,0.0,0.0,7003681
0.0,0.0,0.0,6987302
0.0,0.0,0.0,7040085
0.993433117867,0.00656351540238,3.34889614351e-06,7208445
0.643675684929,0.324858635664,0.0314656719565,6923484
0.0,0.0,0.0,7050844
0.0,0.0,0.0,6981250
0.0,0.0,0.0,7050840
0.0,0.0,0.0,6953055
0.0,0.0,0.0,6987317
0.0,0.0,0.0,7050862
0.0,0.0,0.0,6997969
0.0,0.0,0.0,7072885
0.0,0.0,0.0,7067483
0.0,0.0,0.0,7050847
0.0,0.0,0.0,6946190
0.0,0.0,0.0,7067184
0.0,0.0,0.0,7067471
0.0,0.0,0.0,6981262
0.0,0.0,0.0,6976774
0.0,0.0,0.0,7217313
0.0,0.0,0.0,7050843
0.275597035885,0.33704406023,0.387358903885,7072895
0.0,0.0,0.0,7003753
0.0,0.0,0.0,7017857
0.0,0.0,0.0,6981252
0.0,0.0,0.0,6874170
0.0,0.0,0.0,7056065
0.0,0.0,0.0,7003554
0.0,0.0,0.0,7045258
0.0,0.0,0.0,6965350
0.0,0.0,0.0,7111385
0.0,0.0,0.0,7045135
0.0,0.0,0.0,6982473
0.0,0.0,0.0,7020352
0.0,0.0,0.0,7084323
0.0,0.0,0.0,6954629
0.0,0.0,0.0,6883008
0.0,0.0,0.0,7020328
0.0,0.0,0.0,6965311
0.0,0.0,0.0,6965129
0.0,0.0,0.0,7045174
0.0,0.0,0.0,7067245
0.0,0.0,0.0,6987293
0.0,0.0,0.0,7033992
0.0,0.0,0.0,7058434
0.0,0.0,0.0,7063208
0.0,0.0,0.0,7034017
0.722161531448,0.247574955225,0.0302634984255,6886900
0.0,0.0,0.0,7003748
0.0,0.0,0.0,6998003
0.0,0.0,0.0,7094426
0.0,0.0,0.0,7067258
0.0,0.0,0.0,7045255
0.0,0.0,0.0,6945808
0.0,0.0,0.0,6850642
0.0,0.0,0.0,6897181
0.0,0.0,0.0,6856918
0.0,0.0,0.0,6909002
0.0,0.0,0.0,6843971
0.0,0.0,0.0,6841033
0.0,0.0,0.0,6917050
0.770484209061,0.216001540422,0.0135142700747,6835483
0.0,0.0,0.0,6934214
0.0,0.0,0.0,6917069
0.0,0.0,0.0,6845929
0.0,0.0,0.0,6817045
0.0,0.0,0.0,6880421
0.0,0.0,0.0,6917077
0.196396052837,0.404808670282,0.39879527688,6817133
0.0,0.0,0.0,6915166
0.0,0.0,0.0,6869060
0.0,0.0,0.0,6945774
0.0,0.0,0.0,6899219
0.0,0.0,0.0,6856898
0.0,0.0,0.0,6845922
0.0,0.0,0.0,6850626
0.0,0.0,0.0,6868992
0.0,0.0,0.0,6835553
0.0,0.0,0.0,6934224
0.0,0.0,0.0,6908938
0.0,0.0,0.0,7229219
0.0,0.0,0.0,6868997
0.0,0.0,0.0,6925656
0.0,0.0,0.0,6860123
0.0,0.0,0.0,6859431
0.0,0.0,0.0,6838639
0.0,0.0,0.0,6834875
0.0,0.0,0.0,6835385
0.0,0.0,0.0,6916164
0.0,0.0,0.0,6832864
0.0,0.0,0.0,6860053
0.0,0.0,0.0,6841798
0.0,0.0,0.0,6872573
0.0,0.0,0.0,6860046
0.0,0.0,0.0,6831872
0.0,0.0,0.0,6916045
0.0,0.0,0.0,6937173
0.0,0.0,0.0,6859134
0.0,0.0,0.0,6912315
0.0,0.0,0.0,6912488
0.0,0.0,0.0,6860034
0.0,0.0,0.0,6887072
0.0,0.0,0.0,6853407
0.0,0.0,0.0,7116122
0.0,0.0,0.0,6838634
0.0,0.0,0.0,6877686
0.0,0.0,0.0,6832054
0.0,0.0,0.0,6890042
0.0,0.0,0.0,6925976
0.0,0.0,0.0,6877001
0.0,0.0,0.0,6931325
0.0,0.0,0.0,6834905
0.931002438068,0.0680776163936,0.000919918937143,6946635
0.996264398098,0.00373411760665,1.48360709318e-06,7148312
0.0,0.0,0.0,7688092
0.0,0.0,0.0,6849227
0.0,0.0,0.0,6831735
0.621349334717,0.298130631447,0.0805200636387,6834801
0.0,0.0,0.0,6905686
0.0,0.0,0.0,6882922
0.0,0.0,0.0,6947305
0.0,0.0,0.0,6925590
0.0,0.0,0.0,6843438
0.0,0.0,0.0,6848173
0.0,0.0,0.0,6866279
0.0,0.0,0.0,6824307
0.756619334221,0.195729553699,0.0476511195302,6835368
0.0,0.0,0.0,6911785
0.0,0.0,0.0,6900274
0.0,0.0,0.0,6930724
0.0,0.0,0.0,7103699
0.0,0.0,0.0,7148249
0.0,0.0,0.0,7152982
0.0,0.0,0.0,7151047
0.0,0.0,0.0,7231101
0.0,0.0,0.0,7148960
0.695205628872,0.295516818762,0.00927752256393,6821590
0.0,0.0,0.0,7152453
0.0,0.0,0.0,7113464
0.0,0.0,0.0,7147380
0.0,0.0,0.0,7148760
0.0,0.0,0.0,7152298
0.0,0.0,0.0,7150347
0.0,0.0,0.0,7146799
0.0,0.0,0.0,7148843
0.0,0.0,0.0,7153230
0.696902632713,0.233445674181,0.0696516931057,7152583
0.0,0.0,0.0,6872749
0.0,0.0,0.0,7151276
0.0,0.0,0.0,7090641
0.0,0.0,0.0,7150980
0.0,0.0,0.0,7146906
0.0,0.0,0.0,7142938
0.0,0.0,0.0,7130895
0.0,0.0,0.0,7148787
0.956700026989,0.0427348464727,0.000565097725485,7149775
0.0,0.0,0.0,7141057
0.0,0.0,0.0,7151112
0.658781051636,0.296780765057,0.0444381535053,6883985
0.0,0.0,0.0,7146488
0.0,0.0,0.0,7090740
0.0,0.0,0.0,7208024
0.0,0.0,0.0,7001113
0.843243718147,0.149451121688,0.00730516109616,7042035
0.0,0.0,0.0,7012685
0.0,0.0,0.0,6963535
0.0,0.0,0.0,7013763
0.0,0.0,0.0,7059308
0.0,0.0,0.0,7029919
0.0,0.0,0.0,6925237
0.0,0.0,0.0,6963542
0.0,0.0,0.0,7042412
0.0,0.0,0.0,7005982
0.0,0.0,0.0,6968127
0.0,0.0,0.0,7007251
0.0,0.0,0.0,6963463
0.0,0.0,0.0,6989646
0.0,0.0,0.0,7147065
0.0,0.0,0.0,6979756
0.0,0.0,0.0,7042456
0.0,0.0,0.0,6936229
0.0,0.0,0.0,7042761
0.0,0.0,0.0,7147941
0.0,0.0,0.0,7029262
0.0,0.0,0.0,7082447
0.0,0.0,0.0,7042760
0.0,0.0,0.0,7006276
0.0,0.0,0.0,7019544
0.0,0.0,0.0,6974695
0.0,0.0,0.0,7075383
0.0,0.0,0.0,7148439
0.0,0.0,0.0,6840674
0.0,0.0,0.0,7075085
0.0,0.0,0.0,7000791
0.0,0.0,0.0,6979262
0.0,0.0,0.0,6982729
0.0,0.0,0.0,7016466
0.0,0.0,0.0,7067404
0.0,0.0,0.0,6968510
0.0,0.0,0.0,7052657
0.0,0.0,0.0,6974766
0.0,0.0,0.0,7147200
0.0,0.0,0.0,6889707
0.0,0.0,0.0,7029955
0.0,0.0,0.0,7048977
0.0,0.0,0.0,6994835
0.0,0.0,0.0,7001493
0.0,0.0,0.0,7037904
0.0,0.0,0.0,6979519
0.0,0.0,0.0,6967746
0.0,0.0,0.0,7011855
0.0,0.0,0.0,7000890
0.0,0.0,0.0,7059843
0.0,0.0,0.0,6892769
0.0,0.0,0.0,7082325
0.0,0.0,0.0,6979872
0.0,0.0,0.0,7037688
0.0,0.0,0.0,6982828
0.916928112507,0.0758957639337,0.00717613659799,6979090
0.0,0.0,0.0,7065314
0.0,0.0,0.0,7022629
0.0,0.0,0.0,7001196
0.0,0.0,0.0,7075376
0.0,0.0,0.0,7048928
0.0,0.0,0.0,7151669
0.0,0.0,0.0,6905568
0.0,0.0,0.0,7059102
0.98329782486,0.0162722021341,0.000429968349636,6968076
0.0,0.0,0.0,7000943
0.0,0.0,0.0,7151728
0.0,0.0,0.0,6968684
0.0,0.0,0.0,6968851
0.0,0.0,0.0,6983020
0.0,0.0,0.0,7147528
0.0,0.0,0.0,7150131
0.0,0.0,0.0,6974199
0.0,0.0,0.0,6865951
0.0,0.0,0.0,7038021
0.0,0.0,0.0,6974544
0.0,0.0,0.0,6931187
0.0,0.0,0.0,6848679
0.0,0.0,0.0,6866329
0.0,0.0,0.0,6937323
0.0,0.0,0.0,6866307
0.0,0.0,0.0,6834893
0.0,0.0,0.0,6883262
0.0,0.0,0.0,6860194
0.0,0.0,0.0,7096688
0.0,0.0,0.0,6834092
0.0,0.0,0.0,6906880
0.0,0.0,0.0,6859991
0.0,0.0,0.0,6848089
0.0,0.0,0.0,6912490
0.0,0.0,0.0,6937388
0.0,0.0,0.0,6834018
0.0,0.0,0.0,6894597
0.0,0.0,0.0,6838301
0.981304049492,0.0184941049665,0.000201820730581,6887124
0.0,0.0,0.0,6822293
0.0,0.0,0.0,6946796
0.0,0.0,0.0,6926074
0.0,0.0,0.0,7153186
0.0,0.0,0.0,6834305
0.0,0.0,0.0,6946574
0.984710216522,0.0152708832175,1.88806498045e-05,6930972
0.0,0.0,0.0,6878053
0.0,0.0,0.0,6830255
0.0,0.0,0.0,6843131
0.0,0.0,0.0,6838596
0.0,0.0,0.0,6851968
0.0,0.0,0.0,6838450
0.634515941143,0.325950741768,0.0395333319902,6864419
0.0,0.0,0.0,6826574
0.308787316084,0.429084420204,0.262128263712,6826233
0.0,0.0,0.0,7180588
0.0,0.0,0.0,6829509
0.0,0.0,0.0,7154398
0.0,0.0,0.0,7145075
0.0,0.0,0.0,6920143
0.0,0.0,0.0,6815008
0.0,0.0,0.0,6911692
0.0,0.0,0.0,6848601
0.0,0.0,0.0,7145746
0.0,0.0,0.0,7218369
0.670627236366,0.299667626619,0.0297051500529,7180852
0.0,0.0,0.0,7179979
0.0,0.0,0.0,7145114
0.0,0.0,0.0,7112411
0.0,0.0,0.0,7154547
0.0,0.0,0.0,7111035
0.0,0.0,0.0,7167277
0.0,0.0,0.0,6823937
0.0,0.0,0.0,7214299
0.0,0.0,0.0,7112401
0.479678720236,0.394036561251,0.126284703612,7110775
0.0,0.0,0.0,7211828
0.0,0.0,0.0,7209779
0.0,0.0,0.0,7145933
0.0,0.0,0.0,7145089
0.0,0.0,0.0,7154403
0.0,0.0,0.0,7145711
0.0,0.0,0.0,7218890
0.0,0.0,0.0,6901408
0.0,0.0,0.0,7181001
0.0,0.0,0.0,7113047
0.0,0.0,0.0,7179986
0.0,0.0,0.0,7139762
0.0,0.0,0.0,7180931
0.0,0.0,0.0,7218347
0.0,0.0,0.0,7099616
0.0,0.0,0.0,7110089
0.461933165789,0.474347829819,0.0637189894915,7145377
0.0,0.0,0.0,7167166
0.0,0.0,0.0,6849396
0.517380774021,0.379991889,0.10262735188,6978439
0.0,0.0,0.0,7016326
0.0,0.0,0.0,7055132
0.0,0.0,0.0,7052627
0.0,0.0,0.0,7012060
0.0,0.0,0.0,7011566
0.0,0.0,0.0,6964575
0.0,0.0,0.0,7069761
0.0,0.0,0.0,7052871
0.0,0.0,0.0,7037069
0.0,0.0,0.0,6925651
0.0,0.0,0.0,6979807
0.0,0.0,0.0,6978203
0.0,0.0,0.0,7145789
0.0,0.0,0.0,6964961
0.0,0.0,0.0,7180800
0.0,0.0,0.0,7000376
0.0,0.0,0.0,7010435
0.0,0.0,0.0,7037422
0.406980723143,0.467826604843,0.125192657113,7012440
0.0,0.0,0.0,6979703
0.0,0.0,0.0,7147101
0.0,0.0,0.0,6947660
0.0,0.0,0.0,6999409
0.491299957037,0.406096369028,0.102603681386,7000473
0.0,0.0,0.0,7011461
0.0,0.0,0.0,7070481
0.0,0.0,0.0,6982330
0.0,0.0,0.0,6989876
0.0,0.0,0.0,6849377
0.0,0.0,0.0,7154278
0.0,0.0,0.0,6892528
0.0,0.0,0.0,6818560
0.0,0.0,0.0,6886930
0.0,0.0,0.0,6829370
0.0,0.0,0.0,6931557
0.0,0.0,0.0,6849785
0.0,0.0,0.0,6855206
0.0,0.0,0.0,6850010
0.858190238476,0.130800411105,0.0110093541443,7130951
0.0,0.0,0.0,7104424
0.0,0.0,0.0,7104691
0.706521272659,0.285657078028,0.00782165583223,6913477
0.0,0.0,0.0,6849587
0.0,0.0,0.0,6876262
0.0,0.0,0.0,6855037
0.0,0.0,0.0,7025987
0.0,0.0,0.0,6855809
0.0,0.0,0.0,6882012
0.0,0.0,0.0,6862542
0.0,0.0,0.0,6860505
0.0,0.0,0.0,7196067
0.0,0.0,0.0,6862062
0.871112644672,0.121544510126,0.00734284566715,6896213
0.0,0.0,0.0,6946073
0.0,0.0,0.0,6882026
0.748564422131,0.248865261674,0.00257034995593,6946503
0.0,0.0,0.0,7115761
0.0,0.0,0.0,7115968
0.0,0.0,0.0,7192324
0.0,0.0,0.0,7116749
0.0,0.0,0.0,7194610
0.0,0.0,0.0,7115526
0.0,0.0,0.0,7195203
0.401827394962,0.471748024225,0.126424580812,7212723
0.0,0.0,0.0,7116884
0.0,0.0,0.0,6915326
0.0,0.0,0.0,7177677
0.0,0.0,0.0,7192203
0.0,0.0,0.0,7177566
0.595361530781,0.360872477293,0.0437659993768,7212695
0.0,0.0,0.0,7115519
0.0,0.0,0.0,7116910
0.0,0.0,0.0,7195976
0.0,0.0,0.0,7201928
0.0,0.0,0.0,7182315
0.473166674376,0.408326983452,0.118506327271,7196003
0.0,0.0,0.0,6866840
0.0,0.0,0.0,7212725
0.0,0.0,0.0,7145751
0.0,0.0,0.0,7165168
0.0,0.0,0.0,7217191
0.0,0.0,0.0,7212712
0.0,0.0,0.0,7114381
0.0,0.0,0.0,7173936
0.0,0.0,0.0,7186111
0.948385715485,0.0509105212986,0.000703785917722,7084366
0.0,0.0,0.0,7072868
0.833565175533,0.161643087864,0.00479170866311,7227741
0.0,0.0,0.0,7080717
0.0,0.0,0.0,7082782
0.0,0.0,0.0,7201979
0.0,0.0,0.0,7080729
0.0,0.0,0.0,7084412
0.0,0.0,0.0,7080708
0.0,0.0,0.0,6998023
0.0,0.0,0.0,7075643
0.0,0.0,0.0,7074344
0.0,0.0,0.0,7080706
0.0,0.0,0.0,6837101
0.0,0.0,0.0,7062246
0.0,0.0,0.0,7082719
0.0,0.0,0.0,7080743
0.0,0.0,0.0,7076002
0.0,0.0,0.0,7082712
0.379865676165,0.48117724061,0.138957098126,7160892
0.0,0.0,0.0,6946137
0.0,0.0,0.0,6861648
0.0,0.0,0.0,7193313
0.0,0.0,0.0,6944006
0.0,0.0,0.0,6910426
0.0,0.0,0.0,6874353
0.0,0.0,0.0,6862632
0.172898620367,0.679251849651,0.147849559784,7516705
0.0,0.0,0.0,6936136
0.0,0.0,0.0,6834675
0.0,0.0,0.0,6899273
0.0,0.0,0.0,6855480
0.0,0.0,0.0,6946055
0.0,0.0,0.0,7207499
0.0,0.0,0.0,6856124
0.0,0.0,0.0,6862480
0.0,0.0,0.0,6945906
0.0,0.0,0.0,7176322
0.0,0.0,0.0,6855528
0.0,0.0,0.0,6925318
0.0,0.0,0.0,7112638
0.0,0.0,0.0,6858411
0.0,0.0,0.0,6916537
0.0,0.0,0.0,6829654
0.0,0.0,0.0,6892048
0.0,0.0,0.0,7162720
0.0,0.0,0.0,7143387
0.0,0.0,0.0,7171107
0.0,0.0,0.0,6930783
0.0,0.0,0.0,7115080
0.0,0.0,0.0,7175797
0.0,0.0,0.0,7214006
0.0,0.0,0.0,7098190
0.0,0.0,0.0,7214451
0.0,0.0,0.0,7187927
0.0,0.0,0.0,7113908
0.0,0.0,0.0,7097591
0.0,0.0,0.0,7129221
0.0,0.0,0.0,6878030
0.0,0.0,0.0,7204565
0.0,0.0,0.0,7180113
0.0,0.0,0.0,7214548
0.0,0.0,0.0,7188687
0.0,0.0,0.0,7176251
0.0,0.0,0.0,7175973
0.0,0.0,0.0,7163248
0.0,0.0,0.0,7175547
0.0,0.0,0.0,7146229
0.0,0.0,0.0,7229794
0.0,0.0,0.0,6874023
0.0,0.0,0.0,7224280
0.0,0.0,0.0,7175236
0.0,0.0,0.0,7214803
0.0,0.0,0.0,7229511
0.0,0.0,0.0,7175757
0.0,0.0,0.0,7208201
0.0,0.0,0.0,7204361
0.0,0.0,0.0,7215650
0.0,0.0,0.0,7215354
0.0,0.0,0.0,7229763
0.0,0.0,0.0,6919899
0.0,0.0,0.0,7207661
0.0,0.0,0.0,7189456
0.0,0.0,0.0,7229847
0.0,0.0,0.0,7191795
0.0,0.0,0.0,7208477
0.0,0.0,0.0,7199060
0.0,0.0,0.0,7215456
0.0,0.0,0.0,7115349
0.732226252556,0.25230166316,0.0154720861465,7115323
0.0,0.0,0.0,7157179
0.0,0.0,0.0,6868769
