time,X_value,Y_value,Z_value
4.235,-0.47900,9.59205,-1.19272
4.235,1.85854,9.94412,-1.37235
4.284,-0.96519,12.90437,-1.16877
4.359,-1.18314,8.28437,0.31614
4.410,7.50120,3.02730,5.21396
4.471,-5.66901,0.53648,4.01166
4.523,-10.87339,7.43414,0.41434
4.523,-10.33451,6.57433,2.01661
4.592,-8.34664,9.41482,0.00958
4.650,-3.89909,4.50743,2.08367
4.700,0.31375,2.54830,4.37570
4.760,3.91346,3.14227,6.20310
4.819,6.21029,5.30257,3.55900
4.819,4.31583,10.32493,-0.40236
4.877,-4.98404,13.64443,-4.05716
4.950,-10.60754,15.78078,-1.17595
5.000,-13.15105,14.07793,0.37841
5.064,-8.75619,7.37427,-0.74006
5.120,-5.70733,7.46288,1.65735
5.120,-6.40428,3.42488,3.36500
5.176,-4.50024,4.38528,3.67636
5.240,-5.05349,2.39023,1.02746
5.299,-7.53473,-1.83219,-1.64538
5.360,-4.17452,-4.88105,-1.31966
5.413,-7.76705,-3.10874,-4.72298
5.413,-5.57082,-3.94460,-7.94668
5.479,-1.67651,-5.61153,-6.93358
5.548,-1.65975,1.18553,-9.43398
5.594,-2.15791,0.71132,-13.57976
5.653,-2.06690,7.89638,-17.56507
5.712,-2.32077,10.59557,-16.98787
5.770,3.27160,10.25308,-12.61217
5.770,3.94220,9.82677,-10.83507
5.842,3.47278,13.21332,-8.45921
5.892,3.09197,10.37523,-9.40524
5.953,11.32365,11.52244,-3.08000
6.014,13.87435,8.01374,0.15807
6.073,17.88361,-1.44420,11.45538
6.073,9.10107,2.93390,13.29715
6.148,10.69137,3.85359,12.45889
6.191,10.48779,-1.69567,10.48061
6.247,-1.50168,-4.78285,2.06211
6.314,-4.49545,-4.43558,-3.67396
6.367,-9.58487,3.96136,-7.14913
6.367,-13.01693,10.87099,-5.53729
6.426,-1.37953,9.15616,1.76752
6.497,5.32892,7.09884,9.21604
6.546,4.76369,13.16782,11.34042
6.605,0.89813,13.80729,7.99458
6.668,-3.14945,12.65289,4.64873
6.688,-2.67284,6.46895,3.33147
6.724,1.23344,10.64586,3.76737
6.785,1.88728,9.86988,5.21875
6.881,0.15807,8.57896,6.20789
6.910,-1.59269,10.33690,4.93614
6.962,1.04423,6.25340,7.01980
7.022,-0.68737,1.30289,3.87275
7.035,-2.87881,6.59828,9.91778
7.081,2.40939,2.12917,10.23631
7.140,-0.19639,0.21795,7.56587
7.201,-1.81303,2.82373,10.66981
7.263,1.35319,0.92448,5.21635
7.327,-1.58311,2.12199,10.11656
7.337,-0.64905,1.66693,8.15744
7.380,0.52211,0.93885,13.31391
7.442,-4.05477,0.11496,14.51621
7.507,0.22034,0.33530,11.77631
7.557,0.14610,0.23471,9.90341
7.617,0.24669,0.29938,9.91538
7.617,0.11975,0.27782,9.91778
7.678,0.22513,0.29938,9.90580
7.742,0.10538,0.28022,9.92017
7.810,0.19639,0.28022,9.91059
7.859,0.12933,0.27303,9.91538
7.919,0.17723,0.29938,9.92017
7.919,0.15568,0.28022,9.92496
7.995,0.15568,0.25387,9.90101
8.034,0.18202,0.30417,9.90341
8.099,0.10778,0.26345,9.91059
8.161,0.22992,0.29938,9.92257
8.227,0.10299,0.24429,9.91778
8.227,0.26585,0.34009,9.89622
8.272,0.07664,0.16286,9.92736
8.344,0.16047,0.31614,9.91538
8.402,0.11017,0.25627,9.91778
8.452,0.16286,0.29219,9.92017
8.510,0.12933,0.28740,9.91538
8.579,0.12215,0.27064,9.91299
8.579,0.18681,0.29698,9.90101
8.645,0.14610,0.26106,9.90820
8.689,0.17484,0.27543,9.90101
8.773,0.15089,0.28261,9.93215
8.809,0.18681,0.30417,9.91059
8.843,-1.53281,-0.33291,10.41833
8.887,-0.79994,-0.66103,10.28900
8.951,-0.86700,-0.66342,9.78845
8.986,-0.79754,-0.98914,12.15712
9.036,-0.62750,0.09820,8.38257
9.084,-0.95561,-0.22992,10.89015
9.134,-0.71611,0.16047,8.44484
9.187,-0.34009,0.09820,10.59557
9.234,0.06467,0.30896,9.57529
9.283,-0.93406,0.23232,10.92368
9.332,0.41434,0.59875,9.26633
9.386,-1.23104,0.47661,10.81591
9.440,0.32572,0.73527,9.87706
9.482,-1.12326,0.82149,9.63756
9.536,-0.22753,0.92448,9.95610
9.581,-0.16047,1.24302,9.31423
9.631,-0.55085,1.10410,10.26505
9.680,0.12215,1.50407,9.10347
9.729,-0.74964,1.09692,10.74406
9.779,0.03114,1.48731,9.32142
9.830,-0.96040,1.32445,10.15488
9.878,0.38081,1.62861,8.95498
9.928,-0.82628,1.55676,10.08303
9.985,-0.15328,1.65017,10.42552
10.028,-0.72090,1.84177,9.48667
10.076,-0.26345,1.77471,10.51414
10.130,-0.64905,1.84896,9.74773
10.178,-0.10778,2.23216,9.52260
10.236,0.75204,2.92911,12.01821
10.286,0.72569,3.02251,8.08798
10.336,-0.62989,3.32668,8.31551
10.385,-1.19990,3.64043,9.84593
10.439,-0.26585,3.22609,6.85694
10.512,-1.48012,4.39726,10.51174
10.544,-2.03816,3.73384,7.81255
10.582,-3.10395,3.58295,13.22769
10.633,-0.56283,3.69552,5.97078
10.683,-1.48970,2.29922,7.56108
10.737,-0.92208,1.08494,9.41482
10.787,2.28485,1.57592,10.72490
10.832,-6.91682,4.61760,7.57066
10.882,1.06818,1.79147,9.02922
10.931,1.49449,2.20821,8.31311
10.989,1.52563,2.90755,7.77663
11.042,0.91250,2.14833,7.66885
11.084,4.25595,3.34345,11.55357
11.132,2.59141,2.81654,9.34297
11.182,4.08590,3.35782,10.83746
11.231,1.20469,3.93502,8.66518
11.278,6.27495,5.04631,5.03433
11.328,5.74086,4.97206,9.86748
11.383,4.58646,3.32429,5.05110
11.429,7.26170,2.86444,9.93215
11.476,7.30720,3.05125,5.11337
11.536,5.65464,2.79978,3.64761
11.585,4.75411,2.94587,6.70606
11.640,5.28341,2.72553,10.53330
11.686,3.90628,3.36261,8.15983
11.737,3.37937,2.99856,6.38991
11.785,4.55533,2.71356,5.84624
11.836,2.20581,2.27527,2.54591
11.883,3.01293,-0.41913,2.01182
198.146,0.99393,0.62510,10.22673
198.173,2.23216,-0.17723,11.05781
198.232,-3.38656,1.62382,11.18953
198.272,-0.85502,1.19032,6.05461
198.332,-0.10059,1.27655,7.88440
198.371,-1.79387,1.87291,9.48188
198.431,0.86939,1.66214,11.43622
198.470,0.59636,2.52435,12.28645
198.530,-0.36404,2.56267,8.02092
198.570,1.06099,1.80824,9.57768
198.631,0.39757,1.21667,12.01102
198.673,-0.16765,1.37714,10.48300
198.729,-0.04072,1.92799,9.59924
198.769,-0.25148,1.48731,9.56331
198.828,0.01198,1.32205,10.09501
198.868,0.66103,1.57113,9.08431
198.928,-0.04072,1.48970,9.99202
198.971,0.60594,1.74118,9.81240
199.026,0.13891,1.49689,10.34409
199.066,0.38320,1.49689,9.84593
199.126,-0.14131,1.42025,10.29379
199.166,0.23711,1.68370,9.33339
199.230,0.05988,1.90404,10.15967
199.269,-0.05988,2.11480,9.93215
199.324,0.28022,2.56986,9.70702
199.364,-0.02874,2.43813,10.40396
199.434,-0.17244,2.73751,8.85199
199.488,-0.63468,2.60339,10.09740
199.525,-0.55085,2.77343,8.84481
199.586,-0.77599,2.81175,9.90580
199.622,-1.03704,2.64171,9.85551
199.682,-0.89095,2.83091,9.34058
199.725,-1.27176,2.67284,9.73096
199.781,-0.84544,2.93150,8.39454
199.821,-0.80952,2.93869,8.83523
199.880,-0.57959,3.11832,8.58375
199.925,-1.10650,2.75188,9.62079
199.979,-0.76401,2.74709,9.18729
200.019,-0.29938,3.02730,7.31439
200.086,0.56043,2.43094,10.83028
200.121,1.52563,2.60818,10.08064
200.178,-0.07425,2.31359,10.13333
200.223,0.32093,2.37107,9.38608
200.277,0.16765,2.38065,9.39327
200.326,-0.17005,2.52914,9.36213
200.419,-0.34728,2.49801,9.91538
200.419,-0.76641,2.38065,8.97893
200.485,-1.15679,2.15073,9.28070
200.543,-1.14242,2.12678,10.16686
200.595,-1.08015,2.10283,8.60291
200.655,-1.18314,1.98547,10.34169
200.714,-1.22386,1.96871,9.26394
200.714,-1.05381,2.06930,9.72139
200.783,-1.36037,2.06690,10.42792
200.840,-1.59508,1.86572,9.93215
200.894,-1.59508,1.82740,10.19320
200.953,-0.78796,2.07648,9.89862
201.012,-0.81431,2.23934,9.92257
201.074,-0.85263,2.28724,9.55613
201.088,-1.31008,2.12438,9.58247
201.131,-0.79275,2.47166,9.36453
201.192,-0.71851,2.55309,9.22801
201.258,-0.64666,2.61776,9.23041
201.316,-0.33291,2.73990,9.66151
201.373,-0.34967,2.88360,10.24350
201.373,-1.36277,2.77583,8.83523
235.765,-1.48491,2.54112,8.95498
235.775,-1.90644,2.76864,11.46496
235.775,-0.93166,2.66566,8.92384
235.825,-1.11129,2.42615,9.52260
235.885,-0.85742,2.08127,7.94668
235.945,-2.52675,3.33147,9.22322
236.008,0.77359,1.18553,10.53569
236.008,-0.66582,2.97701,9.20885
236.064,-2.45490,3.98052,7.13476
236.133,-0.80712,1.63580,10.29379
236.183,0.43829,2.24892,9.49865
236.243,-1.85375,2.75667,9.74773
236.302,-1.30050,2.57465,10.36565
236.307,-0.52930,2.39502,11.35000
236.363,-0.29459,2.86444,9.59205
236.421,-3.25004,1.64777,10.48779
236.481,-2.15791,1.80345,9.14179
236.542,-1.80105,2.67763,8.15025
236.602,-1.59269,2.39023,8.48795
236.624,-1.64059,1.71962,10.45187
236.661,-1.43222,3.27399,8.75859
236.725,-0.28022,2.96982,7.03417
236.788,-1.64777,2.39502,10.76082
236.840,-1.19990,2.74230,9.70222
236.901,-0.64187,2.29203,9.04838
236.901,-1.63580,2.44053,10.69137
236.957,0.31135,3.35782,7.58503
237.017,-0.36165,2.51238,10.94045
237.086,1.36037,3.02491,9.21843
237.136,-0.45505,2.80936,10.91650
237.196,0.33530,3.04886,7.82932
237.256,-1.01070,3.04646,10.10219
237.256,0.07185,2.94827,9.75492
237.320,-0.33530,3.42488,8.99569
237.384,-0.74725,2.73032,10.22434
237.434,-0.49098,2.79738,8.82565
237.502,-1.14003,2.52435,10.29619
237.553,0.16047,3.06563,10.16925
237.553,-0.75683,3.05125,10.37043
237.613,0.73048,3.32189,8.62207
237.684,-0.91250,2.88121,9.02443
237.732,-1.60227,3.00575,7.75507
237.793,-0.57001,2.09325,11.29012
237.851,-1.08255,2.27287,9.24238
237.851,-0.22992,2.38065,9.96568
237.912,-0.37841,2.50040,9.55852
237.988,-0.71372,2.41418,9.84114
238.033,-0.63708,2.37825,9.70702
238.093,-0.87179,2.70877,9.82916
238.153,-1.29810,2.75427,9.52020
238.161,-1.14003,2.75427,9.55373
238.214,-1.65256,2.69919,8.60291
238.270,-1.68370,2.58183,9.00527
238.350,-1.78189,2.60339,9.35974
238.392,-1.99266,2.73272,10.24829
238.453,-1.54479,2.97222,9.71899
238.506,-1.24302,2.90037,9.87946
238.514,-1.55197,2.66326,10.26266
238.567,0.11257,2.83570,9.71180
238.625,-0.16286,2.88839,9.03880
238.684,-0.67300,2.67524,9.45554
238.744,-0.71851,2.38304,9.56331
238.804,-0.27782,2.56986,9.53936
238.818,-0.04311,2.78301,9.36453
238.864,-0.45505,2.81415,9.26873
238.925,-0.36404,2.68721,9.45554
238.993,-0.30656,2.75906,9.13221
239.046,-0.22753,2.68242,8.95258
239.102,-0.11017,2.43813,9.96807
239.102,-0.03114,2.52196,9.44356
239.161,-0.06227,2.45250,10.26026
239.221,0.44787,2.68242,8.52148
239.280,-0.41913,2.37107,10.02555
239.340,0.08862,2.45969,10.26266
239.401,-0.28740,2.49561,9.43877
239.410,-0.32093,2.28485,9.66869
239.465,-0.91250,1.70525,11.27575
239.525,0.67779,2.71595,9.18729
239.589,-2.02858,2.50040,9.83635
239.638,0.12215,2.60099,8.65800
239.697,-0.96759,2.19863,10.32732
239.697,-0.11017,2.46448,9.12023
239.767,-0.34249,2.21300,9.36453
239.823,0.65145,2.00463,10.30098
1000.444,1.57592,4.52659,12.74390
1000.512,2.48124,3.07760,13.14866
1000.562,1.93278,2.26808,11.50328
1000.562,1.93278,2.26808,11.50328
1000.620,2.51238,3.01533,5.13971
1000.671,-1.88009,1.43941,4.80201
1000.731,1.82261,2.20102,12.48763
1000.791,0.10778,0.63708,12.61217
1000.852,3.82724,1.95673,7.74310
1000.852,3.82724,1.95673,7.74310
1000.910,2.20342,2.03816,12.59301
1000.996,-3.00575,6.70606,12.71755
1001.029,2.45969,3.72665,9.91538
1001.089,0.25148,2.32317,12.87563
1001.148,0.22513,3.78413,7.79339
1001.157,1.70046,1.71483,11.63740
1001.211,-0.73048,2.61776,2.22976
1001.267,0.60833,-0.62510,6.14562
1001.335,0.31614,2.93869,5.44627
1001.389,0.70653,2.66566,7.92991
1001.446,3.96136,2.07169,14.60962
1001.446,3.96136,2.07169,14.60962
1001.505,-3.73144,2.55788,16.19033
1001.568,-0.07904,1.83459,11.34760
1001.630,-2.48124,0.08383,14.12822
1001.685,-5.06786,-0.63708,10.05190
1001.745,-1.64538,1.34840,11.52244
1001.803,1.46575,1.58071,11.90564
1001.803,1.46575,1.58071,11.90564
1001.862,0.93885,1.39869,6.17915
1001.927,-1.24781,2.03098,7.36948
1001.982,-0.11496,2.40220,7.22098
1002.042,-5.19001,3.43925,1.20948
1002.102,-3.98052,0.70414,11.84098
1002.102,-3.98052,0.70414,11.84098
1002.162,2.74230,0.87658,16.38672
1002.226,0.71372,0.21316,13.44804
1002.280,3.90149,1.47773,9.05317
1002.339,1.80824,1.52802,8.53825
1002.398,-0.38560,1.68370,4.75411
1002.398,-0.38560,1.68370,4.75411
1002.458,2.20342,1.58071,7.28325
1002.525,2.51477,1.37474,7.81016
1002.578,-3.71468,4.24876,4.58167
1002.637,5.63788,-0.63708,8.06643
1002.697,4.42360,0.32333,7.06531
1002.697,4.42360,0.32333,7.06531
1002.756,4.19847,-1.36277,14.18331
1002.824,3.64522,-2.01182,13.26362
1002.877,2.40699,-0.14849,8.29874
1002.935,2.37825,-1.53042,11.46256
1002.995,2.60339,-2.02619,11.29012
1003.005,3.75300,-1.09213,3.23088
1003.054,2.50759,-2.46687,7.32636
1003.113,7.55150,-2.86205,6.30848
1003.175,2.63692,-1.55676,-0.10538
1599.544,4.32541,0.56043,6.19592
1599.564,3.09437,1.72920,1.89686
1599.576,3.48715,2.81894,3.32668
1599.576,3.48715,2.81894,3.32668
1599.620,2.74709,3.48954,6.55038
1599.689,4.93135,3.81527,7.12997
1599.740,6.70366,3.16382,12.78222
1599.799,9.11305,2.53393,12.10922
1599.859,6.99825,0.98914,10.10698
1599.866,8.87115,0.23471,4.41642
1599.918,6.91203,0.08622,5.92528
1599.977,6.69648,1.15200,3.56618
1600.046,3.23088,1.71723,7.45091
1600.096,4.97446,1.30529,10.63149
1600.156,0.97956,1.29571,10.90452
1600.156,0.97956,1.29571,10.90452
1600.215,0.60354,1.60466,11.96552
1600.275,0.13891,2.89558,11.86493
1600.345,-0.29219,0.73048,16.08256
1600.394,-1.38672,1.14721,10.15009
1600.454,-1.26218,-0.08622,10.67460
1600.454,-1.26218,-0.08622,10.67460
1600.513,0.83586,0.96759,7.52994
1600.573,0.88616,1.24062,7.15153
1600.648,1.61903,2.32796,5.15169
1600.695,-0.24429,2.50998,8.17420
1600.751,0.91011,3.86077,7.53234
1600.810,-0.42152,3.91107,13.70670
1600.820,3.25004,4.10985,11.74757
1600.870,1.61664,1.77710,12.91395
1600.954,1.97350,2.13157,8.83523
1600.989,2.85965,1.58790,9.53218
1601.049,-0.48858,1.88728,9.93694
1601.110,-0.73288,2.86205,6.37794
1601.110,-0.73288,2.86205,6.37794
1601.168,-1.12087,2.68482,6.09293
1601.242,-2.45490,2.20102,7.84848
1601.294,0.35446,3.79611,9.12023
1601.353,-0.58678,4.69663,10.95482
1601.414,1.70286,5.29539,13.22769
1601.421,0.69935,2.06690,15.91491
1601.466,-1.18793,2.72553,7.00304
1601.530,-0.90771,1.60466,12.73911
1601.575,1.08973,0.75443,9.33339
1601.604,1.37953,1.59029,7.45809
1601.654,1.43222,2.45969,4.06914
1601.705,2.07409,2.49082,5.45106
1601.753,-0.17244,2.93150,6.45697
1601.805,0.36165,3.66198,7.18506
1601.853,0.51253,2.84049,10.05190
1601.905,0.62989,3.02491,13.19416
1601.960,2.13636,1.89207,14.56172
1602.018,1.55437,0.97717,11.50328
1602.061,3.49433,0.73288,10.19799
1602.116,1.53521,0.91011,8.77296
1602.160,0.64426,2.40939,7.62095
1602.214,-0.55564,3.04407,6.50727
1602.259,0.15568,2.54830,7.56347
1602.312,-0.74485,2.15791,7.99697
1602.359,0.47421,2.96264,8.40412
1602.415,-0.74964,2.88600,10.93806
1602.459,0.24669,4.78285,11.49849
1602.511,-0.63708,3.60211,13.34026
1602.558,-1.35079,2.04056,12.97143
1602.607,-1.57592,0.95801,11.94875
1602.657,-0.88376,-0.05748,12.77503
1602.713,0.89095,1.74357,6.05940
1602.761,1.07297,2.67524,4.33978
1602.804,1.64298,2.06451,5.86540
1602.857,0.42871,2.96982,5.14929
1602.909,0.21795,2.90755,9.38369
1602.953,0.42152,3.60690,9.76689
1603.010,2.25132,4.19847,12.50440
1603.052,1.92799,2.72793,15.28022
1603.112,3.24765,2.05014,10.66502
1603.159,4.58646,1.48012,8.84241
1603.201,1.24062,1.99026,8.68913
1603.254,0.47900,3.19975,6.62941
1603.311,-0.27064,3.45841,6.42344
1603.365,-0.23471,2.90755,6.60786
1603.413,-0.01437,3.11113,8.02571
1603.460,-0.13891,3.73384,9.34058
1603.509,0.03353,3.76497,12.71995
1603.562,-0.44068,5.49178,12.15473
1603.614,-0.42392,1.95194,15.91970
1603.664,-1.16877,1.73878,10.08064
1603.708,-1.14003,0.82389,11.55357
1603.764,0.49337,1.10410,9.47470
1603.817,0.62031,2.05014,5.52531
1603.865,1.38193,2.48124,5.50376
1603.911,1.03465,2.33754,7.38385
1603.956,-0.07425,3.13748,5.93725
1604.006,0.45984,3.55421,10.03034
1604.056,0.30177,3.87275,11.08894
1604.107,2.39262,2.47166,14.42760
1604.156,2.75667,2.35430,11.44580
1604.215,4.74932,1.71962,9.81719
1604.255,1.99026,1.32684,8.87115
1604.314,1.74118,2.60818,8.07122
1604.352,-0.45745,2.92192,7.17069
1604.402,1.02746,2.91234,6.50248
1604.457,-0.00240,2.35430,6.83299
1604.503,0.83586,3.30513,6.69887
1604.552,0.56043,2.87881,9.33579
1604.616,1.08255,4.54335,11.61585
1604.667,1.57832,3.37937,15.74725
1604.717,-0.72569,1.52323,13.32110
1604.760,-0.27782,0.40955,11.93678
1604.810,-0.91729,-0.79754,11.49609
1604.859,0.43589,0.45984,8.08559
1604.914,0.91969,1.83938,4.36133
1604.961,0.98435,2.26329,5.70733
1605.009,1.35798,2.35430,7.24493
1605.059,-0.09580,2.94108,10.09501
1605.107,0.51972,3.87514,11.38592
1605.157,0.49337,3.94939,12.74150
1605.208,3.25962,3.05365,12.88042
1605.258,1.28852,0.98435,11.97749
1605.310,2.17468,2.30401,4.92895
1605.355,1.93757,1.13284,9.79563
1605.404,0.43589,2.36388,7.80297
1605.460,-0.41194,3.42009,6.77312
1605.507,-0.18681,3.14945,7.48204
1605.555,0.89095,2.64889,7.69280
1605.606,0.18202,2.72553,8.26521
1605.653,0.61313,2.87402,8.95019
1605.708,-0.21316,3.41769,10.38480
1605.752,1.90883,4.57209,11.75715
1605.802,-0.02635,1.88728,19.58887
1605.859,-1.15919,2.01421,9.49386
1605.911,0.16286,0.36883,12.78940
1605.960,1.38193,0.63229,5.93725
1606.010,0.89574,1.16877,3.65001
1606.060,1.72681,1.58550,2.92192
1606.109,1.69807,1.88488,3.63324
1606.164,2.41657,2.61057,4.38289
1606.209,2.89318,0.68258,11.26617
1606.266,3.88712,-1.61185,20.26666
1606.308,4.40205,0.08383,16.99027
1606.359,3.91586,0.19160,13.52707
1606.415,5.12774,-0.22274,6.76593
1606.457,6.51206,-1.35558,8.97174
1606.506,1.59987,-0.42631,6.72521
1606.559,1.13045,1.31966,4.42839
1606.612,-0.40476,2.22018,3.86317
1606.657,0.71851,1.38672,7.94188
1606.706,-0.79275,0.37362,15.84785
1606.760,2.01421,-0.91729,17.63453
1606.804,1.77710,2.03337,12.56667
1606.856,2.73751,2.28964,9.55852
1606.904,1.22386,1.97350,9.63037
1606.953,1.86812,2.10043,7.69759
1607.008,3.98771,-0.08143,14.32701
1607.054,2.25850,-0.08143,7.41977
1607.103,2.78062,1.75794,3.72186
1607.152,1.00351,1.46815,3.69791
1607.216,1.81063,2.52435,6.41147
1607.264,-0.01677,3.46559,11.03865
1607.312,1.67172,4.42839,15.18203
1607.363,3.52307,0.14849,19.00448
1607.415,3.55660,0.70653,11.33563
1607.461,4.74453,-0.05988,11.53441
1607.510,3.55421,0.05509,7.24733
1607.559,4.74214,-0.24429,8.99330
1607.611,0.61552,-1.28613,12.04455
1607.659,0.67779,0.34488,8.23647
1607.708,1.78668,0.64426,8.27240
1607.760,0.48858,1.56155,3.59732
1607.807,1.01070,1.75794,7.46767
1607.857,2.17707,2.24653,6.04024
1607.907,2.49322,2.43813,8.15744
1607.960,3.04886,2.68961,9.22322
1608.008,2.67045,3.23088,9.70702
1608.055,4.64155,3.18538,11.60866
1608.107,5.38879,3.06802,12.72953
1608.154,4.60323,1.44420,12.85168
1608.203,2.10522,1.77710,6.72043
1608.255,2.46208,1.73639,8.78733
1608.326,3.18538,1.48731,8.12151
1608.352,2.09085,1.41785,8.02092
1608.405,2.29203,1.86812,6.25100
1608.457,2.38783,2.00703,6.14802
1608.514,2.09325,2.41897,6.60067
1608.566,2.61057,2.66566,7.30960
1608.610,5.34329,2.22018,10.62191
1608.664,6.21508,1.60945,11.98228
1608.716,5.36963,0.54606,13.28278
1608.759,5.77918,0.13891,12.15951
1608.819,6.97190,0.45745,8.54304
1608.859,5.20677,-0.20597,8.96216
1608.913,2.90995,-0.45505,10.56204
1608.960,2.93390,0.62271,6.73959
1609.008,2.16031,1.43701,5.90851
1609.057,1.89925,1.65735,6.70606
1609.117,2.54351,2.03816,6.78988
1609.162,2.27287,2.39981,7.82692
1609.211,3.46320,2.59141,9.13939
1609.259,3.78174,3.02730,9.17532
1609.317,4.49545,3.62845,11.19432
1609.374,3.65241,2.63692,13.22051
1609.407,3.07281,1.88728,11.23025
1609.454,1.92081,2.12199,8.31311
1609.511,2.00224,1.25499,9.88664
1609.557,1.60945,0.95322,9.51541
1609.606,0.91969,1.58790,6.76354
1609.654,1.11368,2.35670,5.07026
1609.702,1.57113,2.60339,6.53840
1609.754,1.19751,2.97222,8.72985
1609.811,3.04646,3.15664,9.63516
1609.865,3.94460,2.85965,11.74997
1609.912,5.86301,2.26569,13.32828
1609.960,5.27623,0.73527,13.02172
1610.016,4.44755,0.60594,8.23887
1610.060,5.10379,-0.09820,6.89047
1610.110,3.84161,-0.61313,9.08191
1610.167,2.26090,0.65145,7.21380
1610.208,2.63931,1.64059,5.81750
1610.259,2.50519,1.92081,6.78988
1610.310,3.03449,2.07648,7.70478
1610.360,2.18186,2.38304,8.66039
1610.415,3.17819,2.46208,9.26633
1610.460,2.79499,2.00224,10.13093
1610.505,4.66071,2.76864,12.73671
1610.561,3.53026,2.84768,13.85758
1610.606,2.89558,1.19032,13.00975
1610.656,2.76625,0.80233,10.17883
1610.711,3.59971,-0.40236,11.46017
1610.754,1.97110,-0.08383,7.27607
1610.808,1.28852,0.91490,4.68466
1610.853,1.72920,1.37235,4.87387
1610.911,2.29443,1.56874,6.38273
1610.965,1.94955,1.94955,8.00176
1611.007,4.31343,2.12438,9.82677
1611.065,4.34457,1.73160,12.02779
1611.114,6.30130,0.91250,13.35223
1611.161,5.17564,-0.15807,12.79659
1611.211,5.60435,-0.29698,7.52276
1611.270,7.17069,-0.40715,8.32509
1611.315,3.10155,-0.08622,7.66406
1611.361,2.36628,1.21906,5.51334
1611.409,1.89207,1.77231,6.06179
1611.459,1.95194,1.94476,6.82341
1611.516,2.14594,1.89446,7.79818
1611.565,2.50759,2.11959,8.29156
1611.611,3.16382,1.73878,11.68530
1611.657,4.16494,3.19735,13.52468
1611.711,2.95306,2.66566,14.98803
1611.759,2.72553,0.94364,12.07569
1611.810,1.86572,0.77838,8.17420
1611.866,1.92799,-0.14849,10.01358
1611.905,1.56395,0.00000,7.78381
1611.955,1.46096,0.77359,5.53489
1612.016,2.08367,1.35079,5.25707
1612.061,2.23455,1.58790,6.64618
1612.104,2.25850,2.06930,8.12151
1612.159,3.54463,2.12438,9.98723
