time,X_value,Y_value,Z_value
3.464,0.00040,-0.00016,-0.00271
3.516,0.00200,-0.00016,-0.00058
3.516,0.00946,-0.03638,0.01913
3.575,0.02384,-0.02892,0.87986
3.649,0.16179,-1.06276,0.49850
3.694,2.06808,0.31036,1.19199
3.747,1.86568,-0.69418,1.89666
3.820,2.83347,-0.20416,1.96963
3.820,2.94266,1.97963,1.19998
3.873,3.15785,1.12582,1.12487
3.924,3.02043,0.45311,0.54857
4.011,3.59194,0.62888,0.28172
4.048,4.76107,0.48027,0.05854
4.104,5.27293,0.48454,-0.02561
4.104,4.57358,0.14099,-0.17528
4.174,0.43823,-0.96263,-1.21711
4.235,-2.39538,-3.39249,-3.06268
4.284,-2.35117,1.08215,0.56455
4.359,-2.27021,4.61670,6.35053
4.411,-2.41295,1.90879,4.20775
4.482,0.95275,-2.55733,-9.14374
4.482,1.12532,-4.78160,-11.66735
4.523,0.96500,-4.37573,-7.96290
4.592,1.89338,-0.61322,0.60556
4.650,-1.03503,3.86249,10.20945
4.700,-3.48088,4.31043,11.76047
4.760,-0.59188,2.82119,9.48720
4.760,3.40445,1.26058,4.28392
4.819,4.33177,-1.97942,-1.70713
4.878,2.00097,-6.48283,-7.74825
4.950,0.40787,-7.04103,-11.87881
5.000,2.23213,-3.76960,-11.17520
5.074,2.84626,-3.43404,-6.41986
5.074,-0.75540,-3.25454,-4.89281
5.120,-2.13652,-1.58261,-5.15166
5.176,-1.45848,-0.32187,-2.16040
5.240,-0.15513,2.35727,-1.44880
5.299,-2.97382,3.87953,2.06923
5.371,-3.70565,4.33227,4.72280
5.371,0.41000,4.21296,1.01782
5.413,2.39725,3.25795,0.25082
5.479,0.61932,3.72614,0.39357
5.548,1.94398,4.61137,0.90330
5.594,-1.54902,6.11286,0.60822
5.653,-4.90993,6.71101,1.46150
5.712,-6.79066,6.09688,1.11422
5.712,-7.70146,2.67525,-0.06929
5.771,-7.60399,1.51039,-1.99529
5.842,-7.17256,-0.71868,-0.51084
5.892,-8.04714,-1.66144,0.03671
5.953,-9.65515,-3.57412,-1.30127
6.014,-7.64766,-2.51312,-3.63100
6.014,-2.84705,-1.13839,-10.38637
6.073,2.44146,0.77482,-13.24554
6.148,-0.21585,0.03286,-7.20922
6.191,-3.40791,1.87737,-1.59368
6.247,-1.94690,3.68938,0.07293
6.328,-1.13623,3.26008,3.40774
6.328,-0.10506,2.18044,3.77685
6.367,2.97622,-0.28192,2.54434
6.426,3.48275,-1.92882,2.98163
6.497,1.70323,-2.71871,1.57122
6.546,0.90641,-1.19645,2.76432
6.605,-1.03983,-0.38579,2.58908
6.605,-1.17671,-0.18072,-0.20031
6.688,-1.44836,-0.93386,-1.61072
6.724,-1.63744,-1.45158,-0.66530
6.786,-0.67924,-0.90617,-0.45172
6.881,0.55061,-0.09710,-1.21125
6.910,0.29974,-0.74371,-0.75319
6.962,-1.79776,-1.03080,-0.64506
6.962,-2.81722,-1.40578,-0.00218
7.035,-4.45933,-1.23214,-0.23813
7.081,-1.65289,0.41955,0.60183
7.140,-1.29815,2.22038,-0.42562
7.201,-0.51039,0.87496,-0.11669
7.263,-0.82198,1.23448,-0.15025
7.263,-0.33036,-0.78366,-0.37981
7.337,-0.56419,0.46217,-0.40538
7.380,-1.67792,-0.12373,-0.85119
7.442,-0.32983,-2.78849,-0.73827
7.507,0.07124,1.28721,0.00049
7.557,0.00040,-0.01401,-0.00111
7.557,0.00040,0.00091,0.00049
7.617,0.00040,-0.00069,-0.00164
7.678,-0.00013,-0.00176,0.00368
7.742,-0.00120,-0.00016,0.00102
7.810,0.00040,-0.00069,-0.00111
7.859,0.00094,-0.00016,-0.00111
7.859,-0.00013,0.00091,0.00102
7.919,-0.00013,0.00091,0.00209
7.995,0.00040,-0.00069,-0.00058
8.034,0.00200,-0.00069,-0.00005
8.099,0.00040,-0.00069,-0.00111
8.180,0.00040,-0.00069,0.00049
8.180,-0.00120,0.00197,-0.00111
8.227,0.00040,0.00091,0.00102
8.272,-0.00013,-0.00069,0.00049
8.344,-0.00013,-0.00122,-0.00111
8.402,0.00147,-0.00122,0.00209
8.452,-0.00013,0.00037,-0.00058
8.510,-0.00066,0.00091,0.00155
8.510,-0.00066,0.00037,-0.00218
8.579,0.00040,0.00144,0.00209
8.645,-0.00120,0.00037,0.00049
8.689,0.00094,0.00037,0.00049
8.773,0.00040,0.00144,0.00049
8.809,-0.00013,-0.00016,-0.00111
8.809,-0.00652,-0.07366,0.00102
8.843,-0.12909,-0.17309,-0.08333
8.887,0.26399,-1.05140,-0.30757
8.951,0.00034,-0.62530,-0.24951
8.986,0.75508,-0.23701,0.13078
9.036,0.32311,-0.30572,-0.15417
9.084,0.18463,0.05487,0.03651
9.134,0.16226,0.01386,-0.11636
9.187,0.29009,-0.30359,0.10682
9.234,-0.01671,0.08843,0.00508
9.283,0.38703,-0.23648,0.03331
9.332,0.11752,0.14542,-0.02102
9.386,0.18569,0.15980,0.03757
9.452,0.45361,0.09056,0.13611
9.482,0.24482,0.06446,-0.03593
9.536,0.32524,-0.17309,0.25649
9.581,0.30394,-0.19014,-0.03966
9.631,0.04401,0.07991,0.20589
9.680,0.07650,-0.18481,-0.02261
9.729,0.02164,0.05434,0.11481
9.779,0.18303,0.02398,-0.04978
9.839,0.06638,0.20401,0.13771
9.878,0.27358,0.10867,0.08711
9.928,0.00620,0.11346,-0.01303
9.985,0.18090,0.02984,0.10682
10.028,0.16705,-0.02928,0.01840
10.076,0.20913,0.14329,0.01733
10.130,0.60381,-0.28228,0.03491
10.178,0.44615,0.11666,0.12120
10.236,0.91114,-0.21197,0.29271
10.286,1.21740,-0.72863,-0.30278
10.336,0.40354,0.43837,-0.04072
10.385,0.54362,0.02878,-0.05138
10.439,0.13030,0.73771,0.04184
10.512,-0.21911,1.30496,-0.18294
10.544,-0.46039,1.17660,-0.48654
10.582,-0.00286,1.64318,-0.24312
10.633,0.13563,0.07139,-1.17257
10.683,-1.69130,-3.68261,-1.77338
10.747,-0.77997,2.63548,-0.07960
10.787,-0.73203,0.77712,1.53427
10.832,0.22404,-3.55904,-0.67296
10.882,1.79531,-2.46288,-0.49186
10.931,0.49835,-1.93664,-0.58081
10.999,0.83178,-1.55048,-0.28307
11.042,-0.31178,-1.79176,-0.27189
11.084,0.33909,-1.73956,-0.19625
11.132,-0.43429,-0.98376,-0.12914
11.182,-0.21751,-0.94115,-0.39386
11.231,0.92499,-0.96671,0.36248
11.278,-0.24307,0.07671,0.36940
11.328,-0.18076,-1.04874,0.35982
11.395,0.31033,-1.65754,-0.06203
11.429,-0.10619,0.10015,0.37367
11.476,0.56866,0.01280,-0.08014
11.536,-0.80287,0.61414,-0.43647
11.585,-0.38475,-0.47243,-0.64366
11.640,-0.81725,-0.15765,-0.48973
11.686,-0.46358,0.35475,-0.42102
11.737,-0.42577,-0.05112,-0.22342
11.785,-0.46625,-0.26737,-0.09452
11.836,-0.61166,-0.49587,0.11534
11.883,-1.01433,-1.11692,0.43012
198.125,-0.33735,0.38085,0.50363
198.173,-0.48276,1.67514,0.04397
198.214,0.14628,1.08179,-0.63727
198.272,0.64908,-0.37336,0.28578
198.313,-0.18235,0.10760,0.29271
198.371,-0.36025,0.12145,0.51535
198.415,-0.42683,0.40481,0.69431
198.470,0.63257,-0.39307,-0.17228
198.511,0.45787,-0.89055,0.12706
198.570,-1.22045,0.99390,0.72733
198.618,-0.92538,0.99657,0.66874
198.673,0.31779,0.30202,0.34064
198.709,0.29169,-0.34247,0.15742
198.769,0.08769,-0.36697,-0.05457
198.808,-0.08382,-0.49693,0.18937
198.868,0.07384,-0.33501,0.22293
198.914,-0.01564,0.03783,0.15369
198.971,0.12018,-0.07509,0.18032
199.011,-0.05612,0.16193,0.08711
199.073,0.17185,0.08896,0.08391
199.111,0.08556,0.29243,0.09244
199.166,0.33057,0.06553,0.22186
199.221,0.20114,0.06819,0.09883
199.269,0.44349,0.20082,0.23518
199.308,0.25068,0.14542,0.07113
199.364,0.41260,0.18217,0.02106
199.404,0.29062,0.27112,-0.04339
199.463,0.15853,0.15341,-0.07854
199.525,0.32684,0.15341,-0.03433
199.562,-0.00925,-0.05751,-0.12008
199.630,0.28476,-0.12675,-0.14831
199.662,0.08236,0.14968,-0.02528
199.725,0.06479,0.06286,-0.04445
199.772,0.26559,0.09962,0.11800
199.821,-0.13761,0.17951,0.05355
199.861,-0.16957,0.12998,0.03704
199.925,-0.39860,0.18058,-0.06309
199.960,-0.03269,-0.38668,0.26980
200.033,-0.42044,-1.07910,0.35129
200.059,-0.44654,-0.81811,0.20802
200.121,0.08023,-0.00638,0.00934
200.169,0.00726,-0.34939,-0.25857
200.223,0.28050,-0.11131,-0.03540
200.257,0.00886,0.48844,-0.04818
200.326,0.01099,0.53850,0.00029
200.365,-0.14827,0.78405,0.01680
200.419,-0.00392,0.67965,0.08498
200.485,-0.34747,0.57099,-0.00876
200.543,-0.36984,0.38298,0.02266
200.595,0.03656,-0.04526,-0.02741
200.655,-0.38795,0.16087,-0.05723
200.655,0.08290,0.04902,0.00562
200.714,-0.11471,0.00854,-0.07321
200.783,-0.07476,0.09163,-0.12275
200.840,0.11858,-0.54487,-0.39812
200.894,0.37957,-0.61092,-0.07907
200.953,0.02697,-0.14593,-0.12967
201.012,0.17025,0.01226,-0.12008
201.012,0.19422,0.09376,-0.04818
201.088,0.32418,-0.11504,-0.02315
201.131,0.20966,-0.13741,0.05409
201.192,0.03283,0.09429,0.07646
201.258,0.17238,-0.06657,0.03757
201.316,-0.00446,0.26526,-0.01835
201.316,0.14415,0.32545,0.06048
201.373,0.38916,-0.28228,-0.18879
235.775,0.25494,-0.74940,-0.08653
235.775,0.25494,-0.74940,-0.08653
235.825,0.04828,-0.77923,-0.14778
235.885,0.25494,0.12518,-0.27561
235.954,-0.24361,-0.33395,-0.12648
236.008,-0.14773,-0.88469,-0.15417
236.064,0.47385,-0.32276,-0.37894
236.064,-0.26225,0.14595,0.06634
236.133,-0.48968,-0.68229,0.15156
236.183,-0.18821,0.24130,-0.21010
236.243,-0.33788,0.60242,-0.06735
236.307,-0.32936,0.46181,0.03065
236.363,0.25653,0.26047,-0.06522
236.363,-0.03641,0.91401,-0.71557
236.421,0.25760,0.55075,-0.77735
236.481,0.48610,0.16619,-0.26123
236.542,0.22458,-0.16244,-0.29213
236.624,0.38756,-1.08815,-0.23034
236.661,0.37691,-0.76325,-0.03912
236.661,0.31725,-0.47936,0.06101
236.725,-0.51845,-0.48149,-0.19572
236.788,0.05254,0.01812,0.11161
236.840,-0.01245,-0.07882,0.28152
236.901,-0.07157,0.23384,-0.07375
236.957,0.23576,-0.21783,0.45622
237.017,-0.18715,-0.19280,-0.04658
237.017,-0.13069,-0.07669,0.29111
237.086,-0.07476,-0.15765,-0.09026
237.136,0.44722,-0.16297,-0.19199
237.196,0.29701,-0.39946,-0.30171
237.256,-0.21112,0.09163,-0.08174
237.320,-0.12004,0.40109,-0.07321
237.320,-0.31019,0.05860,-0.10464
237.384,0.11645,0.11346,-0.12008
237.434,-0.09660,-0.10918,-0.04552
237.513,-0.03908,0.05700,0.06793
237.553,0.08716,-0.15445,0.01467
237.613,0.29009,0.15927,0.01520
237.613,0.19262,0.05115,-0.37468
237.684,-0.14773,0.26793,-0.44765
237.732,-0.41352,0.19336,-0.17175
237.793,-0.04547,-0.14966,-0.04711
237.851,-0.07050,0.07032,0.09190
237.912,-0.11418,0.21892,-0.02741
237.912,-0.01245,0.08310,-0.04818
237.988,0.10420,-0.09320,-0.10837
238.033,-0.05665,0.04688,-0.12488
238.093,-0.04707,0.01013,-0.13819
238.161,0.03656,0.16832,-0.03753
238.214,0.12284,0.16886,-0.05670
238.270,0.03922,0.17578,-0.01675
238.270,-0.01777,0.08417,0.02213
238.350,-0.15413,0.05700,0.13185
238.392,-0.04174,0.09695,0.25968
238.453,-0.10938,0.02611,0.26128
238.514,-0.09287,0.33557,0.36674
238.567,0.05307,-0.01703,0.37367
238.567,0.07331,0.13477,0.35556
238.625,0.10047,-0.00744,0.20269
238.684,0.01898,-0.09799,0.13558
238.744,-0.01351,-0.09426,0.14410
238.818,0.03176,-0.08787,0.14517
238.864,-0.02683,0.01493,0.00562
238.864,0.04188,-0.12196,-0.01835
238.925,-0.01085,0.04262,-0.06203
238.993,0.02697,-0.16564,-0.08440
239.046,-0.16584,-0.10172,-0.15417
239.102,-0.04707,-0.20292,-0.18986
239.161,-0.20526,-0.23275,-0.23247
239.161,0.01206,-0.50173,-0.09132
239.221,-0.27557,-0.08840,-0.25537
239.280,-0.27557,-0.24020,-0.13393
239.340,-0.04227,-0.09373,-0.19519
239.410,-0.10779,-0.02609,-0.13340
239.465,-0.10299,-0.04686,-0.13606
239.525,0.10846,0.09748,0.08551
239.525,-0.00872,0.00481,-0.24206
239.589,0.15320,-0.16031,0.23412
239.638,-0.28515,0.22478,0.13132
239.697,0.04721,-0.21091,0.28685
239.767,-0.19780,-0.10918,0.15529
239.823,-0.18821,-0.27802,0.19364
239.823,-0.23295,0.21360,0.25808
1000.512,0.40088,1.61549,0.70550
1000.562,0.17185,1.02799,1.60085
1000.562,0.17185,1.02799,1.60085
1000.620,-0.44867,0.79097,0.12333
1000.671,-1.83937,1.24318,0.34224
1000.732,0.04242,0.83891,1.16675
1000.795,2.05150,-0.43142,0.15156
1000.852,0.79822,-1.29269,0.29111
1000.910,0.12710,-0.03248,-0.83701
1000.910,0.12710,-0.03248,-0.83701
1000.996,0.24641,-2.18165,-0.34912
1001.029,-0.68995,0.06819,-0.44552
1001.089,0.19209,-1.78377,-0.10943
1001.157,-0.38795,-1.01039,-0.33047
1001.211,0.40034,-0.77763,0.04450
1001.212,-0.90940,0.32705,0.05089
1001.267,-1.30674,1.18938,-0.39599
1001.335,0.01578,0.20454,-1.26098
1001.389,-0.86093,-0.41917,-0.38640
1001.446,-1.82606,0.80748,0.45835
1001.505,-0.13229,0.78352,-0.59945
1001.505,-0.13229,0.78352,-0.59945
1001.568,0.66187,1.89352,-1.07936
1001.630,-0.62870,0.45062,-0.04179
1001.685,-0.88916,-0.54807,0.58192
1001.751,1.26268,-1.78910,0.10841
1001.803,-0.60100,-0.86232,1.19285
1001.803,0.64323,-0.67536,0.31241
1001.862,0.41792,1.99153,0.49937
1001.927,0.57824,1.19684,0.16967
1001.982,0.86533,-0.00957,0.20056
1002.042,-1.28863,-0.24979,0.37207
1002.102,0.08822,-2.23118,-0.49666
1002.162,-0.75547,-1.97765,-0.17335
1002.162,-0.75547,-1.97765,-0.17335
1002.226,-0.00499,-1.31239,0.61548
1002.280,0.15693,-0.25032,0.02000
1002.339,0.08769,-0.31957,0.17925
1002.398,-0.02949,-0.21624,-0.28360
1002.458,0.01578,-0.89268,-0.60851
1002.458,0.01578,-0.89268,-0.60851
1002.525,-0.48382,-1.25061,-0.64047
1002.578,-1.83298,-0.61837,1.50178
1002.637,-1.14961,0.64716,1.04904
1002.697,1.81661,-0.48095,1.08420
1002.756,-1.22152,0.21839,-0.17441
1002.756,0.12657,0.05061,1.36170
1002.824,0.45361,-0.51717,1.01762
1002.877,0.95268,0.14862,0.68046
1002.935,1.58332,-0.20079,1.10763
1003.005,0.55481,-1.60587,0.64797
1003.054,0.99636,-2.35049,0.90843
1003.054,0.24641,-2.00695,1.89593
1003.113,0.17930,-2.54224,1.62002
1003.175,0.98731,1.75557,3.56786
1599.564,0.43070,-0.07349,0.48179
1599.576,0.02324,-0.14220,-0.23407
1599.576,0.02324,-0.14220,-0.23407
1599.620,-0.37570,-0.47083,-0.00344
1599.689,-1.22259,0.06553,0.00136
1599.741,-0.95733,0.03517,0.23571
1599.799,-0.49821,0.05807,-0.00131
1599.866,0.00513,-1.12224,-0.09026
1599.918,-1.64017,-2.54544,-0.33687
1599.918,-1.64017,-2.54544,-0.33687
1599.977,-2.07373,0.55342,-0.52489
1600.046,-1.76214,2.18913,-0.40185
1600.096,0.14149,2.16623,-0.72835
1600.156,0.45308,3.49568,-0.64206
1600.215,0.80515,1.47061,-0.04126
1600.215,0.80515,1.47061,-0.04126
1600.275,0.49995,1.54997,0.40243
1600.346,0.71566,-0.07828,0.08658
1600.394,0.88344,0.79523,0.43279
1600.454,-0.10725,-0.34620,0.32307
1600.513,0.23523,0.56087,0.67407
1600.513,0.23523,0.56087,0.67407
1600.573,0.48557,0.39682,0.62134
1600.648,0.19102,0.16726,0.08285
1600.695,0.51273,-0.04100,-0.00291
1600.751,-0.01884,-0.07562,-0.20531
1600.820,0.32631,-0.35259,-0.23939
1600.870,0.59263,0.37605,-0.41143
1600.870,0.59263,0.37605,-0.41143
1600.954,0.24322,0.04156,-0.28840
1600.989,-0.86945,-0.00531,-0.98188
1601.049,-0.32883,-0.12569,-0.52275
1601.110,-0.33895,0.08470,-0.41037
1601.168,0.12391,-0.00957,-0.26922
1601.168,-0.03109,0.23277,-0.23886
1601.242,-0.01351,0.31160,0.53239
1601.294,0.13243,-0.12835,0.11640
1601.353,-0.04600,-0.06284,0.32573
1601.421,0.24375,-0.06337,0.19257
1601.466,0.36093,0.61946,0.49937
1601.466,0.36093,0.61946,0.49937
1601.530,-0.44121,-0.61731,0.15262
1601.565,-0.19993,0.08257,0.66715
1601.614,0.05147,-0.08840,0.53665
1601.667,-0.01031,0.23011,0.57660
1601.722,-0.00818,-0.02768,0.03331
1601.766,0.18197,0.02611,-0.09026
1601.814,-0.14294,-0.24287,-0.28893
1601.863,-0.65959,-0.34673,-0.47109
1601.917,-0.63456,-0.07722,-0.21756
1601.961,-0.49501,-0.21570,-0.42102
1602.018,0.57292,0.30415,0.02160
1602.076,-0.24414,-0.19759,-0.68947
1602.120,-0.22603,-0.03621,-0.68414
1602.174,-0.24361,0.01812,-0.71290
1602.221,-0.00126,0.06446,-0.53767
1602.269,0.16279,-0.09959,-0.55684
1602.328,0.35827,0.05807,-0.29958
1602.376,0.09888,-0.13528,-0.29479
1602.418,0.12338,0.03037,-0.16802
1602.468,0.17557,0.18004,0.00934
1602.524,0.04614,0.03890,-0.12594
1602.582,0.33749,0.03890,0.11427
1602.616,-0.15679,-0.17735,0.18511
1602.670,0.25440,-0.20878,0.68099
1602.716,0.62405,-0.12462,0.84238
1602.766,0.37638,-0.39094,0.50416
1602.815,0.23949,0.08417,0.30602
1602.873,0.10420,0.02505,0.01254
1602.914,-0.04920,-0.50492,-0.22075
1602.964,-0.30699,-0.15285,-0.18294
1603.013,-0.45506,-0.47190,-0.19199
1603.063,0.06053,0.18058,0.09829
1603.112,0.50581,-0.03408,0.11001
1603.163,-0.45293,0.28178,-0.47961
1603.212,-0.37943,0.24769,-0.39386
1603.268,-0.22923,0.26846,-0.42155
1603.311,-0.05079,0.13157,-0.24419
1603.374,0.17877,-0.07029,-0.38960
1603.425,0.15906,0.14862,-0.07481
1603.470,-0.13282,-0.05112,-0.23567
1603.520,-0.00446,-0.09053,0.11800
1603.578,-0.12962,0.03197,0.15901
1603.620,0.45201,-0.32063,0.02692
1603.668,-0.02257,0.31107,0.55742
1603.722,0.01365,-0.06124,0.68153
1603.770,0.04774,0.26686,0.90790
1603.817,0.36253,0.17152,0.85836
1603.879,0.12764,0.02345,0.59311
1603.919,0.27944,-0.19440,0.23092
1603.968,0.05786,0.08843,0.19523
1604.016,-0.12057,-0.53368,0.02905
1604.077,-0.32244,-0.06124,0.22559
1604.117,-0.36345,-0.05964,0.33425
1604.166,0.50687,0.67539,0.40349
1604.215,-0.31019,-0.27536,-0.19891
1604.265,-0.40766,0.53211,-0.04179
1604.314,-0.31125,-0.09852,-0.20318
1604.364,-0.00339,0.36966,0.07699
1604.424,0.15054,0.05807,-0.08440
1604.462,0.18037,0.14329,-0.02368
1604.514,-0.04014,0.05807,0.01840
1604.561,-0.55253,-0.55605,0.05781
1604.617,-0.20686,-0.15179,0.50842
1604.676,-0.35333,-0.73023,0.16541
1604.720,0.49835,0.51826,0.53718
1604.770,-0.16691,-0.04686,0.43652
1604.819,0.27624,-0.00851,0.75929
1604.871,0.55481,0.67486,1.03786
1604.922,0.36732,0.30148,0.87860
1604.972,0.10473,-0.06230,0.60270
1605.022,-0.03748,0.08736,0.31348
1605.072,0.02804,0.13317,0.38272
1605.119,-0.00872,0.08310,0.37047
1605.177,0.19209,0.03250,0.50309
1605.218,0.05520,-0.09959,0.30549
1605.266,1.10928,0.62373,0.45516
1605.315,0.33377,0.45701,0.33159
1605.369,-0.69049,-0.12196,-0.29106
1605.418,-0.18662,0.50015,0.16541
1605.468,-0.11205,0.28178,0.20216
1605.514,0.15800,-0.02182,0.36674
1605.566,0.05893,-0.00212,0.22240
1605.619,0.06479,0.14808,0.40349
1605.666,-0.38422,-0.08361,0.37420
1605.713,-0.59248,-0.06497,0.82267
1605.766,-0.57650,-0.64234,0.68206
1605.827,1.01554,-0.54700,0.14144
1605.861,0.46320,1.14144,1.44798
1605.911,0.80568,-0.77923,0.85463
1605.976,0.71140,0.34303,1.16888
1606.020,0.00353,1.02693,1.22162
1606.074,-0.29527,0.19442,0.95850
1606.120,-0.54082,-0.10225,0.66821
1606.169,-1.53950,-0.10065,0.02373
1606.225,-2.69691,-1.12437,-0.43966
1606.269,-1.21886,-0.34780,-0.09079
1606.322,-0.28728,0.12944,0.14463
1606.370,1.09117,0.38777,0.02053
1606.417,0.56280,-0.23221,-0.06203
1606.481,-0.45133,-0.24766,-1.16032
1606.518,0.17611,0.41760,-0.90891
1606.573,0.03230,0.43997,-0.61011
1606.617,-0.32190,-0.14486,-0.57975
1606.666,-0.63243,-1.07803,-0.39865
1606.721,-0.19514,-1.23037,-0.02528
1606.771,2.36469,-1.42105,0.56967
1606.821,1.65682,0.43251,1.27914
1606.878,1.54870,1.21548,1.82722
1606.918,1.64404,0.89697,1.75318
1606.964,0.24588,0.64663,1.96996
1607.015,0.37105,-0.95500,0.97660
1607.063,0.98198,1.84399,1.69513
1607.113,1.05761,1.79765,0.94358
1607.162,-0.12217,1.35290,1.10923
1607.216,-0.05026,0.76647,0.45676
1607.272,-0.51312,0.66740,0.52547
1607.322,-0.82098,-0.48468,0.08178
1607.376,-0.64734,0.22425,0.62240
1607.420,-0.38422,0.49376,0.70976
1607.469,0.37851,0.21573,0.30549
1607.525,0.08077,-0.24979,0.00828
1607.570,-0.50939,-1.39761,-1.03568
1607.623,-0.42257,-0.80160,-0.92383
1607.671,0.13669,-1.02158,-0.30118
1607.717,0.42804,-1.14621,-0.27828
1607.782,0.45787,-0.87990,-0.32781
1607.817,0.45201,-0.35738,0.16807
1607.871,0.27251,-0.35632,0.01254
1607.921,0.04668,0.05328,0.07433
1607.965,0.03816,0.32545,0.07912
1608.023,-0.06358,0.76168,0.24264
1608.064,-0.19674,-0.12622,0.44664
1608.114,0.18303,0.17791,0.57340
1608.175,0.80195,0.08790,0.49830
1608.214,0.65601,0.48471,0.70603
1608.270,0.83551,-1.23037,0.54943
1608.326,0.40833,-0.02129,0.58192
1608.362,0.80994,-0.11077,0.57287
1608.414,0.43763,0.19229,0.58139
1608.461,0.23310,0.14702,0.44823
1608.514,-0.05186,0.59443,0.50736
1608.574,-0.46998,0.36859,0.56009
1608.622,-1.00953,0.46021,0.47806
1608.678,-1.23750,0.82186,0.42746
1608.719,-1.04309,0.06286,0.23625
1608.774,0.19528,0.25514,0.31774
1608.831,0.33110,0.15927,-0.28467
1608.876,-0.03748,-0.06923,-0.87802
1608.919,0.35081,-0.07828,-0.64633
1608.971,0.53084,0.27592,-0.41783
1609.022,0.32098,-0.02768,-0.47215
1609.067,0.30767,-0.00904,-0.34592
1609.117,0.18356,0.10441,-0.34006
1609.166,0.15214,0.30468,-0.35125
1609.220,0.13137,0.17418,-0.23300
1609.266,-0.22017,0.29296,-0.18879
1609.317,-0.44441,-0.07296,-0.10198
1609.374,-0.22923,-0.10225,-0.02528
1609.420,0.52498,0.17312,0.02319
1609.466,0.15960,-0.35579,0.00775
1609.514,0.12710,-0.80107,-0.05297
1609.563,0.35241,0.15607,0.04237
1609.629,0.57505,0.10334,0.15529
1609.666,0.08822,-0.09746,0.20855
1609.712,-0.29367,-0.24500,0.14410
1609.767,-0.34481,-0.17362,0.26554
1609.811,-0.46678,-0.32170,0.39071
1609.883,-0.66226,0.42931,0.39444
1609.924,-0.81139,-0.32329,0.19364
1609.976,-0.13069,0.18697,0.15422
1610.022,0.48610,0.57632,0.02586
1610.070,-0.03801,-0.31690,-0.41676
1610.119,-0.10938,0.26313,-0.55365
1610.170,0.13137,0.27751,-0.23780
1610.218,-0.09500,0.07565,-0.23833
1610.268,-0.12749,-0.01170,-0.21383
1610.324,-0.29900,0.05274,-0.28946
1610.372,-0.25746,0.10175,-0.17761
1610.418,-0.10619,0.01706,-0.16855
1610.465,-0.34161,-0.02023,-0.06469
1610.539,-0.51578,-0.09000,0.15635
1610.566,-0.19514,0.28657,0.20695
1610.620,0.64962,-0.19440,0.21441
1610.665,0.52125,-0.51771,0.28685
