time,X_value,Y_value,Z_value
5.066,0.00029,0.00070,-0.00050
5.128,0.00029,0.00017,0.00003
5.182,0.00082,-0.00090,0.00003
5.228,-0.00078,-0.00036,-0.00050
5.268,-0.00078,0.00017,-0.00050
5.331,0.00029,0.00070,0.00003
5.366,0.00082,0.00017,0.00003
5.421,0.00135,0.00070,0.00056
5.490,-0.00078,0.00070,-0.00050
5.524,0.00135,0.00017,0.00110
5.588,0.00029,0.00017,-0.00103
5.621,-0.00025,-0.00036,-0.00050
5.685,-0.00078,-0.00036,0.00003
5.726,-0.00131,-0.00143,-0.00050
5.785,-0.00025,-0.00036,0.00003
5.818,-0.00184,-0.00036,0.00003
5.879,0.00135,-0.00036,-0.00157
5.923,0.00082,0.00017,-0.00210
5.986,0.00188,0.00017,0.00003
6.016,-0.00397,0.00070,0.00003
6.076,0.00029,0.00070,-0.00050
6.129,-0.00025,0.00230,0.00056
6.175,0.00082,0.00017,0.00003
6.216,0.00242,-0.00090,0.00003
6.283,-0.00131,-0.00036,-0.00103
6.316,0.00082,0.00070,-0.00263
6.385,0.00029,0.00070,0.00003
6.414,0.00022,-0.00048,0.00112
6.472,0.00022,0.00112,-0.00048
6.519,-0.00031,0.00005,0.00112
6.572,0.00129,-0.00101,-0.00048
6.622,0.00129,0.00059,0.00112
6.673,-0.00031,0.00005,0.00059
6.711,-0.00137,0.00005,0.00112
6.784,0.00022,-0.00101,-0.00048
6.832,-0.00244,0.00005,-0.00155
6.870,-0.00137,0.00059,0.00005
6.935,0.00076,-0.00101,0.00005
6.969,0.00076,-0.00155,0.00005
7.030,-0.00137,0.00005,0.00059
7.076,-0.00084,0.00005,0.00005
7.133,0.00022,0.00059,-0.00048
7.173,-0.00137,0.00112,-0.00048
7.228,-0.00084,-0.00048,-0.00155
7.271,-0.00031,0.00165,-0.00155
7.336,0.00129,0.00112,0.00059
7.367,0.00022,-0.00048,-0.00048
7.427,-0.00191,0.00059,0.00005
7.475,-0.00084,0.00165,0.00005
7.525,-0.00031,0.00005,0.00005
7.569,-0.00031,0.00005,-0.00048
7.626,-0.00031,-0.00261,-0.00048
7.665,0.00022,0.00112,0.00005
7.726,0.00129,-0.00155,0.00005
7.770,0.00129,0.00005,-0.00048
7.828,0.00289,-0.00048,0.00005
7.863,-0.00084,-0.00155,-0.00101
7.924,-0.00084,0.00059,-0.00101
7.971,-0.00084,-0.00208,0.00005
8.031,0.00235,-0.00101,-0.00048
8.063,-0.00084,-0.00101,0.00059
8.123,-0.00031,0.00112,0.00059
8.181,-0.00084,0.00059,0.00005
8.220,0.00022,0.00005,-0.00101
8.291,-0.00031,0.00059,-0.00101
8.319,-0.00031,-0.00048,0.00218
8.380,0.00076,0.00059,0.00005
8.431,0.00182,0.00059,-0.00101
8.478,0.00022,-0.00101,0.00005
8.521,0.00076,0.00059,-0.00048
8.584,0.00022,0.00005,0.00005
8.617,-0.00031,0.00059,0.00005
8.686,-0.00031,0.00218,0.00005
8.716,0.00076,-0.00101,0.00059
8.782,-0.00084,0.00005,0.00005
8.825,0.00022,-0.00048,0.00112
8.876,0.00129,-0.00101,0.00059
8.920,-0.00031,0.00005,0.00112
8.975,-0.00031,-0.00101,0.00005
9.022,-0.00084,-0.00101,0.00112
9.088,-0.00031,0.00005,0.00059
9.113,0.00129,-0.00048,0.00005
9.173,0.00076,0.00059,-0.00101
9.222,-0.00084,-0.00101,0.00005
9.272,-0.00031,-0.00101,-0.00048
9.312,-0.00031,0.00059,0.00165
9.377,0.00076,-0.00101,0.00005
9.417,-0.00137,-0.00101,0.00112
9.487,0.00076,-0.00101,0.00059
9.531,-0.00031,0.00112,-0.00048
9.570,-0.00031,0.00005,-0.00048
9.641,0.00022,0.00005,-0.00101
9.670,0.00022,0.00112,0.00059
9.730,-0.00084,-0.00101,-0.00155
9.775,0.00022,0.00005,-0.00048
9.828,-0.00031,0.00005,0.00165
9.882,-0.00137,-0.00101,-0.00048
9.928,0.00022,0.00165,-0.00048
9.971,0.00129,0.00112,0.00059
10.031,-0.00031,-0.00208,0.00005
10.071,-0.00084,-0.00101,0.00059
10.142,0.00129,0.00005,0.00005
10.167,0.00022,-0.00101,-0.00048
10.227,0.00022,0.00059,-0.00048
10.281,-0.00244,0.00059,0.00005
10.324,0.00182,-0.00048,-0.00048
10.368,0.00076,-0.00048,0.00059
10.429,-0.00084,-0.00155,0.00112
10.465,-0.00191,0.00005,-0.00101
10.547,0.00182,-0.00101,0.00005
10.564,-0.00084,-0.00155,0.00165
10.628,-0.00084,-0.00048,-0.00155
10.684,0.00022,0.00165,0.00059
10.723,0.00076,0.00005,-0.00048
10.761,0.00076,-0.00101,0.00112
10.828,-0.00084,-0.00101,-0.00048
10.880,0.00076,-0.00048,-0.00101
10.920,0.00022,0.00005,-0.00048
10.980,0.00022,0.00059,-0.00048
11.019,0.00076,0.00005,0.00112
11.099,-0.00137,0.00059,-0.00101
11.125,0.00022,0.00005,-0.00101
11.187,0.00182,0.00059,0.00005
11.231,0.00076,0.00272,0.00112
11.284,0.00076,-0.00048,0.00005
11.317,-0.00031,0.00059,-0.00048
11.377,-0.00191,0.00059,0.00112
11.425,-0.00137,0.00005,0.00005
11.476,-0.00031,-0.00101,-0.00101
11.516,0.00022,0.00112,0.00059
11.583,0.00076,0.00005,0.00059
11.616,0.00022,0.00005,0.00005
11.674,-0.00084,0.00059,-0.00048
11.714,0.00076,0.00005,-0.00208
11.781,0.00076,-0.00208,0.00059
11.814,0.00022,0.00005,0.00059
11.879,-0.00031,0.00059,0.00059
11.923,-0.00137,0.00059,0.00059
11.972,0.00022,0.00005,-0.00048
12.012,0.00076,0.00059,0.00005
12.072,-0.00137,0.00112,0.00059
12.119,-0.00137,-0.00048,-0.00048
12.192,-0.00031,-0.00155,-0.00155
12.232,-0.00031,0.00005,0.00059
12.270,0.00076,0.00005,-0.00048
12.330,-0.00084,-0.00155,0.00059
12.373,0.00022,-0.00048,-0.00048
12.433,-0.00137,0.00059,-0.00155
12.470,0.00030,0.00068,0.00055
12.528,0.00136,-0.00039,0.00002
12.577,0.00030,0.00121,-0.00052
12.633,-0.00077,0.00068,0.00055
12.674,-0.00024,0.00015,-0.00052
12.735,-0.00024,0.00068,-0.00105
12.766,0.00030,-0.00039,0.00055
12.826,-0.00024,-0.00039,0.00002
12.866,-0.00077,-0.00039,-0.00158
12.926,-0.00130,0.00068,0.00002
12.981,-0.00077,0.00068,0.00002
13.028,0.00030,-0.00039,0.00055
13.064,-0.00024,0.00068,0.00002
13.125,0.00136,0.00068,-0.00052
13.172,0.00030,-0.00039,-0.00105
13.223,-0.00024,0.00068,0.00002
13.264,0.00030,0.00015,0.00055
13.327,0.00030,0.00121,0.00002
13.371,-0.00077,0.00068,-0.00158
13.427,0.00189,0.00068,0.00055
13.461,0.00030,0.00015,0.00002
13.521,-0.00077,0.00015,-0.00052
13.580,0.00030,-0.00145,-0.00052
13.634,-0.00077,-0.00145,-0.00105
13.686,0.00296,-0.00092,0.00108
13.721,0.00083,-0.00092,-0.00052
13.786,0.00136,-0.00039,-0.00052
13.818,0.00136,0.00121,-0.00052
13.879,-0.00184,-0.00199,0.00055
13.926,-0.00024,0.00121,-0.00052
13.979,0.00083,-0.00145,0.00268
14.034,-0.00077,0.00015,0.00108
14.077,0.00030,-0.00039,0.00108
14.136,0.00083,0.00068,-0.00105
14.203,0.00030,-0.00039,-0.00105
14.255,-0.00024,0.00068,-0.00052
14.333,-0.00024,-0.00039,-0.00105
14.333,-0.00077,-0.00039,0.00215
14.378,0.00083,0.00121,0.00161
14.434,0.00083,-0.00145,0.00055
14.503,-0.00130,-0.00039,0.00002
14.556,0.00030,-0.00092,0.00108
14.618,0.00243,0.00015,0.00108
14.619,0.00136,-0.00145,0.00002
14.685,-0.00130,0.00015,-0.00052
14.732,0.00030,-0.00039,-0.00158
14.795,0.00083,0.00015,0.00108
14.863,-0.00130,0.00015,0.00002
14.911,0.00030,-0.00039,0.00161
14.970,-0.00024,0.00015,-0.00105
14.970,0.00083,0.00068,-0.00158
15.041,-0.00077,0.00015,-0.00052
15.091,0.00136,-0.00145,0.00055
15.149,-0.00077,0.00121,0.00055
15.209,0.00083,-0.00145,-0.00052
15.270,0.00189,0.00015,0.00002
15.270,-0.00024,0.00015,0.00055
15.346,0.00030,-0.00092,0.00055
15.396,-0.00184,-0.00039,0.00108
15.448,-0.00024,0.00015,0.00161
15.517,0.00030,0.00068,-0.00052
15.566,0.00030,-0.00039,-0.00105
15.566,0.00030,-0.00039,0.00002
15.625,0.00030,0.00121,0.00055
15.685,-0.00077,0.00015,0.00002
15.756,0.00083,0.00015,0.00002
15.827,0.00136,0.00068,0.00002
15.866,0.00083,0.00015,-0.00105
15.866,-0.00077,-0.00039,0.00161
15.924,0.00030,-0.00039,0.00002
15.999,0.00030,0.00015,-0.00052
16.055,0.00136,0.00121,0.00002
16.102,-0.00184,-0.00039,0.00161
16.167,-0.00130,-0.00092,0.00161
16.167,0.00030,0.00068,0.00215
16.223,0.00083,0.00068,-0.00105
16.294,0.00030,-0.00039,0.00055
16.345,0.00030,0.00015,0.00055
16.427,0.00030,-0.00039,-0.00158
16.463,-0.00077,0.00015,-0.00052
16.524,-0.00130,0.00015,0.00108
16.524,0.00030,0.00068,-0.00105
16.592,0.00083,-0.00199,0.00108
16.645,-0.00024,0.00068,0.00002
16.713,-0.00130,-0.00145,0.00002
16.766,0.00189,0.00121,-0.00105
16.817,0.00083,0.00174,0.00055
16.817,-0.00450,-0.00465,0.00108
16.897,0.00189,0.00015,-0.00158
16.937,-0.00184,0.00068,-0.00158
17.003,0.00030,0.00068,0.00428
17.065,-0.00130,0.00121,0.00534
17.118,-0.00024,0.00281,-0.00425
17.118,-0.00024,-0.00199,-0.00371
17.175,-0.00077,-0.00145,-0.00265
17.249,0.00030,0.00015,0.00002
17.293,-0.00130,0.00068,0.00215
17.359,0.00030,0.00015,0.00161
17.422,0.00030,0.00121,-0.00105
17.422,0.00030,-0.00092,-0.00265
17.473,-0.00024,-0.00039,-0.00211
17.531,-0.00024,0.00068,-0.00052
17.608,-0.00130,0.00015,0.00161
17.656,0.00030,0.00121,0.00002
17.714,-0.00130,-0.00039,0.00108
17.787,-0.00077,0.00015,0.00055
17.787,-0.00024,0.00015,-0.00052
17.836,-0.00077,-0.00092,-0.00052
17.891,0.00030,-0.00039,-0.00052
17.957,0.00189,0.00015,0.00055
18.013,-0.00077,0.00174,-0.00105
18.071,-0.00077,-0.00039,0.00108
18.071,0.00083,-0.00039,0.00002
18.132,-0.00077,-0.00039,0.00055
18.193,-0.00077,0.00068,-0.00052
18.269,0.00189,-0.00039,0.00108
18.307,-0.00130,0.00068,0.00108
18.367,0.00030,-0.00039,-0.00052
18.367,-0.00077,0.00015,0.00002
18.444,-0.00130,-0.00039,-0.00052
18.495,-0.00024,-0.00145,0.00055
18.554,0.00136,-0.00039,-0.00105
18.625,-0.00024,0.00068,-0.00158
18.663,0.00189,0.00068,-0.00211
18.663,-0.00077,-0.00092,0.00055
18.724,-0.00024,0.00015,0.00002
18.795,0.00083,0.00068,0.00055
18.843,0.00030,-0.00039,0.00108
18.921,-0.00077,0.00015,0.00108
18.967,-0.00024,0.00015,0.00002
19.021,0.00083,-0.00092,-0.00105
19.021,0.00136,-0.00092,0.00055
19.091,-0.00130,-0.00039,-0.00105
19.140,0.00030,0.00281,0.00002
19.201,0.00030,0.00015,0.00108
19.259,-0.00024,0.00015,-0.00105
19.319,0.00136,0.00015,0.00055
19.319,0.00189,-0.00039,-0.00105
19.389,0.00083,0.00015,0.00055
19.438,0.00030,-0.00039,-0.00052
19.498,0.00083,0.00015,0.00055
19.564,-0.00024,-0.00199,-0.00158
19.615,0.00136,0.00068,0.00055
19.615,0.00030,0.00015,-0.00105
19.688,-0.00077,0.00068,0.00002
19.735,0.00030,-0.00092,-0.00052
19.795,-0.00130,0.00068,0.00002
19.863,-0.00024,-0.00092,-0.00105
19.920,0.00136,0.00015,-0.00052
19.920,-0.00130,-0.00039,-0.00052
19.977,-0.00130,0.00068,0.00055
20.033,-0.00077,0.00015,0.00108
20.093,0.00189,-0.00039,-0.00052
20.166,0.00030,0.00015,0.00002
20.211,-0.00184,0.00121,0.00002
20.211,-0.00024,0.00121,0.00002
20.271,-0.00130,-0.00145,0.00161
20.341,0.00136,0.00015,0.00161
20.391,0.00030,0.00015,-0.00158
20.451,0.00189,0.00174,-0.00052
20.511,0.00030,0.00121,0.00108
20.569,-0.00184,0.00015,0.00055
20.569,-0.00024,0.00068,0.00002
20.644,-0.00024,0.00015,-0.00052
20.690,0.00030,0.00015,0.00055
20.749,-0.00077,0.00068,0.00002
20.837,-0.00024,-0.00092,0.00002
20.869,-0.00024,-0.00039,0.00108
20.869,0.00083,0.00015,-0.00052
20.927,0.00083,0.00228,0.00108
21.000,0.00083,-0.00039,-0.00052
21.046,0.00030,0.00015,-0.00052
21.105,0.00083,-0.00199,0.00002
21.178,0.00136,0.00015,0.00002
21.178,0.00030,-0.00145,0.00055
21.223,-0.00024,-0.00039,0.00002
21.284,0.00030,0.00068,-0.00052
21.352,-0.00077,-0.00145,-0.00105
21.408,-0.00077,-0.00039,-0.00158
21.477,-0.00024,0.00068,-0.00158
21.477,0.00030,0.00174,0.00055
21.530,-0.00024,-0.00092,-0.00052
21.581,-0.00077,-0.00092,-0.00158
21.645,-0.00024,0.00068,-0.00105
21.700,0.00083,-0.00092,-0.00158
21.775,0.00083,0.00015,0.00055
21.820,0.00083,0.00174,-0.00105
21.820,-0.00024,-0.00039,-0.00052
21.884,-0.00024,-0.00039,0.00161
21.945,-0.00130,-0.00039,0.00055
22.005,-0.00024,-0.00039,0.00055
22.081,0.00083,0.00174,-0.00052
22.119,-0.00024,-0.00039,-0.00052
22.119,-0.00024,0.00015,-0.00052
22.179,-0.00077,-0.00039,0.00055
22.253,-0.00024,0.00015,0.00055
22.302,-0.00024,0.00068,0.00108
22.356,0.00136,0.00121,0.00002
22.429,0.00030,0.00121,-0.00105
22.429,-0.00130,-0.00092,0.00002
22.474,0.00030,0.00068,0.00002
22.534,0.00030,-0.00092,-0.00052
22.601,-0.00077,0.00174,0.00002
22.659,-0.00024,0.00068,-0.00105
22.730,0.00030,-0.00039,0.00055
22.730,-0.00077,0.00015,0.00108
22.774,0.00030,0.00228,-0.00052
22.832,-0.00130,-0.00039,0.00055
22.899,-0.00024,-0.00092,0.00002
22.951,-0.00024,0.00015,-0.00052
23.030,0.00030,-0.00092,0.00002
23.075,-0.00024,-0.00092,0.00002
23.075,0.00136,0.00015,0.00002
23.130,0.00189,-0.00039,0.00002
23.211,-0.00024,0.00015,-0.00105
23.258,0.00083,0.00068,0.00002
23.310,0.00083,-0.00039,0.00002
23.388,0.00030,0.00015,-0.00052
23.388,-0.00077,0.00068,-0.00105
23.428,0.00136,0.00015,0.00002
23.488,0.00083,0.00121,0.00108
23.558,0.00136,-0.00039,0.00002
23.617,0.00136,0.00121,0.00002
23.689,0.00083,-0.00092,0.00161
23.689,-0.00290,0.00015,0.00268
23.725,0.00189,0.00068,0.00108
23.786,0.00243,-0.00039,-0.00052
23.851,0.00189,0.00068,0.00215
23.909,-0.00024,0.00121,0.00055
23.967,-0.00024,-0.00039,-0.00158
23.967,-0.00024,-0.00092,-0.00052
24.038,0.00030,0.00174,-0.00052
24.092,-0.00077,-0.00039,0.00002
24.143,0.00136,0.00068,-0.00052
24.210,0.00136,0.00121,0.00055
24.267,-0.00024,0.00174,0.00002
24.267,-0.00077,-0.00039,-0.00052
24.340,0.00030,-0.00039,0.00215
24.388,-0.00024,0.00068,0.00108
24.441,-0.00024,-0.00092,0.00055
24.512,0.00083,0.00015,-0.00105
24.564,-0.00090,0.00054,0.00059
24.622,0.00017,0.00001,0.00059
24.622,-0.00090,0.00001,-0.00047
24.687,-0.00143,0.00054,0.00166
24.739,0.00070,0.00001,-0.00101
24.817,0.00123,-0.00052,-0.00101
24.862,-0.00037,-0.00052,-0.00047
24.917,0.00070,0.00107,0.00166
24.917,0.00123,0.00001,0.00006
24.977,0.00177,0.00054,0.00006
25.040,0.00070,-0.00052,0.00006
25.110,-0.00090,-0.00052,0.00059
25.155,-0.00090,0.00054,0.00006
25.216,0.00017,0.00001,-0.00047
25.216,0.00070,0.00001,-0.00047
25.277,0.00017,0.00054,0.00059
25.336,-0.00090,-0.00106,-0.00047
25.413,0.00017,0.00054,0.00006
25.460,0.00177,-0.00052,0.00059
25.521,0.00017,0.00001,0.00112
25.521,-0.00143,0.00214,0.00166
25.585,-0.00037,0.00001,-0.00047
25.632,-0.00037,0.00054,0.00166
25.692,0.00017,0.00054,-0.00047
25.752,0.00017,0.00001,0.00166
25.810,0.00123,0.00001,0.00112
25.892,0.00017,0.00107,0.00006
25.892,-0.00090,0.00054,0.00006
25.931,0.00070,0.00161,0.00006
25.991,-0.00143,0.00054,0.00006
26.060,-0.00143,-0.00052,0.00219
26.109,0.00070,0.00054,-0.00047
26.172,0.00070,0.00161,0.00112
26.172,0.00017,-0.00212,0.00112
26.243,-0.00090,-0.00052,0.00059
26.287,0.00070,0.00107,-0.00154
26.352,-0.00143,0.00001,-0.00101
26.424,-0.00037,0.00001,-0.00047
26.471,0.00017,0.00001,-0.00101
26.471,-0.00143,-0.00052,0.00112
26.525,-0.00037,0.00214,-0.00047
26.585,-0.00090,0.00001,0.00219
26.644,-0.00143,0.00054,0.00059
26.718,-0.00143,-0.00159,-0.00047
26.764,-0.00037,0.00054,-0.00101
26.764,-0.00037,0.00107,0.00006
26.823,-0.00090,-0.00052,0.00006
26.896,0.00123,0.00054,-0.00047
26.946,-0.00037,0.00161,0.00006
27.002,0.00070,0.00107,0.00112
27.072,0.00017,-0.00052,-0.00047
27.128,0.00123,0.00054,0.00112
27.128,-0.00090,-0.00052,-0.00101
27.203,0.00017,-0.00052,-0.00154
27.240,0.00070,0.00001,0.00059
27.299,0.00017,0.00001,0.00112
27.371,0.00070,0.00001,0.00166
27.420,0.00070,-0.00159,-0.00047
27.420,0.00017,0.00054,0.00059
27.478,0.00123,-0.00106,-0.00101
27.537,-0.00090,0.00161,-0.00047
27.599,0.00070,0.00054,-0.00260
27.668,0.00017,0.00054,0.00059
27.716,-0.00090,-0.00106,0.00006
27.716,-0.00090,-0.00106,-0.00047
27.777,0.00070,0.00107,0.00112
27.856,0.00070,-0.00052,-0.00047
27.903,0.00070,-0.00052,0.00059
27.960,-0.00037,-0.00159,0.00059
28.028,-0.00037,0.00054,0.00059
28.028,-0.00090,-0.00052,-0.00047
28.078,-0.00037,-0.00052,0.00059
28.138,-0.00037,0.00001,0.00006
28.204,-0.00037,0.00107,0.00059
28.258,0.00070,0.00107,0.00006
28.315,0.00070,-0.00052,0.00059
28.315,0.00070,-0.00106,-0.00207
28.377,0.00123,-0.00052,0.00006
28.435,0.00070,0.00001,0.00006
28.511,-0.00143,0.00161,0.00006
28.552,0.00017,-0.00159,-0.00101
28.634,0.00017,0.00001,0.00006
28.669,0.00017,0.00001,-0.00047
28.669,-0.00037,0.00107,0.00112
28.729,-0.00090,0.00107,0.00006
28.803,-0.00196,0.00001,0.00006
28.849,0.00070,0.00001,-0.00101
28.908,0.00230,0.00001,-0.00047
28.968,-0.00356,-0.00106,-0.00047
28.968,-0.00037,0.00107,-0.00101
29.030,0.00017,0.00107,0.00112
29.098,0.00123,0.00107,0.00006
29.145,0.00070,0.00107,0.00006
29.205,-0.00090,-0.00106,0.00059
29.278,-0.00090,0.00054,0.00006
29.278,0.00283,0.00001,0.00112
29.326,-0.00090,-0.00106,-0.00101
29.388,0.00230,0.00001,0.00059
29.464,-0.00143,0.00161,0.00006
29.510,0.00070,-0.00052,0.00059
29.565,0.00123,-0.00106,-0.00154
29.565,-0.00037,0.00161,-0.00047
29.633,-0.00037,0.00054,0.00006
29.690,-0.00037,0.00001,0.00059
29.742,-0.00090,0.00001,-0.00101
29.832,-0.00090,0.00054,0.00059
29.860,0.00070,-0.00052,0.00006
29.920,0.00017,-0.00106,0.00059
29.920,-0.00037,-0.00106,-0.00207
29.990,0.00070,0.00001,0.00112
30.039,0.00017,-0.00106,-0.00047
30.123,0.00017,0.00001,-0.00101
30.170,-0.00090,0.00001,-0.00101
30.218,-0.00090,-0.00052,-0.00101
30.218,-0.00037,-0.00052,0.00272
30.288,-0.00090,0.00054,0.00219
30.338,-0.00196,0.00054,-0.00154
30.396,0.00017,0.00054,-0.00154
30.459,-0.00037,-0.00106,-0.00154
30.519,0.00017,-0.00212,-0.00047
30.519,-0.00090,0.00161,0.00112
30.587,0.00133,0.00099,0.00004
30.641,0.00026,0.00099,0.00110
30.695,0.00080,0.00099,0.00057
30.761,-0.00027,0.00045,0.00004
30.819,0.00026,0.00045,0.00004
30.819,-0.00080,-0.00008,0.00057
30.893,-0.00027,-0.00008,-0.00103
30.939,0.00026,0.00152,0.00004
30.996,-0.00133,0.00045,-0.00209
31.072,0.00186,0.00045,-0.00103
31.111,0.00080,-0.00061,0.00004
31.171,0.00080,0.00045,-0.00103
31.171,-0.00027,-0.00008,-0.00049
31.238,-0.00027,-0.00114,0.00057
31.295,-0.00027,-0.00114,0.00004
31.364,0.00186,0.00099,0.00057
31.415,0.00080,-0.00061,-0.00103
31.470,-0.00080,0.00152,0.00004
31.470,0.00240,-0.00114,0.00004
31.541,0.00080,-0.00061,-0.00049
31.592,0.00026,-0.00114,0.00110
31.652,0.00026,-0.00061,0.00004
31.707,-0.00027,-0.00114,-0.00103
31.766,-0.00027,-0.00061,-0.00103
31.766,0.00080,-0.00008,0.00004
31.838,0.00026,-0.00114,0.00110
31.885,0.00080,-0.00114,-0.00103
31.948,0.00080,-0.00008,-0.00103
32.015,0.00080,-0.00114,0.00057
32.067,-0.00133,-0.00008,0.00004
32.067,-0.00133,-0.00114,-0.00049
32.125,0.00080,0.00045,0.00057
32.183,-0.00080,0.00099,0.00004
32.243,0.00026,0.00099,0.00110
32.337,-0.00027,-0.00008,0.00164
32.362,0.00080,-0.00114,-0.00103
32.362,-0.00027,0.00045,0.00004
32.427,-0.00080,0.00045,-0.00103
32.489,0.00080,-0.00168,-0.00049
32.547,-0.00080,-0.00061,0.00057
32.616,0.00026,-0.00008,-0.00156
32.667,-0.00080,0.00045,0.00057
32.729,-0.00080,-0.00061,-0.00103
32.729,-0.00027,-0.00221,0.00057
32.788,-0.00027,0.00099,0.00057
32.844,-0.00240,0.00099,0.00057
32.915,-0.00133,-0.00114,0.00057
32.957,0.00026,0.00099,-0.00103
33.018,0.00080,-0.00008,0.00057
33.018,-0.00187,-0.00061,-0.00103
33.085,0.00133,0.00099,0.00110
33.137,-0.00027,-0.00114,0.00004
33.208,0.00026,0.00099,0.00057
33.256,0.00026,0.00045,0.00004
33.337,-0.00027,0.00045,0.00004
33.337,0.00026,-0.00008,0.00004
33.382,0.00080,-0.00114,-0.00103
33.441,0.00026,0.00152,-0.00049
33.515,-0.00080,0.00099,0.00004
33.553,-0.00027,0.00152,0.00004
33.613,-0.00080,-0.00168,0.00110
33.613,-0.00027,-0.00114,-0.00049
33.683,-0.00080,0.00099,0.00004
33.736,-0.00027,0.00099,-0.00049
33.795,-0.00027,-0.00061,-0.00103
33.865,0.00080,-0.00008,0.00004
33.910,0.00026,-0.00061,0.00057
33.975,0.00026,0.00045,0.00110
33.975,0.00080,-0.00008,0.00057
34.046,0.00026,-0.00061,-0.00049
34.089,0.00080,-0.00061,0.00164
34.149,0.00346,-0.00061,-0.00049
34.222,-0.00133,-0.00008,-0.00049
34.276,-0.00027,-0.00114,0.00057
34.276,0.00186,-0.00114,0.00057
