time,X_value,Y_value,Z_value
9.160,-0.00960,-0.00708,-0.00185
9.210,0.01277,-0.00015,0.00507
9.264,0.00265,-0.00601,-0.00239
9.313,-0.01173,0.00677,-0.00345
9.362,0.00052,0.00997,-0.00345
9.418,0.00425,0.00358,0.00720
9.455,0.00478,0.00837,-0.00452
9.508,-0.00693,0.00144,-0.00984
9.554,0.00052,-0.00175,0.00880
9.613,-0.01013,-0.00601,-0.00771
9.655,-0.01652,-0.00228,0.00134
9.707,-0.00321,0.00198,0.00347
9.763,-0.00267,0.00198,-0.00132
9.815,0.00265,-0.00015,-0.00026
9.863,0.00319,0.00411,0.00187
9.911,0.00105,0.01156,0.00294
9.956,-0.00747,0.00517,0.00187
10.018,0.00745,-0.00335,-0.00079
10.053,-0.00534,-0.00015,0.00241
10.110,0.00319,-0.00654,-0.00452
10.164,0.00212,-0.00495,0.00134
10.206,-0.00001,0.00304,-0.00239
10.281,0.00265,0.00571,0.01040
10.305,0.00052,0.00091,0.00294
10.353,-0.00161,-0.00122,-0.00612
10.406,-0.00108,0.00091,-0.00345
10.463,-0.00587,-0.00548,-0.00239
10.508,-0.00480,-0.00974,0.00560
10.560,-0.00747,-0.00548,-0.00665
10.604,0.00105,0.00038,0.00400
10.665,0.00052,0.00144,-0.00718
10.711,-0.00161,0.00624,0.00507
10.759,-0.00054,-0.00282,0.00028
10.804,-0.00693,0.00198,-0.00345
10.858,-0.00161,0.00517,0.00241
10.910,0.00319,-0.00441,0.00028
10.958,-0.00587,0.00144,-0.00239
11.003,0.00372,0.00571,0.00614
11.060,-0.01386,0.00624,0.00241
11.105,0.00585,-0.00388,-0.00878
11.169,0.00105,-0.00122,0.00560
11.204,0.00478,0.00890,-0.00026
11.263,0.00265,-0.00495,-0.00825
11.314,0.00319,0.00890,-0.00452
11.357,-0.00427,-0.00122,-0.00345
11.407,-0.00321,-0.00282,0.00454
11.461,0.00798,-0.01027,-0.00665
11.510,-0.00480,-0.00441,-0.00612
11.562,0.00105,0.00198,-0.00185
11.604,-0.00693,0.00144,0.00028
11.654,-0.00161,0.00677,-0.00026
11.712,-0.00267,-0.00388,-0.00505
11.756,-0.00321,-0.00388,-0.00718
11.812,-0.00640,-0.00814,0.00081
11.855,-0.00480,0.00304,0.00187
11.909,-0.00161,0.01156,0.00400
11.960,0.00372,0.00358,-0.00292
12.011,-0.00960,0.00677,0.00294
12.071,-0.00374,-0.00441,0.00187
12.114,0.01384,0.00091,0.00028
12.159,-0.00853,-0.00282,0.00347
12.214,-0.00161,0.00304,-0.00026
12.261,0.00478,0.00464,-0.00452
12.310,-0.00693,0.00304,-0.00558
12.353,0.00052,-0.00388,0.00187
12.416,-0.00054,-0.00495,-0.01038
12.455,-0.00001,0.00784,-0.00665
12.511,-0.00321,-0.00335,0.00028
12.557,-0.00054,0.00304,-0.00558
12.606,-0.00747,-0.00122,0.00880
12.653,-0.00374,-0.00122,-0.00079
12.717,-0.00693,-0.00708,-0.00185
12.758,-0.00480,0.00304,0.00081
12.808,-0.00640,0.00304,-0.00026
12.855,-0.00321,-0.00069,0.00347
12.905,0.00904,0.00198,-0.00292
12.960,-0.00108,0.00038,0.00081
13.014,-0.00480,0.00198,0.00560
13.057,-0.00587,-0.01240,-0.00185
13.114,-0.00534,-0.00814,-0.00026
13.161,-0.00427,-0.00069,0.00241
13.204,0.00212,-0.00495,-0.00398
13.260,0.00105,0.01103,0.01040
13.303,-0.00640,-0.00069,0.00187
13.382,0.00532,0.00304,-0.00185
13.404,0.00585,-0.00921,-0.00398
13.462,0.05379,-0.00388,-0.00398
13.504,-0.01865,-0.00388,-0.00079
13.559,0.02396,0.00571,-0.00398
13.604,-0.00480,-0.00015,0.00134
13.659,0.01544,0.00464,-0.00292
13.704,-0.00480,-0.00069,-0.00185
13.763,-0.00587,0.00624,0.00294
13.808,0.00478,0.00198,0.00028
13.870,-0.00054,-0.00761,-0.00026
13.905,-0.00001,-0.00441,0.00187
13.967,-0.01439,-0.00814,0.00028
14.016,0.01224,-0.00175,-0.00665
14.055,0.00904,-0.00495,0.01519
14.112,0.00105,0.00464,-0.00026
14.157,-0.00800,-0.01347,-0.00612
14.204,-0.00374,-0.00122,0.00294
14.255,-0.01333,-0.00548,-0.00026
14.304,-0.00853,-0.04969,-0.00398
14.355,0.00958,-0.00814,0.00081
14.408,-0.01492,0.13727,-0.00398
14.456,0.00691,0.01263,-0.00558
14.517,-0.00321,-0.00122,0.00400
14.556,-0.00001,-0.00601,-0.00345
14.610,-0.01546,0.00464,0.00400
14.658,-0.00161,-0.00282,0.00507
14.708,0.00105,-0.00814,0.00028
14.754,-0.00214,0.00358,-0.00026
14.809,-0.00001,-0.00708,0.00400
14.855,0.01064,-0.00335,0.00880
14.911,0.00212,0.00677,-0.00132
14.953,-0.00267,0.00464,-0.00239
15.009,-0.00214,0.01103,0.00081
15.056,-0.00108,-0.02093,-0.00079
15.108,0.00212,-0.00015,0.00134
22.510,-0.00587,0.01902,-0.00771
22.537,-0.00693,0.00251,0.00773
22.572,-0.00960,-0.01134,-0.00026
22.620,-0.00214,0.00464,0.00028
22.670,0.00745,-0.00069,-0.00718
22.717,0.00478,-0.00015,-0.00345
22.770,-0.00161,-0.00761,-0.00185
22.817,-0.00161,0.00198,-0.00026
22.869,0.01437,0.10051,0.00028
22.917,0.00904,-0.02412,-0.00239
22.969,0.02556,0.12342,0.00134
23.027,-0.00321,-0.02359,-0.00452
23.067,0.00319,0.01210,-0.00132
23.114,0.00585,-0.00015,0.00880
23.169,0.00265,0.00038,0.00347
23.216,-0.00108,0.00091,0.00560
23.273,-0.00214,0.00464,0.00241
23.315,0.00105,0.04459,-0.00984
23.367,0.00425,-0.01027,0.00347
23.415,0.00691,0.11649,0.00614
23.464,0.00478,-0.03264,-0.01251
23.532,0.00851,-0.00282,-0.00398
23.566,-0.00267,0.00251,-0.00452
23.621,0.00105,-0.00761,-0.00292
23.666,0.00691,-0.00282,-0.00026
23.721,0.00532,-0.00388,0.00028
23.788,-0.00108,0.00198,-0.00292
23.821,-0.00534,-0.00069,-0.00132
23.868,0.00691,-0.00548,0.00081
23.922,-0.00054,-0.00175,-0.00079
23.967,0.00319,-0.00441,-0.00345
24.029,0.00265,-0.00175,-0.00026
24.064,-0.00161,-0.01507,-0.00292
24.119,-0.02185,-0.04170,-0.01251
24.170,-0.04635,-0.17219,-0.00398
24.219,-0.05008,-0.22972,0.00347
24.266,0.14380,0.86964,-0.01197
24.322,-0.02291,-0.15302,0.00294
24.365,0.00638,0.02648,0.00081
24.420,0.00532,0.00677,0.00028
24.470,-0.00640,0.00251,-0.00185
24.517,-0.00693,0.00517,-0.00345
24.567,-0.01013,-0.00015,0.00294
24.618,0.00159,0.00411,-0.00185
24.669,-0.01173,-0.00601,-0.00931
24.717,0.00212,-0.00335,0.00294
24.765,0.00585,0.00144,0.00347
24.820,0.01224,0.00943,0.00454
24.873,0.02609,0.06802,0.42425
24.926,-0.55874,1.17537,3.30952
24.975,-0.42132,-0.28405,1.29297
25.016,-1.82481,-0.74477,0.04875
25.071,-1.07007,4.17302,-2.03065
25.115,-2.54759,6.00368,-0.18615
25.180,-0.11932,3.23559,2.33800
25.217,1.72092,1.11252,3.44587
25.269,-1.51269,0.99534,2.35398
25.316,-3.68316,1.63236,1.05382
25.370,-3.29487,3.68247,-0.52543
25.416,-2.02135,3.75757,-1.70095
25.468,-1.60856,1.33622,-3.02934
25.518,-0.03037,0.02914,-3.09911
25.569,0.66844,-0.94131,-2.40456
25.616,-0.40960,0.50425,-1.42079
25.669,-0.90336,0.11809,-1.26952
25.717,-0.78511,2.25608,-0.52863
25.768,1.43916,4.90219,-1.54755
25.817,0.84261,2.67632,0.36513
25.869,-0.88525,-0.41348,1.59391
25.919,-2.20671,-1.15543,1.71535
25.969,-1.93027,-2.22443,0.40135
26.018,-2.40165,-2.62763,0.61919
26.070,-2.13320,-1.84253,0.05887
26.118,-1.66023,-1.18100,0.37845
26.170,-1.72414,-2.30539,0.83118
26.223,-2.50232,-2.83376,-0.18401
26.267,-2.47835,-2.27716,-0.18561
26.328,-2.60671,-0.95516,0.60641
26.367,-2.34413,-1.84519,1.22693
26.423,-1.92175,-2.24413,0.58830
26.464,-1.48872,-1.62468,0.71347
26.520,-1.51855,-1.98740,0.55634
26.576,-1.33692,-2.07635,0.88498
26.620,-1.62347,-1.44785,0.96221
26.666,-1.67833,-0.70802,0.96434
26.719,-1.95158,-0.12745,0.80029
26.764,-1.78007,-0.40123,0.29376
26.837,-2.23973,-0.81242,-0.63782
26.867,-3.96865,-2.83216,-2.08072
26.919,-5.33379,-2.32829,-2.78006
26.966,-2.37342,-1.85744,-2.88233
27.019,0.37283,-0.79910,-2.08391
27.065,0.23328,-1.64705,-2.24583
27.117,1.11905,-0.10668,0.07644
27.164,1.76939,0.87443,1.34038
27.219,1.39176,0.73808,2.40138
27.267,0.61624,0.26936,2.49086
27.318,0.37230,0.05524,2.58834
27.366,0.60453,-0.50935,2.69806
27.420,0.78828,-0.14130,1.33186
27.464,0.67963,-0.07046,2.25171
27.518,1.42798,0.41423,1.69032
27.571,1.29002,1.61798,0.75928
27.616,1.38856,0.39133,0.47485
27.671,1.05673,-0.16687,1.14224
27.721,0.85433,-0.79378,-0.05885
27.770,0.83835,-0.27180,0.11905
27.816,1.64369,-1.11016,-0.43062
27.871,0.31904,0.69120,-0.50839
27.918,-0.03676,-0.55729,0.08763
27.970,-1.34704,0.08986,0.54303
28.017,-2.74147,-1.66197,1.07619
28.073,-0.87140,-4.68092,0.96061
28.115,-2.43041,-3.81327,-0.31078
28.173,-3.19421,-0.88432,-4.01204
28.219,-2.49646,0.79666,-4.10099
28.273,-2.39206,2.04729,-3.29033
28.315,-1.43119,-1.27048,1.13105
28.372,0.95766,1.83956,0.65382
28.415,3.31296,3.58073,0.11479
28.475,3.22028,1.88856,1.95450
28.515,2.11401,2.14902,3.04001
28.567,1.76513,1.76712,2.96331
28.617,2.23811,2.99431,1.18219
28.666,-0.02345,3.27287,0.97233
28.716,-0.94277,0.96977,2.41470
28.767,0.39360,0.67043,4.71780
28.814,-1.93080,0.50052,1.09164
28.872,-0.41493,0.64327,0.10201
28.923,0.65832,-1.00896,0.21759
28.966,0.41225,-0.77567,0.49243
29.022,-0.02504,-0.42573,0.50787
29.066,-0.05807,0.06270,0.46686
29.120,0.01011,0.45578,0.20587
29.164,0.11664,0.50159,-0.19254
29.222,-0.22958,1.30693,-0.63569
29.266,0.20665,1.85234,-0.67350
29.321,1.01465,1.59987,-0.55632
29.370,0.76645,2.24436,-0.86525
29.420,1.16219,1.32237,-1.50814
29.465,0.38029,0.74606,-1.84636
29.519,-0.20454,0.43820,-1.96567
29.567,0.71531,-0.04916,-1.45115
29.629,0.37177,0.00784,-0.87484
29.667,0.26417,-0.21960,-0.44287
29.718,0.15072,-0.02199,-0.18348
29.769,0.60133,-0.31174,-0.24846
29.818,0.14167,0.10691,-0.16058
29.879,0.41811,-0.23824,-0.25432
29.919,-0.50921,0.37375,-0.31877
29.967,0.07509,-0.90669,0.56859
30.023,0.64075,0.36257,1.37607
30.066,0.87670,0.45525,0.42478
30.124,0.18268,0.41903,-0.60266
30.165,-0.41014,-0.32506,-0.03168
30.219,-0.08630,0.05098,0.31187
30.273,1.05726,-0.32985,-0.15099
30.317,0.60027,-0.46088,-0.18188
30.380,0.91026,-0.10295,0.14302
30.416,1.05780,-0.05608,-0.25113
30.470,0.91186,-0.11201,0.10148
30.515,0.17842,-0.34690,0.39336
30.571,0.11877,-0.34157,-0.02050
30.637,0.12516,-0.32240,-0.08015
30.670,-0.49110,-0.67766,0.80402
30.717,-0.50069,-0.25795,0.49882
30.770,0.81705,0.29812,0.37152
30.817,0.27057,0.18094,0.45994
30.887,-1.11641,0.07708,0.46899
30.917,-1.11161,-0.52373,0.15900
30.970,-0.75262,-0.55089,0.32465
31.026,0.32862,-0.06194,1.21841
31.068,0.96831,-0.04756,0.87326
31.131,0.96938,-0.01400,1.24877
31.168,0.12995,0.41477,0.95475
31.215,-0.14489,0.08720,-0.74754
31.267,-3.50207,1.76978,0.50841
31.318,-1.77048,-0.16740,0.24209
31.379,1.21972,0.24273,-0.83542
31.416,-0.27485,1.12104,-2.57340
31.467,-1.71189,-0.55196,-1.56726
31.515,-3.17290,-4.27932,-1.26473
31.569,-3.13562,-4.07585,-2.97767
31.634,-3.04507,-3.25400,-2.41787
31.667,-1.69112,-0.63984,-4.85360
31.724,-3.38116,-2.61005,-0.54780
31.768,-4.13270,-2.98183,0.65701
31.821,-4.28930,-0.81402,-0.87431
31.871,-2.53108,1.63609,-2.28791
31.923,-0.44529,2.83984,-1.79682
31.969,-1.63892,2.94104,-0.88336
32.022,-2.31749,3.48273,0.94357
32.071,1.84236,5.48969,1.05436
32.120,-0.66687,1.92585,1.27220
32.166,-1.82854,-1.81164,0.76460
32.220,-1.76569,-1.76689,0.40774
32.269,-1.78433,-3.04787,-0.21331
32.320,-1.97714,-3.14801,0.47166
32.366,-1.60164,-3.95868,3.25999
32.420,-1.12759,-1.02760,1.46608
32.465,-0.27538,-0.74371,1.90124
32.525,-0.63970,0.33487,1.42773
32.565,-0.37339,1.28509,0.08550
32.619,-0.02984,-0.26487,-1.02930
32.666,-0.72705,-0.78472,-1.12518
32.717,-1.08179,0.27895,-0.12489
32.776,-0.96088,-0.62440,-1.45274
32.816,-1.85890,-1.76583,-1.06019
32.865,-2.26902,-1.72109,-0.32516
32.919,-1.88233,-1.43613,-0.00398
32.973,-1.76249,-3.33123,0.20055
33.029,-0.83145,-0.26114,-0.05139
33.071,0.18002,0.34925,-0.34966
33.117,0.84368,-0.42360,-0.43808
33.174,0.02715,-0.08644,-2.11907
33.216,-0.82239,-0.09017,-2.45676
33.270,-0.88045,-1.73068,-0.17603
33.316,0.23914,-0.39590,-0.68948
33.370,0.75846,-1.27527,-0.79974
33.426,-0.13051,-2.26597,-0.72783
33.469,-3.42697,-0.44810,-1.23170
33.516,-0.45008,-0.38312,-1.98271
33.568,0.73396,-1.04145,-0.41571
33.619,0.58482,1.21904,0.78325
33.671,0.28228,0.82489,0.34702
33.717,1.12171,0.99747,0.06153
33.767,0.58056,0.71730,-0.14780
33.815,0.54434,0.44033,0.14142
33.867,0.48309,-0.09390,0.40721
33.919,-0.26100,0.17508,0.30494
33.970,-0.51773,0.32688,-0.12756
34.016,-0.56460,0.89520,-0.38535
34.070,-1.76782,-0.47899,-0.85620
34.116,-2.01922,-2.28195,-1.48204
34.168,-0.57525,-0.49017,-1.87139
34.216,-0.93052,0.17029,-0.39227
34.268,-0.41866,-0.14343,-0.41305
34.322,-0.14968,-0.80869,-0.15579
34.369,-0.06552,-0.65423,-0.19680
34.424,-0.04688,-0.79750,-0.05245
34.466,-0.12252,-0.10135,0.15634
34.525,-0.06766,0.16443,0.55208
34.565,-0.15501,-0.08804,0.13610
34.625,-0.12624,-0.00761,0.10094
34.674,-0.09748,0.00624,0.26233
34.723,-0.02025,-0.06460,0.19256
34.766,-0.03889,0.07335,0.14675
34.820,0.00691,-0.06567,-0.03754
34.866,0.02183,0.13514,-0.05725
34.936,0.05645,0.01955,-0.04233
34.967,0.06870,0.00198,-0.04020
35.019,0.00638,0.20438,0.70548
35.067,0.09586,0.15910,-0.06044
35.118,-0.13423,-0.27126,-0.36298
35.165,-0.33557,-1.19378,-0.65007
35.218,-0.13210,-0.51947,-1.13103
35.265,0.07988,-0.62653,-0.82158
35.321,0.02822,-0.50988,-0.55632
35.367,-0.01226,-0.73359,-0.88016
35.420,0.09480,-0.95836,-1.65408
35.466,-0.29988,-2.04280,-1.34302
35.520,-0.35528,-6.83915,0.42691
35.571,0.43142,-0.15941,-0.27723
35.617,1.20747,-0.45822,-0.80826
35.678,1.05939,0.19586,-0.00931
35.717,1.39069,0.04033,-0.25965
35.778,1.47964,0.93834,0.10467
35.822,1.40720,-0.80390,-0.18561
35.871,1.28736,-1.68008,1.37873
35.916,-0.10707,-0.32825,2.26769
35.972,-1.93932,-0.72080,0.35874
36.016,-2.55505,-0.10561,1.12466
36.073,-2.76437,0.59746,0.30121
36.116,-1.07540,-1.63001,0.01253
36.170,-0.42452,0.30877,-0.18082
36.215,1.30760,-1.33386,-0.45725
36.270,-0.42718,-1.39725,-0.12010
36.324,-0.82133,-2.13441,-0.19573
36.369,-0.86234,-1.69179,-0.20159
36.416,0.01117,-2.57650,-0.46311
36.469,0.68655,-1.18473,-0.54407
36.517,-0.00907,-1.62095,-0.36191
36.583,-0.39363,-2.90619,-0.36884
36.615,-0.55981,-2.30592,-0.40293
36.669,-0.74729,-2.26437,-0.50253
36.720,-0.49802,-2.09340,-0.78855
36.768,0.68868,-2.38368,-0.77098
36.836,2.05701,-0.65689,-0.66978
36.867,2.10761,-2.74108,0.46100
36.915,2.51987,-2.72989,1.06554
36.974,1.85675,-0.09762,0.85302
37.023,1.26712,-2.14613,0.94730
37.067,1.13876,-0.67393,0.93132
37.121,0.35792,-0.42360,1.03092
37.166,-0.52412,-0.25315,0.66181
37.222,-0.96834,0.26137,0.19522
37.265,-0.49589,0.14206,0.11373
37.322,0.67643,0.79933,-0.38269
37.366,-0.22372,-1.31096,-0.24527
37.422,-1.08125,2.47605,0.52705
37.467,0.59015,1.33249,0.76940
37.520,-0.88791,0.01636,-1.14115
37.565,-1.19790,3.01028,0.21652
37.618,-1.36781,1.36765,0.13130
37.666,-1.13665,1.31705,-0.09933
37.720,-0.51773,0.94846,0.20640
37.766,-0.32598,1.50666,0.09349
37.820,-0.56460,0.96338,-0.11531
37.866,-0.91880,0.81744,-0.03648
37.917,-0.20348,1.45500,-0.15312
37.980,0.49853,1.30213,-0.15525
38.018,0.88043,1.40546,-0.13768
38.065,2.25409,0.85259,-0.11211
38.119,3.40085,0.48614,-0.68842
38.167,3.18726,-0.02519,-1.64609
38.227,1.81254,0.40145,-0.77683
38.265,1.38110,-0.50509,-0.21970
38.319,0.47243,0.00943,-0.03861
38.373,-0.31639,0.11543,0.19735
38.416,-1.30123,0.53567,0.32199
38.480,-2.34359,1.06671,0.12491
38.515,-1.22773,0.61078,-0.29374
38.570,1.02051,0.31410,-0.36831
38.616,-0.12411,-0.62227,-0.14140
38.671,-0.34888,1.18176,0.30175
38.716,-0.89483,0.08826,-0.04766
38.770,-2.08633,0.97616,-0.26870
38.816,-1.71881,0.49519,0.61547
38.871,-1.30496,0.28267,0.31346
38.915,0.02449,0.69866,-0.01783
38.969,-0.05913,0.67682,-0.02316
39.020,-0.61946,0.55591,0.00720
39.069,-1.00136,0.23101,-0.03488
39.120,-0.75582,0.23793,-0.17017
39.175,0.12995,0.79613,-0.16537
39.217,0.47829,0.36204,-0.05618
39.274,2.03358,0.12715,-0.07855
39.317,3.16542,-0.23025,-0.46844
39.376,3.19152,-0.58924,-1.41386
39.416,2.04210,0.36097,-0.67137
39.467,1.38270,-0.17379,-0.25006
39.516,0.65193,0.04778,0.21599
39.571,-0.12891,0.07388,0.40295
39.619,-1.21122,0.19106,0.35714
39.667,-2.70099,0.24592,0.30281
39.723,1.08549,-1.07128,-0.16750
39.766,0.72916,0.13034,-0.14460
39.821,-0.55874,-1.47608,-0.41624
39.870,0.00851,0.99906,0.35235
39.921,-1.50416,0.19958,0.18563
39.965,-1.51641,0.50478,-0.26657
40.023,-1.32094,0.45685,0.94783
40.067,-1.22720,0.51330,0.54090
40.121,-0.86660,0.68854,0.23890
40.166,-0.68285,-0.06673,0.03809
40.221,-0.33663,0.16070,0.00986
40.265,-0.74463,0.28640,-0.02369
40.320,-0.89963,0.05098,-0.13022
40.375,-0.08310,0.35831,-0.06311
40.420,0.01597,0.28694,-0.21491
40.466,0.40639,0.71251,-0.35286
40.518,1.47804,-0.51468,-0.40612
40.566,2.48046,-0.86248,-0.30599
40.623,2.95770,-0.89870,-0.31557
40.665,1.84290,0.17934,0.08869
40.718,1.74276,-0.90723,0.10893
40.769,1.26286,-0.56474,0.33530
40.818,0.35898,-0.41827,0.50734
40.882,-0.83358,-0.01560,0.46580
40.917,-2.09112,0.00038,0.35554
40.964,-1.49404,-0.72560,-0.01837
41.022,1.68044,0.20811,0.16592
41.072,0.26045,-0.51787,-0.05885
