time,X_value,Y_value,Z_value
8.759,-0.00263,-0.00425,-0.01111
8.811,0.00216,-0.00372,0.00061
8.853,0.00003,-0.00585,-0.00099
8.911,0.01068,0.00853,-0.00365
8.955,-0.00157,-0.00425,-0.00418
9.019,-0.00157,0.00373,-0.00418
9.052,-0.00743,-0.00479,-0.01217
9.107,-0.00104,0.00267,-0.00845
9.159,-0.00104,-0.00798,0.00221
9.206,0.00003,0.00640,-0.00312
9.252,0.00003,0.00214,0.00008
9.315,-0.00530,0.00959,-0.00685
9.360,-0.00050,-0.00585,-0.00312
9.405,0.00003,-0.00745,0.00274
9.453,-0.00530,-0.00212,-0.00472
9.509,0.00322,-0.00319,-0.00205
9.552,0.00003,0.00320,-0.00205
9.627,-0.02128,0.08310,-0.00205
9.654,0.01334,-0.04793,0.00434
9.809,0.00482,0.00587,-0.00205
9.809,-0.00157,-0.00266,0.00434
9.809,-0.00050,-0.00745,-0.00845
9.853,-0.00796,0.00959,-0.00365
9.901,0.00908,0.00373,0.00114
9.950,-0.00370,-0.00745,-0.00365
10.003,-0.00477,-0.01278,-0.00738
10.065,-0.00903,0.00480,0.00380
10.103,-0.00050,0.00480,0.00807
10.161,0.00482,-0.00639,-0.01377
10.205,-0.00690,-0.00692,-0.00898
10.257,0.00056,-0.00585,-0.01004
10.305,-0.00423,-0.00905,0.00008
10.358,-0.00530,0.00693,0.00008
10.404,0.00003,-0.01224,-0.00046
10.460,-0.00157,0.00959,0.00114
10.503,0.00269,0.00320,-0.00365
10.572,-0.00104,-0.00692,0.00434
10.602,-0.00690,0.00480,0.00008
10.655,-0.00157,0.00587,0.00274
10.711,-0.00956,0.00373,0.00221
10.754,0.01015,-0.01065,0.00647
10.808,0.00642,-0.00479,0.00274
10.853,0.00376,0.00320,0.00380
10.910,-0.00370,-0.00798,0.00221
10.959,0.00003,0.00693,-0.00472
11.003,-0.00477,0.00160,-0.01324
11.054,-0.00210,0.00373,0.00380
11.102,0.00589,-0.00745,-0.00418
11.153,-0.00477,-0.00319,0.00966
11.218,-0.00104,-0.00212,-0.00046
11.253,0.00695,-0.01597,-0.00578
11.310,0.00749,-0.00745,0.00061
11.355,-0.00263,0.00054,-0.00472
11.407,0.00163,0.00427,0.00380
11.452,0.00216,-0.00159,-0.00152
11.507,0.00322,0.00746,0.00380
11.550,0.00056,0.00054,0.00061
11.608,0.00429,-0.00372,-0.00312
11.653,0.00269,0.01332,-0.00312
11.707,-0.00157,0.00693,-0.00152
11.753,-0.01116,-0.00212,0.00807
11.805,-0.00157,0.00214,0.00114
11.870,0.00642,-0.00106,0.00540
11.907,-0.00104,-0.00266,0.00540
11.954,-0.00370,0.00320,-0.00845
12.008,-0.01489,-0.00159,-0.00099
12.053,0.00322,-0.00532,0.00487
12.119,0.00482,0.00533,-0.00845
12.152,-0.00050,-0.00798,-0.00259
12.202,0.00642,-0.02929,-0.00152
12.250,0.00056,0.00746,-0.00472
12.304,-0.01169,0.00214,0.00167
12.353,0.00109,0.00001,-0.00152
12.404,-0.00903,0.00693,0.00167
12.451,-0.00477,-0.00212,0.00380
12.503,0.00429,-0.00745,-0.00898
12.551,0.00802,-0.00319,0.00061
12.602,0.00109,0.00587,-0.00046
12.657,0.00482,-0.00852,-0.00205
12.702,0.00056,0.00054,-0.00099
12.758,-0.00583,-0.00212,0.00594
12.805,-0.00104,-0.00639,0.00008
12.862,0.00589,0.00959,0.00114
12.905,0.00376,-0.00852,0.00753
12.959,0.00322,-0.02023,-0.00365
13.006,-0.00636,-0.00212,-0.00205
13.056,0.00642,0.00160,0.00647
13.104,0.00109,0.00800,0.00008
13.155,0.00642,-0.00852,-0.00312
13.202,0.00163,0.00427,0.00327
13.259,0.00642,0.00640,-0.00525
13.303,0.00269,0.00267,0.00061
13.356,0.00163,0.00001,0.00487
13.404,-0.00157,-0.00106,-0.00046
13.456,0.00802,0.00693,0.00913
13.510,-0.00210,0.00746,0.00327
13.554,0.00642,-0.00958,0.00061
13.600,0.00163,-0.00319,-0.00046
13.654,-0.00317,0.00373,-0.00259
13.703,-0.00583,0.00160,0.00540
13.752,-0.00530,0.00587,-0.00312
13.802,0.00003,-0.00053,-0.00578
13.853,0.00056,-0.00266,0.00008
13.901,0.00322,0.00480,-0.00525
13.953,-0.00423,0.00320,-0.00685
14.021,-0.00370,0.00373,-0.00791
14.051,0.00482,-0.00532,0.00008
14.102,-0.00743,0.00853,-0.00525
14.156,-0.00956,0.00160,-0.00951
14.206,0.00003,0.00427,-0.00259
14.250,-0.00050,0.00107,-0.00205
14.308,0.00269,0.00427,-0.00525
14.352,0.00109,0.00267,-0.00791
14.406,0.00216,-0.00212,0.00061
14.452,-0.00157,-0.00639,-0.00845
14.506,-0.00050,-0.00479,-0.00152
14.554,-0.00583,0.00001,0.00274
14.604,-0.01755,-0.06711,0.00487
14.668,-0.00849,-0.01384,0.00061
14.707,0.04903,0.24981,0.00327
14.751,0.00056,-0.06551,-0.00099
14.804,-0.00317,0.00373,0.00647
14.853,0.00429,0.00959,0.00380
14.916,0.00322,0.00267,-0.00152
14.953,0.00163,-0.00053,-0.00099
15.007,0.00216,0.00160,-0.00312
15.053,0.00163,-0.00479,-0.00152
15.104,-0.00104,-0.00319,-0.00365
15.152,0.00163,0.00373,-0.00259
15.206,-0.00477,-0.00425,-0.00578
15.251,-0.00423,0.00267,-0.00152
15.304,0.00003,-0.00798,-0.00791
15.357,-0.00903,0.00054,-0.00738
15.406,-0.00583,0.00107,0.00008
15.464,0.08046,0.45541,-0.00738
15.504,0.00749,-0.01278,0.01819
15.563,-0.03246,-0.08628,0.03470
15.604,-0.54485,0.15021,0.14655
15.661,0.09004,0.11292,-0.02549
15.702,-1.49720,-1.75182,0.10500
15.761,0.05169,0.14062,0.01392
15.806,0.00376,-0.01171,0.00221
15.854,-0.00317,-0.00532,0.00061
15.902,0.00802,0.00587,-0.00205
15.956,-0.00423,-0.00212,-0.00205
16.003,-0.00530,0.00373,-0.00472
16.061,-0.00743,-0.01491,0.00487
16.101,-0.00104,0.01439,0.00221
16.156,-0.00050,0.00587,-0.00205
16.201,-0.00210,0.00480,0.00008
16.255,-0.00157,-0.00905,-0.00791
16.313,0.00216,0.00267,-0.00046
16.356,-0.00370,-0.01810,0.00008
16.403,0.00376,0.00267,0.00114
16.455,0.01494,-0.00479,-0.00046
16.502,-0.00317,0.00267,0.00594
16.560,-0.01595,-0.03408,-0.01004
16.608,0.00269,0.00160,0.00114
16.653,-0.00636,-0.02769,0.01073
16.707,0.00908,-0.00159,0.00274
16.751,0.00376,-0.00159,0.00807
16.808,0.00056,-0.00479,0.00114
16.851,0.00003,-0.00212,0.00434
16.907,0.01121,0.00427,-0.00152
16.952,0.00322,-0.00266,-0.00312
17.007,0.01175,-0.01864,-0.00046
17.051,-0.02873,-0.15179,0.76494
17.106,0.01867,0.03196,1.24963
17.153,-0.05803,-0.22370,0.00540
17.208,-0.03459,-0.18215,0.00167
17.251,-0.37708,-1.45674,-1.37198
17.308,-0.61729,-1.72199,-0.57463
17.353,-0.29026,-3.49033,1.60703
17.406,-1.80613,3.99688,-1.79223
17.452,-0.45431,-0.61518,1.03019
17.506,2.45813,0.91773,-0.37010
17.553,3.62406,-0.16511,0.68451
17.604,2.57957,0.37391,0.52898
17.653,1.47063,1.02373,0.72552
17.719,0.63599,1.70177,0.89490
17.753,-1.91425,3.01843,0.95509
17.804,-1.77417,4.64562,0.62965
17.856,-2.33929,2.85651,-0.96079
17.903,-1.82424,4.75748,-3.60691
17.967,0.08845,-1.07964,-1.46892
18.003,0.38246,1.73905,-2.53472
18.058,0.65730,1.90470,-2.87347
18.107,1.73854,1.59151,-2.22420
18.157,1.04026,0.85595,-2.22420
18.203,0.66422,1.55210,-1.48970
18.256,0.58805,0.83411,-1.54030
18.304,0.54225,1.41628,-1.77412
18.357,0.38406,0.87778,-1.73950
18.403,0.03518,0.96993,-1.49502
18.456,0.16408,1.13931,-1.57492
18.501,-0.42608,1.37473,-1.35547
18.554,-0.66842,1.70549,-0.87770
18.605,-1.22183,1.06847,0.51194
18.655,-1.60000,0.32065,1.61235
18.702,-1.54088,0.01439,2.43793
18.754,-0.59972,0.94436,2.07415
18.802,-1.40932,-0.09640,1.61076
18.864,-0.87083,0.18696,1.22886
18.901,0.25942,-0.87830,0.29782
18.955,1.46264,-0.11664,-0.17143
19.005,1.85359,-1.38857,0.09808
19.054,1.85039,0.99976,-1.51473
19.111,0.43998,-5.55961,-0.69554
19.158,-0.36376,0.31000,-2.27959
19.201,1.18620,-3.87862,-2.35682
19.258,-1.14566,0.55448,-1.78158
19.308,-0.50011,-3.67675,-0.10059
19.364,-1.53289,-0.91985,-0.97997
19.402,-1.31078,-0.86126,-0.24067
19.456,-1.48388,-0.85434,-0.20392
19.509,-1.74860,0.50388,-0.32696
19.551,-2.58963,-0.18748,-0.37649
19.607,-2.25088,1.20429,0.97799
19.652,-0.52142,2.23972,1.03498
19.707,-0.22208,0.91933,2.43900
19.786,-1.32516,0.21839,2.15617
19.806,-0.78401,0.66100,2.22754
19.852,-0.92356,0.14009,2.04538
19.907,-0.06442,-0.29774,1.76469
19.954,0.04424,-0.50386,1.58466
20.028,0.05809,-0.62797,0.85229
20.053,-0.40424,-0.72331,0.75641
20.105,-0.76323,-0.02769,-0.03135
20.155,-0.93208,-0.36698,-1.02844
20.205,-0.88574,-1.80881,-2.25615
20.273,-0.35098,0.01172,-1.14988
20.304,-0.76696,-0.73503,-0.57676
20.353,-0.06921,0.20187,-0.54960
20.412,-0.15071,-0.46551,-0.25452
20.454,-0.98481,0.19921,0.32019
20.518,-0.40957,0.11505,-0.98423
20.552,-0.01169,-0.18482,-0.23109
20.604,-0.11023,-1.17445,-0.45586
20.659,-0.12780,-0.11344,-1.22764
20.703,-0.18320,0.18909,-1.19302
20.792,-0.47401,1.01147,-1.43697
20.805,-0.71743,-0.21092,-2.25243
20.863,-0.76590,1.14783,-4.17310
20.905,0.11508,-1.70655,-4.84901
20.957,-0.04098,-0.31052,0.34043
21.004,-0.36855,-1.36726,-0.50592
21.057,0.05809,-0.02929,-0.08461
21.103,0.02453,0.02131,0.13963
21.160,0.00962,0.04049,0.01765
21.202,0.11614,0.32811,-0.00578
21.255,0.10602,0.49216,-0.01644
21.304,0.13106,0.58111,-0.06171
21.355,0.10602,0.52731,-0.03881
21.410,0.08738,0.40427,-0.01857
21.454,0.06181,0.26259,-0.00205
21.502,0.07034,0.12464,0.02564
21.555,0.07939,0.16725,0.03150
21.603,0.05436,-0.02876,0.02138
21.661,0.02400,-0.14434,0.01073
21.703,0.04850,-0.09533,0.01765
21.753,0.05862,-0.06071,0.00647
21.805,0.11135,-0.08202,0.00008
21.853,0.13532,-0.00958,-0.03774
21.922,0.12733,0.00320,-0.03082
21.954,0.17313,0.42558,-0.04147
22.008,0.16994,0.53637,-0.09313
22.064,0.24824,0.60028,-0.11550
22.110,0.21095,0.55075,-0.09686
22.172,0.28818,0.54649,-0.14320
22.210,0.39684,0.12890,-0.03401
22.254,0.41122,0.09481,-0.00738
22.314,0.47833,0.39469,-0.01644
22.353,0.34997,0.75421,-0.04466
22.427,0.36861,0.74676,-0.14693
22.451,0.30256,0.65621,-0.25559
22.506,0.25676,0.74995,-0.23588
22.564,0.12999,1.02319,-0.28488
22.608,0.06181,1.15262,-0.30193
22.654,0.07833,1.11054,-0.35306
22.715,0.11295,1.30868,-0.59913
22.753,0.20722,1.10522,-1.03163
22.818,-0.18320,1.76888,-0.65080
22.851,-0.51822,2.07088,-0.46598
22.904,-0.70624,1.62400,-0.28222
22.959,-0.76430,1.20322,-0.02016
23.004,-0.48573,1.37739,0.27385
23.070,-0.69879,1.32200,0.42991
23.106,-0.61729,0.83464,0.17798
23.153,-0.40584,1.17979,-0.12456
23.204,-0.61516,0.37658,-0.11497
23.261,-0.65564,0.86500,0.18170
23.316,-0.19332,1.64957,-0.06277
23.359,-0.16083,1.50416,0.02191
23.404,-0.21089,0.72545,-0.04147
23.459,-0.24658,0.36007,-0.09154
23.501,-0.20770,0.48151,-0.11337
23.574,-0.13739,0.34462,-0.13841
23.605,-0.20397,0.26526,-0.20712
23.657,-0.26735,0.23756,-0.29021
23.703,-0.21356,0.44688,-0.41804
23.756,-0.19918,0.60241,-0.47716
23.835,-0.12248,0.64929,-0.55120
23.855,-0.13899,0.63171,-0.44627
23.902,0.08898,0.18643,-0.49580
23.959,0.19391,0.69243,-0.60180
24.004,0.22320,1.08018,-0.79568
24.081,0.25729,0.55394,-0.85640
24.104,-0.12780,0.02291,-0.43615
24.154,-0.11502,0.00214,-0.25559
24.202,0.08578,-0.12463,-0.42124
24.255,0.12573,0.04954,-0.47237
24.334,0.12626,0.06073,-0.50805
24.354,0.20243,0.30201,-0.51285
24.403,0.21361,0.38723,-0.45000
24.458,0.22320,0.20400,-0.37170
24.502,0.14011,0.08842,-0.32856
24.552,0.12946,0.05700,-0.25133
24.610,0.09111,-0.14753,-0.16930
24.653,0.02773,-0.15446,-0.13947
24.717,0.03785,0.11292,-0.13574
24.754,0.00429,0.20773,-0.14533
24.808,0.02293,0.20454,-0.21404
24.860,0.03412,0.29881,-0.17782
24.907,0.03838,0.08842,-0.11231
24.955,0.04530,0.11665,-0.06437
25.008,0.02400,0.13316,-0.00046
25.052,-0.06495,-0.01384,0.06452
25.105,-0.08999,-0.06551,0.15880
25.152,-0.06442,-0.02982,0.25414
25.207,-0.04152,-0.25353,0.33723
25.255,-0.03619,-0.22689,0.43257
25.305,-0.05750,-0.30040,0.52472
25.357,0.04477,-0.41332,0.60089
25.405,0.16887,-0.41278,0.63497
25.461,0.34358,-0.33928,0.68770
25.505,0.44052,0.05806,0.70368
25.552,0.51242,0.43836,0.68451
25.605,0.47247,0.83784,0.63497
25.653,0.54225,1.05835,0.64243
25.721,0.84532,1.06261,0.49809
25.752,1.00511,0.38084,-0.04893
25.804,0.17313,2.26103,0.31380
25.869,-0.79785,2.58807,0.16892
25.906,-1.33475,2.31962,0.23870
25.971,-1.22875,2.95185,0.20088
26.004,-1.19573,2.51669,-0.32696
26.059,-0.73820,2.58540,-0.42550
26.112,-0.55284,1.97820,-0.38661
26.158,-0.57788,1.98726,-0.21351
26.223,-0.75791,2.13906,-0.11923
26.256,-0.65671,1.72893,-0.12296
26.304,-1.22716,1.39817,-0.28595
26.363,-0.90971,1.39763,-0.32163
26.401,-0.06069,1.28791,-0.11764
26.463,0.73879,1.72680,-0.21511
26.504,2.76066,0.43463,-0.41591
26.555,3.02218,1.39071,0.37825
26.616,1.95159,0.04368,1.63845
26.662,1.62136,-0.70626,0.77665
26.702,0.52574,-1.02531,1.02539
26.763,-0.40158,-0.84422,1.17826
26.803,-1.07323,-0.73662,0.24722
26.873,-1.65752,-0.48256,-0.76958
26.904,-1.75766,-1.49616,-1.82632
26.955,1.17981,0.73717,0.64456
27.003,0.61256,-1.05461,0.76813
27.053,-0.94060,-1.49669,-0.58262
27.106,-0.71530,-1.76780,-0.65187
27.153,-1.89082,-0.67644,-0.40313
27.203,-0.28706,-0.29827,-0.20339
27.254,-0.22634,-0.39787,-0.22043
27.309,-0.38027,-0.35100,-0.36211
27.361,-0.67375,-0.32011,-0.57570
27.409,-0.72009,-0.50653,-0.84415
27.453,0.24504,-0.80054,-0.64015
27.508,1.02055,-1.16220,-0.08195
27.552,2.81872,-0.23595,0.78571
27.618,2.48050,0.64130,1.20862
27.653,1.68048,0.61893,1.35722
27.707,1.17235,-0.57950,1.65763
27.753,0.96729,-1.68577,1.47387
27.806,0.53479,-1.74916,1.18518
27.880,-0.79999,-1.02744,0.53697
27.909,-1.66445,-1.16539,-0.20179
27.953,-0.31422,-1.62665,-0.14853
28.006,2.02403,-0.03248,1.17240
28.053,-0.71157,-1.20587,-0.01857
28.122,-0.36110,0.39735,0.91780
28.151,0.68659,-1.25647,-0.32110
28.205,-1.13075,0.26899,-1.41033
28.260,-1.61545,0.02238,0.29622
28.304,-1.20212,-0.48309,-0.36318
28.372,-1.14300,0.11719,-0.58688
28.405,-0.99280,0.24662,-0.45959
28.452,-1.04020,0.13210,-0.61032
28.503,-0.47561,-0.18535,-0.29234
28.552,0.71322,-0.59548,-0.13415
28.623,1.10897,-0.58749,-0.00791
28.658,2.26052,-0.32437,0.30474
28.703,2.40273,0.16406,-0.38235
28.771,1.08394,0.41386,-0.02975
28.803,0.11667,0.30467,0.49596
28.856,-0.37761,-0.00745,0.49383
28.903,-0.78987,-0.66791,0.46826
28.956,-0.77122,-0.41065,0.22858
29.007,-0.59865,-0.78190,0.21047
29.056,-0.35257,-0.11824,-0.07929
29.102,-0.34299,-0.63809,0.09542
29.156,-0.38560,-0.01171,0.05334
29.202,-0.64392,-0.90281,-0.13255
29.261,-0.19172,0.05114,-0.06331
29.303,-0.09851,-0.47297,-0.05638
29.353,-0.06708,-0.43888,-0.00845
29.402,-0.35843,-0.00266,0.07358
29.455,-0.26735,-0.36005,-0.01164
29.511,-0.17467,-0.00159,-0.04200
29.553,-0.00743,-0.46392,0.00966
29.604,-0.18533,0.00054,0.04748
29.656,-0.07561,-0.04473,0.02458
29.703,-0.04578,-0.09427,-0.08195
29.781,0.05489,-0.48256,0.01339
29.801,0.02027,-0.32756,0.10394
29.852,0.12893,-0.47404,0.02138
29.912,0.05010,-0.12516,-0.01537
29.955,-0.01648,-0.15446,0.01020
30.018,0.03998,-0.11451,0.01978
30.054,0.01015,0.02611,0.00061
30.113,-0.01648,-0.01491,0.05281
30.162,-0.27534,0.72332,-0.03827
30.212,0.04530,-0.08735,0.02777
30.278,0.01228,-0.04633,0.00594
30.310,-0.00104,-0.00905,0.03470
30.353,0.01920,-0.03089,0.02458
30.415,0.01334,-0.14700,-0.00259
30.453,-0.06655,-0.04740,0.00008
30.505,-0.02021,0.08576,-0.02229
30.551,-0.02074,0.12145,-0.06171
30.607,-0.10650,0.20827,-0.01111
30.677,-0.10916,0.36433,-0.04360
30.705,-0.06868,0.35953,-0.01217
30.753,-0.00157,0.32065,0.06399
30.805,0.06554,0.31426,0.07784
30.852,0.10655,0.19548,0.00487
30.924,0.16621,0.05753,-0.09260
30.954,0.17047,-0.11557,-0.08994
31.005,0.18858,-0.52410,-0.14533
31.054,0.07460,-0.61252,-0.21457
31.105,-0.06122,-0.36218,-0.28488
31.167,-0.18639,-0.41225,-0.42390
31.202,-0.20770,-0.40746,-0.45692
31.260,0.12253,-0.86659,-0.37170
31.304,0.21308,-0.83356,-0.31737
31.359,0.31854,-0.25406,-0.36052
31.429,0.33079,-0.01651,-0.33761
31.457,0.36488,-0.11877,-0.46331
31.502,0.22427,0.14648,-0.43828
31.558,0.16035,0.15127,-0.31844
31.604,-0.02394,0.14009,-0.18262
31.659,-0.15443,0.03196,-0.09100
31.701,-0.26203,0.21306,-0.07076
31.758,-0.07933,0.60827,-0.04040
31.803,0.05809,0.70574,-0.01590
31.856,0.17526,1.00934,-0.04147
31.937,-0.08892,0.89962,0.02671
31.955,-0.51290,0.90921,0.07198
32.003,-0.87722,0.71054,0.02990
32.054,-0.97096,0.74835,-0.00046
32.101,-0.89320,0.83145,0.16146
32.182,-0.63061,0.92892,0.11513
32.200,-0.41063,1.38911,0.06666
32.254,-0.42554,1.71402,0.07305
32.304,-0.37654,1.72573,0.24189
32.355,-0.31742,1.77953,0.33510
32.431,-0.43140,1.81841,0.39103
32.454,-0.36642,1.34597,0.31646
32.501,-0.43460,1.41628,0.19129
32.560,-0.63114,1.36994,0.17425
32.608,-0.51343,1.32360,0.27918
32.653,-0.50011,0.91454,0.27811
32.703,-0.14165,1.40189,0.18170
32.753,0.01494,0.97898,-0.00472
32.811,-0.36056,1.13984,-0.03721
32.853,-0.57308,1.41628,-0.16770
32.907,-0.60131,2.15078,0.00966
32.956,-0.57681,1.79551,0.08157
33.007,-0.31636,1.00349,0.13377
33.065,-0.30624,0.78191,-0.04520
33.105,-0.35098,0.50654,-0.02602
33.152,-0.36269,0.32598,0.01606
33.207,-0.30410,0.01013,0.02085
33.254,-0.25244,-0.38242,0.01606
33.317,-0.05057,-0.49268,0.05281
33.354,0.16514,-0.50546,-0.04253
33.405,0.29191,-0.31425,0.06559
33.454,0.32227,-0.07829,-0.04360
33.504,0.25836,0.05487,-0.16131
33.567,0.26634,-0.01171,-0.22203
33.606,0.09750,0.23916,-0.29873
33.653,0.33133,0.38936,-0.33761
33.702,0.36595,0.69722,-0.14480
33.754,0.55823,0.95928,-0.05905
33.825,0.83253,1.09244,-0.11764
33.853,1.07168,1.03811,-0.18475
33.908,0.71482,0.94490,-0.00738
33.970,0.29085,1.07060,-0.01590
