time,X_value,Y_value,Z_value
4.884,-0.00011,0.00143,0.00010
4.943,-0.00011,-0.00016,-0.00150
4.998,-0.00064,-0.00070,0.00063
5.058,-0.00064,0.00090,0.00010
5.058,-0.00011,-0.00123,-0.00044
5.125,-0.00064,-0.00016,0.00010
5.178,0.00096,-0.00016,0.00063
5.248,0.00043,-0.00070,0.00010
5.296,0.00043,0.00090,0.00063
5.356,-0.00011,-0.00070,0.00063
5.356,0.00043,-0.00070,0.00010
5.439,-0.00170,0.00090,-0.00097
5.474,-0.00117,-0.00070,-0.00044
5.538,-0.00064,0.00090,0.00010
5.605,-0.00011,0.00090,0.00010
5.654,0.00203,-0.00016,0.00010
5.717,-0.00064,-0.00016,-0.00204
5.717,-0.00011,-0.00016,0.00063
5.794,-0.00170,-0.00070,0.00063
5.832,0.00043,0.00037,-0.00044
5.899,-0.00011,-0.00070,0.00063
5.962,0.00043,-0.00070,0.00010
6.016,-0.00224,0.00090,0.00010
6.016,-0.00064,-0.00016,0.00010
6.071,-0.00170,0.00037,0.00063
6.130,0.00149,-0.00070,0.00010
6.191,-0.00170,-0.00070,-0.00044
6.265,-0.00011,0.00090,0.00063
6.308,-0.00224,-0.00016,0.00010
6.308,-0.00011,0.00037,0.00063
6.374,-0.00170,-0.00123,0.00010
6.447,-0.00170,0.00037,0.00116
6.493,-0.00011,0.00143,0.00063
6.550,0.00043,0.00037,0.00063
6.615,-0.00117,0.00197,-0.00044
6.615,0.00043,-0.00016,-0.00044
6.666,-0.00117,0.00197,0.00010
6.725,-0.00117,0.00090,0.00010
6.786,-0.00224,0.00037,0.00010
6.851,-0.00117,0.00037,0.00063
6.916,0.00043,-0.00070,-0.00044
6.964,-0.00064,0.00090,0.00063
6.964,-0.00086,-0.00114,0.00045
7.025,0.00074,-0.00008,0.00045
7.097,0.00181,0.00099,0.00151
7.145,0.00074,-0.00008,-0.00115
7.203,0.00234,0.00045,-0.00008
7.274,-0.00032,-0.00114,0.00098
7.274,-0.00032,0.00045,-0.00062
7.324,0.00128,0.00205,-0.00221
7.381,0.00021,-0.00168,0.00151
7.465,0.00074,0.00099,-0.00062
7.499,-0.00032,0.00045,-0.00008
7.566,0.00181,-0.00114,0.00098
7.566,-0.00086,-0.00008,0.00098
7.626,0.00021,-0.00008,0.00045
7.686,0.00181,-0.00061,-0.00062
7.761,-0.00192,0.00099,0.00098
7.798,0.00021,-0.00008,-0.00008
7.867,0.00074,-0.00114,-0.00062
7.867,-0.00192,0.00045,0.00045
7.936,0.00287,-0.00221,0.00098
7.977,0.00074,-0.00008,0.00045
8.038,0.00181,-0.00061,-0.00062
8.119,0.00181,-0.00008,-0.00115
8.165,-0.00086,-0.00008,-0.00008
8.214,-0.00032,0.00045,-0.00168
8.214,0.00021,-0.00008,-0.00008
8.275,0.00021,0.00045,0.00045
8.334,-0.00032,0.00045,-0.00115
8.416,0.00021,0.00099,0.00151
8.454,0.00234,-0.00168,0.00045
8.512,0.00021,-0.00008,0.00151
8.512,-0.00192,0.00099,-0.00062
8.582,0.00074,-0.00168,-0.00008
8.631,0.00128,0.00099,0.00098
8.691,-0.00405,0.00205,-0.00008
8.753,0.00287,-0.00114,-0.00062
8.814,-0.00032,0.00099,-0.00008
8.814,-0.00086,0.00099,-0.00168
8.881,0.00181,0.00099,-0.00008
8.931,0.00074,0.00045,-0.00168
8.993,-0.00192,0.00152,-0.00115
9.057,-0.00192,-0.00061,0.00098
9.108,0.00074,-0.00061,-0.00008
9.108,-0.00192,-0.00061,-0.00168
9.168,0.00341,-0.00114,-0.00008
9.228,-0.00299,-0.00008,0.00258
9.287,-0.00032,0.00099,0.00151
9.373,0.00181,0.00045,0.00045
9.406,0.00021,0.00312,-0.00062
9.468,0.00234,0.00045,-0.00115
9.468,-0.00032,-0.00008,0.00151
9.533,0.00021,-0.00114,-0.00115
9.594,-0.00032,0.00152,0.00045
9.644,0.00181,0.00045,-0.00062
9.704,0.00128,-0.00114,-0.00008
9.763,-0.00245,0.00205,-0.00062
9.763,0.00128,-0.00008,0.00151
9.839,0.00128,-0.00114,-0.00008
9.885,-0.00032,0.00045,-0.00008
9.946,-0.00032,0.00045,-0.00115
10.020,0.00181,-0.00008,-0.00008
10.064,0.00128,0.00152,-0.00008
10.064,-0.00032,0.00045,0.00045
10.120,0.00074,-0.00008,0.00151
10.190,-0.00139,-0.00008,-0.00062
10.241,0.00021,0.00099,0.00045
10.309,0.00128,-0.00008,0.00045
10.359,0.00021,0.00099,-0.00008
10.359,0.00181,-0.00114,-0.00008
10.418,0.00021,0.00099,-0.00062
10.479,0.00128,0.00099,-0.00168
10.541,0.00128,-0.00008,0.00045
10.613,-0.00192,-0.00061,0.00045
10.656,0.00341,-0.00008,0.00045
10.656,0.00181,-0.00061,-0.00008
10.718,0.00021,0.00099,0.00151
10.789,0.00128,0.00045,0.00045
10.842,0.00234,-0.00008,0.00045
10.902,0.00021,-0.00114,0.00098
10.965,-0.00139,0.00045,-0.00115
11.014,-0.00032,-0.00008,-0.00008
11.014,0.00074,-0.00008,0.00098
11.074,0.00021,0.00099,-0.00115
11.163,0.00074,-0.00008,-0.00062
11.194,0.00181,0.00045,0.00098
11.255,0.00074,0.00099,0.00045
11.330,0.00021,0.00045,-0.00062
11.330,0.00074,0.00152,0.00045
11.375,-0.00086,0.00099,-0.00115
11.432,0.00021,0.00045,-0.00062
11.501,0.00021,-0.00008,0.00045
11.550,0.00021,-0.00114,-0.00008
11.609,0.00074,0.00045,0.00045
11.609,-0.00139,-0.00008,-0.00168
11.679,-0.00086,0.00045,0.00151
11.728,-0.00086,0.00045,-0.00115
11.788,0.00074,-0.00168,-0.00115
11.848,0.00021,-0.00008,0.00098
11.909,0.00074,-0.00114,0.00151
11.909,0.00074,0.00152,-0.00115
11.988,0.00074,-0.00008,-0.00062
12.026,-0.00032,-0.00008,-0.00062
12.086,0.00021,0.00045,-0.00115
12.156,0.00128,0.00045,-0.00168
12.205,0.00021,0.00045,-0.00008
12.265,0.00181,-0.00008,-0.00062
12.265,-0.00032,0.00099,-0.00168
12.344,0.00128,-0.00008,-0.00062
12.385,0.00181,0.00045,0.00045
12.443,0.00021,0.00045,-0.00062
12.511,0.00128,0.00045,0.00045
12.562,-0.00086,-0.00061,-0.00062
12.562,0.00021,-0.00114,-0.00115
12.638,0.00074,-0.00114,0.00045
12.682,0.00074,0.00099,0.00098
12.741,0.00234,-0.00008,0.00045
12.812,0.00074,0.00152,-0.00008
12.862,0.00181,0.00205,-0.00062
12.862,-0.00032,-0.00008,-0.00062
12.919,-0.00086,0.00152,-0.00062
13.001,0.00341,-0.00168,0.00098
13.045,-0.00396,0.00092,-0.00103
13.100,0.00403,-0.00281,0.00003
13.168,-0.00076,0.00092,-0.00103
13.168,-0.00396,0.00198,0.00110
13.218,0.00296,0.00038,0.00057
13.279,-0.00236,-0.00015,-0.00103
13.364,-0.00130,0.00092,0.00003
13.396,0.00030,-0.00015,-0.00050
13.456,0.00137,0.00038,0.00110
13.519,-0.00076,0.00038,-0.00050
13.519,-0.00183,0.00092,0.00057
13.580,0.00296,-0.00015,0.00110
13.650,-0.00183,0.00038,0.00163
13.695,-0.00076,-0.00121,0.00003
13.756,-0.00023,-0.00121,0.00057
13.838,0.00137,-0.00068,-0.00050
13.838,-0.00076,0.00038,0.00003
13.879,0.00137,0.00198,0.00057
13.938,0.00137,-0.00121,-0.00050
14.007,-0.00076,0.00038,-0.00050
14.053,-0.00076,0.00038,-0.00050
14.118,0.00083,-0.00068,0.00057
14.118,-0.00023,0.00038,0.00216
14.192,0.00083,0.00038,-0.00050
14.232,-0.00236,0.00038,0.00216
14.291,0.00137,-0.00015,0.00003
14.361,-0.00076,0.00198,0.00003
14.409,0.00030,-0.00068,-0.00103
14.409,-0.00023,-0.00068,0.00003
14.472,-0.00076,0.00198,-0.00050
14.529,0.00083,-0.00068,-0.00156
14.590,0.00030,0.00038,0.00057
14.669,-0.00076,0.00092,0.00003
14.713,-0.00130,-0.00121,-0.00050
14.713,-0.00183,-0.00068,0.00110
14.768,0.00030,-0.00015,0.00003
14.837,-0.00076,-0.00121,0.00110
14.894,0.00030,-0.00068,0.00110
14.947,-0.00023,-0.00015,-0.00103
15.013,-0.00023,-0.00015,-0.00103
15.064,0.00083,-0.00068,0.00057
15.064,0.00083,-0.00068,-0.00103
15.146,0.00030,0.00038,0.00110
15.186,-0.00023,0.00198,0.00057
15.247,0.00030,-0.00015,0.00057
15.317,-0.00023,-0.00068,-0.00050
15.361,0.00083,-0.00015,0.00057
15.361,0.00137,0.00145,0.00003
15.423,0.00030,0.00038,-0.00050
15.493,-0.00183,0.00038,0.00003
15.544,0.00137,-0.00068,-0.00050
15.602,-0.00130,-0.00015,0.00110
15.676,-0.00076,0.00145,-0.00103
15.676,0.00030,-0.00015,-0.00103
15.727,-0.00183,0.00092,0.00057
15.780,0.00190,-0.00121,-0.00050
15.851,-0.00183,-0.00121,-0.00156
15.897,0.00083,0.00038,0.00057
15.962,0.00030,0.00092,0.00057
15.962,0.00137,0.00198,-0.00050
16.040,-0.00023,-0.00068,0.00003
16.080,-0.00076,-0.00068,-0.00050
16.139,-0.00023,-0.00068,0.00003
16.209,0.00030,-0.00068,-0.00050
16.257,-0.00183,0.00145,0.00003
16.313,-0.00023,0.00038,0.00057
16.313,-0.00076,-0.00015,-0.00050
16.374,-0.00183,0.00145,-0.00050
16.435,0.00137,0.00145,-0.00050
16.499,0.00083,-0.00015,-0.00103
16.562,-0.00023,-0.00015,0.00057
16.616,0.00083,0.00092,-0.00050
16.616,0.00030,0.00092,0.00003
16.690,-0.00076,-0.00121,0.00057
16.738,0.00083,-0.00015,-0.00103
16.791,0.00083,0.00038,-0.00050
16.869,0.00030,0.00145,-0.00050
16.917,0.00030,-0.00068,0.00057
16.917,0.00190,0.00038,-0.00210
16.975,-0.00023,0.00092,0.00003
17.042,0.00190,-0.00068,-0.00050
17.097,0.00030,-0.00015,0.00057
17.170,-0.00076,-0.00015,-0.00103
17.218,0.00030,-0.00068,0.00057
17.218,-0.00023,-0.00068,0.00057
17.269,-0.00076,-0.00015,0.00057
17.358,-0.00183,-0.00068,0.00057
17.386,-0.00076,-0.00121,-0.00050
17.446,0.00083,-0.00015,-0.00156
17.517,-0.00023,0.00038,0.00110
17.565,-0.00076,-0.00015,-0.00050
17.565,-0.00023,-0.00068,0.00003
17.624,-0.00130,-0.00175,0.00003
17.696,-0.00183,0.00145,0.00057
17.744,-0.00023,0.00038,-0.00050
17.819,0.00190,-0.00015,0.00110
17.864,-0.00130,0.00038,-0.00156
17.864,-0.00130,-0.00121,0.00003
17.926,-0.00023,-0.00068,-0.00103
17.996,-0.00183,0.00092,0.00057
18.041,0.00030,0.00198,0.00057
18.101,-0.00130,-0.00068,0.00057
18.172,-0.00023,0.00198,-0.00050
18.172,0.00137,0.00092,0.00003
18.221,-0.00130,-0.00068,-0.00103
18.280,-0.00076,-0.00015,-0.00103
18.340,0.00030,-0.00068,0.00003
18.401,-0.00023,-0.00015,0.00110
18.471,0.00030,-0.00015,-0.00103
18.471,-0.00023,0.00038,-0.00050
18.518,0.00083,-0.00121,0.00057
18.577,-0.00076,0.00038,-0.00050
18.660,-0.00130,-0.00068,-0.00050
18.699,-0.00023,0.00038,-0.00103
18.756,-0.00076,-0.00175,-0.00156
18.756,-0.00183,0.00092,-0.00050
18.826,0.00030,-0.00068,-0.00050
18.878,-0.00183,0.00038,0.00003
18.934,-0.00023,0.00038,0.00003
18.994,-0.00076,-0.00068,0.00057
19.058,-0.00065,-0.00023,-0.00163
19.121,0.00094,-0.00023,0.00050
19.121,-0.00065,-0.00023,-0.00056
19.175,0.00094,0.00030,-0.00003
19.233,-0.00012,0.00030,-0.00109
19.292,0.00148,-0.00076,-0.00003
19.355,-0.00012,-0.00023,0.00050
19.423,-0.00119,-0.00023,-0.00003
19.423,0.00148,-0.00023,-0.00003
19.471,0.00041,-0.00023,-0.00056
19.535,-0.00012,0.00030,-0.00163
19.602,-0.00012,-0.00183,0.00104
19.652,-0.00012,0.00083,-0.00109
19.711,0.00041,0.00030,-0.00003
19.711,-0.00065,-0.00023,0.00050
19.780,0.00094,0.00030,-0.00003
19.833,-0.00012,0.00137,0.00104
19.890,0.00201,-0.00023,-0.00109
19.968,-0.00065,0.00030,-0.00056
20.007,0.00467,-0.00236,-0.00056
20.007,-0.00278,0.00083,0.00050
20.066,-0.00172,0.00083,-0.00056
20.127,0.00094,-0.00183,0.00157
20.191,-0.00065,0.00030,0.00104
20.262,-0.00119,0.00030,-0.00109
20.304,0.00254,-0.00130,-0.00003
20.366,0.00041,-0.00076,-0.00003
20.366,-0.00012,-0.00076,-0.00056
20.450,-0.00119,0.00030,-0.00216
20.482,0.00201,-0.00023,-0.00056
20.548,-0.00065,0.00030,-0.00056
20.610,-0.00012,0.00083,0.00050
20.664,0.00254,-0.00130,0.00050
20.664,0.00041,-0.00023,-0.00003
20.738,-0.00225,0.00083,-0.00056
20.792,0.00041,0.00083,-0.00216
20.843,0.00361,0.00030,-0.00109
20.917,-0.00278,0.00190,-0.00056
20.961,0.00094,-0.00076,-0.00003
20.961,0.00254,0.00083,-0.00003
21.019,-0.00119,0.00190,-0.00163
21.095,-0.00065,0.00190,-0.00163
21.138,0.00041,-0.00343,-0.00003
21.201,-0.00065,-0.00023,0.00050
21.274,-0.00065,-0.00023,0.00050
21.274,0.00041,-0.00076,-0.00003
21.326,-0.00012,0.00083,-0.00056
21.376,-0.00172,-0.00130,-0.00056
21.438,0.00148,0.00030,-0.00056
21.497,-0.00172,0.00083,-0.00056
21.564,-0.00065,-0.00023,-0.00003
21.614,0.00148,-0.00023,-0.00056
21.614,0.00148,-0.00076,-0.00163
21.676,-0.00012,0.00030,-0.00109
21.743,-0.00119,-0.00023,0.00104
21.802,-0.00012,-0.00130,0.00050
21.852,0.00041,0.00030,0.00050
21.915,-0.00172,-0.00076,0.00050
21.915,-0.00065,0.00083,-0.00056
21.972,-0.00225,0.00137,-0.00269
22.040,0.00094,-0.00130,-0.00056
22.095,0.00041,0.00083,-0.00003
22.153,-0.00065,0.00190,-0.00003
22.219,-0.00012,0.00030,0.00050
22.219,0.00041,-0.00183,-0.00109
22.270,0.00094,0.00137,-0.00056
22.329,0.00094,0.00030,0.00050
22.403,-0.00012,0.00083,-0.00056
22.448,-0.00012,0.00083,0.00104
22.515,-0.00012,0.00030,0.00050
22.515,-0.00012,0.00030,0.00104
22.582,-0.00012,-0.00023,0.00050
22.635,0.00307,-0.00130,0.00050
22.690,-0.00065,-0.00076,-0.00109
22.746,-0.00065,-0.00076,-0.00003
22.811,-0.00065,-0.00023,-0.00109
22.874,-0.00172,0.00030,0.00157
22.874,0.00041,-0.00076,0.00050
22.925,-0.00065,-0.00076,-0.00003
22.984,-0.00012,-0.00130,0.00050
23.044,0.00041,0.00137,0.00104
23.106,-0.00065,0.00083,-0.00056
23.173,0.00254,-0.00023,-0.00056
23.173,-0.00012,0.00137,0.00050
23.223,0.00148,0.00030,0.00050
23.282,-0.00065,-0.00023,-0.00056
23.354,-0.00065,-0.00130,0.00104
23.408,-0.00065,-0.00076,-0.00056
23.462,-0.00012,-0.00076,-0.00056
23.462,-0.00119,-0.00076,-0.00056
23.534,-0.00172,0.00190,0.00050
23.581,-0.00119,-0.00023,0.00050
23.640,0.00201,-0.00236,-0.00056
23.720,-0.00065,0.00030,0.00050
23.774,0.00148,-0.00023,-0.00003
23.774,0.00094,0.00030,0.00104
23.821,0.00041,-0.00130,0.00050
23.909,0.00094,-0.00023,-0.00003
23.946,-0.00065,-0.00023,-0.00109
24.005,-0.00012,0.00030,-0.00003
24.073,-0.00172,-0.00076,0.00050
24.074,-0.00065,0.00243,0.00050
24.118,-0.00065,-0.00130,-0.00003
24.175,-0.00225,0.00137,-0.00003
24.254,-0.00012,0.00083,-0.00003
24.304,-0.00012,0.00083,-0.00003
24.363,0.00041,-0.00076,-0.00109
24.434,-0.00119,0.00137,0.00050
24.434,0.00094,-0.00023,0.00104
24.475,-0.00012,0.00030,-0.00003
24.534,-0.00065,-0.00023,-0.00003
24.607,0.00254,0.00030,-0.00003
24.655,-0.00065,0.00030,0.00157
24.713,-0.00065,0.00030,-0.00109
24.713,0.00307,-0.00236,-0.00109
24.774,-0.00119,-0.00023,-0.00056
24.831,0.00041,-0.00023,-0.00003
24.912,-0.00012,-0.00076,0.00050
24.953,0.00148,0.00030,0.00157
25.016,-0.00065,0.00030,0.00050
25.016,0.00148,-0.00236,-0.00109
25.086,-0.00017,-0.00075,-0.00109
25.129,0.00090,0.00085,0.00051
25.220,0.00036,-0.00022,-0.00056
25.249,-0.00017,0.00032,-0.00003
25.315,-0.00177,-0.00075,-0.00003
25.315,0.00196,-0.00128,-0.00163
25.381,-0.00177,0.00085,-0.00003
25.428,0.00036,0.00085,-0.00109
25.487,-0.00070,0.00032,0.00157
25.556,0.00090,-0.00181,0.00157
25.605,-0.00177,0.00032,-0.00003
25.666,-0.00017,0.00138,-0.00163
25.667,0.00090,-0.00022,0.00051
25.726,0.00036,0.00032,-0.00056
25.783,-0.00017,0.00085,0.00051
25.853,0.00196,-0.00022,-0.00003
25.904,-0.00230,0.00085,0.00157
25.980,0.00036,-0.00022,0.00210
25.980,0.00036,-0.00075,0.00157
26.022,-0.00070,-0.00022,-0.00003
26.082,0.00090,-0.00075,-0.00109
26.163,-0.00017,0.00032,-0.00003
26.202,0.00090,0.00245,0.00051
26.260,0.00090,0.00085,-0.00003
26.260,-0.00123,0.00138,0.00104
26.336,0.00143,0.00032,-0.00056
26.378,-0.00017,-0.00075,-0.00003
26.438,0.00090,0.00032,-0.00056
26.519,-0.00177,0.00245,-0.00003
26.558,-0.00123,-0.00075,-0.00003
26.558,0.00090,0.00032,-0.00109
26.618,-0.00070,-0.00022,-0.00056
26.677,0.00196,0.00138,0.00104
26.738,0.00036,-0.00022,0.00051
26.810,0.00036,0.00032,-0.00163
26.859,0.00090,0.00032,-0.00003
26.914,-0.00070,-0.00181,-0.00003
26.914,-0.00070,0.00032,-0.00056
26.983,-0.00017,0.00085,-0.00003
27.034,-0.00070,0.00085,-0.00056
27.094,-0.00017,-0.00022,0.00104
27.153,-0.00017,-0.00181,-0.00003
27.213,0.00090,0.00032,-0.00003
27.213,-0.00017,-0.00075,-0.00056
27.283,-0.00017,-0.00075,0.00104
27.336,-0.00070,-0.00022,-0.00003
27.409,-0.00070,-0.00128,-0.00003
27.463,0.00036,-0.00075,0.00104
27.520,-0.00017,-0.00181,-0.00003
27.520,-0.00070,0.00085,-0.00163
27.590,-0.00123,0.00032,0.00104
27.630,0.00090,-0.00075,0.00051
27.696,0.00036,0.00138,0.00051
27.771,0.00090,-0.00022,-0.00056
27.808,0.00090,-0.00022,-0.00003
27.808,0.00036,0.00085,-0.00163
27.872,-0.00070,-0.00181,-0.00163
27.946,0.00143,0.00085,0.00051
27.995,0.00090,0.00192,-0.00056
28.052,0.00036,0.00032,-0.00056
28.118,-0.00123,0.00032,0.00051
28.118,0.00036,0.00085,-0.00056
28.165,-0.00177,-0.00075,-0.00056
28.226,0.00090,-0.00022,-0.00056
28.289,0.00036,-0.00022,-0.00056
28.348,0.00036,0.00138,-0.00109
28.416,-0.00017,0.00138,0.00051
28.471,-0.00123,0.00138,-0.00056
28.471,0.00090,0.00032,0.00051
28.529,-0.00017,0.00032,-0.00003
28.589,-0.00017,-0.00128,-0.00109
28.642,-0.00070,0.00032,-0.00109
28.702,0.00143,0.00032,-0.00216
28.762,0.00036,0.00085,-0.00056
28.762,-0.00017,-0.00075,0.00104
28.827,-0.00017,0.00032,0.00104
28.898,-0.00070,0.00032,-0.00056
28.940,0.00036,-0.00022,-0.00003
29.001,-0.00017,-0.00022,0.00051
29.092,0.00196,-0.00022,-0.00003
29.092,-0.00123,0.00032,0.00157
29.118,-0.00070,0.00138,-0.00056
29.180,-0.00017,-0.00075,-0.00003
29.246,-0.00070,0.00138,-0.00056
29.300,0.00036,-0.00181,-0.00056
29.358,0.00143,0.00032,0.00210
29.358,-0.00017,0.00085,-0.00003
29.438,0.00143,-0.00022,0.00051
29.482,0.00036,0.00085,-0.00056
29.536,-0.00070,-0.00022,0.00104
29.606,-0.00017,-0.00022,-0.00003
29.655,0.00036,0.00032,-0.00056
29.714,-0.00017,-0.00022,-0.00003
29.714,-0.00123,-0.00022,-0.00109
29.774,-0.00017,-0.00022,0.00157
29.845,-0.00017,0.00085,0.00157
29.905,-0.00070,0.00032,0.00051
29.960,0.00036,-0.00022,0.00104
30.012,0.00036,0.00032,0.00051
30.012,-0.00017,-0.00128,-0.00056
30.086,-0.00123,-0.00128,-0.00003
30.131,0.00036,0.00085,0.00051
30.191,0.00090,-0.00075,0.00051
30.258,-0.00070,-0.00075,0.00104
30.313,-0.00017,0.00085,0.00051
30.313,-0.00017,-0.00235,-0.00003
30.369,-0.00017,0.00192,-0.00056
30.431,-0.00283,0.00138,-0.00003
30.488,0.00303,-0.00181,-0.00003
30.558,-0.00123,0.00085,-0.00056
30.607,-0.00123,0.00085,-0.00216
30.607,0.00196,-0.00128,0.00157
30.667,-0.00017,0.00192,0.00104
30.727,-0.00070,0.00032,-0.00003
30.786,-0.00017,-0.00128,0.00051
30.846,0.00196,0.00085,-0.00056
30.907,-0.00070,0.00032,0.00051
30.973,0.00036,-0.00022,-0.00003
30.973,0.00090,-0.00128,-0.00109
31.024,-0.00017,0.00032,-0.00003
31.084,0.00036,-0.00022,0.00157
31.153,0.00076,0.00028,-0.00062
31.210,-0.00084,-0.00132,0.00098
31.283,0.00023,-0.00025,-0.00009
31.283,0.00023,-0.00079,-0.00062
31.326,-0.00031,0.00028,0.00045
31.382,-0.00084,0.00081,-0.00062
31.452,-0.00084,0.00028,-0.00009
31.501,0.00076,0.00028,-0.00009
31.560,-0.00137,0.00028,-0.00115
31.560,-0.00190,-0.00025,-0.00009
31.621,-0.00031,-0.00025,0.00098
31.686,-0.00084,0.00081,0.00151
31.749,0.00076,-0.00025,0.00045
31.799,0.00076,0.00028,0.00045
31.859,-0.00084,-0.00025,-0.00062
31.859,-0.00190,0.00028,0.00098
31.936,0.00076,0.00028,-0.00009
31.984,0.00023,-0.00292,0.00151
32.041,-0.00137,0.00081,0.00045
32.106,0.00023,0.00028,0.00045
32.158,0.00076,-0.00079,-0.00009
32.216,0.00182,-0.00132,-0.00009
32.216,0.00129,0.00028,-0.00009
32.276,0.00076,0.00081,-0.00009
32.335,-0.00190,-0.00025,0.00098
32.407,-0.00031,-0.00185,-0.00222
32.454,0.00076,0.00081,0.00045
32.518,0.00023,-0.00132,-0.00062
32.518,0.00076,0.00028,0.00045
32.583,0.00076,0.00081,0.00045
32.635,0.00182,0.00028,-0.00115
32.693,0.00129,0.00028,-0.00062
32.763,-0.00084,-0.00025,-0.00009
32.811,0.00076,-0.00025,0.00045
32.811,0.00129,-0.00025,0.00045
32.873,0.00076,0.00028,-0.00009
32.965,0.00023,-0.00079,-0.00062
32.991,0.00023,0.00028,0.00045
33.050,-0.00031,0.00081,0.00045
33.122,0.00023,-0.00079,0.00045
33.122,-0.00190,-0.00025,-0.00062
33.168,0.00023,-0.00185,0.00045
33.249,-0.00031,-0.00132,0.00045
33.288,0.00023,0.00028,0.00045
33.349,0.00023,0.00081,-0.00168
33.426,0.00129,-0.00132,0.00045
33.426,-0.00190,-0.00079,-0.00009
33.476,-0.00084,-0.00025,0.00151
33.528,-0.00084,0.00028,-0.00009
33.596,0.00023,0.00081,-0.00009
33.652,-0.00137,-0.00079,0.00098
33.709,-0.00031,0.00081,-0.00062
33.779,0.00023,0.00081,-0.00062
33.779,-0.00031,0.00081,-0.00009
33.824,-0.00137,-0.00025,-0.00009
33.885,0.00023,-0.00025,-0.00062
