time,X_value,Y_value,Z_value
3.175,2.32077,2.35191,9.22322
3.175,1.43701,1.97350,10.02316
3.238,2.40460,2.05972,9.94173
3.317,0.67779,1.49449,10.55964
3.326,1.33403,1.77710,13.77855
3.397,2.26090,2.34712,11.50567
3.477,4.24876,3.74342,4.77567
3.487,4.46192,2.59381,8.18618
3.558,10.85423,3.07281,5.03433
3.558,7.51078,4.72777,-1.32445
3.650,6.95514,9.37411,7.97542
3.717,0.20358,10.48540,6.10730
3.717,4.69903,9.75252,10.20278
3.819,8.40891,7.56587,2.60578
3.875,10.72490,7.07249,-1.84417
3.875,8.39933,6.26298,-4.67987
3.965,1.79626,4.53617,1.76273
3.965,2.44532,3.86077,4.14817
4.035,0.65863,3.32429,11.07218
4.124,-3.11592,3.07760,7.63532
4.124,1.62382,3.32668,13.51031
4.197,4.55533,4.22242,8.08798
4.270,3.32429,2.52435,10.77519
4.281,1.21667,2.87163,4.60083
4.352,2.29922,3.88233,7.77184
4.430,4.95051,4.54335,4.69424
4.441,3.42009,4.99362,5.81511
4.510,2.90276,4.70621,11.52723
4.510,2.79499,5.58998,8.15744
4.600,1.76992,5.92767,7.50839
4.668,2.61776,5.93725,7.47725
4.668,1.38672,5.09660,8.81367
4.762,1.54239,5.33131,9.98723
4.827,1.37474,5.34089,5.49897
4.827,0.14610,4.82836,7.34792
4.916,0.27064,4.35894,7.06052
4.916,0.36404,4.93374,7.59700
4.987,0.76880,4.39965,10.30098
5.065,1.41785,4.89542,8.24605
5.082,0.00240,4.18889,9.38608
5.144,2.49561,4.37810,8.51190
5.224,1.64777,3.99250,8.53106
5.234,0.07664,4.25595,7.42456
5.316,-0.05748,4.24397,9.88664
5.316,0.17484,4.24876,9.36932
5.393,0.91250,4.02603,9.72139
5.471,1.19990,4.12183,9.52499
5.471,-0.13412,3.97813,8.71548
5.556,-0.01677,3.94220,9.26873
5.623,-0.53888,3.74102,9.23520
5.623,0.20597,3.56379,8.95498
5.715,-0.42871,3.77695,8.74901
5.782,0.57720,3.69073,8.99809
5.782,0.03832,3.70749,9.40285
5.873,0.42631,3.72186,9.92257
5.873,0.62750,3.83443,8.74422
5.942,0.17005,3.50870,10.53569
6.022,0.40236,3.93741,8.22929
6.033,-0.18681,3.64043,9.34537
6.101,0.35207,3.69791,9.12023
6.181,-0.30177,3.47038,9.06275
6.190,0.06227,3.41290,8.94540
6.259,0.25627,3.42727,8.54064
6.259,0.29698,3.53744,9.21364
6.359,0.85502,3.56858,9.69504
6.418,0.83826,3.64043,9.90101
6.418,1.26697,3.78892,9.24478
6.510,1.20469,3.76258,9.04120
6.582,1.22625,3.59253,9.01006
6.582,1.44899,3.55900,8.79212
6.670,1.26218,3.56858,8.94779
6.670,1.47533,3.57816,9.18251
6.736,1.54479,3.68594,9.13460
6.829,1.60945,3.73144,8.53106
6.829,1.25499,3.73144,8.59573
6.894,1.20948,3.62845,8.44963
6.981,1.21428,3.64043,8.98851
6.991,1.38432,3.74102,9.25196
7.054,1.33403,3.92304,8.81128
7.133,1.02028,3.77934,9.11784
7.144,1.19511,3.92783,8.41370
7.223,0.73767,3.71468,9.06036
7.223,0.78557,3.93502,9.02443
7.305,0.88137,3.89909,8.99569
7.371,0.60115,4.03561,9.23041
7.371,0.52690,4.06195,8.68913
7.465,0.04551,3.89909,9.10586
7.536,0.22034,3.96136,9.06036
7.536,0.08143,3.85119,9.24717
7.632,0.17723,3.89909,9.25675
7.632,0.42871,3.98052,9.01006
7.696,0.57241,4.14817,8.83523
7.767,0.52211,4.07393,8.95019
7.777,0.35925,4.15296,9.18729
7.857,0.44308,4.23200,9.13221
7.932,0.31375,4.15775,8.84720
7.947,0.23950,3.96855,8.82086
8.009,0.45984,3.89909,9.82198
8.009,0.44308,4.32541,8.61968
8.094,0.30896,4.55533,8.70590
8.165,0.56522,4.77327,7.58982
8.165,0.25148,4.58167,8.72506
8.257,0.83586,4.67268,8.10954
8.326,0.57959,4.61281,9.12502
8.326,0.91250,4.81638,8.23887
8.418,0.57241,4.86189,8.58615
8.479,0.59875,4.63915,8.97414
8.479,0.86700,4.73495,8.66279
8.574,1.14003,4.62718,8.08319
8.574,0.93406,4.60323,8.88313
8.638,1.03465,4.55533,8.44005
8.717,1.58071,4.74932,7.93710
8.729,0.28501,4.61999,10.17404
8.802,0.73527,4.54575,8.08319
8.884,0.12933,4.52659,9.20885
8.903,0.43110,4.36612,9.05078
8.961,0.74006,4.55533,8.25324
8.961,0.47182,4.41163,9.13221
9.047,0.90532,4.59125,8.52627
9.115,0.48619,4.57209,9.25915
9.115,0.70893,4.61760,8.60770
9.205,0.51972,4.48587,8.78972
9.275,0.63468,4.52659,9.06515
9.275,0.79754,4.72058,8.09038
9.366,0.83826,4.62239,8.82325
9.433,0.27543,4.46192,8.76338
9.433,0.91250,4.64155,8.30593
9.531,0.59396,4.60083,8.33227
9.531,0.57241,4.60083,9.35974
9.590,0.44068,4.52898,8.27958
9.670,0.53648,4.45474,8.02092
9.680,1.10650,4.60802,8.80888
9.753,1.89686,5.56603,6.80186
9.828,2.79499,5.61393,5.31215
9.839,-0.87179,3.54463,6.75635
9.916,0.57959,3.36261,0.96280
9.916,0.24190,1.80105,0.10778
10.000,-0.17963,-1.62143,-0.30417
10.067,2.59141,-4.81878,-0.94603
10.067,8.88792,-12.36549,-9.47709
10.169,7.86045,-22.61138,17.82374
10.225,-3.10155,-9.49865,20.83428
10.226,6.25579,-8.52388,4.31104
10.318,12.25292,-8.38257,4.26074
10.319,12.06850,-8.79691,8.44484
277.133,-1.12566,-2.30640,21.64858
277.198,0.57480,-0.27782,5.85822
277.198,-2.95545,-0.24190,10.42792
277.277,0.80473,1.10410,11.34760
277.286,1.64298,1.99984,4.09788
277.357,-0.89813,1.08734,6.98867
277.436,1.48012,1.14961,8.59812
277.445,0.25866,1.10889,11.50807
277.523,3.97813,0.29938,12.39423
277.523,3.18059,2.83331,9.03641
277.607,4.39247,0.23471,15.43351
277.676,2.95066,-1.54239,9.25196
277.676,4.69424,-1.32205,7.93949
277.763,3.37937,0.86460,7.55629
277.838,1.81303,2.22976,6.08096
277.838,1.81303,2.22976,6.08096
277.920,-0.04790,1.65975,6.99825
277.920,-0.04311,1.25020,11.50328
277.993,0.37362,1.51605,11.30210
278.071,0.81431,2.55070,10.86141
278.088,0.70653,4.96967,8.89989
278.158,2.59620,3.38177,11.07218
278.230,-1.52802,1.76513,10.06387
278.239,1.62861,1.78189,9.08670
278.316,0.63468,1.73399,9.19688
278.316,0.38799,1.34361,7.37187
278.398,0.13652,0.13412,5.75763
278.469,-1.21428,1.61185,9.71180
278.469,-1.21428,1.61185,9.71180
278.563,0.13412,1.01788,13.55342
278.627,-1.34121,1.15200,14.63357
278.627,0.09820,1.53042,15.00480
278.717,1.48012,-1.45617,12.76066
278.787,2.18186,-0.60115,8.59094
278.787,2.30640,0.41194,9.11305
278.877,-1.99984,2.65847,5.78637
278.877,0.87179,2.66087,7.41259
278.952,0.49337,2.13875,5.50854
279.025,0.47900,1.91362,9.94891
279.034,0.25866,2.30880,9.78366
279.104,-0.57241,1.20469,11.99186
279.184,0.39278,3.37458,10.95243
279.194,1.93278,3.30273,15.57721
279.263,2.02858,0.71132,8.15744
279.263,2.02858,0.71132,8.15744
279.367,-2.31598,1.45857,11.39311
279.421,1.10410,1.32445,8.49035
279.421,1.16158,0.47182,6.24142
279.509,1.77950,1.34361,6.89047
279.588,1.30289,2.48603,8.95977
279.588,1.30289,2.48603,8.95977
279.674,0.04072,3.40332,11.16319
279.674,-0.44308,4.26313,10.68179
279.741,-1.44420,3.93023,13.00735
279.826,1.80345,1.09931,11.72123
279.826,1.73160,0.08383,8.43286
279.897,-1.06099,3.74821,7.03417
279.977,-0.06706,2.44532,7.41738
279.981,2.47406,2.29443,6.34201
280.056,1.96152,1.81782,5.58040
280.137,0.90532,2.73272,12.09964
280.143,0.36404,1.87291,8.96935
280.216,-2.30161,1.91602,11.75476
280.216,1.03944,2.80696,12.71516
280.304,-0.40955,1.26697,12.24334
280.375,-0.21316,0.28980,10.26026
280.375,-0.33051,0.33770,11.10571
280.463,-0.42152,1.55676,9.17292
280.533,1.10650,0.74485,4.33020
280.533,0.62510,1.38911,6.40668
280.627,0.07904,2.14354,6.49290
280.627,0.46942,2.11959,8.63884
280.692,0.41913,2.06690,14.21923
280.773,0.97717,2.18665,12.83491
280.780,1.81063,1.37953,14.48508
280.851,3.47517,0.33051,7.26409
280.931,2.57225,0.47900,10.25547
280.938,0.26345,2.27527,9.22801
281.010,-0.22034,3.04167,6.60786
281.010,0.55804,2.64410,4.94093
281.096,0.60354,2.19623,6.43542
281.169,0.07904,3.16382,10.00160
281.169,-0.05748,2.51238,9.91778
281.257,-0.39278,3.57576,10.05669
281.328,-1.79387,4.50264,13.21332
281.328,-0.08383,1.75555,13.71867
281.420,-0.62031,2.02858,11.41466
281.488,-0.71132,1.88967,9.37411
281.488,-1.35079,2.22497,10.42552
281.579,0.23711,1.72920,5.17324
281.580,0.27543,1.80345,6.21987
281.646,0.46463,2.37825,7.85566
281.724,1.01788,2.96743,7.80297
281.737,1.53760,3.05605,10.59557
281.804,1.03944,3.52307,13.25883
281.884,2.09564,3.47996,13.30912
281.896,2.97701,1.38193,11.47693
281.963,3.93023,-0.22274,8.18857
281.963,2.11001,-0.15568,10.02076
282.051,0.39039,1.57592,10.15728
282.121,1.00830,1.78668,8.35862
282.121,1.00830,1.78668,8.35862
282.209,1.80105,2.28724,6.52403
282.280,1.62382,2.26808,8.21731
282.280,1.18074,2.12438,9.38608
282.366,-1.96631,0.13412,16.82022
282.366,-0.97238,1.38911,15.04312
282.440,-1.18314,0.49816,11.44101
282.523,-0.95801,-0.34967,10.24110
282.523,-0.95801,-0.34967,10.24110
282.600,-0.04790,1.48012,8.60291
282.679,0.62989,1.06578,2.73751
282.685,0.72330,0.31135,6.15281
282.757,0.61313,1.06099,8.49513
282.837,2.38065,-0.86221,9.88664
282.841,-0.00958,-0.59636,12.96903
282.924,3.27160,-1.64538,12.92353
282.924,1.29810,0.06946,13.57976
283.004,4.08351,-1.82500,3.60211
283.074,2.83570,-0.72330,9.65672
283.075,-0.88616,1.81063,10.20757
283.169,-1.50647,2.80217,8.94061
283.235,0.62750,2.51717,7.49641
283.235,1.31726,0.83586,7.04136
283.320,1.09213,0.67540,10.38480
283.320,0.45745,1.17595,10.06866
283.393,-1.20948,1.05141,12.87563
283.474,-0.58917,1.69807,13.15824
283.481,1.56395,0.40715,12.33435
283.551,2.84768,-1.76034,8.88552
283.634,2.17228,-1.48012,12.00623
283.640,1.90644,-0.86939,10.90931
283.710,0.02635,0.36165,5.97078
283.710,0.02635,0.36165,5.97078
283.794,1.05620,0.73527,6.87610
283.868,0.59875,0.48379,9.28070
283.868,0.59875,0.48379,9.28070
283.953,2.12438,0.13412,11.53681
284.028,2.85965,-1.64777,12.19304
284.028,2.85965,-1.64777,12.19304
286.317,3.54942,0.66582,7.82213
286.459,-1.03225,1.74597,10.61712
286.466,0.91250,1.57353,7.12518
286.466,0.43350,2.14594,7.95626
286.466,0.18442,1.47294,8.29635
286.544,1.39869,2.89558,7.72394
286.624,-1.06339,1.46815,13.06483
286.638,1.32445,3.71707,8.17660
286.703,-0.34728,2.26090,11.32365
286.703,-0.34728,2.26090,11.32365
286.788,-1.30529,2.75188,9.67348
286.868,-1.21428,1.49689,10.18841
286.868,0.26345,1.94955,7.98260
286.956,0.17963,2.52675,7.92272
287.022,-0.09341,2.31838,6.21029
287.022,-0.01677,2.71835,7.39822
287.108,1.51844,3.67157,9.92257
287.108,1.51844,3.67157,9.92257
287.182,0.24429,4.22002,9.91299
287.262,2.21779,3.57816,13.12231
287.271,2.93390,2.41418,9.05557
287.340,3.46080,1.80105,9.30465
287.419,1.45138,2.71356,8.42807
287.427,-0.90053,2.97701,9.57289
287.497,2.04056,3.34105,7.42935
287.497,0.34967,2.94827,6.83060
287.587,1.69567,3.23567,7.37187
287.658,0.50535,3.19256,10.97637
287.658,0.50535,3.19256,10.97637
287.755,1.08494,5.87498,11.02428
287.821,0.28501,4.87865,15.17484
287.821,0.67779,2.45490,9.60163
287.913,-0.58678,3.66677,7.62574
287.979,-0.47661,2.39741,11.30928
287.979,1.05620,3.01054,8.99569
288.060,2.12678,3.29794,5.24988
288.060,1.59508,2.40699,6.16957
288.138,-0.44308,4.36133,6.18634
288.224,-1.10889,4.73016,6.84976
288.233,1.58311,5.07026,11.16798
288.301,1.58550,5.89414,10.57162
288.382,2.29922,4.20086,12.28406
288.394,2.77822,3.70989,10.57401
288.453,0.96519,3.22370,7.04615
288.453,0.96519,3.22370,7.04615
288.541,-0.05748,3.57097,8.49274
288.611,1.62143,3.43446,7.83171
288.611,1.09692,3.98531,4.52898
288.707,0.39278,3.26681,7.05094
288.768,-0.27543,4.37331,8.86397
288.768,-0.72569,3.18777,11.50328
288.875,-1.00112,4.86428,13.34026
288.875,-1.00112,4.86428,13.34026
288.926,0.90532,3.73863,12.15712
289.016,0.13173,1.73399,11.25659
289.016,0.13173,1.73399,11.25659
289.085,1.09931,3.15185,5.75763
289.167,0.94364,2.37346,5.90851
289.186,0.47900,2.94587,7.11321
289.244,0.75443,3.64282,7.21619
289.324,1.38911,3.46080,10.84704
289.336,0.40236,4.27272,11.96552
289.404,2.10522,3.12550,13.25404
289.404,2.10522,3.12550,13.25404
289.494,5.15887,2.28964,8.26521
289.562,-0.38799,3.80569,9.19448
289.562,-0.38799,3.80569,9.19448
289.655,1.91362,3.79850,8.14786
289.729,0.86700,3.63564,5.33131
289.729,0.30417,3.44883,6.65576
289.812,1.44420,4.72537,7.17069
289.812,-0.21076,4.75890,8.31311
289.881,2.24892,6.88089,10.60515
289.965,-0.16526,7.07249,11.05302
289.975,1.79147,3.55900,14.18091
290.041,-0.28740,4.08830,8.40652
290.118,-1.18074,3.25723,8.27240
290.128,0.26106,2.41897,11.36916
290.197,1.23104,3.57576,3.94460
290.197,0.59396,2.71595,6.01868
290.286,1.37714,3.98052,6.99346
290.363,2.34472,4.06195,7.75986
290.363,2.34472,4.06195,7.75986
290.451,-0.45026,2.50040,15.79755
290.519,3.39374,1.42983,15.37842
290.519,1.76513,0.15568,9.68306
290.605,3.98771,0.13412,9.75970
290.683,1.17356,1.13284,8.26521
290.683,-1.42983,1.94476,9.78126
290.760,1.55197,2.32796,6.15999
290.761,0.14849,1.53281,5.59956
290.832,0.08622,1.63340,5.83906
290.919,0.56762,2.09325,8.62447
290.928,-2.50998,0.11017,15.39040
290.991,0.87179,1.43701,16.30050
291.071,-0.63708,0.40236,16.47294
291.083,-0.07425,0.08622,12.08048
291.158,-0.50295,0.35207,10.45426
291.158,-0.50295,0.35207,10.45426
291.243,-0.11736,0.74006,8.53585
291.312,1.10889,2.06930,7.16829
291.312,1.10889,2.06930,7.16829
291.401,0.81191,2.79499,7.51557
291.477,1.86333,2.31359,10.09740
291.477,0.43110,2.68242,11.43143
291.568,3.79371,3.16143,11.77392
291.568,3.82245,3.23328,13.73544
291.635,3.71228,1.19272,9.31663
291.742,4.03082,1.57832,7.65927
291.742,-0.45026,2.72553,9.18729
291.786,1.64777,3.23088,7.59700
291.869,1.19032,2.74469,7.01022
291.878,1.30050,2.72314,5.79834
291.944,0.27782,3.11832,6.86892
292.032,0.83347,3.76497,9.59924
292.043,-0.51253,3.64522,12.92113
292.104,1.15679,4.42360,13.95099
292.104,1.15679,4.42360,13.95099
292.203,0.91729,3.82724,6.91682
292.261,-1.14242,3.70270,9.87227
292.261,-0.51732,2.55549,10.68897
292.352,1.46575,3.05365,7.62335
292.421,0.20118,2.47645,6.17197
292.421,0.85263,2.92192,6.43542
292.509,-0.01437,3.77455,7.82692
292.509,0.11257,3.62606,8.93821
292.580,0.03114,5.26186,10.83986
292.659,3.00335,3.72426,11.78110
292.670,1.81063,3.38177,10.23631
292.740,4.27750,1.91362,10.75124
292.817,2.33514,2.90276,8.44244
292.827,-0.07185,3.42488,8.07840
292.897,0.71851,2.92671,7.60658
292.977,-0.10059,2.96024,5.83187
292.998,0.33051,2.96503,7.11800
293.056,0.50056,4.00447,8.28198
293.056,-1.59987,3.05605,10.31535
293.148,1.38432,5.95162,11.93917
293.220,-0.35925,3.99010,12.07569
293.220,-1.19990,2.53393,11.77152
293.315,-1.37235,2.91953,9.09389
293.384,-1.55437,1.26936,12.36549
293.384,0.07425,2.15552,8.98372
293.474,0.72809,1.88249,5.99473
293.474,0.46942,2.01900,6.67971
293.534,0.31135,3.53505,8.41370
293.612,-0.26345,3.48715,10.54288
293.630,0.37841,4.64155,8.78014
293.694,0.52451,4.26792,7.97302
293.770,2.37825,3.41769,16.24063
293.782,3.86796,2.81175,7.77902
293.856,4.30625,2.19384,8.93582
293.856,1.20709,3.24046,8.16223
293.941,1.00351,3.27160,8.64842
294.013,1.57113,3.31471,6.59588
294.013,0.74725,3.18538,6.68210
294.099,0.91011,3.44404,8.18618
294.167,0.62989,4.25355,11.56316
294.167,0.62989,4.25355,11.56316
294.264,1.45138,7.24972,7.93230
294.326,0.01198,3.75539,11.82182
294.326,0.01198,3.75539,11.82182
294.417,-0.01198,2.12678,11.48412
294.417,-0.01198,2.12678,11.48412
294.485,0.66103,3.30992,6.59109
294.565,1.92799,2.86684,5.90612
294.579,0.85502,3.21891,7.53713
294.644,1.43222,4.13380,7.44851
294.730,2.19384,4.22721,9.74773
294.745,1.70286,4.80920,10.89734
294.807,4.34936,4.82596,10.69376
294.807,3.98531,3.79132,12.36549
294.892,5.46783,2.05972,7.49402
294.965,4.94093,2.06211,7.47725
294.965,1.66214,3.98052,9.30944
295.054,1.98547,3.96855,8.06164
295.121,2.18186,3.28357,6.50008
295.121,1.37953,2.92432,6.37794
295.214,1.88249,3.82724,8.33467
295.214,1.88249,3.82724,8.33467
295.283,2.03098,4.34217,8.90708
295.364,1.36037,6.64378,9.47470
295.374,3.54223,2.91953,13.85040
295.439,1.48252,3.32908,7.99458
295.520,2.30640,1.23823,8.48795
295.544,-0.00719,0.80233,13.59174
295.598,2.42855,0.55804,8.84481
295.677,1.54239,0.13173,8.52627
295.687,1.13524,1.03465,6.29890
295.756,0.22274,1.28613,11.04344
295.756,1.61185,1.09452,11.60147
295.846,0.36644,3.06323,10.51174
295.921,3.47517,2.47166,12.31519
295.921,2.03577,0.54606,10.29619
296.009,4.11464,-0.16526,8.41610
296.074,2.76864,2.13396,9.11545
296.074,0.37123,2.76146,8.72027
296.164,1.50407,2.24174,7.64011
296.164,1.50407,2.24174,7.64011
296.232,-0.77359,2.15791,8.61010
296.312,0.12454,2.81654,7.30481
296.324,-0.54367,4.60562,7.66167
296.391,1.22146,5.45106,7.76465
296.472,0.66342,5.51813,9.90101
296.488,2.68721,1.88488,14.17612
296.550,2.36388,3.78174,10.43271
296.550,1.97110,3.09916,8.37059
296.638,-0.40955,1.27415,11.72602
296.708,1.53521,5.39358,2.54351
296.708,-0.95082,2.83091,8.11433
296.807,-1.05860,4.68466,5.70254
296.870,1.31008,6.24861,8.71308
296.870,1.31008,6.24861,8.71308
296.956,-2.15791,7.02220,8.98851
297.038,-0.60833,6.05940,11.25659
297.038,-0.07425,5.16845,10.49498
297.136,-1.06339,3.82006,9.48188
297.136,-1.06339,3.82006,9.48188
297.208,-0.62750,1.97110,8.01613
297.208,-0.30417,2.95306,8.82325
297.296,0.12933,3.53744,10.73687
297.368,1.56634,3.98771,11.01949
297.368,1.56634,3.98771,11.01949
297.456,1.08734,3.80329,12.48045
297.525,2.07409,2.34472,9.19688
297.525,2.02619,2.24174,8.39215
297.615,0.14610,2.92192,9.32381
297.615,0.00479,3.56618,8.21252
297.683,1.15440,3.40332,6.34201
297.764,0.69935,3.26441,7.21140
297.772,0.29459,3.68833,8.05685
297.847,0.27782,4.23200,9.19927
297.927,0.24669,3.62606,10.32732
297.935,-0.81910,4.94811,10.88776
298.002,-1.31008,3.33387,12.29124
298.002,-1.31008,3.33387,12.29124
298.092,-1.00351,2.50519,8.50711
298.163,-0.28022,2.49322,9.57050
298.163,-0.28022,2.49322,9.57050
298.253,-1.54239,2.72793,7.90356
298.319,-0.91011,3.13508,8.24845
298.319,-0.91011,3.13508,8.24845
298.408,-0.69456,4.09309,8.96456
298.408,0.90771,4.40684,11.12966
298.478,-3.31231,3.69073,8.09996
298.568,0.72569,0.83586,17.57944
298.568,0.72569,0.83586,17.57944
298.637,2.84289,0.54127,10.50695
298.718,1.89925,0.54606,9.72617
298.732,-0.35207,3.15664,7.92752
298.796,1.22386,2.99138,6.65576
298.876,1.85135,3.35303,6.25340
298.885,0.65863,3.61408,8.24845
298.963,1.77950,3.85119,7.14195
298.963,-0.19639,4.56251,9.51541
299.054,0.55325,4.89063,8.08559
299.120,0.22274,6.16957,12.29843
299.120,0.64905,3.31950,13.40253
299.205,0.53169,2.74469,7.98979
299.272,-1.26697,1.62861,11.52244
299.272,-0.80712,2.59860,13.23727
299.372,0.27064,2.38783,6.13844
299.372,1.50407,1.97350,4.90979
299.437,1.59987,2.74469,6.21747
299.510,-0.92927,2.97222,8.56459
299.519,3.46799,4.03800,6.90963
299.589,-1.49928,3.23567,10.46863
299.669,2.42136,1.85854,9.75970
299.679,-1.91123,-0.10059,14.74135
299.755,-0.27303,-0.60354,11.99426
299.755,-1.42264,-2.38544,10.25547
299.836,-5.24988,0.06946,8.91187
299.909,-9.12263,0.71132,4.58407
299.909,-0.74485,0.86939,5.51334
300.004,-7.63532,0.72330,1.22146
300.066,-7.45330,1.94236,5.66901
300.066,-9.97526,3.09437,2.54112
300.158,-10.88536,2.31838,2.58423
300.225,-12.26729,3.04407,1.86572
300.225,-10.22194,3.99010,5.63788
300.321,-7.88440,1.58311,3.32908
300.321,-8.74422,1.81303,2.00703
300.394,-8.70590,-3.27878,-5.48699
300.464,-8.82325,-1.23104,-1.77231
300.474,-7.58982,-1.11608,-1.96631
300.548,-7.56587,-0.27543,0.73288
300.631,-11.86972,1.29810,7.53713
300.642,-12.65289,0.64187,3.44164
300.704,-8.90708,-2.70398,-0.36883
300.704,-9.41003,-6.62702,2.18665
300.791,-5.47980,-9.58726,-1.38672
300.860,-10.08543,-8.63165,-0.46942
300.861,-4.94093,-10.87818,2.96264
300.951,-3.53505,-8.63884,3.32429
301.019,-1.94236,-4.03321,1.28852
301.019,-1.94236,-4.03321,1.28852
301.113,0.66821,-5.25467,1.12087
301.113,-4.48827,-5.24988,5.52771
301.178,-3.22370,-4.50264,4.73974
301.278,-4.74932,-10.70813,0.08143
301.278,-4.74932,-10.70813,0.08143
301.336,-7.17787,-10.89255,2.88360
301.416,-7.69280,-9.08910,0.92927
301.422,-5.84624,-9.43398,3.20214
301.498,-5.53010,-5.77200,-0.31135
301.575,-4.59844,-4.86428,1.06339
301.580,-4.03321,-5.87259,0.53888
301.659,-2.69919,-3.76976,3.14945
301.659,-3.70510,-7.17548,1.46575
301.741,-8.10475,-8.37538,3.92304
301.816,-11.07457,-12.18826,-0.83586
301.816,-11.07457,-12.18826,-0.83586
301.900,-5.92528,-8.44005,-1.40348
301.974,-1.41067,-17.16750,-3.32668
301.974,-4.64634,-8.88313,4.30385
302.056,-4.69184,-5.04152,-0.47900
302.056,-4.69184,-5.04152,-0.47900
302.132,-0.54367,-4.22960,2.06690
302.211,-1.96631,-4.18649,3.50631
302.218,-4.22481,-6.44021,7.50120
302.293,-10.88776,-9.29268,5.59956
302.371,-6.27016,-13.99649,-3.67875
302.378,-4.44037,-10.66502,-0.05988
302.448,-7.23296,-10.95721,-2.71835
302.448,-7.23296,-10.95721,-2.71835
302.545,-7.42217,-5.37682,-2.32556
302.609,-1.65017,-4.02842,-0.22034
302.609,-5.46783,-4.89542,3.14466
302.695,-2.02379,-2.25132,0.91490
302.770,-3.73623,-4.88824,-2.41178
302.770,-16.97829,-7.86764,2.65129
302.855,-5.35526,-10.86141,-0.66582
302.924,-19.06196,-5.32652,-10.52851
302.924,-12.72234,-8.67955,-1.22865
303.018,-3.36740,-12.65289,-0.14131
303.018,-7.08926,-7.84608,-4.26313
303.084,-9.75012,-5.46304,3.71228
303.163,-3.84161,-3.15424,-3.39614
303.172,-0.06227,0.78078,-12.98101
303.242,-10.90213,-2.84768,-0.02156
303.322,-8.98611,-8.09996,2.25132
303.336,-16.69808,-5.46064,7.45091
303.403,-11.19672,-8.37059,1.03465
303.403,-6.44979,-6.56954,0.20118
303.488,-5.71452,-4.73495,1.49689
303.562,-2.46448,-11.25420,-7.21619
303.562,-2.46448,-11.25420,-7.21619
303.647,-10.93326,-1.55437,5.06307
303.720,-4.83315,-1.50886,7.48923
303.720,-4.83315,-1.50886,7.48923
303.809,-9.88425,-2.33993,6.04982
303.809,-9.88425,-2.33993,6.04982
303.877,-12.84928,-0.90532,6.61265
303.966,-11.52962,-3.29555,7.42696
303.966,-8.64842,-2.96743,2.23455
304.037,-13.18698,-5.26425,2.45011
304.117,-9.35255,-7.83171,3.11592
304.124,-1.68370,-3.05125,10.25308
304.195,-4.71340,-0.21555,2.64650
304.275,-5.87019,-1.65496,0.51253
304.279,-5.29299,-1.95673,2.60578
304.358,-6.12167,-2.47406,9.34776
304.358,-9.58247,-4.23679,11.22785
304.445,-7.75507,-0.92927,17.39263
304.512,-9.72617,-3.47278,3.27878
304.512,-9.72617,-3.47278,3.27878
304.602,-14.35096,-3.56139,1.50168
