time,X_value,Y_value,Z_value
4.806,-10.30337,-0.56043,3.71228
4.876,-10.16686,0.04311,0.62031
4.906,-4.85710,-1.83219,0.45745
4.957,-10.98116,-1.79387,1.68130
5.010,-8.92145,-4.20805,3.18538
5.067,-10.07585,-4.90021,0.69216
5.112,-8.45442,-5.63548,0.06227
5.158,-9.11545,-6.38991,3.00335
5.216,-6.84018,-6.79228,3.13508
5.284,-9.20167,-8.78493,3.25004
5.305,-7.87003,-7.53473,1.12566
5.364,-9.39566,-5.95881,-0.02874
5.409,-7.18266,-7.32876,2.19863
5.459,-7.30960,-5.21875,0.36883
5.504,-4.61041,-3.57097,-6.12407
5.559,-7.04136,-8.55741,1.48731
5.605,-4.10027,-3.53984,-3.39614
5.663,0.62031,-13.77615,1.92799
5.712,-6.60067,-6.60786,1.98068
5.758,-3.42248,-4.72777,1.60466
5.805,-3.98052,-8.74182,-1.42025
5.858,-9.01246,-15.72570,2.26090
5.916,-4.33499,-8.05206,0.89813
5.956,-4.41163,-8.81128,1.46336
6.005,-4.63676,-8.06164,1.29331
6.057,-4.31583,-8.34904,0.30417
6.104,-4.71100,-10.31774,0.04072
6.172,-3.54223,-9.86030,1.03944
6.212,-4.26074,-11.70686,-0.58917
6.258,-5.47262,-5.59716,2.14115
6.318,2.20821,-9.18251,0.73767
6.361,0.04072,-11.84577,-1.53760
6.411,0.10299,-7.97542,-3.26441
6.455,-2.00942,-8.51908,-1.00112
6.510,-0.54846,-9.38369,-0.73767
6.559,0.27543,-11.07936,-0.28022
6.610,-9.28310,-10.36804,3.24765
6.655,-1.71004,-11.73560,-3.61887
6.710,-1.26936,-9.91299,1.49928
6.756,-2.19863,-5.83427,0.09580
6.818,-2.08846,-9.65432,0.09101
6.856,-3.09916,-9.48907,-0.34488
6.916,-2.46448,-9.89862,-0.61073
6.956,-2.12438,-9.25436,-0.55325
7.008,-2.68721,-9.68306,-0.26824
7.054,-2.14833,-9.40285,-0.33770
7.106,-2.64410,-10.54288,-0.75443
7.154,-2.83570,-9.97286,0.06946
7.210,-2.66087,-9.03401,-0.67779
7.267,-3.24525,-8.02332,-0.75683
7.363,-3.88233,-9.99681,-0.35925
7.364,-1.96152,-8.90708,-0.08383
7.405,-3.31710,-9.40285,-0.16286
7.462,-3.21172,-9.43638,-0.67300
7.505,-3.31231,-9.33818,0.00719
7.559,-3.45362,-9.31184,-0.80952
7.604,-2.48364,-9.05317,-0.55564
7.665,-3.10874,-9.17292,-0.25148
7.712,-2.73990,-8.92624,-0.40236
7.762,-3.16622,-9.32860,-0.76162
7.805,-2.56028,-9.55373,-0.33051
7.859,-3.31950,-9.74533,-0.66342
7.911,-2.52914,-8.71787,-0.66582
7.968,-2.81894,-10.07585,-0.15328
8.006,-3.02491,-9.68546,-0.30656
8.074,-2.72793,-9.69983,-0.03593
8.105,-2.38544,-8.03050,0.34009
8.161,-3.01533,-9.87467,0.27543
8.206,-2.90755,-9.54415,0.21076
8.260,-2.91953,-9.72139,0.59875
8.303,-2.20581,-9.41243,-0.45745
8.374,-2.84049,-9.71899,-0.50295
8.414,-2.87402,-8.18139,-0.14610
8.465,-3.49673,-8.81846,0.28740
8.506,-3.12790,-9.88664,-0.88137
8.572,-2.58183,-8.79212,-0.06227
8.623,-2.54351,-9.90580,-0.34967
8.682,-2.86684,-9.78605,-0.54127
8.710,-2.41178,-8.76098,-0.33291
8.764,-3.13029,-9.79563,0.05988
8.808,-2.33514,-10.14291,-0.48858
8.878,-2.08367,-10.07106,0.15328
8.905,-2.57704,-9.41961,0.09580
8.961,-2.51717,-8.98611,-0.34967
9.018,-2.74948,-9.35255,0.08622
9.063,-1.93039,-10.23152,-0.10059
9.115,-3.27878,-7.30720,-1.23104
9.158,-1.14961,-9.07473,-0.10299
9.210,-0.63947,-8.35862,-0.28980
9.267,-2.26808,-9.52739,-1.12566
9.348,-1.64538,-11.55597,0.60115
9.359,-2.31359,-9.79803,0.42392
9.414,-2.17228,-8.33227,-0.07664
9.465,-4.52659,-9.47949,-0.49337
9.526,-3.94460,-11.43861,0.63229
9.555,-1.29571,-8.44963,-0.84544
9.608,-0.21076,-9.53697,-0.57720
9.664,-1.51365,-10.03034,0.01916
9.707,-2.11480,-10.20278,-0.18921
9.762,-1.89925,-10.00879,-0.16526
9.817,-1.85614,-9.78366,-0.08862
9.857,-1.73160,-9.75252,-0.32333
9.906,-2.20581,-9.51302,-0.29459
9.965,-3.02012,-9.12502,-0.83107
10.020,-3.59013,-9.28070,-0.78078
10.053,-3.21651,-9.12023,-0.36404
10.108,-2.73032,-9.19209,-0.98675
10.161,-0.43350,-8.95737,0.01916
10.215,-4.33259,-9.72139,-3.09676
10.268,-2.65368,-9.52978,0.05509
10.312,-2.88360,-10.05669,-1.28373
10.359,-2.82612,-9.67588,-0.95801
10.418,-1.46575,-9.05796,-0.76880
10.466,-3.30752,-10.19081,-0.54127
10.506,-4.22481,-9.42919,-1.81782
10.562,-3.24286,-8.63405,-1.00591
10.604,-3.26441,-8.78972,-0.84305
10.688,-3.21412,-8.93821,-1.03225
10.713,-1.84656,-9.18969,-0.29459
10.761,-4.51222,-9.77408,-1.55676
10.815,-4.31343,-8.78254,-0.81910
10.862,-3.90867,-8.83523,-0.83347
10.904,-3.55660,-8.97414,-0.86939
10.959,-3.89191,-8.99330,-1.40109
11.004,-4.24397,-8.94061,-0.99633
11.082,-4.05477,-8.59094,-0.61552
11.106,-4.22242,-8.27958,-1.18314
11.159,-4.53856,-8.75380,-1.12566
11.206,-5.03673,-8.67955,-1.16637
11.260,-4.55772,-8.61489,-0.96759
11.307,-3.48236,-7.95865,-1.53760
11.360,-3.34345,-7.56587,-1.81303
11.410,-4.52659,-9.50823,-2.16270
11.498,-2.92671,-9.86030,-1.12805
11.507,-1.07297,-10.37523,0.38320
11.565,-2.64889,-10.63389,1.61424
11.605,-1.49210,-8.08319,-1.36995
11.660,-3.23567,-9.59445,-1.66933
11.703,-2.98419,-9.09628,-0.34728
11.765,-3.48715,-9.75731,-0.33530
11.814,-2.70398,-8.97174,-0.94843
11.879,-3.40572,-9.38369,-0.40236
11.916,-2.90995,-9.27112,-1.06339
11.966,-3.60450,-9.19448,-0.69216
12.017,-3.54223,-9.13460,-0.84305
12.058,-3.57097,-8.99569,-0.83586
12.114,-3.72905,-8.80409,-1.42743
12.157,-3.93262,-8.87115,-1.20469
12.252,-3.55660,-8.85439,-1.02267
12.254,-3.54942,-9.28070,-0.95801
12.322,-3.78653,-8.77056,-1.73399
12.354,-3.54702,-9.03641,-1.17595
12.408,-3.53984,-9.18729,-0.84784
12.458,-3.87275,-8.94061,-1.23344
12.544,-4.71100,-8.93342,-1.24541
12.556,-3.56858,-8.83283,-1.12805
12.607,-4.30385,-8.59333,-1.29092
12.664,-4.26074,-9.47949,-0.79515
12.707,-3.51110,-8.98372,-0.82628
12.754,-3.62366,-8.91666,-0.57480
12.809,-4.05956,-8.88073,-1.20709
12.855,-4.50743,-8.56699,-2.14833
12.919,-3.78653,-8.55262,-0.68498
12.958,-3.83203,-8.77535,-1.64777
13.004,-4.40684,-9.06994,-1.71244
13.059,-4.29427,-8.80649,-1.35079
13.107,-3.80808,-8.52627,-1.67172
13.153,-4.19847,-9.03401,-1.58071
13.212,-3.51828,-8.82565,-1.10410
13.261,-4.20326,-8.85439,-1.63580
13.310,-3.36261,-8.72027,-1.12566
13.359,-3.50631,-9.03162,-1.63101
13.404,-3.83443,-8.95737,-1.51605
13.459,-3.43446,-9.02683,-1.08734
13.583,-3.91586,-9.11784,-1.36037
13.583,-3.95897,-8.89989,-1.65256
13.609,-3.72905,-8.60770,-1.64298
13.668,-3.85838,-8.79691,-1.39630
13.706,-3.85838,-8.57417,-1.67412
13.762,-4.23439,-8.98611,-1.63340
13.827,-3.68115,-8.82325,-1.32205
13.858,-3.99729,-8.96695,-1.60706
13.916,-4.14338,-9.16095,-1.49210
13.959,-3.89191,-9.01485,-1.33642
14.008,-3.83682,-9.21604,-1.10889
14.058,-4.21284,-8.97174,-1.15919
14.120,-4.61760,-8.69871,-1.68130
14.156,-4.34457,-8.62447,-1.41306
14.216,-4.06914,-8.49274,-1.53281
14.255,-4.05477,-8.47597,-1.08734
14.307,-4.04758,-8.74661,-1.23104
14.362,-4.21523,-8.62926,-1.04662
14.404,-4.47629,-8.69871,-1.36516
14.455,-4.50982,-8.53345,-1.29810
14.503,-4.21763,-8.73943,-1.26697
14.554,-4.22960,-8.93342,-1.27176
14.641,-4.07632,-8.89271,-1.26218
14.661,-4.21284,-8.72985,-1.12087
14.711,-4.27990,-8.99090,-1.10889
14.756,-4.33978,-8.66279,-1.35558
14.817,-4.19607,-8.69871,-1.21667
14.860,-4.24637,-8.49753,-1.25020
14.910,-4.48348,-8.56219,-1.11368
14.955,-4.31583,-8.59812,-1.04902
15.091,-4.22721,-8.77535,-0.93406
15.091,-4.01405,-8.65321,-0.95801
15.116,-4.06674,-8.60770,-0.81431
15.161,-4.07393,-8.87594,-0.86221
15.208,-4.18649,-8.86397,-0.84784
15.265,-4.24876,-8.81846,-0.82628
15.309,-4.33020,-8.76098,-0.86939
15.355,-4.43079,-8.91666,-1.01309
15.411,-4.13620,-8.74901,-1.30289
15.467,-4.12901,-9.03880,-1.14961
15.506,-3.68115,-9.04599,-0.87658
15.555,-3.70989,-9.15616,-1.18553
15.606,-3.57576,-8.72027,-0.97477
15.665,-3.42727,-8.76817,-0.98914
15.705,-3.60690,-8.82325,-0.93885
15.759,-3.71707,-9.30465,-0.83347
15.815,-3.66677,-9.00767,-1.02028
15.854,-3.82006,-8.97653,-1.15919
15.910,-3.85119,-9.01006,-0.95801
15.954,-3.49673,-9.46991,-0.82149
16.016,-3.17580,-9.12502,-1.12805
16.061,-3.46559,-9.29028,-1.24062
16.113,-3.67875,-9.46512,-0.98675
16.159,-3.23328,-8.62686,-1.22865
16.205,-3.38416,-8.59812,-1.20709
16.267,-3.83682,-8.77535,-1.23583
16.382,-3.35542,-9.25675,-1.06099
16.382,-3.57337,-8.63165,-1.48731
16.409,-5.01278,-9.14658,-1.25020
16.461,-3.95178,-8.28916,-0.77359
16.508,-3.44164,-8.35622,-2.08606
16.565,-3.15424,-9.44835,-0.17963
16.609,-3.73863,-8.78972,-0.57720
16.671,-4.15775,-9.17292,-0.81670
16.706,-3.77216,-9.07473,-0.95082
16.761,-3.66677,-9.12023,-1.16637
16.806,-4.07393,-9.19927,-1.06339
16.856,-3.92544,-8.71787,-0.97717
16.910,-3.99729,-8.57896,-0.91729
16.959,-3.87993,-9.02922,-0.95082
17.010,-3.19256,-9.37411,-0.94843
17.056,1.59508,-11.02428,-6.65097
17.104,0.51732,-9.47470,-2.92671
17.157,-2.79259,-8.70590,-0.02156
17.212,-4.65352,-9.14898,-2.10522
17.257,-2.74948,-9.34537,-1.24302
17.316,-3.78174,-8.92384,-1.38672
17.355,-4.14578,-9.07952,-1.16398
17.411,-3.15185,-8.69392,-1.67172
17.454,-2.81654,-9.17772,-1.27655
17.510,-3.08479,-9.33100,-0.92448
17.553,-3.01293,-9.15376,-0.90053
17.610,-2.99617,-9.12742,-1.63340
17.653,-3.44643,-8.41131,-1.41785
17.711,-2.57944,-9.45554,-1.65735
17.758,-3.43446,-9.49146,-1.87770
17.852,-3.64522,-8.96935,-1.01070
17.854,-3.83922,-9.07473,-1.13045
17.909,-4.16733,-9.47709,-0.67779
17.953,-4.26792,-9.32142,1.52084
18.041,-4.12422,-10.18602,-0.14610
18.059,-3.43446,-8.32988,-1.55437
18.110,-1.54000,-7.01501,-1.67172
18.156,-4.36612,-7.72394,-2.72314
18.212,-4.04040,-8.81607,-0.97238
18.257,-5.43909,-7.59461,1.27894
18.306,-4.86668,-7.22577,-1.46096
18.360,-5.68817,-9.12982,-1.17835
18.407,-4.87387,-9.75492,-0.79994
18.455,-3.60929,-9.01964,-0.79754
18.506,-3.47757,-8.64842,0.22034
18.554,-4.40923,-9.81479,-1.25260
18.616,-3.42488,-8.35622,-0.22513
18.653,-4.10746,-8.46639,0.25148
18.706,-4.56251,-8.63884,-0.17723
18.772,-4.87147,-8.67716,-0.57720
18.805,-4.83315,-8.70590,-0.39757
18.871,-3.88712,-8.49992,-0.57001
18.914,-4.10267,-9.15616,-0.92927
18.960,-3.75779,-9.19688,-0.91729
19.007,-3.96855,-9.11545,-0.70414
19.083,-3.71468,-9.10826,-0.76162
19.112,-3.61648,-9.18729,-0.63708
19.160,-3.77934,-9.18011,-0.94843
19.204,-3.49433,-8.91666,-0.85981
19.260,-3.18777,-8.97893,-1.00351
19.313,-3.14706,-9.33100,-1.01309
19.368,-3.32908,-9.15856,-0.78796
19.406,-3.52547,-9.23041,-0.70414
19.462,-3.62127,-9.02204,-0.79515
19.510,-3.71228,-9.23520,-0.30417
19.561,-4.14578,-9.00527,-0.51253
19.604,-3.45362,-9.13939,-0.45984
19.658,-3.12071,-9.16813,-0.83826
19.703,-3.49194,-9.24478,-0.72809
19.986,-3.87993,-9.48667,-0.72090
19.987,-3.13748,-9.37171,-0.47421
19.987,-3.00096,-9.24238,-0.78317
19.987,-2.99377,-8.95258,-1.34600
19.988,-3.52786,-9.19448,-0.99154
20.009,-4.09309,-8.73464,-0.70174
20.057,-3.75779,-8.59812,-0.53888
20.105,-3.38895,-9.11305,-1.12326
20.160,-2.83091,-9.27112,-1.10410
20.218,-3.06563,-9.06036,-0.85502
20.263,-4.37091,-9.24717,-0.85981
20.324,-3.65001,-8.83044,1.15200
20.354,-4.01645,-8.94540,-1.01788
20.413,-2.84768,-9.38848,-1.04662
20.454,-4.30625,-8.95977,-0.95322
20.510,-4.63915,-8.76338,-0.81670
20.561,-2.92432,-9.31423,-0.70414
20.610,-3.83443,-7.94188,-1.32924
20.654,-4.07153,-8.08559,-1.42983
20.709,-3.31950,-10.04950,-0.68977
20.760,-2.73990,-9.29028,-0.05269
20.816,-2.17707,-8.69871,-1.29092
20.861,-3.27878,-9.83874,-1.26936
20.907,-4.39486,-8.73464,-1.23104
20.955,-4.49545,-8.56459,-1.43222
21.014,-4.67747,-8.62686,-1.78908
21.054,-4.24876,-8.89031,-1.79626
21.110,-3.84640,-8.71548,-1.77950
21.153,-4.48348,-9.07233,-1.82500
21.209,-3.30034,-7.91793,-1.50168
21.255,-2.70398,-9.52020,-2.20581
21.313,-3.16622,-8.08798,-1.29571
21.371,-3.83443,-7.61856,-1.67172
21.405,-3.15664,-8.75619,-1.90165
21.460,-4.26313,-10.24350,0.56762
21.503,-6.04263,-8.60770,-3.29315
21.560,-4.82117,-7.87482,-1.91841
21.607,-3.51828,-9.04838,-0.85502
21.671,-4.00208,-9.09389,-1.96392
21.710,-3.30513,-8.62686,-1.59987
21.759,-4.17452,-8.31790,-1.73160
21.811,-4.21044,-9.34058,-1.62382
21.858,-3.94939,-8.62207,-1.53281
21.921,-4.52419,-8.05685,-2.17947
21.967,-4.77088,-7.90117,-1.81303
22.017,-5.58279,-8.90229,-1.55197
22.065,-5.20438,-7.44133,-1.96152
22.111,-4.98883,-7.27846,-2.59620
22.166,-5.39598,-9.78366,-1.91123
22.231,-5.96839,-8.81367,-1.34121
22.258,-3.90628,-8.43526,-0.07664
22.304,-3.88472,-8.72027,-1.00830
22.358,-4.97685,-9.24717,-0.34009
22.408,-4.55533,-9.04120,-0.64666
22.468,-4.34936,-8.91426,-1.01549
22.503,-3.99729,-8.71787,-1.79866
22.563,-3.04407,-9.13700,-0.79036
22.609,-3.55900,-8.69392,-0.26824
22.656,-3.77695,-8.99330,-0.92927
22.707,-3.82006,-9.03401,-1.02507
22.756,-3.56618,-9.16095,-0.59396
22.817,-2.90276,-9.32381,-0.36404
22.854,-3.85359,-8.29635,-0.54846
22.906,-2.38304,-9.05078,-1.00112
22.961,-3.22370,-8.73703,-1.15440
23.010,-2.85726,-9.52020,-1.49928
23.074,-2.98659,-9.13460,-0.78078
23.115,-2.70158,-9.48907,-0.86700
23.160,-2.41657,-9.65432,-0.41194
23.223,-2.50998,-9.09389,-1.93039
23.257,-2.03577,-9.19209,-0.86221
23.324,-1.91841,-9.55852,-1.43701
23.355,-1.41546,-9.36692,-2.50519
23.409,-1.18314,-9.73096,-1.50647
23.461,0.05509,-9.81000,-0.24429
23.510,0.15328,-9.24478,-1.41785
23.553,-0.48379,-9.84832,-0.48140
23.615,0.17963,-9.74533,-1.54718
23.657,-0.25627,-9.77408,-0.84065
23.713,1.04423,-10.86620,-0.40236
23.754,-0.52690,-10.31535,-1.05141
23.809,0.31375,-8.77535,-0.99154
23.853,0.66821,-9.54894,-0.34009
23.907,-0.52930,-10.14291,-1.73639
23.954,-0.59396,-10.37523,-2.51238
24.011,-0.35207,-9.47230,-2.55788
24.054,-0.92208,-8.32269,-1.71483
24.117,-1.30768,-10.46145,-0.73767
24.154,-1.19751,-9.79084,-1.58790
24.207,-1.50168,-9.17292,-2.16989
24.258,-2.28964,-9.72139,-2.19384
24.312,-2.76625,-9.20646,-2.39023
24.378,-2.97940,-8.63884,-1.87770
24.405,-1.62382,-9.28789,-2.88600
24.466,-1.36756,-9.12742,-2.35909
24.507,-2.85247,-9.26633,-2.02858
24.568,-2.02858,-9.59205,-1.78429
24.610,-2.62015,-9.01246,-1.86572
24.655,-3.14227,-9.27591,-1.54239
24.707,-2.56986,-9.20406,-1.50168
24.760,-2.06211,-9.75731,-0.94124
24.806,-1.27655,-10.41115,-0.85023
24.863,-0.65624,-9.15856,-0.78557
24.907,-2.37107,-8.62926,-2.90995
24.966,-1.26218,-9.85311,-0.08143
25.006,-1.95194,-9.09868,-1.21906
25.059,-2.67763,-9.38129,-1.51844
25.104,-3.45362,-8.64123,-1.51844
25.169,-2.94587,-9.97526,-1.14482
25.209,-3.12550,-9.21843,-1.11129
25.279,-2.74230,-9.28070,-1.20948
25.303,-3.16861,-9.27352,-1.51605
25.356,-3.60211,-8.89750,-1.16877
25.406,-3.79850,-9.30226,-1.80584
25.464,-3.04407,-9.35495,-1.75555
25.505,-1.92320,-8.97174,-2.06451
25.561,-1.62143,-9.52020,-2.07409
25.608,-1.74836,-9.29028,-1.65496
25.673,-3.08239,-9.40285,-1.43941
25.712,-3.13029,-8.87594,-1.77231
25.757,-3.92544,-9.43638,-1.80824
25.811,-3.50870,-9.01246,-1.48970
25.874,-3.30992,-8.53345,-1.72441
25.916,-2.93869,-8.81128,-2.74230
25.954,-2.04295,-9.18251,-2.19144
26.010,-2.50998,-9.25675,-1.03944
26.073,-3.54942,-9.44117,-0.87179
26.119,-3.71228,-9.39327,-1.12805
26.161,-3.76976,-8.99809,-1.50647
26.216,-3.42488,-9.55134,-1.46096
26.259,-2.96264,-9.61840,-1.61185
26.314,-1.75315,-9.38369,-4.30146
26.360,-1.90404,-9.19927,-1.67891
26.409,-3.21412,-9.86988,-1.10171
26.459,-1.93039,-8.72266,-1.12326
26.511,-2.53393,-9.48428,-0.60833
26.558,-2.82852,-8.62447,-1.35558
26.606,-3.09197,-9.15376,-1.11608
26.660,-2.72074,-9.25915,-0.55325
26.715,-2.40220,-9.41722,-0.63708
26.763,-2.68721,-9.63995,-0.82628
26.811,-2.93869,-9.72617,-0.27782
26.855,-3.42488,-9.52020,-0.89095
26.912,-3.02251,-9.73815,-0.81431
26.954,-2.93150,-9.75012,-0.76880
27.012,-2.09085,-9.18490,-0.57959
27.054,-2.28245,-9.32860,-0.50535
27.115,-2.57704,-9.56331,-0.02395
27.164,-2.58902,-9.06754,-0.81191
27.207,-2.07169,-9.29028,-0.68019
27.261,-2.23455,-9.44356,-0.85981
27.307,-2.21539,-9.36453,-0.39278
27.369,-1.99984,-9.36932,-0.32093
27.404,-1.71004,-9.48667,-0.48858
27.459,-2.70877,-9.70462,-0.62271
27.505,-2.74469,-9.34537,-0.97238
27.562,-2.78541,-9.43398,-0.56522
27.646,-2.85726,-9.22801,-0.63229
27.662,-2.59860,-9.31184,-0.47900
27.708,-3.00335,-9.34058,-0.14370
27.766,-2.52196,-8.95977,-0.59636
27.810,-2.88121,-8.84002,-0.55325
27.861,-3.04407,-9.46512,-0.32093
27.915,-4.38049,-9.98005,0.16047
27.966,-1.31487,-8.88313,-0.72090
28.004,-3.90149,-8.83523,1.00351
28.085,-3.07760,-9.30465,-0.48140
28.104,-2.39502,-9.64474,-1.05860
28.156,-2.63931,-9.31184,-0.30656
28.205,-2.72314,-9.71899,0.28740
28.256,-2.41178,-9.46272,-0.43829
28.305,-2.89079,-9.04120,-0.23711
28.354,-2.38544,-9.36932,-0.33051
28.408,-2.16270,-9.74294,-0.69216
28.489,-2.25850,-9.07952,0.22513
28.524,-2.76146,-9.29747,-0.11257
28.577,-2.34712,-9.23759,-0.47661
28.631,-2.25611,-9.57289,-0.31375
28.655,-2.38783,-9.37171,-1.03465
28.710,-1.85135,-9.52739,-0.59396
28.760,-2.12438,-9.80282,-0.19879
28.812,-2.48603,-9.36692,-0.85023
28.857,-2.37107,-9.45793,-0.99633
28.914,-1.67891,-9.02204,-0.85981
28.957,-2.47406,-9.77408,-0.70653
29.013,-2.19863,-9.73336,-0.38799
29.058,-2.20821,-9.93694,0.25148
29.108,-1.56874,-9.39566,-0.61792
29.160,-2.12438,-9.11305,0.17244
29.208,-2.10043,-9.48907,-0.25387
29.262,-2.71835,-9.17053,-0.05509
29.338,-2.59860,-9.40524,-0.47661
29.357,-3.06084,-9.18729,-0.13891
29.406,-3.65241,-9.69025,0.00958
29.463,-2.56267,-8.96935,-0.91011
29.506,-2.44292,-9.53697,-0.33530
29.560,-2.05493,-9.60882,0.39278
29.607,-2.73032,-9.50823,-0.44308
29.655,-1.96631,-9.91299,-0.88137
29.710,-2.59860,-8.94061,-0.96280
29.754,-2.05014,-9.40045,-1.30529
29.804,-1.98787,-8.98611,-1.00112
29.853,-2.36149,-9.37171,-1.87291
29.911,-2.13157,-9.73096,-1.69088
29.960,-1.65256,-10.07345,-1.73639
30.005,-0.73288,-9.49386,-2.92192
30.063,0.37362,-7.69041,-1.85135
30.107,-3.41051,-8.69392,-1.18074
30.164,-1.53281,-12.54032,0.17723
30.212,0.71851,-9.75970,-2.72793
30.261,1.80105,-6.44021,-2.90995
30.305,0.64666,-7.47007,-2.11959
30.371,0.27543,-9.95370,-3.43446
30.404,0.91729,-10.06148,-5.81990
30.467,0.19160,-8.53345,-4.25835
30.505,1.22146,-7.67843,-6.89047
30.562,1.03225,-7.41498,-6.48332
30.608,1.42743,-7.76705,-6.86892
30.661,2.14354,-6.95274,-7.59940
30.708,2.19863,-6.38033,-7.31918
30.756,2.05732,-6.56235,-7.52036
30.807,2.34951,-5.45346,-7.67125
30.856,2.97940,-5.64267,-7.46528
30.909,3.13987,-5.50854,-7.78860
30.957,2.99138,-5.68578,-7.38145
31.005,3.10395,-5.45825,-7.46528
31.063,3.11832,-5.20677,-7.40301
31.104,4.00208,-5.16845,-7.98979
31.156,4.06435,-5.17324,-7.90596
31.205,3.74102,-4.69903,-7.69999
31.260,3.83922,-4.43318,-7.86524
31.312,3.89909,-4.54335,-7.91075
31.362,4.16733,-4.33738,-7.89638
31.418,4.26074,-4.24158,-7.87482
31.454,4.03561,-4.26313,-7.83411
31.522,4.19847,-4.56012,-8.27958
31.553,3.68115,-4.31583,-8.16462
31.619,4.43318,-4.36852,-8.08559
31.657,3.59971,-4.53617,-7.92033
31.709,4.26792,-4.22481,-8.14307
31.755,4.13380,-3.95897,-7.57305
31.811,4.44276,-3.73384,-7.69280
31.855,4.44516,-4.18410,-8.03050
31.907,4.05716,-4.30146,-7.83411
31.953,3.90388,-4.08111,-8.16702
32.013,3.79850,-4.72058,-7.88919
32.058,4.52419,-3.68115,-7.90356
32.106,5.24988,-3.87275,-7.93230
32.158,4.32541,-4.14817,-7.65209
