Region,Export Country,Year,WEX,WEM,ECA,ANZ,USC,LAC,AME,APA
ECA,UKR,1995,na,9308,78845,na,12,na,na,3
ECA,UKR,1996,2,10214,36982,na,na,na,35,na
ECA,UKR,1997,30,6343,27407,na,na,16,48,na
ECA,UKR,1998,1,4040,16653,na,na,na,76,21
ECA,UKR,1999,2,6427,6434,na,124,na,111,na
ECA,UKR,2000,54,4481,6848,na,210,na,88,54
ECA,UKR,2001,na,4493,13334,3,70,2,121,5
ECA,UKR,2002,na,4186,10999,na,290,na,149,8
ECA,UKR,2003,14,4210,14097,na,258,na,126,28
ECA,UKR,2004,4,2311,17218,na,295,15,134,32
ECA,UKR,2005,73,3601,25124,43,436,na,174,96
ECA,UKR,2006,27,2778,29075,22,160,705,203,84
ECA,UKR,2007,36,4629,37175,na,274,na,262,0
ECA,UKR,2008,46,5253,44547,12,410,na,559,127
ECA,UKR,2009,93,5154,56558,2,201,na,474,118
ANZ,AUS,1990,534,59854,,17125,33118,,865,14859
ANZ,AUS,1991,690,92823,,15014,39082,,746,15288
ANZ,AUS,1992,1148,127970,,15828,49270,52,1195,16015
ANZ,AUS,1993,1465,152027,740,24314,58610,,1059,16608
ANZ,AUS,1994,1226,195039,364,27839,67810,169,1593,21038
ANZ,AUS,1995,650,186608,318,23194,64811,230,1761,22976
ANZ,AUS,1996,786,259140,205,30565,98638,245,1820,37346
ANZ,AUS,1997,2011,303779,606,35879,136948,597,2345,45413
ANZ,AUS,1998,2335,355848,336,33634,167753,395,2161,44906
ANZ,AUS,1999,4197,477140,488,43192,212973,1126,2653,49650
ANZ,AUS,2000,5125,500444,644,39870,294071,1450,2922,51310
ANZ,AUS,2001,9740,541884,998,42742,340698,1474,3947,53560
ANZ,AUS,2002,8243,644509,1457,51290,496608,1551,3692,63354
ANZ,AUS,2003,10271,698903,2551,66240,666504,3371,4134,82116
ANZ,AUS,2004,13405,945486,4700,70695,823753,2751,7382,121407
ANZ,AUS,2005,13143,971150,6792,75875,886533,4032,8816,134304
ANZ,AUS,2006,13167,974532,7568,76143,822371,6873,11448,159651
ANZ,AUS,2007,12796,1153737,11327,86243,947924,6390,14833,215769
ANZ,AUS,2008,8360,970006,10932,76821,768268,5625,18622,251743
ANZ,AUS,2009,7458,733168,7739,59797,700040,4698,12552,275306
ANZ,NZL,1990,78,7047,na,2186,730,na,na,1073
ANZ,NZL,1991,na,10101,na,2025,992,na,na,1513
ANZ,NZL,1992,173,14613,na,2096,894,na,na,918
ANZ,NZL,1993,166,22510,na,1002,1568,na,na,897
ANZ,NZL,1994,171,20319,na,1344,1655,na,na,1159
ANZ,NZL,1995,11,21117,na,2410,1694,na,10,1573
ANZ,NZL,1996,159,34502,55,5234,2496,70,34,2439
ANZ,NZL,1997,227,40015,5,8702,5421,114,124,3728
ANZ,NZL,1998,64,42622,5,7950,8167,91,210,3820
ANZ,NZL,1999,320,49468,77,9618,13084,156,345,4030
ANZ,NZL,2000,329,50355,52,14345,19710,176,102,4580
ANZ,NZL,2001,172,55403,44,13520,22784,215,102,4950
ANZ,NZL,2002,417,65114,62,23096,32200,280,191,5640
ANZ,NZL,2003,807,76322,120,27398,44858,329,209,7508
ANZ,NZL,2004,1020,110512,205,51831,68509,797,466,11234
ANZ,NZL,2005,1239,137828,426,74056,102893,1204,712,13648
ANZ,NZL,2006,1144,153019,237,100004,122164,2016,1009,15832
ANZ,NZL,2007,4581,220235,1491,155912,150981,2138,2287,21747
ANZ,NZL,2008,2600,219234,2403,220925,163055,2365,3386,29416
ANZ,NZL,2009,2095,217361,1419,206163,169584,2139,2591,35855
USC,CAN,1990,113,71,70,na,121,na,81,261
USC,CAN,1991,na,na,na,na,214,na,na,265
USC,CAN,1992,na,181,na,na,277,na,82,148
USC,CAN,1993,na,87,na,na,216,na,na,321
USC,CAN,1994,na,229,na,na,317,na,na,272
USC,CAN,1995,152,891,na,na,1989,142,na,491
USC,CAN,1996,435,646,na,na,1648,171,21,397
USC,CAN,1997,122,630,52,na,1617,142,36,2053
USC,CAN,1998,173,689,16,na,1640,195,na,1082
USC,CAN,1999,271,360,57,na,3276,159,67,893
USC,CAN,2000,321,290,20,na,3590,145,30,1273
USC,CAN,2001,172,457,na,na,4995,175,79,1716
USC,CAN,2002,169,420,5,28,6052,313,17,1424
USC,CAN,2003,344,321,21,15,5802,205,105,2320
USC,CAN,2004,1411,991,na,102,6696,132,11,3682
USC,CAN,2005,905,1783,7,30,9840,125,20,4618
USC,CAN,2006,707,936,3,54,10135,147,34,5145
USC,CAN,2007,262,1713,25,249,11257,49,54,8009
USC,CAN,2008,226,1365,na,268,9839,120,35,8500
USC,CAN,2009,74,1907,58,302,7391,133,97,8504
USC,USA,1990,1980,41091,575,368,24685,5515,1537,28888
USC,USA,1991,2408,52973,725,888,32914,4455,1513,27004
USC,USA,1992,5749,66968,1012,605,41769,7967,605,29056
USC,USA,1993,3555,67756,1299,903,44061,6543,373,26496
USC,USA,1994,3896,89236,2389,1160,48089,6036,401,32192
USC,USA,1995,2828,105310,1521,1896,50421,15264,531,43226
USC,USA,1996,5649,156898,1560,423,67921,19807,971,46981
USC,USA,1997,8419,210819,1358,799,73572,21166,1678,61465
USC,USA,1998,9743,280242,1636,907,85474,23360,1479,102505
USC,USA,1999,8086,299226,1140,793,89683,24521,1446,88962
USC,USA,2000,9007,309730,1179,713,93861,26236,1075,82586
USC,USA,2001,8694,314397,947,903,84750,23966,1721,73706
USC,USA,2002,14571,301055,1700,961,83654,22726,1572,96442
USC,USA,2003,15668,367415,1585,3450,101039,24937,1334,90184
USC,USA,2004,26761,477846,2524,4754,114466,25453,2590,85406
USC,USA,2005,53326,286174,3445,4932,134062,33404,3367,93970
USC,USA,2006,66937,433828,4031,3155,174898,34874,3086,106317
USC,USA,2007,66788,430704,7131,4227,217402,43927,4549,121011
USC,USA,2008,89979,412122,8464,3580,243541,42471,5268,157212
USC,USA,2009,70112,317345,18209,1422,226387,37699,4665,201680
LAC,ARG,1990,885,6838,2548,na,3530,2756,na,2350
LAC,ARG,1991,536,8326,1300,na,3942,4380,na,2818
LAC,ARG,1992,946,8877,na,na,4958,6547,na,3036
LAC,ARG,1993,914,6744,na,57,4623,4742,na,2875
LAC,ARG,1994,813,7593,na,na,3784,4903,na,2760
LAC,ARG,1995,29804,7639,12,784,7552,20079,1944,10783
LAC,ARG,1996,9426,18608,1527,200,10882,23988,4910,10101
LAC,ARG,1997,1776,34483,905,433,17482,41462,7085,23933
LAC,ARG,1998,2588,45486,554,358,29599,42247,1229,43632
LAC,ARG,1999,2278,53850,246,830,26308,37158,1990,21326
LAC,ARG,2000,2880,60313,731,734,40498,33821,621,10677
LAC,ARG,2001,3630,58516,1646,150,40721,29626,211,10289
LAC,ARG,2002,3714,47184,2487,258,37518,18278,3381,8422
LAC,ARG,2003,5501,63816,8514,679,43505,29461,3162,9238
LAC,ARG,2004,7592,81975,10209,742,57331,48714,1093,12052
LAC,ARG,2005,8088,107779,16754,866,84821,63456,4828,15276
LAC,ARG,2006,8382,117938,32229,672,113120,84076,5184,19283
LAC,ARG,2007,10599,142696,43175,2580,159546,107702,4772,21777
LAC,ARG,2008,10257,172950,55607,3360,224912,126171,8634,41302
LAC,ARG,2009,8672,162513,22847,955,277448,120633,6367,31091
LAC,BRA,1990,na,217,na,na,2903,54,na,na
LAC,BRA,1991,na,na,na,na,3696,na,na,77
LAC,BRA,1992,68,137,na,na,6289,na,na,na
LAC,BRA,1993,na,126,na,na,8250,188,na,125
LAC,BRA,1994,na,398,na,na,7738,458,na,140
LAC,BRA,1995,48,942,na,na,7180,4828,na,41
LAC,BRA,1996,59,1026,na,na,10212,3580,45,76
LAC,BRA,1997,48,1292,na,na,11072,2910,147,330
LAC,BRA,1998,na,584,na,na,237,3476,35,1186
LAC,BRA,1999,4,281,na,na,4,3180,36,898
LAC,BRA,2000,4,97,na,na,15,2749,382,404
LAC,BRA,2001,18,90,na,na,55,2296,21,234
LAC,BRA,2002,17,59,na,na,31,930,5,112
LAC,BRA,2003,1,78,32,na,79,496,13,99
LAC,BRA,2004,32,155,68,na,320,979,54,224
LAC,BRA,2005,349,414,213,0,698,776,100,258
LAC,BRA,2006,53,566,280,na,681,1074,54,244
LAC,BRA,2007,201,884,421,0,922,971,90,379
LAC,BRA,2008,102,1902,2513,99,1209,1416,158,264
LAC,BRA,2009,185,912,6585,9,950,418,122,858
LAC,CHILE,1990,834,11870,na,362,24453,12341,na,2883
LAC,CHILE,1991,906,24672,na,219,36074,20402,na,3118
LAC,CHILE,1992,1103,41682,na,355,57296,23240,na,2685
LAC,CHILE,1993,859,41009,56,229,57368,32912,50,2151
LAC,CHILE,1994,1021,47716,na,438,60586,38723,57,2420
LAC,CHILE,1995,2592,64617,109,2893,60917,45480,616,4565
LAC,CHILE,1996,2882,111276,98,3619,114571,47218,708,11811
LAC,CHILE,1997,9715,161822,313,4006,161467,54763,1040,25541
LAC,CHILE,1998,10840,194822,255,2392,146979,57208,2167,92845
LAC,CHILE,1999,11862,260785,1017,2438,146389,61601,2936,33084
LAC,CHILE,2000,14108,267588,3092,3058,167954,76110,3386,37365
LAC,CHILE,2001,17690,287348,4889,2133,179718,99269,3765,43432
LAC,CHILE,2002,17951,295980,7337,1849,167734,63341,2811,44501
LAC,CHILE,2003,21721,342731,12137,1903,167226,68763,2741,47990
LAC,CHILE,2004,23896,421874,22864,1153,192151,93745,4234,67620
LAC,CHILE,2005,25311,432171,32318,1828,197015,106818,4934,58293
LAC,CHILE,2006,26001,440665,50188,2064,205537,141524,5964,76966
LAC,CHILE,2007,29447,571340,65735,5211,253895,179255,8925,126520
LAC,CHILE,2008,29549,616140,70084,6486,280164,188780,13787,161636
LAC,CHILE,2009,27155,591982,59288,2517,318979,187049,13213,169794
LAC,MEX,1990,299,62,na,na,61,na,53,78
LAC,MEX,1991,345,251,na,na,538,na,na,86
LAC,MEX,1992,476,369,na,na,na,na,na,115
LAC,MEX,1993,482,569,na,na,527,na,na,65
LAC,MEX,1994,681,450,na,na,273,na,na,415
LAC,MEX,1995,852,1245,na,na,898,32,na,na
LAC,MEX,1996,842,1245,50,na,228,54,na,47
LAC,MEX,1997,1011,2089,na,na,204,71,30,na
LAC,MEX,1998,700,2029,na,na,607,143,na,40
LAC,MEX,1999,620,2289,na,na,988,67,na,40
LAC,MEX,2000,542,1523,na,na,2190,98,na,21
LAC,MEX,2001,635,1357,34,7,2122,91,na,80
LAC,MEX,2002,522,1047,100,na,1050,57,na,143
LAC,MEX,2003,252,673,127,na,1360,18,na,72
LAC,MEX,2004,468,767,44,na,1667,36,114,34
LAC,MEX,2005,182,790,160,na,1647,1,25,61
LAC,MEX,2006,196,387,na,na,2018,33,na,78
LAC,MEX,2007,150,285,na,na,1335,34,0,207
LAC,MEX,2008,74,311,na,na,1723,75,na,221
LAC,MEX,2009,131,205,25,na,1741,81,na,1090
LAC,URU,1990,54,,,,,,,
LAC,URU,1991,,,,,,,,
LAC,URU,1992,70,55,,,,,,
LAC,URU,1993,,,,,244,71,,
LAC,URU,1994,,95,,,,74,,
LAC,URU,1995,8,241,,,44,109,,
LAC,URU,1996,24,808,,,124,251,,
LAC,URU,1997,83,1893,,13,105,262,,86
LAC,URU,1998,103,1611,20,,255,682,,48
LAC,URU,1999,118,1949,28,7,606,3065,,104
LAC,URU,2000,173,2119,36,9,459,3792,,113
LAC,URU,2001,211,1862,25,9,592,3266,,52
LAC,URU,2002,152,1210,96,,383,2374,24,61
LAC,URU,2003,263,1066,209,1,479,1866,,49
LAC,URU,2004,85,941,143,6,764,1275,5,34
LAC,URU,2005,290,823,369,7,938,1406,5,52
LAC,URU,2006,135,1030,1008,,910,1845,6,
LAC,URU,2007,281,1184,2297,57,1223,3530,27,201
LAC,URU,2008,236,1207,4366,6,1422,2777,41,154
LAC,URU,2009,265,683,671,9,1253,2657,6,67
AME,SAF,1990,663,10925,,,,60,201,431
AME,SAF,1991,855,16667,,,,,195,571
AME,SAF,1992,321,30305,86,,1984,84,9569,1867
AME,SAF,1993,647,33477,1827,1008,2367,152,10940,1357
AME,SAF,1994,1381,52751,617,3963,8597,177,9937,2493
AME,SAF,1995,4409,101844,78,1604,8549,2008,64052,3898
AME,SAF,1996,2969,138053,304,1705,15621,3495,16138,3719
AME,SAF,1997,2825,129180,534,1583,14745,9546,19070,5735
AME,SAF,1998,2985,140298,367,2049,13872,1575,13008,8067
AME,SAF,1999,3620,161169,483,849,14279,353,13195,5259
AME,SAF,2000,4874,198068,1148,1459,17912,739,11689,6549
AME,SAF,2001,5260,184760,1018,2068,19357,761,11164,5101
AME,SAF,2002,4642,232997,1404,1740,23782,1014,13178,6648
AME,SAF,2003,7389,349285,2579,3207,30314,1521,15803,7790
AME,SAF,2004,7861,439329,4312,3391,45962,2809,21622,9177
AME,SAF,2005,7347,462477,7421,2761,63122,2648,36132,11943
AME,SAF,2006,9381,390272,8041,2060,66229,2453,29437,10989
AME,SAF,2007,10536,498526,13393,5800,71923,3648,44679,18446
AME,SAF,2008,12558,542448,22360,17303,75033,3506,59406,22593
AME,SAF,2009,11709,523550,12692,9216,68998,3644,53082,27286
AME,TURK,1990,294,3192,,,,,,
AME,TURK,1991,362,3203,,,,,,
AME,TURK,1992,472,3848,,,,,,
AME,TURK,1993,419,3703,59,,59,,,
AME,TURK,1994,487,3986,,,76,,,
AME,TURK,1995,441,4674,73,,59,,,45
AME,TURK,1996,308,4964,156,,101,,9,101
AME,TURK,1997,1012,6356,63,5,88,,1,136
AME,TURK,1998,2690,4713,168,2,95,,,123
AME,TURK,1999,2326,4685,76,1,108,,,147
AME,TURK,2000,1162,4390,67,0,187,3,6,89
AME,TURK,2001,936,3858,36,1,67,0,2,125
AME,TURK,2002,1019,4395,23,1,245,1,0,92
AME,TURK,2003,497,5860,66,21,264,,32,138
AME,TURK,2004,324,6626,109,16,288,,43,95
AME,TURK,2005,228,6718,40,16,269,,50,115
AME,TURK,2006,193,6529,446,9,368,,16,159
AME,TURK,2007,903,6160,349,5,353,4,2,172
AME,TURK,2008,137,5996,66,9,421,2,4,230
AME,TURK,2009,130,5497,12,na,376,2,11,257
APA,CHINA,1990,118,600,,,89,,,870
APA,CHINA,1991,281,1072,,,,,,824
APA,CHINA,1992,479,957,1564,,310,,,1030
APA,CHINA,1993,636,843,1283,,81,,,852
APA,CHINA,1994,104,1117,140,,133,,,953
APA,CHINA,1995,509,929,6,11,51,55,,3412
APA,CHINA,1996,1141,1167,15,57,52,49,12,2934
APA,CHINA,1997,1205,1107,1,na,50,89,na,3473
APA,CHINA,1998,1649,896,12,9,61,97,1,2735
APA,CHINA,1999,768,1114,79,1567,24,72,26,1876
APA,CHINA,2000,599,1065,57,0,73,68,1,3694
APA,CHINA,2001,1372,795,17,na,51,86,30,2394
APA,CHINA,2002,558,1127,11,25,46,60,4,1323
APA,CHINA,2003,452,936,88,na,244,94,0,1293
APA,CHINA,2004,399,1152,98,0,133,80,14,1576
APA,CHINA,2005,429,1284,121,na,73,55,1,2196
APA,CHINA,2006,371,1738,163,na,130,84,15,7578
APA,CHINA,2007,511,1936,210,12,245,100,76,25205
APA,CHINA,2008,570,1429,339,0,210,104,79,17391
APA,CHINA,2009,1275,694,118,32,145,93,80,4327
APA,HK,1990,,,,,,,,
APA,HK,1991,,,,,,,,
APA,HK,1992,,,,,,,,
APA,HK,1993,,,,,,,,
APA,HK,1994,,,,,,,,
APA,HK,1995,,,,,,,,
APA,HK,1996,40,1816,2,60,361,3,13,20397
APA,HK,1997,199,1971,44,163,410,na,14,74268
APA,HK,1998,311,2614,na,151,546,na,13,35484
APA,HK,1999,263,677,na,79,426,na,17,8757
APA,HK,2000,554,145,na,128,687,3,1,6571
APA,HK,2001,177,74,na,33,593,na,25,6812
APA,HK,2002,21,37,na,6,448,na,18,8594
APA,HK,2003,64,118,na,102,78,na,2,8826
APA,HK,2004,60,67,na,5,539,na,na,12910
APA,HK,2005,162,672,na,3,825,83,134,16971
APA,HK,2006,257,581,na,149,913,46,194,26423
APA,HK,2007,302,1250,na,382,926,na,220,70606
APA,HK,2008,331,1930,na,447,1478,4,369,83698
APA,HK,2009,1011,2426,na,351,2056,na,266,90736
APA,INDIA,1990,,,,,,,,
APA,INDIA,1991,,,,,,,,
APA,INDIA,1992,,,,,,,,
APA,INDIA,1993,,,,,,,,
APA,INDIA,1994,,,,,,,,
APA,INDIA,1995,,,,,,,,
APA,INDIA,1996,1,188,na,na,na,na,3,29
APA,INDIA,1997,na,123,na,5,na,na,na,12
APA,INDIA,1998,122,239,na,1,33,na,38,21
APA,INDIA,1999,13,127,na,na,4,na,4,9
APA,INDIA,2000,23,99,na,6,22,na,na,21
APA,INDIA,2001,0,58,na,na,13,na,3,125
APA,INDIA,2002,205,359,na,na,36,na,82,26
APA,INDIA,2003,127,312,na,na,2,na,153,12
APA,INDIA,2004,10,128,4,na,149,na,119,36
APA,INDIA,2005,422,267,47,2,177,0,88,162
APA,INDIA,2006,395,197,na,0,218,na,158,239
APA,INDIA,2007,765,1098,3,1,249,na,162,219
APA,INDIA,2008,419,565,2,835,393,0,114,960
APA,INDIA,2009,986,414,34,227,120,138,296,2163
APA,JPN,1990,,314,na,na,na,na,na,892
APA,JPN,1991,,557,na,na,95,na,na,979
APA,JPN,1992,,297,na,na,102,na,na,777
APA,JPN,1993,,522,na,na,204,na,na,1102
APA,JPN,1994,,2282,na,na,150,na,na,841
APA,JPN,1995,,na,na,na,17,na,na,1148
APA,JPN,1996,na,4,na,4,48,na,na,25
APA,JPN,1997,6,na,na,na,na,na,90,25
APA,JPN,1998,193,11,14,na,9,na,na,22
APA,JPN,1999,34,22,4,na,6,na,na,458
APA,JPN,2000,3,54,2,na,18,663,na,106
APA,JPN,2001,616,105,40,12,434,25,na,345
APA,JPN,2002,146,153,na,10,667,4,na,345
APA,JPN,2003,652,192,na,14,570,4,na,539
APA,JPN,2004,140,115,na,na,49,na,na,385
APA,JPN,2005,105,47,7,na,62,14,na,167
APA,JPN,2006,265,179,na,na,92,na,na,176
APA,JPN,2007,62,192,2,na,50,3,3,471
APA,JPN,2008,184,22,25,17,216,na,na,1802
APA,JPN,2009,107,33,25,4,10,247,na,2008
APA,KOR,1990,,,,,,,,
APA,KOR,1991,,,,,,,,
APA,KOR,1992,,,,,,,,
APA,KOR,1993,,,,,,,,
APA,KOR,1994,,,,,,,,
APA,KOR,1995,,,,,,,,
APA,KOR,1996,1,2,13,5,24,na,na,14
APA,KOR,1997,na,4,5,na,6,na,na,8
APA,KOR,1998,78,39,na,na,43,na,na,501
APA,KOR,1999,na,na,na,na,3,na,na,104
APA,KOR,2000,4,na,na,na,na,na,na,86
APA,KOR,2001,24,29,10,na,51,na,na,64
APA,KOR,2002,8,1,10,4,6,na,na,22
APA,KOR,2003,1,na,na,na,na,na,0,41
APA,KOR,2004,na,na,0,2,na,na,na,15
APA,KOR,2005,21,na,na,10,na,4,17,54
APA,KOR,2006,na,na,na,3,na,na,na,276
APA,KOR,2007,na,na,na,12,7,na,na,233
APA,KOR,2008,25,6,0,29,3,0,na,260
APA,KOR,2009,na,1,na,1,83,na,na,48
APA,MAL,1990,,,,,,,,
APA,MAL,1991,,,,,,,,
APA,MAL,1992,,,,,,,,
APA,MAL,1993,,,,,,,,
APA,MAL,1994,,,,,,,,
APA,MAL,1995,,,,,,,,
APA,MAL,1996,8,146,na,128,44,3,10,1285
APA,MAL,1997,1,33,na,46,35,2,na,1254
APA,MAL,1998,2,104,na,112,15,12,16,689
APA,MAL,1999,28,199,8,210,16,16,18,1233
APA,MAL,2000,20,206,3,316,29,26,51,1210
APA,MAL,2001,20,148,na,193,19,7,21,1265
APA,MAL,2002,2,107,na,89,7,15,10,1975
APA,MAL,2003,3,149,4,134,105,na,na,4766
APA,MAL,2004,54,506,66,509,251,39,192,8704
APA,MAL,2005,31,459,12,402,205,11,157,11073
APA,MAL,2006,26,485,13,388,191,21,92,11181
APA,MAL,2007,35,574,9,388,143,25,66,15680
APA,MAL,2008,75,315,5,250,232,30,79,14654
APA,MAL,2009,19,251,40,142,47,20,65,20044
APA,PHIL,1990,,,,,,,,
APA,PHIL,1991,,,,,,,,
APA,PHIL,1992,,,,,,,,
APA,PHIL,1993,,,,,,,,
APA,PHIL,1994,,,,,,,,
APA,PHIL,1995,,,,,,,,
APA,PHIL,1996,19,na,na,na,na,na,na,na
APA,PHIL,1997,na,na,15,na,na,na,na,17
APA,PHIL,1998,na,na,na,na,na,na,na,na
APA,PHIL,1999,na,na,na,na,na,na,na,4
APA,PHIL,2000,4,na,na,na,na,7,na,155
APA,PHIL,2001,na,na,na,na,na,na,na,na
APA,PHIL,2002,na,na,na,na,na,na,na,na
APA,PHIL,2003,na,0,na,na,na,na,na,0
APA,PHIL,2004,na,0,na,na,na,3,na,2
APA,PHIL,2005,na,na,na,na,na,33,na,277
APA,PHIL,2006,na,na,na,na,22,na,na,51
APA,PHIL,2007,na,na,na,na,47,na,na,7
APA,PHIL,2008,na,na,na,na,na,na,na,53
APA,PHIL,2009,na,na,na,na,na,na,na,102
APA,SIN,1990,,,,,,,,
APA,SIN,1991,,,,,,,,
APA,SIN,1992,,,,,,,,
APA,SIN,1993,,,,,,,,
APA,SIN,1994,,,,,,,,
APA,SIN,1995,,,,,,,,
APA,SIN,1996,58,221,1,569,511,na,219,33000
APA,SIN,1997,144,389,22,757,506,na,153,41389
APA,SIN,1998,706,840,na,797,628,na,64,45677
APA,SIN,1999,256,635,3,894,622,na,236,56342
APA,SIN,2000,148,508,0,998,704,na,251,67132
APA,SIN,2001,125,435,2,763,474,58,322,57019
APA,SIN,2002,114,520,na,499,374,na,436,68979
APA,SIN,2003,219,373,19,7112,310,8,648,96238
APA,SIN,2004,185,483,68,17309,482,39,801,132786
APA,SIN,2005,650,575,38,25261,532,36,395,139335
APA,SIN,2006,303,772,55,36936,749,na,368,177639
APA,SIN,2007,380,1960,82,42744,807,69,458,236079
APA,SIN,2008,535,5741,65,46021,690,179,388,244780
APA,SIN,2009,782,1108,106,39370,670,274,263,149266
APA,THAI,1990,,,,,,,,
APA,THAI,1991,,,,,,,,
APA,THAI,1992,,,,,,,,
APA,THAI,1993,,,,,,,,
APA,THAI,1994,,,,,,,,
APA,THAI,1995,,,,,,,,
APA,THAI,1996,na,955,na,4,1,na,na,559
APA,THAI,1997,24,734,na,na,na,na,na,294
APA,THAI,1998,32,103,na,1,43,na,na,617
APA,THAI,1999,1,589,na,60,na,na,na,673
APA,THAI,2000,22,450,na,na,4,na,na,1345
APA,THAI,2001,1,463,2,1,0,9,na,1155
APA,THAI,2002,0,367,na,1,na,na,na,1713
APA,THAI,2003,na,248,na,25,71,0,na,2137
APA,THAI,2004,8,402,31,20,45,na,40,3244
APA,THAI,2005,56,589,15,42,44,na,29,4042
APA,THAI,2006,84,932,na,5,93,na,3,5027
APA,THAI,2007,73,1425,3,201,28,31,0,6242
APA,THAI,2008,42,1071,5,3,54,0,62,9330
APA,THAI,2009,80,459,na,1,34,21,41,12554
