Region,Export Country,Year,WEX,WEM,ECA,ANZ,USC,LAC,AME,APA
ECA,GEO,1991,na,na,na,na,na,na,na,na
ECA,GEO,1992,na,na,10.43,na,na,na,na,na
ECA,GEO,1993,na,0.04,7.21,na,na,na,na,na
ECA,GEO,1994,na,na,8.79,na,na,na,na,0.30
ECA,GEO,1995,na,0.23,6.58,na,na,na,na,0.13
ECA,GEO,1996,0.00,0.40,6.86,na,na,na,na,0.20
ECA,GEO,1997,na,0.03,8.13,na,na,na,0.02,na
ECA,GEO,1998,na,0.11,13.47,na,0.03,na,0.15,0.00
ECA,GEO,1999,na,na,na,na,na,na,na,na
ECA,GEO,2000,0.01,0.01,14.99,na,0.15,0.00,0.04,0.19
ECA,GEO,2001,na,0.01,11.85,na,0.22,na,0.46,0.33
ECA,GEO,2002,0.01,0.00,10.33,na,0.22,na,0.31,0.11
ECA,GEO,2003,0.00,0.01,9.97,na,0.19,na,0.31,0.04
ECA,GEO,2004,0.00,0.01,10.02,0.02,0.17,na,0.24,0.04
ECA,GEO,2005,0.00,0.01,8.03,na,0.14,na,0.11,0.04
ECA,GEO,2006,0.00,0.02,7.55,na,0.23,0.03,0.25,0.14
ECA,GEO,2007,0.03,0.05,7.79,na,0.47,na,0.39,0.35
ECA,GEO,2008,0.03,0.04,8.22,na,0.33,na,0.63,0.17
ECA,GEO,2009,na,na,na,na,na,na,na,14.81
ECA,HUN,1990,0.01,0.23,16.34,0.20,0.28,na,na,0.05
ECA,HUN,1991,0.03,0.57,10.45,0.33,0.60,na,na,0.18
ECA,HUN,1992,0.01,0.83,5.07,0.26,0.66,na,na,0.24
ECA,HUN,1993,0.02,0.59,5.11,0.10,0.47,na,na,0.20
ECA,HUN,1994,0.05,0.65,5.83,0.08,0.44,na,0.03,0.24
ECA,HUN,1995,0.06,0.63,5.10,0.06,0.42,0.00,0.04,0.40
ECA,HUN,1996,0.09,0.74,4.94,0.18,0.45,0.04,0.02,0.38
ECA,HUN,1997,0.10,0.90,3.76,0.13,0.31,0.02,0.03,0.50
ECA,HUN,1998,0.06,0.83,7.12,0.06,0.34,0.01,0.02,0.47
ECA,HUN,1999,0.10,0.89,9.97,0.06,0.28,0.01,0.05,0.37
ECA,HUN,2000,0.12,0.86,7.36,0.07,0.25,0.03,0.23,0.34
ECA,HUN,2001,0.16,0.90,5.39,0.06,0.22,0.02,0.15,0.27
ECA,HUN,2002,0.27,0.84,4.95,0.03,0.20,0.02,0.04,0.33
ECA,HUN,2003,0.29,1.00,3.87,0.03,0.22,0.01,0.03,0.20
ECA,HUN,2004,0.37,0.86,4.46,0.04,0.29,0.03,0.05,0.17
ECA,HUN,2005,0.34,0.67,4.44,0.11,0.29,0.01,0.03,0.32
ECA,HUN,2006,0.14,0.65,4.72,0.05,0.37,0.02,0.03,0.23
ECA,HUN,2007,0.34,0.83,4.23,0.04,0.32,0.01,0.03,0.29
ECA,HUN,2008,0.18,0.77,5.05,0.03,0.27,0.03,0.02,0.12
ECA,HUN,2009,0.08,0.79,5.28,0.01,0.27,0.01,0.03,0.16
ECA,MOLD,1990,na,na,na,na,na,na,na,na
ECA,MOLD,1991,na,na,na,na,na,na,na,na
ECA,MOLD,1992,na,0.00,16.44,na,na,na,na,na
ECA,MOLD,1993,na,0.01,9.85,na,na,na,na,na
ECA,MOLD,1994,na,0.03,11.35,na,0.00,na,na,na
ECA,MOLD,1995,0.05,0.01,10.62,0.16,0.00,na,na,na
ECA,MOLD,1996,0.03,0.02,11.81,na,na,na,0.00,0.03
ECA,MOLD,1997,0.02,0.01,12.47,na,0.00,na,na,na
ECA,MOLD,1998,0.00,0.00,18.19,na,0.02,na,0.00,na
ECA,MOLD,1999,na,0.01,21.53,na,0.07,na,0.05,0.01
ECA,MOLD,2000,0.00,0.00,19.60,na,0.02,na,0.04,0.01
ECA,MOLD,2001,na,0.00,16.31,na,0.01,na,0.08,0.01
ECA,MOLD,2002,0.00,0.01,13.78,na,0.02,na,0.06,0.02
ECA,MOLD,2003,0.00,0.01,14.01,0.00,0.01,na,0.05,0.00
ECA,MOLD,2004,0.00,0.01,14.38,0.00,0.02,na,0.08,0.01
ECA,MOLD,2005,0.00,0.01,10.48,0.00,0.01,0.01,0.06,0.01
ECA,MOLD,2006,0.00,0.02,9.01,0.00,0.03,na,0.10,0.03
ECA,MOLD,2007,0.00,0.04,9.02,na,0.06,0.01,0.16,0.04
ECA,MOLD,2008,0.00,0.03,9.65,0.01,0.05,0.00,0.09,0.06
ECA,MOLD,2009,0.00,0.03,10.38,0.01,0.03,na,0.09,0.03
ECA,ROM,1990,0.03,1.23,0.97,na,0.90,na,0.46,2.43
ECA,ROM,1991,0.01,0.62,8.46,na,0.46,na,0.05,2.22
ECA,ROM,1992,na,1.51,na,na,0.55,na,0.20,2.43
ECA,ROM,1993,0.01,1.25,1.39,na,0.50,na,0.27,2.10
ECA,ROM,1994,0.12,1.07,2.87,na,0.27,na,0.24,1.45
ECA,ROM,1995,0.02,1.52,1.07,0.24,0.17,na,na,2.03
ECA,ROM,1996,0.03,1.20,1.57,0.26,0.18,na,2.15,1.82
ECA,ROM,1997,0.05,0.73,4.28,0.05,0.14,0.01,0.25,1.44
ECA,ROM,1998,0.01,0.75,5.40,na,0.15,0.01,0.65,2.44
ECA,ROM,1999,0.02,1.16,3.37,0.06,0.31,0.15,0.91,1.69
ECA,ROM,2000,0.09,1.34,1.71,0.19,0.36,0.00,1.34,0.87
ECA,ROM,2001,1.19,0.87,3.36,0.04,0.24,na,0.77,0.96
ECA,ROM,2002,0.49,0.61,6.03,0.03,0.16,0.01,0.70,0.18
ECA,ROM,2003,0.06,0.79,5.06,0.03,0.29,0.01,0.61,0.24
ECA,ROM,2004,0.09,0.82,4.75,0.03,0.34,0.03,0.44,0.38
ECA,ROM,2005,0.09,0.96,3.07,0.07,0.43,0.02,0.44,0.58
ECA,ROM,2006,0.24,1.08,2.35,0.07,0.61,0.03,0.42,0.27
ECA,ROM,2007,0.47,0.95,3.03,0.06,0.45,0.03,0.42,0.67
ECA,ROM,2008,0.59,0.95,2.82,0.05,0.45,0.08,0.47,0.93
ECA,ROM,2009,0.54,1.10,2.34,na,0.47,0.03,0.55,0.72
ECA,RUS,1990,0.09,1.54,na,na,0.23,na,na,0.50
ECA,RUS,1991,na,0.87,6.99,na,na,na,na,na
ECA,RUS,1992,0.02,1.27,2.20,na,0.33,na,na,na
ECA,RUS,1993,na,0.28,1.73,na,na,32.64,na,na
ECA,RUS,1994,0.07,0.12,6.79,na,na,7.60,na,0.01
ECA,RUS,1995,0.26,0.13,6.60,na,na,na,na,na
ECA,RUS,1996,na,0.05,7.51,na,0.08,na,6.14,0.01
ECA,RUS,1997,na,0.09,5.41,na,na,na,8.71,1.57
ECA,RUS,1998,na,0.09,5.14,na,0.00,na,0.89,7.28
ECA,RUS,1999,na,0.06,16.15,na,0.49,na,na,3.48
ECA,RUS,2000,0.00,0.02,14.59,0.04,na,na,na,0.36
ECA,RUS,2001,na,0.04,9.40,na,0.09,na,na,4.45
ECA,RUS,2002,0.00,0.04,9.99,na,0.23,0.00,na,na
ECA,RUS,2003,0.05,0.04,9.64,na,0.09,0.00,0.00,0.00
ECA,RUS,2004,na,0.05,9.11,0.31,0.27,0.00,1.02,0.17
ECA,RUS,2005,0.08,0.09,7.20,na,0.03,na,0.95,0.15
ECA,RUS,2006,0.00,0.00,7.51,6.76,na,na,0.02,na
ECA,RUS,2007,0.20,0.01,7.10,15.24,0.02,na,na,0.07
ECA,RUS,2008,0.03,0.02,8.67,0.03,0.00,na,0.21,0.29
ECA,RUS,2009,0.00,0.01,9.04,na,na,na,na,0.66
ECA,UKR,1990,na,na,na,na,na,na,na,na
ECA,UKR,1991,na,na,na,na,na,na,na,na
ECA,UKR,1992,na,1.68,na,na,na,na,na,na
ECA,UKR,1993,na,1.11,2.66,na,na,na,na,na
ECA,UKR,1994,na,0.18,8.20,na,na,na,na,na
ECA,UKR,1995,na,0.03,8.33,na,na,na,na,na
ECA,UKR,1996,0.00,0.17,8.70,na,na,na,0.04,na
ECA,UKR,1997,0.01,0.19,7.53,na,na,0.00,0.08,na
ECA,UKR,1998,0.00,0.14,13.41,na,na,na,0.18,0.00
ECA,UKR,1999,0.00,0.42,16.55,na,0.07,na,0.46,na
ECA,UKR,2000,0.01,0.37,11.87,na,0.08,na,0.47,0.01
ECA,UKR,2001,na,0.25,10.54,0.03,0.02,0.00,0.43,0.00
ECA,UKR,2002,na,0.28,8.72,na,0.08,na,0.47,0.02
ECA,UKR,2003,0.00,0.22,8.74,na,0.08,na,0.23,0.03
ECA,UKR,2004,0.00,0.11,9.43,na,0.08,0.02,0.31,0.03
ECA,UKR,2005,0.01,0.13,7.29,0.05,0.08,na,0.28,0.06
ECA,UKR,2006,0.01,0.09,7.52,0.03,0.03,0.00,0.31,0.05
ECA,UKR,2007,0.01,0.15,8.10,na,0.05,na,0.22,0.00
ECA,UKR,2008,0.01,0.10,8.59,0.01,0.02,na,0.35,0.00
ECA,UKR,2009,0.00,0.04,9.89,0.00,0.01,na,0.15,0.01
ANZ,AUS,1990,0.02,0.88,,40.35,2.13,,0.69,4.77
ANZ,AUS,1991,0.06,0.96,,33.81,2.39,,0.40,3.73
ANZ,AUS,1992,0.09,1.08,,46.36,1.92,0.01,0.38,3.91
ANZ,AUS,1993,0.07,1.07,0.05,85.48,1.80,,0.33,3.23
ANZ,AUS,1994,0.03,1.13,0.02,45.22,1.81,0.02,0.43,2.60
ANZ,AUS,1995,0.01,1.25,0.01,23.71,2.28,0.02,0.45,2.52
ANZ,AUS,1996,0.01,1.18,0.01,31.85,1.97,0.02,0.24,2.02
ANZ,AUS,1997,0.03,1.17,0.02,24.42,2.04,0.03,0.27,1.37
ANZ,AUS,1998,0.03,1.14,0.01,16.90,2.52,0.02,0.26,0.95
ANZ,AUS,1999,0.04,1.13,0.01,16.10,2.66,0.06,0.20,1.09
ANZ,AUS,2000,0.07,1.15,0.01,18.77,2.57,0.04,0.26,1.03
ANZ,AUS,2001,0.13,1.13,0.02,18.06,2.75,0.03,0.25,1.08
ANZ,AUS,2002,0.09,1.09,0.02,12.29,3.33,0.04,0.15,0.96
ANZ,AUS,2003,0.08,1.01,0.02,12.84,4.12,0.09,0.13,0.90
ANZ,AUS,2004,0.10,1.05,0.06,7.03,4.24,0.04,0.22,1.08
ANZ,AUS,2005,0.11,1.07,0.02,8.00,4.20,0.04,0.21,1.24
ANZ,AUS,2006,0.13,1.03,0.03,8.96,3.94,0.19,0.22,1.55
ANZ,AUS,2007,0.11,1.15,0.03,5.79,3.52,0.06,0.17,1.32
ANZ,AUS,2008,0.05,1.14,0.04,2.75,3.48,0.07,0.28,1.26
ANZ,AUS,2009,0.04,1.00,0.03,3.50,3.71,0.05,0.23,1.79
ANZ,NZL,1990,0.03,0.93,na,39.14,0.64,na,na,6.64
ANZ,NZL,1991,na,0.95,na,31.43,0.56,na,na,10.08
ANZ,NZL,1992,0.02,1.30,na,21.42,0.46,na,na,4.24
ANZ,NZL,1993,0.02,1.47,na,5.93,0.68,na,na,2.67
ANZ,NZL,1994,0.02,1.46,na,7.40,0.77,na,na,2.33
ANZ,NZL,1995,0.00,1.56,na,11.17,0.72,na,0.01,2.25
ANZ,NZL,1996,0.01,1.35,0.01,19.90,0.45,0.03,0.02,1.42
ANZ,NZL,1997,0.02,1.32,0.00,21.32,0.62,0.03,0.04,1.02
ANZ,NZL,1998,0.00,1.26,0.00,15.53,1.07,0.04,0.16,0.70
ANZ,NZL,1999,0.02,1.12,0.02,12.90,1.52,0.05,0.19,0.90
ANZ,NZL,2000,0.02,1.06,0.01,23.15,1.78,0.04,0.05,0.97
ANZ,NZL,2001,0.02,1.07,0.00,21.11,1.88,0.04,0.04,0.94
ANZ,NZL,2002,0.03,0.96,0.00,22.84,2.05,0.07,0.05,0.98
ANZ,NZL,2003,0.04,0.96,0.00,19.53,2.25,0.06,0.04,0.88
ANZ,NZL,2004,0.02,0.88,0.01,31.17,2.29,0.10,0.07,0.90
ANZ,NZL,2005,0.03,0.84,0.01,34.60,2.53,0.10,0.07,0.75
ANZ,NZL,2006,0.03,0.80,0.00,36.44,2.38,0.15,0.07,0.63
ANZ,NZL,2007,0.05,0.81,0.02,32.19,2.33,0.09,0.10,0.56
ANZ,NZL,2008,0.05,0.72,0.03,37.84,2.03,0.10,0.14,0.53
ANZ,NZL,2009,0.02,0.75,0.01,62.27,1.73,0.06,0.10,0.52
USC,CAN,1990,1.46,0.12,2.04,na,1.34,na,8.21,8.32
USC,CAN,1991,na,na,na,na,5.70,na,na,20.35
USC,CAN,1992,na,0.30,na,na,4.14,na,9.56,6.27
USC,CAN,1993,na,0.22,na,na,5.62,na,na,19.13
USC,CAN,1994,na,0.77,na,na,5.40,na,na,5.58
USC,CAN,1995,0.23,0.94,na,na,3.06,3.23,na,5.35
USC,CAN,1996,1.23,0.38,na,na,2.60,7.03,0.87,4.91
USC,CAN,1997,0.31,0.35,0.28,na,1.69,3.07,0.04,8.61
USC,CAN,1998,0.44,0.40,0.21,na,2.10,6.51,na,4.20
USC,CAN,1999,0.81,0.22,0.92,na,3.92,3.68,1.34,4.35
USC,CAN,2000,0.46,0.22,0.14,na,1.34,1.71,0.44,12.26
USC,CAN,2001,0.37,0.19,na,na,4.08,1.91,0.48,7.72
USC,CAN,2002,0.42,0.20,0.02,1.87,4.35,5.71,0.15,4.97
USC,CAN,2003,0.28,0.05,0.02,0.18,5.79,1.67,0.37,5.25
USC,CAN,2004,0.61,0.10,na,1.11,6.13,0.88,0.00,3.29
USC,CAN,2005,0.48,0.19,0.00,0.65,5.09,2.39,0.01,4.34
USC,CAN,2006,0.44,0.19,0.00,0.88,5.31,1.14,0.16,3.03
USC,CAN,2007,0.03,0.08,0.01,0.67,6.85,0.03,0.01,2.22
USC,CAN,2008,0.01,0.01,na,0.05,7.61,0.02,0.00,0.60
USC,CAN,2009,0.00,0.07,0.00,0.07,6.81,0.06,0.03,0.63
USC,USA,1990,0.07,0.58,0.07,1.25,3.72,9.17,0.80,7.23
USC,USA,1991,0.08,0.63,0.12,1.97,3.92,5.90,0.63,7.22
USC,USA,1992,0.19,0.69,0.08,0.73,4.08,5.56,0.13,8.15
USC,USA,1993,0.11,0.73,0.07,0.43,4.90,2.61,0.11,7.88
USC,USA,1994,0.12,0.79,0.16,0.26,4.33,3.03,0.12,6.22
USC,USA,1995,0.09,0.93,0.06,2.93,2.75,3.43,0.12,8.02
USC,USA,1996,0.20,0.89,0.05,0.27,2.21,3.68,0.19,5.29
USC,USA,1997,0.34,0.96,0.03,0.29,1.70,2.71,0.29,3.92
USC,USA,1998,0.21,0.94,0.04,0.24,1.83,2.43,0.18,3.27
USC,USA,1999,0.16,0.91,0.05,0.20,2.03,3.09,0.15,4.56
USC,USA,2000,0.20,0.98,0.03,0.24,1.80,1.90,0.12,4.69
USC,USA,2001,0.20,1.07,0.03,0.22,1.70,1.60,0.14,3.99
USC,USA,2002,0.24,1.06,0.02,0.22,1.65,2.66,0.09,4.09
USC,USA,2003,0.28,1.16,0.02,0.69,1.48,1.61,0.07,3.81
USC,USA,2004,0.58,1.18,0.03,1.26,1.43,1.42,0.10,2.67
USC,USA,2005,1.64,0.91,0.03,0.93,1.74,1.96,0.15,2.66
USC,USA,2006,1.70,0.99,0.03,0.43,1.51,1.62,0.13,2.28
USC,USA,2007,1.46,1.00,0.05,0.67,1.49,1.33,0.12,2.61
USC,USA,2008,1.62,0.84,0.07,0.35,1.74,1.12,0.17,2.64
USC,USA,2009,1.52,0.86,0.16,0.11,1.47,1.07,0.14,3.05
LAC,ARG,1990,0.62,0.33,4.23,na,1.67,9.62,na,4.11
LAC,ARG,1991,0.22,0.46,3.91,na,1.36,9.86,na,8.15
LAC,ARG,1992,0.19,0.56,na,na,1.65,27.82,na,7.30
LAC,ARG,1993,0.46,0.51,na,0.22,2.32,12.58,na,10.78
LAC,ARG,1994,0.28,0.48,na,na,1.45,16.59,na,8.32
LAC,ARG,1995,4.51,0.04,0.00,1.70,0.40,5.96,1.62,2.24
LAC,ARG,1996,3.12,0.16,0.37,0.71,0.67,14.11,4.22,3.07
LAC,ARG,1997,0.15,0.27,0.11,0.31,0.85,23.98,5.46,3.72
LAC,ARG,1998,0.14,0.33,0.09,0.20,1.43,21.36,0.36,3.42
LAC,ARG,1999,0.11,0.41,0.08,0.67,1.27,27.72,1.95,3.27
LAC,ARG,2000,0.17,0.69,0.09,1.36,2.23,5.90,0.42,2.75
LAC,ARG,2001,0.27,0.69,0.13,0.13,2.35,5.28,0.07,3.09
LAC,ARG,2002,0.31,0.64,0.32,0.29,2.31,6.11,2.57,2.94
LAC,ARG,2003,0.21,0.41,2.26,0.49,1.18,13.94,3.08,2.01
LAC,ARG,2004,0.30,0.65,0.59,0.41,2.25,9.63,0.24,2.05
LAC,ARG,2005,0.14,0.51,1.01,0.73,1.98,13.23,2.72,1.60
LAC,ARG,2006,0.11,0.38,2.28,0.23,1.83,11.43,1.64,1.16
LAC,ARG,2007,0.12,0.36,2.59,1.89,2.30,7.12,0.56,0.77
LAC,ARG,2008,0.09,0.34,2.58,1.23,2.23,7.78,1.16,1.65
LAC,ARG,2009,0.10,0.43,0.84,0.11,3.10,8.00,1.16,0.79
LAC,BRA,1990,na,0.06,na,na,10.36,2.07,na,na
LAC,BRA,1991,na,na,na,na,10.50,na,na,0.87
LAC,BRA,1992,0.03,0.04,na,na,11.40,na,na,na
LAC,BRA,1993,na,0.01,na,na,11.95,2.72,na,0.57
LAC,BRA,1994,na,0.05,na,na,10.92,5.28,na,0.50
LAC,BRA,1995,0.01,0.07,na,na,5.24,24.53,na,0.10
LAC,BRA,1996,0.01,0.07,na,na,5.42,17.68,0.06,0.16
LAC,BRA,1997,0.01,0.09,na,na,5.13,13.66,0.20,0.35
LAC,BRA,1998,na,0.08,na,na,0.22,27.04,0.10,3.21
LAC,BRA,1999,0.00,0.03,na,na,0.00,37.69,0.19,4.09
LAC,BRA,2000,0.00,0.01,na,na,0.01,24.82,0.77,2.32
LAC,BRA,2001,0.01,0.01,na,na,0.02,25.65,0.06,1.44
LAC,BRA,2002,0.03,0.02,na,na,0.02,44.47,0.03,1.16
LAC,BRA,2003,0.01,0.04,0.11,na,0.11,35.96,0.32,2.87
LAC,BRA,2004,0.03,0.03,0.03,na,0.22,36.91,0.27,3.42
LAC,BRA,2005,0.20,0.07,0.62,0.00,0.58,24.68,0.66,4.25
LAC,BRA,2006,0.09,0.10,0.91,na,0.44,24.93,0.23,2.07
LAC,BRA,2007,0.44,0.18,1.36,0.00,0.71,12.35,0.08,2.95
LAC,BRA,2008,0.06,0.11,5.73,1.75,0.30,6.95,0.33,0.40
LAC,BRA,2009,0.05,0.04,8.64,0.01,0.05,0.42,0.09,0.99
LAC,CHILE,1990,0.06,0.36,na,1.24,4.69,25.80,na,2.95
LAC,CHILE,1991,0.04,0.43,na,0.76,4.83,28.15,na,2.03
LAC,CHILE,1992,0.04,0.54,na,0.47,5.09,22.60,na,1.54
LAC,CHILE,1993,0.03,0.42,0.00,0.21,4.83,32.86,0.01,0.81
LAC,CHILE,1994,0.03,0.37,na,0.18,4.22,37.01,0.01,0.67
LAC,CHILE,1995,0.12,0.56,0.00,3.63,5.20,14.58,0.24,0.96
LAC,CHILE,1996,0.09,0.60,0.00,2.83,4.85,10.26,0.10,0.91
LAC,CHILE,1997,0.24,0.68,0.01,1.28,4.41,7.31,0.09,0.96
LAC,CHILE,1998,0.17,0.67,0.01,0.55,3.68,6.06,0.21,2.18
LAC,CHILE,1999,na,na,na,na,na,na,47.84,na
LAC,CHILE,2000,0.25,0.86,0.10,1.49,3.08,3.90,0.28,1.45
LAC,CHILE,2001,0.30,0.82,0.09,0.84,2.91,4.95,0.26,1.81
LAC,CHILE,2002,0.37,0.87,0.13,0.69,2.64,5.41,0.16,2.35
LAC,CHILE,2003,0.41,0.93,0.25,0.72,2.11,5.01,0.11,3.03
LAC,CHILE,2004,0.41,0.96,0.36,0.16,1.88,6.10,0.17,3.09
LAC,CHILE,2005,0.47,1.02,0.28,0.40,1.84,6.09,0.22,1.64
LAC,CHILE,2006,0.40,0.89,0.62,0.30,1.43,7.24,0.22,2.82
LAC,CHILE,2007,0.36,0.89,0.55,0.67,1.37,4.74,0.18,3.78
LAC,CHILE,2008,0.36,0.91,0.49,0.44,1.52,6.22,0.32,2.70
LAC,CHILE,2009,0.31,0.82,0.39,0.10,2.24,4.85,0.33,2.49
LAC,MEX,1990,3.93,0.09,na,na,1.24,na,3.43,7.88
LAC,MEX,1991,2.11,0.23,na,na,4.48,na,na,5.50
LAC,MEX,1992,3.53,0.40,na,na,na,na,na,11.07
LAC,MEX,1993,2.32,0.51,na,na,3.78,na,na,4.35
LAC,MEX,1994,1.58,0.48,na,na,0.95,na,na,14.90
LAC,MEX,1995,1.79,1.01,na,na,1.57,0.57,na,na
LAC,MEX,1996,2.89,0.87,0.21,na,0.63,2.26,na,0.32
LAC,MEX,1997,3.13,1.01,na,na,0.57,1.83,0.12,na
LAC,MEX,1998,1.80,0.93,na,na,1.42,3.29,na,0.13
LAC,MEX,1999,1.49,0.98,na,na,1.42,1.92,na,0.18
LAC,MEX,2000,1.82,0.71,na,na,2.56,1.52,na,0.10
LAC,MEX,2001,2.00,0.68,0.09,0.10,2.96,0.91,na,0.26
LAC,MEX,2002,2.41,0.80,0.31,na,1.91,0.08,na,0.62
LAC,MEX,2003,1.26,0.56,0.67,na,3.61,0.23,na,1.21
LAC,MEX,2004,1.45,0.66,0.18,na,3.35,0.37,1.37,0.19
LAC,MEX,2005,0.85,0.85,0.50,na,3.06,0.00,0.19,0.22
LAC,MEX,2006,1.03,0.49,na,na,4.88,0.45,na,0.41
LAC,MEX,2007,0.92,0.33,na,na,4.32,0.43,0.00,3.50
LAC,MEX,2008,0.31,0.51,na,na,4.65,1.02,na,1.30
LAC,MEX,2009,0.15,0.06,0.04,na,1.10,0.42,na,11.63
LAC,URU,1990,7.42,,,,,,,
LAC,URU,1991,,,,,,,,
LAC,URU,1992,4.59,0.55,,,,,,
LAC,URU,1993,,,,,10.86,7.51,,
LAC,URU,1994,,0.88,,,,22.38,,
LAC,URU,1995,0.11,1.22,,,0.98,11.38,,
LAC,URU,1996,0.17,1.21,na,na,0.63,8.97,na,na
LAC,URU,1997,0.32,1.47,na,0.68,0.28,3.73,na,0.50
LAC,URU,1998,0.34,0.97,0.08,na,0.59,12.58,na,0.20
LAC,URU,1999,0.12,0.44,0.09,0.09,0.59,29.93,na,0.38
LAC,URU,2000,0.09,0.46,0.06,0.12,0.38,18.00,na,0.78
LAC,URU,2001,0.32,0.38,0.04,0.20,0.63,18.01,na,0.13
LAC,URU,2002,0.16,0.40,0.14,na,0.52,31.60,0.11,0.21
LAC,URU,2003,0.49,0.34,0.32,0.04,0.59,28.44,na,0.09
LAC,URU,2004,0.10,0.37,0.32,0.17,1.16,25.64,0.03,1.17
LAC,URU,2005,0.67,0.41,0.67,0.20,1.46,17.70,0.07,0.11
LAC,URU,2006,0.11,0.15,4.44,na,0.79,9.47,0.01,na
LAC,URU,2007,0.06,0.05,5.85,0.11,0.24,7.08,0.03,0.21
LAC,URU,2008,0.04,0.04,7.85,0.01,0.18,2.53,0.03,0.19
LAC,URU,2009,0.23,0.18,1.52,0.16,1.16,15.24,0.02,0.19
AME,SAF,1990,1.95,1.09,na,na,na,0.18,0.78,1.50
AME,SAF,1991,1.75,1.11,na,na,na,na,0.62,1.47
AME,SAF,1992,0.10,1.25,0.19,na,0.24,0.19,4.54,2.21
AME,SAF,1993,0.17,1.10,1.31,1.80,0.23,0.11,4.12,1.23
AME,SAF,1994,0.28,1.24,0.37,3.83,1.11,0.07,2.83,1.46
AME,SAF,1995,0.16,1.50,0.34,0.90,0.84,0.09,2.48,1.22
AME,SAF,1996,0.41,1.40,0.07,1.25,0.59,0.13,1.77,1.09
AME,SAF,1997,0.35,1.52,0.02,0.48,0.60,0.11,1.34,0.93
AME,SAF,1998,0.20,1.41,0.03,4.49,0.53,0.18,2.78,0.62
AME,SAF,1999,0.22,1.41,0.04,0.39,0.62,0.07,1.38,0.69
AME,SAF,2000,0.24,1.43,0.37,2.80,0.45,0.04,3.38,0.50
AME,SAF,2001,0.28,1.42,0.04,5.63,0.56,0.05,2.77,0.36
AME,SAF,2002,0.25,1.41,0.03,3.94,0.53,0.09,3.23,0.37
AME,SAF,2003,0.23,1.55,0.04,3.76,0.43,0.10,1.66,0.31
AME,SAF,2004,0.17,1.57,0.06,3.27,0.49,0.14,1.71,0.28
AME,SAF,2005,0.15,1.68,0.06,1.88,0.57,0.10,1.35,0.27
AME,SAF,2006,0.49,1.54,0.10,1.05,0.68,0.10,1.99,0.28
AME,SAF,2007,0.16,1.31,0.15,1.26,0.53,0.06,11.45,0.40
AME,SAF,2008,0.19,1.43,0.51,3.63,0.59,0.07,4.65,0.35
AME,SAF,2009,0.27,1.56,0.23,1.57,0.50,0.12,3.52,0.64
AME,TURK,1990,0.36,1.54,na,na,na,na,na,na
AME,TURK,1991,0.50,1.48,na,na,na,na,na,na
AME,TURK,1992,0.61,1.53,na,na,na,na,na,na
AME,TURK,1993,0.63,1.54,0.11,na,0.20,na,na,na
AME,TURK,1994,0.67,1.56,na,na,0.18,na,na,na
AME,TURK,1995,0.50,1.68,0.13,na,0.14,na,na,0.29
AME,TURK,1996,0.42,1.55,0.23,na,0.18,na,0.03,0.30
AME,TURK,1997,2.27,1.37,0.02,0.08,0.05,na,0.00,0.11
AME,TURK,1998,1.49,1.30,0.48,0.05,0.15,na,na,0.24
AME,TURK,1999,0.54,1.37,0.96,0.02,0.23,na,na,0.41
AME,TURK,2000,2.13,1.13,0.10,0.00,0.28,0.01,0.02,0.20
AME,TURK,2001,2.61,1.13,0.04,0.02,0.06,0.00,0.00,0.44
AME,TURK,2002,5.44,0.65,0.04,0.02,0.20,0.00,0.00,0.19
AME,TURK,2003,2.57,1.15,0.05,0.25,0.14,na,0.09,0.47
AME,TURK,2004,0.30,1.59,0.11,0.30,0.30,na,0.18,0.28
AME,TURK,2005,0.24,1.69,0.03,0.76,0.23,na,0.08,0.27
AME,TURK,2006,0.12,1.14,2.64,0.11,0.23,na,0.05,0.23
AME,TURK,2007,4.79,0.62,1.38,0.03,0.14,0.00,0.00,0.13
AME,TURK,2008,0.17,1.74,0.06,0.11,0.37,0.00,0.01,0.38
AME,TURK,2009,0.22,1.75,0.01,na,0.30,0.00,0.03,0.29
APA,CHINA,1990,0.29,0.40,,,0.37,,,25.77
APA,CHINA,1991,1.01,0.58,,,,,,21.56
APA,CHINA,1992,0.52,0.21,5.39,,0.40,,,11.16
APA,CHINA,1993,0.45,0.23,4.30,,0.11,,,9.62
APA,CHINA,1994,0.03,0.12,1.02,,0.07,,,32.63
APA,CHINA,1995,0.72,0.41,0.02,,0.20,1.13,,21.07
APA,CHINA,1996,1.72,0.33,0.02,1.32,0.14,0.50,0.06,15.21
APA,CHINA,1997,2.35,0.34,0.01,na,0.08,0.79,na,9.82
APA,CHINA,1998,2.89,0.24,0.05,0.14,0.13,0.77,0.00,5.73
APA,CHINA,1999,0.75,0.20,0.51,53.82,0.03,0.54,0.06,4.43
APA,CHINA,2000,0.73,0.30,0.07,0.00,0.10,0.37,0.01,14.51
APA,CHINA,2001,2.12,0.27,0.01,na,0.08,0.60,0.57,12.50
APA,CHINA,2002,2.32,0.50,0.04,0.75,0.12,1.15,0.02,9.62
APA,CHINA,2003,1.58,0.47,0.24,na,0.49,1.23,0.00,10.12
APA,CHINA,2004,1.14,0.50,0.47,0.00,0.29,1.35,0.14,10.66
APA,CHINA,2005,1.03,0.39,0.20,na,0.12,0.76,0.01,14.69
