AVG_MIN,AVG_FGM,AVG_FGA,AVG_FG_PCT,AVG_FG3M,AVG_FG3A,AVG_FG3_PCT,AVG_FTM,AVG_FTA,AVG_FT_PCT,AVG_OREB,AVG_DREB,AVG_REB,AVG_AST,AVG_STL,AVG_BLK,AVG_TOV,AVG_PF,AVG_PTS,AVG_PLUS_MINUS,AVG_DKP,AVG_DD,AVG_TD,PLAYER
14.1481481481,2.0,4.2962962963,0.479148148148,0.0,0.0740740740741,0.0,1.66666666667,2.2962962963,0.384851851852,1.44444444444,1.74074074074,3.18518518519,0.555555555556,0.296296296296,0.259259259259,0.703703703704,2.14814814815,5.66666666667,-1.44444444444,11.2407407407,0.0,0.0,Jarell Martin
6.41463414634,1.09756097561,2.0487804878,0.329902439024,0.0243902439024,0.0487804878049,0.0243902439024,0.634146341463,1.19512195122,0.235195121951,0.731707317073,0.682926829268,1.41463414634,0.414634146341,0.243902439024,0.19512195122,0.390243902439,0.951219512195,2.85365853659,-2.14634146341,5.93902439024,0.0,0.0,James Michael McAdoo
20.126984127,2.50793650794,4.7619047619,0.483587301587,0.015873015873,0.15873015873,0.015873015873,0.507936507937,0.746031746032,0.246031746032,1.60317460317,3.34920634921,4.95238095238,0.698412698413,0.857142857143,0.365079365079,0.650793650794,1.96825396825,5.53968253968,-1.52380952381,14.9761904762,0.047619047619,0.0,Larry Nance Jr.
33.3703703704,4.65432098765,10.6049382716,0.425308641975,1.48148148148,3.86419753086,0.384333333333,1.45679012346,1.75308641975,0.481777777778,0.604938271605,3.0,3.6049382716,3.92592592593,0.753086419753,0.0493827160494,1.96296296296,1.8024691358,12.2469135802,-0.703703703704,24.0617283951,0.037037037037,0.0,Joe Johnson
33.7662337662,4.63636363636,6.5974025974,0.716337662338,0.0,0.012987012987,0.0,3.45454545455,8.03896103896,0.440454545455,3.46753246753,10.2857142857,13.7532467532,1.16883116883,0.662337662338,2.2987012987,1.38961038961,2.68831168831,12.7272727273,5.66233766234,37.8538961039,0.636363636364,0.0,DeAndre Jordan
35.6315789474,9.69736842105,18.6315789474,0.530065789474,1.14473684211,3.71052631579,0.289342105263,4.72368421053,6.46052631579,0.738842105263,1.46052631579,5.97368421053,7.43421052632,6.76315789474,1.36842105263,0.644736842105,3.27631578947,1.88157894737,25.2631578947,8.13157894737,48.3322368421,0.368421052632,0.0394736842105,LeBron James
28.5609756098,3.64634146341,8.76829268293,0.413414634146,1.53658536585,4.25609756098,0.340487804878,1.40243902439,1.90243902439,0.496146341463,1.19512195122,4.89024390244,6.08536585366,1.68292682927,0.878048780488,0.646341463415,1.46341463415,2.08536585366,10.2317073171,0.756097560976,23.5945121951,0.0975609756098,0.0,Al-Farouq Aminu
11.6923076923,1.98461538462,4.16923076923,0.382184615385,0.0769230769231,0.338461538462,0.0410307692308,0.707692307692,0.923076923077,0.24,1.16923076923,2.67692307692,3.84615384615,1.10769230769,0.307692307692,0.753846153846,0.938461538462,1.64615384615,4.75384615385,-0.907692307692,12.9384615385,0.0153846153846,0.0,Kyle O'Quinn
16.2105263158,2.0,4.21052631579,0.417280701754,0.350877192982,1.15789473684,0.182456140351,0.684210526316,1.19298245614,0.254684210526,0.491228070175,1.71929824561,2.21052631579,1.17543859649,0.508771929825,0.578947368421,0.947368421053,1.47368421053,5.0350877193,0.140350877193,11.4385964912,0.0,0.0,James Johnson
9.69230769231,1.48717948718,2.30769230769,0.489692307692,0.0,0.025641025641,0.0,0.615384615385,1.17948717949,0.214102564103,0.641025641026,1.02564102564,1.66666666667,0.435897435897,0.282051282051,0.282051282051,0.435897435897,1.23076923077,3.58974358974,0.948717948718,7.23717948718,0.0,0.0,Montrezl Harrell
19.6034482759,3.39655172414,7.5,0.43,1.20689655172,3.08620689655,0.364913793103,1.56896551724,1.93103448276,0.51624137931,0.448275862069,2.06896551724,2.51724137931,3.05172413793,1.13793103448,0.189655172414,1.70689655172,1.70689655172,9.56896551724,5.6724137931,19.6982758621,0.0,0.0,Manu Ginobili
15.8676470588,2.51470588235,5.44117647059,0.435661764706,0.573529411765,1.61764705882,0.272029411765,0.764705882353,0.911764705882,0.314955882353,0.411764705882,1.30882352941,1.72058823529,1.20588235294,0.647058823529,0.147058823529,0.779411764706,1.57352941176,6.36764705882,0.617647058824,11.8125,0.0,0.0,Leandro Barbosa
20.6712328767,3.80821917808,7.52054794521,0.500698630137,0.0,0.013698630137,0.0,1.21917808219,1.71232876712,0.460054794521,2.13698630137,4.04109589041,6.17808219178,1.19178082192,0.493150684932,0.506849315068,1.2602739726,2.12328767123,8.83561643836,0.712328767123,19.9006849315,0.123287671233,0.0,Jordan Hill
23.9444444444,3.27777777778,6.75,0.450861111111,0.75,1.97222222222,0.317138888889,1.41666666667,1.77777777778,0.443277777778,0.777777777778,2.25,3.02777777778,2.19444444444,0.666666666667,0.388888888889,1.30555555556,1.83333333333,8.72222222222,0.25,17.6319444444,0.0,0.0,Tyler Johnson
27.6585365854,3.01219512195,5.12195121951,0.545036585366,0.0,0.0,0.0,1.81707317073,2.9512195122,0.439707317073,3.26829268293,5.73170731707,9.0,0.756097560976,0.463414634146,0.621951219512,0.743902439024,2.46341463415,7.84146341463,4.35365853659,22.4451219512,0.280487804878,0.0,Tristan Thompson
16.9733333333,1.25333333333,2.76,0.39836,0.173333333333,0.533333333333,0.11112,0.4,0.76,0.162706666667,0.8,1.48,2.28,0.4,0.586666666667,0.253333333333,0.453333333333,1.33333333333,3.08,2.08,8.07,0.0,0.0,Luc Mbah a Moute
17.4722222222,2.09722222222,5.22222222222,0.374722222222,1.29166666667,3.625,0.319388888889,0.375,0.458333333333,0.191666666667,0.194444444444,0.902777777778,1.09722222222,1.43055555556,0.652777777778,0.125,0.680555555556,1.26388888889,5.86111111111,0.444444444444,11.2395833333,0.0,0.0,Jason Terry
25.2375,3.2625,5.325,0.596425,0.0,0.0,0.0,1.425,2.45,0.432825,2.7375,3.925,6.6625,0.775,0.525,1.1125,1.05,2.7875,7.95,5.9125,20.303125,0.075,0.0,Steven Adams
16.8,1.57142857143,5.05714285714,0.300571428571,0.742857142857,2.4,0.292857142857,1.14285714286,1.62857142857,0.295628571429,0.542857142857,2.0,2.54285714286,0.771428571429,0.628571428571,0.314285714286,0.428571428571,1.91428571429,5.02857142857,-1.82857142857,11.4071428571,0.0,0.0,Metta World Peace
30.527027027,7.24324324324,14.1216216216,0.499743243243,0.0,0.216216216216,0.0,3.5,4.08108108108,0.752567567568,2.37837837838,6.16216216216,8.54054054054,1.48648648649,0.513513513514,1.09459459459,1.33783783784,2.04054054054,17.9864864865,6.87837837838,33.9662162162,0.351351351351,0.0,LaMarcus Aldridge
16.0909090909,1.95454545455,4.5,0.42425,0.340909090909,1.0,0.2235,0.409090909091,0.454545454545,0.204545454545,0.181818181818,1.45454545455,1.63636363636,2.63636363636,0.318181818182,0.0227272727273,1.20454545455,1.15909090909,4.65909090909,-0.454545454545,10.9431818182,0.0227272727273,0.0,Beno Udrih
35.6172839506,7.01234567901,16.4320987654,0.420049382716,2.24691358025,6.04938271605,0.358703703704,4.58024691358,5.40740740741,0.795839506173,0.691358024691,3.71604938272,4.40740740741,5.1975308642,1.55555555556,0.481481481481,2.11111111111,1.37037037037,20.8518518519,2.92592592593,38.3549382716,0.037037037037,0.0,Kemba Walker
8.42424242424,0.757575757576,1.87878787879,0.239181818182,0.515151515152,1.51515151515,0.177272727273,0.242424242424,0.242424242424,0.121212121212,0.151515151515,0.454545454545,0.606060606061,0.333333333333,0.0909090909091,0.030303030303,0.393939393939,1.0,2.27272727273,-0.333333333333,3.83333333333,0.0,0.0,Damjan Rudez
14.8461538462,1.61538461538,4.53846153846,0.353307692308,0.923076923077,2.84615384615,0.313153846154,0.846153846154,1.15384615385,0.397461538462,0.0769230769231,2.0,2.07692307692,1.07692307692,0.307692307692,0.0769230769231,0.153846153846,1.92307692308,5.0,2.30769230769,10.3653846154,0.0,0.0,Alan Anderson
25.6625,3.2125,7.3125,0.4213875,0.375,1.375,0.19375,1.6625,2.175,0.5294875,0.4875,2.1375,2.625,3.125,0.7875,0.25,1.275,1.6375,8.4625,3.4375,18.05625,0.0,0.0,Cory Joseph
23.2222222222,2.24691358025,5.07407407407,0.440925925926,0.0,0.0246913580247,0.0,1.44444444444,1.79012345679,0.478604938272,1.62962962963,3.28395061728,4.91358024691,1.17283950617,0.395061728395,1.35802469136,0.938271604938,3.11111111111,5.93827160494,-8.46913580247,16.9320987654,0.037037037037,0.0,Roy Hibbert
20.7901234568,2.54320987654,4.16049382716,0.572061728395,0.0,0.0,0.0,1.40740740741,2.51851851852,0.44112345679,2.76543209877,4.62962962963,7.3950617284,1.08641975309,0.703703703704,0.888888888889,0.79012345679,2.49382716049,6.49382716049,0.246913580247,20.3240740741,0.111111111111,0.0,Ed Davis
11.7090909091,1.29090909091,3.18181818182,0.332090909091,0.4,1.50909090909,0.1732,0.8,1.0,0.318181818182,0.327272727273,2.07272727273,2.4,0.527272727273,0.345454545455,0.454545454545,0.436363636364,0.818181818182,3.78181818182,0.127272727273,9.18181818182,0.0181818181818,0.0,Justin Anderson
21.8656716418,3.37313432836,7.70149253731,0.415955223881,0.925373134328,2.76119402985,0.264313432836,1.17910447761,1.73134328358,0.448746268657,0.328358208955,1.61194029851,1.94029850746,1.4776119403,0.716417910448,0.134328358209,0.910447761194,2.0447761194,8.85074626866,-2.4328358209,15.2014925373,0.0,0.0,Austin Rivers
32.7702702703,6.95945945946,15.0540540541,0.453743243243,1.64864864865,4.44594594595,0.348148648649,3.97297297297,4.43243243243,0.879027027027,0.527027027027,3.66216216216,4.18918918919,9.97297297297,2.05405405405,0.175675675676,2.62162162162,2.5,19.5405405405,7.5,44.4797297297,0.513513513514,0.0,Chris Paul
31.4150943396,7.43396226415,16.5849056604,0.439188679245,1.58490566038,4.94339622642,0.299962264151,3.18867924528,3.60377358491,0.767603773585,0.830188679245,2.1320754717,2.96226415094,4.71698113208,1.05660377358,0.339622641509,2.33962264151,2.01886792453,19.641509434,3.84905660377,32.8632075472,0.0188679245283,0.0,Kyrie Irving
21.6714285714,3.15714285714,6.98571428571,0.403157142857,0.642857142857,1.67142857143,0.252614285714,0.571428571429,0.757142857143,0.24,1.22857142857,2.95714285714,4.18571428571,1.37142857143,0.757142857143,0.685714285714,0.942857142857,2.64285714286,7.52857142857,-0.742857142857,17.5964285714,0.0285714285714,0.0,Darrell Arthur
10.1315789474,1.36842105263,3.44736842105,0.372894736842,0.5,1.31578947368,0.217105263158,0.763157894737,1.05263157895,0.279605263158,0.131578947368,1.05263157895,1.18421052632,0.710526315789,0.236842105263,0.0263157894737,0.5,0.736842105263,4.0,-0.0789473684211,7.07236842105,0.0,0.0,Darrun Hilliard
