aptID,high,medium
42952,0.0466083038668,0.168362510654
58693,0.0994453573463,0.233720499735
117114,0.0476942141268,0.243894942923
29398,0.0351101413373,0.196285300931
3416,0.0947767518523,0.119962440362
106665,0.087602224872,0.2180315511
32752,0.0572614886734,0.241772931685
105117,0.0951874757337,0.259440153986
58444,0.0692240146954,0.245068578383
92579,0.111563866369,0.273720286975
31222,0.0609554580955,0.147835939564
72578,0.0808973184653,0.332838283385
81313,0.0939175343395,0.128839292397
4079,0.087602224872,0.2180315511
32306,0.116018196976,0.160199794973
54079,0.0610894290621,0.274027215049
1162,0.101743141456,0.214826119879
106983,0.048044023275,0.265695892807
14291,0.0353817670019,0.338572795433
55884,0.087602224872,0.2180315511
64920,0.042527848695,0.121007252822
122519,0.087602224872,0.2180315511
16531,0.0578206071995,0.211799637854
60242,0.0564095650193,0.313898633634
69828,0.0888634651133,0.205446731374
3460,0.0565535403488,0.23758983138
55739,0.064735072539,0.13682556889
71844,0.0779833534171,0.218689991868
54738,0.0713300265926,0.231430030263
119370,0.113951564441,0.178489164809
29609,0.0927454535967,0.198258736579
54528,0.091945530526,0.225871534159
102405,0.160667961835,0.196792491258
45549,0.0667993803321,0.135992441654
8992,0.104212301919,0.219440831822
93951,0.0369576000897,0.250004511166
34429,0.053910354001,0.260516743854
31586,0.0427514702315,0.234488836169
40334,0.0471089327903,0.236560910011
89979,0.0755925968651,0.205657871721
54145,0.0767321604942,0.154171401045
66893,0.111963989763,0.260973431303
107163,0.0643467367988,0.242806337598
65743,0.108380550718,0.231681889151
89477,0.128616644295,0.32399542582
80176,0.0534999850111,0.265316356155
111373,0.0595412582329,0.188210408456
23732,0.14549480288,0.13843818611
88007,0.087602224872,0.2180315511
115210,0.0845863350748,0.264860061926
44342,0.0982824452007,0.135782234747
46174,0.101994827135,0.225879400082
66591,0.0600563449474,0.288487306297
92631,0.143510593963,0.280423296431
16205,0.0721842870518,0.310500133998
100692,0.049148708841,0.161638959557
27356,0.0379361454002,0.242352091409
114758,0.0889052194296,0.14861760017
119944,0.087274326393,0.23371210991
72779,0.0754517100478,0.297245815758
98913,0.106622422509,0.204495807592
87400,0.0597868084416,0.2396210024
77300,0.0908776265241,0.296190728114
87265,0.0670397332252,0.208777765504
64260,0.0778911455616,0.185727892619
41241,0.0826960486049,0.153478094415
19156,0.0709112517736,0.24836714997
60985,0.0854387033393,0.150609126273
66125,0.087602224872,0.2180315511
66449,0.0514759776817,0.339162881839
49547,0.104651930675,0.204179108625
14843,0.103174681259,0.215052706832
52802,0.136557873319,0.201420204076
