timestamp, sensor, data_name, data_display, data_raw
"2017-03-17T08:47:28Z", GPS, Enabled, Yes, 1
"2017-03-17T08:47:28Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-17T08:47:28Z", GPS, Latitude, 40.691880334194, 40.691880334194
"2017-03-17T08:47:28Z", GPS, Longitude, -73.98587046900377, -73.98587046900377
"2017-03-17T08:47:28Z", GPS, Altitude, 51.01583862304688 Meters, 51.01583862304688
"2017-03-17T08:47:28Z", GPS, Floor, No Data, nil
"2017-03-17T08:47:28Z", GPS, Horizontal Accuracy, 65 Meters, 65
"2017-03-17T08:47:28Z", GPS, Vertical Accuracy, 10 Meters, 10
"2017-03-17T08:47:28Z", Cell Radio, Radio Access Technology, 4G (LTE), 4G (LTE)
"2017-03-17T08:47:28Z", Cell Radio, Carrier, Verizon, Verizon
"2017-03-17T08:47:28Z", Proximity, Active, No, 0
"2017-03-17T08:47:28Z", Battery, Level, 54%, 0.54
"2017-03-17T08:47:28Z", Battery, State, Discharging, Discharging
"2017-03-17T08:47:28Z", Cell Radio, Radio Access Technology, 4G (LTE), 4G (LTE)
"2017-03-17T08:47:28Z", Cell Radio, Carrier, Verizon, Verizon
"2017-03-17T08:47:28Z", Attitude, Roll, -0.0003303832490892935, -0.0003303832490892935
"2017-03-17T08:47:28Z", Attitude, Yaw, -0.00008534938926274895, -0.00008534938926274895
"2017-03-17T08:47:28Z", Attitude, Pitch, -0.0004454942601317513, -0.0004454942601317513
"2017-03-17T08:47:28Z", Attitude, Quarternion w, 0.9999999606387276, 0.9999999606387276
"2017-03-17T08:47:28Z", Attitude, Quarternion x, -0.0002227541744838009, -0.0002227541744838009
"2017-03-17T08:47:28Z", Attitude, Quarternion y, -0.0001651821138792885, -0.0001651821138792885
"2017-03-17T08:47:28Z", Attitude, Quarternion z, -0.00004263789701770945, -0.00004263789701770945
"2017-03-17T08:47:28Z", Acceleration (via Gravity), x, -0.0003303832199890167, -0.0003303832199890167
"2017-03-17T08:47:28Z", Acceleration (via Gravity), y, 0.0004454942536540329, 0.0004454942536540329
"2017-03-17T08:47:28Z", Acceleration (via Gravity), z, -0.9999998211860657, -0.9999998211860657
"2017-03-17T08:47:28Z", Acceleration (total), x, -0.0003303832199890167, -0.0003303832199890167
"2017-03-17T08:47:28Z", Acceleration (total), y, 0.0004454942536540329, 0.0004454942536540329
"2017-03-17T08:47:28Z", Acceleration (total), z, -0.9999998211860657, -0.9999998211860657
"2017-03-17T08:47:28Z", Gyrometer (smooth), x, -0.09033016115427017, -0.09033016115427017
"2017-03-17T08:47:28Z", Gyrometer (smooth), y, -0.06698382645845413, -0.06698382645845413
"2017-03-17T08:47:28Z", Gyrometer (smooth), z, -0.01729030720889568, -0.01729030720889568
"2017-03-17T08:47:28Z", Acceleration (via User), x, 0, 0
"2017-03-17T08:47:28Z", Acceleration (via User), y, 0, 0
"2017-03-17T08:47:28Z", Acceleration (via User), z, 0, 0
"2017-03-17T08:47:28Z", Magnetometer (corrected for device), x, 0, 0
"2017-03-17T08:47:28Z", Magnetometer (corrected for device), y, 0, 0
"2017-03-17T08:47:28Z", Magnetometer (corrected for device), z, 0, 0
"2017-03-17T08:47:28Z", Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated, Uncalibrated
"2017-03-17T08:47:28Z", Gyrometer (raw), x, -0.09033016311774364, -0.09033016311774364
"2017-03-17T08:47:28Z", Gyrometer (raw), y, -0.066983827737673, -0.066983827737673
"2017-03-17T08:47:28Z", Gyrometer (raw), z, -0.01729030706123045, -0.01729030706123045
"2017-03-17T08:47:28Z", Bluetooth, Status, Off, Off
"2017-03-17T08:47:28Z", Accelerometer (raw), x, 0.0967254638671875, 0.0967254638671875
"2017-03-17T08:47:28Z", Accelerometer (raw), y, -0.3038787841796875, -0.3038787841796875
"2017-03-17T08:47:28Z", Accelerometer (raw), z, -0.9526214599609375, -0.9526214599609375
"2017-03-17T08:47:28Z", Magnetometer (raw), x, 61.49942016601562, 61.49942016601562
"2017-03-17T08:47:28Z", Magnetometer (raw), y, -0.581390380859375, -0.581390380859375
"2017-03-17T08:47:28Z", Magnetometer (raw), z, -457.2175903320312, -457.2175903320312
"2017-03-17T08:47:28Z", GPS, Enabled, Yes, 1
"2017-03-17T08:47:28Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-17T08:47:28Z", GPS, Latitude, 40.691880334194, 40.691880334194
"2017-03-17T08:47:28Z", GPS, Longitude, -73.98587046900377, -73.98587046900377
"2017-03-17T08:47:28Z", GPS, Altitude, 51.01583862304688 Meters, 51.01583862304688
"2017-03-17T08:47:28Z", GPS, Floor, No Data, nil
"2017-03-17T08:47:28Z", GPS, Horizontal Accuracy, 65 Meters, 65
"2017-03-17T08:47:28Z", GPS, Vertical Accuracy, 10 Meters, 10
"2017-03-17T08:47:29Z", Altimeter (Barometer), Relative Altitude, 0 Meters, 0
"2017-03-17T08:47:29Z", Altimeter (Barometer), Pressure, 101.870460510254 kPa, 101.8704605102539
"2017-03-17T08:47:30Z", Cell Radio, Radio Access Technology, 4G (LTE), 4G (LTE)
"2017-03-17T08:47:30Z", Cell Radio, Carrier, Verizon, Verizon
