timestamp, sensor, data_name, data_display, data_raw
"2017-03-22T20:29:11Z", GPS, Enabled, Yes, true
"2017-03-22T20:29:11Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-22T20:29:11Z", GPS, Latitude, 40.75287641859982, 40.7528764185998
"2017-03-22T20:29:11Z", GPS, Longitude, -73.99289176249184, -73.9928917624918
"2017-03-22T20:29:11Z", GPS, Altitude, 19.22872352600098 Meters, 19.228723526001
"2017-03-22T20:29:11Z", GPS, Floor, No Data, NULL
"2017-03-22T20:29:11Z", GPS, Horizontal Accuracy, 65 Meters, 65.0
"2017-03-22T20:29:11Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2017-03-22T20:29:11Z", Gyrometer (raw), x, -0.03709863293313082, -0.0370986329331308
"2017-03-22T20:29:11Z", Gyrometer (raw), y, -0.2315589273051907, -0.231558927305191
"2017-03-22T20:29:11Z", Gyrometer (raw), z, 0.0005856291237084245, 0.000585629123708425
"2017-03-22T20:29:11Z", Acceleration (via Gravity), x, 0.06684254109859467, 0.0668425410985947
"2017-03-22T20:29:11Z", Acceleration (via Gravity), y, -0.4234848916530609, -0.423484891653061
"2017-03-22T20:29:11Z", Acceleration (via Gravity), z, -0.9034337997436523, -0.903433799743652
"2017-03-22T20:29:11Z", Acceleration (via User), x, -0.007546886336058378, -0.00754688633605838
"2017-03-22T20:29:11Z", Acceleration (via User), y, 0.004997350741177797, 0.0049973507411778
"2017-03-22T20:29:11Z", Acceleration (via User), z, -0.03162480145692825, -0.0316248014569283
"2017-03-22T20:29:11Z", GPS, Enabled, Yes, true
"2017-03-22T20:29:11Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-22T20:29:11Z", GPS, Latitude, 40.75287641859982, 40.7528764185998
"2017-03-22T20:29:11Z", GPS, Longitude, -73.99289176249184, -73.9928917624918
"2017-03-22T20:29:11Z", GPS, Altitude, 19.22872352600098 Meters, 19.228723526001
"2017-03-22T20:29:11Z", GPS, Floor, No Data, NULL
"2017-03-22T20:29:11Z", GPS, Horizontal Accuracy, 65 Meters, 65.0
"2017-03-22T20:29:11Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2017-03-22T20:29:11Z", GPS, Enabled, Yes, true
"2017-03-22T20:29:11Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-22T20:29:11Z", GPS, Latitude, 40.75286735085712, 40.7528673508571
"2017-03-22T20:29:11Z", GPS, Longitude, -73.9928101573279, -73.9928101573279
"2017-03-22T20:29:11Z", GPS, Altitude, 19.03676986694336 Meters, 19.0367698669434
"2017-03-22T20:29:11Z", GPS, Floor, No Data, NULL
"2017-03-22T20:29:11Z", GPS, Horizontal Accuracy, 65 Meters, 65.0
"2017-03-22T20:29:11Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2017-03-22T20:29:12Z", Altimeter (Barometer), Relative Altitude, 0 Meters, 0
"2017-03-22T20:29:12Z", Altimeter (Barometer), Pressure, 102.147048950195 kPa, 102.1470489501953
"2017-03-22T20:29:13Z", Altimeter (Barometer), Relative Altitude, 0.0239715576171875 Meters, 0.0239715576171875
"2017-03-22T20:29:13Z", Altimeter (Barometer), Pressure, 102.146759033203 kPa, 102.1467590332031
"2017-03-22T20:29:14Z", Altimeter (Barometer), Relative Altitude, 0.047943115234375 Meters, 0.047943115234375
"2017-03-22T20:29:14Z", Altimeter (Barometer), Pressure, 102.146476745605 kPa, 102.1464767456055
"2017-03-22T20:29:14Z", Magnetometer (raw), x, -75.02859497070312, -75.0285949707031
"2017-03-22T20:29:14Z", Magnetometer (raw), y, 143.7046661376953, 143.704666137695
"2017-03-22T20:29:14Z", Magnetometer (raw), z, -443.865966796875, -443.865966796875
"2017-03-22T20:29:15Z", Altimeter (Barometer), Relative Altitude, 0.0789108276367188 Meters, 0.07891082763671875
"2017-03-22T20:29:15Z", Altimeter (Barometer), Pressure, 102.146102905273 kPa, 102.1461029052734
"2017-03-22T20:29:16Z", Acceleration (via Gravity), x, 0.02747811749577522, 0.0274781174957752
"2017-03-22T20:29:16Z", Acceleration (via Gravity), y, -0.4887682497501373, -0.488768249750137
"2017-03-22T20:29:16Z", Acceleration (via Gravity), z, -0.8719808459281921, -0.871980845928192
"2017-03-22T20:29:16Z", Acceleration (via User), x, 0.009860139340162277, 0.00986013934016228
"2017-03-22T20:29:16Z", Acceleration (via User), y, 0.01083246618509293, 0.0108324661850929
"2017-03-22T20:29:16Z", Acceleration (via User), z, 0.04725852608680725, 0.0472585260868073
"2017-03-22T20:29:16Z", Altimeter (Barometer), Relative Altitude, 0.0789108276367188 Meters, 0.07891082763671875
"2017-03-22T20:29:16Z", Altimeter (Barometer), Pressure, 102.146102905273 kPa, 102.1461029052734
"2017-03-22T20:29:16Z", Gyrometer (raw), x, 0.05234309964496239, 0.0523430996449624
"2017-03-22T20:29:16Z", Gyrometer (raw), y, 0.008823052691432517, 0.00882305269143252
"2017-03-22T20:29:16Z", Gyrometer (raw), z, -0.08864784425714058, -0.0886478442571406
"2017-03-22T20:29:16Z", Microphone, Left Channel Level, -12.91446 dB, -12.9145
"2017-03-22T20:29:16Z", Microphone, Right Channel Level, -12.91446 dB, -12.9145
"2017-03-22T20:29:17Z", Altimeter (Barometer), Relative Altitude, 0.0499420166015625 Meters, 0.0499420166015625
"2017-03-22T20:29:17Z", Altimeter (Barometer), Pressure, 102.146453857422 kPa, 102.1464538574219
"2017-03-22T20:29:17Z", GPS, Enabled, Yes, true
"2017-03-22T20:29:17Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-22T20:29:17Z", GPS, Latitude, 40.75290043426155, 40.7529004342615
"2017-03-22T20:29:17Z", GPS, Longitude, -73.99277899187813, -73.9927789918781
"2017-03-22T20:29:17Z", GPS, Altitude, 19.11087799072266 Meters, 19.1108779907227
"2017-03-22T20:29:17Z", GPS, Floor, No Data, NULL
"2017-03-22T20:29:17Z", GPS, Horizontal Accuracy, 65 Meters, 65.0
"2017-03-22T20:29:17Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2017-03-22T20:29:18Z", Altimeter (Barometer), Relative Altitude, -0.00099945068359375 Meters, -0.00099945068359375
"2017-03-22T20:29:18Z", Altimeter (Barometer), Pressure, 102.147064208984 kPa, 102.1470642089844
"2017-03-22T20:29:19Z", Altimeter (Barometer), Relative Altitude, -0.0199813842773438 Meters, -0.01998138427734375
"2017-03-22T20:29:19Z", Altimeter (Barometer), Pressure, 102.14729309082 kPa, 102.1472930908203
"2017-03-22T20:29:19Z", Magnetometer (raw), x, -47.386474609375, -47.386474609375
"2017-03-22T20:29:19Z", Magnetometer (raw), y, 134.2617034912109, 134.261703491211
"2017-03-22T20:29:19Z", Magnetometer (raw), z, -405.7735900878906, -405.773590087891
"2017-03-22T20:29:20Z", Altimeter (Barometer), Relative Altitude, -0.0219802856445312 Meters, -0.02198028564453125
"2017-03-22T20:29:20Z", Altimeter (Barometer), Pressure, 102.147315979004 kPa, 102.1473159790039
"2017-03-22T20:29:20Z", Acceleration (via Gravity), x, 0.6080144047737122, 0.608014404773712
"2017-03-22T20:29:20Z", Acceleration (via Gravity), y, 0.01934660598635674, 0.0193466059863567
"2017-03-22T20:29:20Z", Acceleration (via Gravity), z, 0.7936902642250061, 0.793690264225006
"2017-03-22T20:29:20Z", Acceleration (via User), x, -0.003003397257998586, -0.00300339725799859
"2017-03-22T20:29:20Z", Acceleration (via User), y, 0.0001388683303957805, 0.000138868330395781
"2017-03-22T20:29:20Z", Acceleration (via User), z, -0.03690009191632271, -0.0369000919163227
"2017-03-22T20:29:21Z", Altimeter (Barometer), Relative Altitude, -0.0309677124023438 Meters, -0.03096771240234375
"2017-03-22T20:29:21Z", Altimeter (Barometer), Pressure, 102.147430419922 kPa, 102.1474304199219
"2017-03-22T20:29:21Z", Gyrometer (raw), x, 0.07375384954476343, 0.0737538495447634
"2017-03-22T20:29:21Z", Gyrometer (raw), y, -0.07721276316855835, -0.0772127631685584
"2017-03-22T20:29:21Z", Gyrometer (raw), z, -0.08108393412909752, -0.0810839341290975
"2017-03-22T20:29:21Z", Microphone, Left Channel Level, -21.80692 dB, -21.8069
"2017-03-22T20:29:21Z", Microphone, Right Channel Level, -21.80692 dB, -21.8069
"2017-03-22T20:29:22Z", Altimeter (Barometer), Relative Altitude, -0.0609359741210938 Meters, -0.06093597412109375
"2017-03-22T20:29:22Z", Altimeter (Barometer), Pressure, 102.147789001465 kPa, 102.1477890014648
"2017-03-22T20:29:23Z", Altimeter (Barometer), Relative Altitude, -0.0879058837890625 Meters, -0.0879058837890625
"2017-03-22T20:29:23Z", Altimeter (Barometer), Pressure, 102.14811706543 kPa, 102.1481170654297
"2017-03-22T20:29:23Z", GPS, Enabled, Yes, true
"2017-03-22T20:29:23Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-22T20:29:23Z", GPS, Latitude, 40.75293081081892, 40.7529308108189
"2017-03-22T20:29:23Z", GPS, Longitude, -73.99268620197047, -73.9926862019705
"2017-03-22T20:29:23Z", GPS, Altitude, 18.45553779602051 Meters, 18.4555377960205
"2017-03-22T20:29:23Z", GPS, Floor, No Data, NULL
"2017-03-22T20:29:23Z", GPS, Horizontal Accuracy, 65 Meters, 65.0
"2017-03-22T20:29:23Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2017-03-22T20:29:23Z", GPS, Enabled, Yes, true
