timestamp, sensor, data_name, data_display, data_raw
"2017-03-17T16:52:55Z", GPS, Enabled, Yes, 1
"2017-03-17T16:52:55Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-17T16:52:55Z", GPS, Latitude, 40.75283472895077, 40.75283472895077
"2017-03-17T16:52:55Z", GPS, Longitude, -73.99292389284183, -73.99292389284183
"2017-03-17T16:52:55Z", GPS, Altitude, 19.14643859863281 Meters, 19.14643859863281
"2017-03-17T16:52:55Z", GPS, Floor, No Data, nil
"2017-03-17T16:52:55Z", GPS, Horizontal Accuracy, 65 Meters, 65
"2017-03-17T16:52:55Z", GPS, Vertical Accuracy, 12.07071575984946 Meters, 12.07071575984946
"2017-03-17T16:52:55Z", Cell Radio, Radio Access Technology, 4G (LTE), 4G (LTE)
"2017-03-17T16:52:55Z", Cell Radio, Carrier, Verizon, Verizon
"2017-03-17T16:52:55Z", Proximity, Active, No, 0
"2017-03-17T16:52:55Z", Battery, Level, 36%, 0.36
"2017-03-17T16:52:55Z", Battery, State, Discharging, Discharging
"2017-03-17T16:52:55Z", Cell Radio, Radio Access Technology, 4G (LTE), 4G (LTE)
"2017-03-17T16:52:55Z", Cell Radio, Carrier, Verizon, Verizon
"2017-03-17T16:52:55Z", Acceleration (total), x, -0.03770446684211493, -0.03770446684211493
"2017-03-17T16:52:55Z", Acceleration (total), y, -0.2554016129579395, -0.2554016129579395
"2017-03-17T16:52:55Z", Acceleration (total), z, -0.9957580305635929, -0.9957580305635929
"2017-03-17T16:52:55Z", Acceleration (via User), x, 0.009946440346539021, 0.009946440346539021
"2017-03-17T16:52:55Z", Acceleration (via User), y, 0.003095863619819283, 0.003095863619819283
"2017-03-17T16:52:55Z", Acceleration (via User), z, -0.03092208877205849, -0.03092208877205849
"2017-03-17T16:52:55Z", Attitude, Roll, -0.04934747862120627, -0.04934747862120627
"2017-03-17T16:52:55Z", Attitude, Yaw, 0.08492882555723216, 0.08492882555723216
"2017-03-17T16:52:55Z", Attitude, Pitch, 0.2614664886887414, 0.2614664886887414
"2017-03-17T16:52:55Z", Attitude, Quarternion w, 0.9904078086361033, 0.9904078086361033
"2017-03-17T16:52:55Z", Attitude, Quarternion x, 0.1312424008070842, 0.1312424008070842
