timestamp, sensor, data_name, data_display, data_raw
"2017-03-10T08:10:44Z", GPS, Enabled, Yes, true
"2017-03-10T08:10:44Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-10T08:10:44Z", GPS, Latitude, 40.73883379813353, 40.7388337981335
"2017-03-10T08:10:44Z", GPS, Longitude, -73.88829465962377, -73.8882946596238
"2017-03-10T08:10:44Z", GPS, Altitude, 6.589996337890625 Meters, 6.58999633789062
"2017-03-10T08:10:44Z", GPS, Floor, No Data, NULL
"2017-03-10T08:10:44Z", GPS, Horizontal Accuracy, 10 Meters, 10.0
"2017-03-10T08:10:44Z", GPS, Vertical Accuracy, 4 Meters, 4.0
"2017-03-10T08:10:44Z", Cell Radio, Radio Access Technology, 4G (LTE), 4G (LTE)
"2017-03-10T08:10:44Z", Cell Radio, Carrier, AT&T, AT&T
"2017-03-10T08:10:44Z", Proximity, Active, No, false
"2017-03-10T08:10:45Z", Cell Radio, Radio Access Technology, 4G (LTE), 4G (LTE)
"2017-03-10T08:10:45Z", Cell Radio, Carrier, AT&T, AT&T
"2017-03-10T08:10:45Z", GPS, Enabled, Yes, true
"2017-03-10T08:10:45Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-10T08:10:45Z", GPS, Latitude, 40.73883379813353, 40.7388337981335
"2017-03-10T08:10:45Z", GPS, Longitude, -73.88829465962377, -73.8882946596238
"2017-03-10T08:10:45Z", GPS, Altitude, 6.589996337890625 Meters, 6.58999633789062
"2017-03-10T08:10:45Z", GPS, Floor, No Data, NULL
"2017-03-10T08:10:45Z", GPS, Horizontal Accuracy, 10 Meters, 10.0
"2017-03-10T08:10:45Z", GPS, Vertical Accuracy, 4 Meters, 4.0
"2017-03-10T08:10:45Z", Magnetometer (raw), x, -140.9576110839844, -140.957611083984
"2017-03-10T08:10:45Z", Magnetometer (raw), y, 138.2105712890625, 138.210571289062
"2017-03-10T08:10:45Z", Magnetometer (raw), z, -411.49560546875, -411.49560546875
"2017-03-10T08:10:45Z", Bluetooth, Status, On, On
"2017-03-10T08:10:45Z", Accelerometer (raw), x, 0.0498809814453125, 0.0498809814453125
"2017-03-10T08:10:45Z", Accelerometer (raw), y, -0.9230194091796875, -0.923019409179688
"2017-03-10T08:10:45Z", Accelerometer (raw), z, -0.398834228515625, -0.398834228515625
"2017-03-10T08:10:45Z", Gyrometer (smooth), x, 0.1027122437953949, 0.102712243795395
"2017-03-10T08:10:45Z", Gyrometer (smooth), y, 0.1268492341041565, 0.126849234104156
