timestamp, sensor, data_name, data_display, data_raw
"2017-03-23T19:45:10Z", GPS, Enabled, Yes, 1
"2017-03-23T19:45:10Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-23T19:45:10Z", GPS, Latitude, 40.75292101881844, 40.75292101881844
"2017-03-23T19:45:10Z", GPS, Longitude, -73.99282842987301, -73.99282842987301
"2017-03-23T19:45:10Z", GPS, Altitude, 16.0609245300293 Meters, 16.0609245300293
"2017-03-23T19:45:10Z", GPS, Floor, No Data, nil
"2017-03-23T19:45:10Z", GPS, Horizontal Accuracy, 65 Meters, 65
"2017-03-23T19:45:10Z", GPS, Vertical Accuracy, 10 Meters, 10
"2017-03-23T19:45:10Z", Acceleration (via User), x, -0.01472536846995354, -0.01472536846995354
"2017-03-23T19:45:10Z", Acceleration (via User), y, 0.01118808332830667, 0.01118808332830667
"2017-03-23T19:45:10Z", Acceleration (via User), z, -0.03641188517212868, -0.03641188517212868
"2017-03-23T19:45:10Z", Acceleration (via Gravity), x, 0.2667395174503326, 0.2667395174503326
"2017-03-23T19:45:10Z", Acceleration (via Gravity), y, -0.2252841591835022, -0.2252841591835022
"2017-03-23T19:45:10Z", Acceleration (via Gravity), z, -0.9370683431625366, -0.9370683431625366
"2017-03-23T19:45:10Z", Gyrometer (raw), x, 0.1104588672687805, 0.1104588672687805
"2017-03-23T19:45:10Z", Gyrometer (raw), y, -0.09831591796245524, -0.09831591796245524
"2017-03-23T19:45:10Z", Gyrometer (raw), z, 0.09449454811430054, 0.09449454811430054
"2017-03-23T19:45:10Z", GPS, Enabled, Yes, 1
"2017-03-23T19:45:10Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-23T19:45:10Z", GPS, Latitude, 40.75292101881844, 40.75292101881844
"2017-03-23T19:45:10Z", GPS, Longitude, -73.99282842987301, -73.99282842987301
"2017-03-23T19:45:10Z", GPS, Altitude, 16.0609245300293 Meters, 16.0609245300293
"2017-03-23T19:45:10Z", GPS, Floor, No Data, nil
"2017-03-23T19:45:10Z", GPS, Horizontal Accuracy, 65 Meters, 65
"2017-03-23T19:45:10Z", GPS, Vertical Accuracy, 10 Meters, 10
"2017-03-23T19:45:10Z", GPS, Enabled, Yes, 1
"2017-03-23T19:45:10Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-23T19:45:10Z", GPS, Latitude, 40.75269653043399, 40.75269653043399
"2017-03-23T19:45:10Z", GPS, Longitude, -73.99318953390201, -73.99318953390201
"2017-03-23T19:45:10Z", GPS, Altitude, 16.0609245300293 Meters, 16.0609245300293
"2017-03-23T19:45:10Z", GPS, Floor, No Data, nil
"2017-03-23T19:45:10Z", GPS, Horizontal Accuracy, 149.3523232273295 Meters, 149.3523232273295
"2017-03-23T19:45:10Z", GPS, Vertical Accuracy, 10 Meters, 10
"2017-03-23T19:45:10Z", GPS, Enabled, Yes, 1
"2017-03-23T19:45:10Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-23T19:45:10Z", GPS, Latitude, 40.7533246770122, 40.7533246770122
"2017-03-23T19:45:10Z", GPS, Longitude, -73.99272456049491, -73.99272456049491
"2017-03-23T19:45:10Z", GPS, Altitude, 16.89527702331543 Meters, 16.89527702331543
"2017-03-23T19:45:10Z", GPS, Floor, No Data, nil
"2017-03-23T19:45:10Z", GPS, Horizontal Accuracy, 65 Meters, 65
"2017-03-23T19:45:10Z", GPS, Vertical Accuracy, 10 Meters, 10
"2017-03-23T19:45:11Z", Altimeter (Barometer), Relative Altitude, 0 Meters, 0
"2017-03-23T19:45:11Z", Altimeter (Barometer), Pressure, 103.199913024902 kPa, 103.1999130249023
"2017-03-23T19:45:11Z", Magnetometer (raw), x, 81.286865234375, 81.286865234375
"2017-03-23T19:45:11Z", Magnetometer (raw), y, -13.14326477050781, -13.14326477050781
"2017-03-23T19:45:11Z", Magnetometer (raw), z, -437.7107238769531, -437.7107238769531
"2017-03-23T19:45:11Z", Acceleration (via User), x, 0.1260862350463867, 0.1260862350463867
"2017-03-23T19:45:11Z", Acceleration (via User), y, -0.1305478662252426, -0.1305478662252426
"2017-03-23T19:45:11Z", Acceleration (via User), z, 0.004354116506874561, 0.004354116506874561
"2017-03-23T19:45:11Z", Acceleration (via Gravity), x, 0.2092561721801758, 0.2092561721801758
"2017-03-23T19:45:11Z", Acceleration (via Gravity), y, -0.2406374365091324, -0.2406374365091324
"2017-03-23T19:45:11Z", Acceleration (via Gravity), z, -0.9477897882461548, -0.9477897882461548
"2017-03-23T19:45:11Z", Gyrometer (raw), x, 0.7133255674488519, 0.7133255674488519
"2017-03-23T19:45:11Z", Gyrometer (raw), y, -0.2191531239992746, -0.2191531239992746
"2017-03-23T19:45:11Z", Gyrometer (raw), z, -0.2797456314368664, -0.2797456314368664
"2017-03-23T19:45:11Z", Microphone, Left Channel Level, -6.148551 dB, -6.148551
"2017-03-23T19:45:11Z", Microphone, Right Channel Level, -6.148551 dB, -6.148551
"2017-03-23T19:45:12Z", Altimeter (Barometer), Relative Altitude, 0.0435943603515625 Meters, 0.0435943603515625
"2017-03-23T19:45:12Z", Altimeter (Barometer), Pressure, 103.199371337891 kPa, 103.1993713378906
"2017-03-23T19:45:12Z", GPS, Enabled, Yes, 1
"2017-03-23T19:45:12Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-23T19:45:12Z", GPS, Latitude, 40.75313211960029, 40.75313211960029
"2017-03-23T19:45:12Z", GPS, Longitude, -73.99280649968554, -73.99280649968554
"2017-03-23T19:45:12Z", GPS, Altitude, 17.87665557861328 Meters, 17.87665557861328
"2017-03-23T19:45:12Z", GPS, Floor, No Data, nil
"2017-03-23T19:45:12Z", GPS, Horizontal Accuracy, 65 Meters, 65
"2017-03-23T19:45:12Z", GPS, Vertical Accuracy, 10 Meters, 10
"2017-03-23T19:45:12Z", Acceleration (via User), x, -0.2147818058729172, -0.2147818058729172
"2017-03-23T19:45:12Z", Acceleration (via User), y, -0.09579383581876755, -0.09579383581876755
"2017-03-23T19:45:12Z", Acceleration (via User), z, -0.1082791537046432, -0.1082791537046432
"2017-03-23T19:45:12Z", Acceleration (via Gravity), x, -0.2560281455516815, -0.2560281455516815
