timestamp, sensor, data_name, data_display, data_raw
"2017-03-21T19:00:05Z", GPS, Enabled, Yes, true
"2017-03-21T19:00:05Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-21T19:00:05Z", GPS, Latitude, 40.75270936562116, 40.7527093656212
"2017-03-21T19:00:05Z", GPS, Longitude, -73.99295363805389, -73.9929536380539
"2017-03-21T19:00:05Z", GPS, Altitude, 20.56730079650879 Meters, 20.5673007965088
"2017-03-21T19:00:05Z", GPS, Floor, No Data, NULL
"2017-03-21T19:00:05Z", GPS, Horizontal Accuracy, 65 Meters, 65.0
"2017-03-21T19:00:05Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2017-03-21T19:00:05Z", Acceleration (via User), x, 0.003127249889075756, 0.00312724988907576
"2017-03-21T19:00:05Z", Acceleration (via User), y, 0.0003453717508818954, 0.000345371750881895
"2017-03-21T19:00:05Z", Acceleration (via User), z, -0.01234795991331339, -0.0123479599133134
"2017-03-21T19:00:05Z", Acceleration (via Gravity), x, 0.01751789078116417, 0.0175178907811642
"2017-03-21T19:00:05Z", Acceleration (via Gravity), y, -0.7474614381790161, -0.747461438179016
"2017-03-21T19:00:05Z", Acceleration (via Gravity), z, -0.664074182510376, -0.664074182510376
"2017-03-21T19:00:05Z", Gyrometer (raw), x, 0.1453851597007337, 0.145385159700734
"2017-03-21T19:00:05Z", Gyrometer (raw), y, -0.2343073095501524, -0.234307309550152
"2017-03-21T19:00:05Z", Gyrometer (raw), z, -0.09272434493772487, -0.0927243449377249
"2017-03-21T19:00:05Z", GPS, Enabled, Yes, true
"2017-03-21T19:00:05Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-21T19:00:05Z", GPS, Latitude, 40.75271616500969, 40.7527161650097
"2017-03-21T19:00:05Z", GPS, Longitude, -73.99298130821212, -73.9929813082121
"2017-03-21T19:00:05Z", GPS, Altitude, 20.47467803955078 Meters, 20.4746780395508
"2017-03-21T19:00:05Z", GPS, Floor, No Data, NULL
"2017-03-21T19:00:05Z", GPS, Horizontal Accuracy, 65 Meters, 65.0
"2017-03-21T19:00:05Z", GPS, Vertical Accuracy, 13.95241142404776 Meters, 13.9524114240478
"2017-03-21T19:00:06Z", Altimeter (Barometer), Relative Altitude, 0 Meters, 0
"2017-03-21T19:00:06Z", Altimeter (Barometer), Pressure, 100.381713867188 kPa, 100.3817138671875
"2017-03-21T19:00:06Z", Magnetometer (raw), x, -87.56198120117188, -87.5619812011719
"2017-03-21T19:00:06Z", Magnetometer (raw), y, 130.8278961181641, 130.827896118164
"2017-03-21T19:00:06Z", Magnetometer (raw), z, -424.738037109375, -424.738037109375
"2017-03-21T19:00:07Z", Altimeter (Barometer), Relative Altitude, 0.0283660888671875 Meters, 0.0283660888671875
"2017-03-21T19:00:07Z", Altimeter (Barometer), Pressure, 100.381378173828 kPa, 100.3813781738281
"2017-03-21T19:00:07Z", GPS, Enabled, Yes, true
"2017-03-21T19:00:07Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-21T19:00:07Z", GPS, Latitude, 40.75273681322444, 40.7527368132244
"2017-03-21T19:00:07Z", GPS, Longitude, -73.9929642342172, -73.9929642342172
"2017-03-21T19:00:07Z", GPS, Altitude, 20.39304161071777 Meters, 20.3930416107178
"2017-03-21T19:00:07Z", GPS, Floor, No Data, NULL
"2017-03-21T19:00:07Z", GPS, Horizontal Accuracy, 65 Meters, 65.0
"2017-03-21T19:00:07Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2017-03-21T19:00:08Z", Altimeter (Barometer), Relative Altitude, 0.0557174682617188 Meters, 0.05571746826171875
"2017-03-21T19:00:08Z", Altimeter (Barometer), Pressure, 100.381050109863 kPa, 100.3810501098633
"2017-03-21T19:00:09Z", Altimeter (Barometer), Relative Altitude, 0.08306884765625 Meters, 0.08306884765625
"2017-03-21T19:00:09Z", Altimeter (Barometer), Pressure, 100.380722045898 kPa, 100.3807220458984
"2017-03-21T19:00:10Z", Acceleration (via User), x, 0.6406787037849426, 0.640678703784943
"2017-03-21T19:00:10Z", Acceleration (via User), y, 0.4175014495849609, 0.417501449584961
"2017-03-21T19:00:10Z", Acceleration (via User), z, 0.4767146110534668, 0.476714611053467
"2017-03-21T19:00:10Z", Acceleration (via Gravity), x, -0.6979754567146301, -0.69797545671463
"2017-03-21T19:00:10Z", Acceleration (via Gravity), y, -0.3823146820068359, -0.382314682006836
"2017-03-21T19:00:10Z", Acceleration (via Gravity), z, -0.6055293083190918, -0.605529308319092
"2017-03-21T19:00:10Z", Altimeter (Barometer), Relative Altitude, 0.0850982666015625 Meters, 0.0850982666015625
"2017-03-21T19:00:10Z", Altimeter (Barometer), Pressure, 100.38069152832 kPa, 100.3806915283203
"2017-03-21T19:00:10Z", Gyrometer (raw), x, -0.4865297037532679, -0.486529703753268
"2017-03-21T19:00:10Z", Gyrometer (raw), y, -0.7169272265070751, -0.716927226507075
"2017-03-21T19:00:10Z", Gyrometer (raw), z, 0.8812272215339876, 0.881227221533988
"2017-03-21T19:00:10Z", Microphone, Left Channel Level, -5.661739 dB, -5.66174
"2017-03-21T19:00:10Z", Microphone, Right Channel Level, -5.661739 dB, -5.66174
"2017-03-21T19:00:11Z", Altimeter (Barometer), Relative Altitude, 0.111946105957031 Meters, 0.1119461059570312
"2017-03-21T19:00:11Z", Altimeter (Barometer), Pressure, 100.380378723145 kPa, 100.3803787231445
"2017-03-21T19:00:11Z", Magnetometer (raw), x, -64.38380432128906, -64.3838043212891
"2017-03-21T19:00:11Z", Magnetometer (raw), y, 173.2353668212891, 173.235366821289
"2017-03-21T19:00:11Z", Magnetometer (raw), z, -402.3403625488281, -402.340362548828
"2017-03-21T19:00:12Z", Altimeter (Barometer), Relative Altitude, 0.111946105957031 Meters, 0.1119461059570312
"2017-03-21T19:00:12Z", Altimeter (Barometer), Pressure, 100.380378723145 kPa, 100.3803787231445
"2017-03-21T19:00:12Z", GPS, Enabled, Yes, true
"2017-03-21T19:00:12Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-21T19:00:12Z", GPS, Latitude, 40.75271249966647, 40.7527124996665
"2017-03-21T19:00:12Z", GPS, Longitude, -73.99299926309565, -73.9929992630957
"2017-03-21T19:00:12Z", GPS, Altitude, 20.56882095336914 Meters, 20.5688209533691
"2017-03-21T19:00:12Z", GPS, Floor, No Data, NULL
"2017-03-21T19:00:12Z", GPS, Horizontal Accuracy, 65 Meters, 65.0
"2017-03-21T19:00:12Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2017-03-21T19:00:13Z", Altimeter (Barometer), Relative Altitude, 0.0349502563476562 Meters, 0.03495025634765625
"2017-03-21T19:00:13Z", Altimeter (Barometer), Pressure, 100.381294250488 kPa, 100.3812942504883
"2017-03-21T19:00:14Z", Altimeter (Barometer), Relative Altitude, -0.0901718139648438 Meters, -0.09017181396484375
"2017-03-21T19:00:14Z", Altimeter (Barometer), Pressure, 100.382789611816 kPa, 100.3827896118164
"2017-03-21T19:00:14Z", Acceleration (via User), x, -0.05414701253175735, -0.0541470125317574
"2017-03-21T19:00:14Z", Acceleration (via User), y, -0.03433944284915924, -0.0343394428491592
"2017-03-21T19:00:14Z", Acceleration (via User), z, -0.01063914131373167, -0.0106391413137317
"2017-03-21T19:00:14Z", Acceleration (via Gravity), x, 0.1015865877270699, 0.10158658772707
"2017-03-21T19:00:14Z", Acceleration (via Gravity), y, 0.9945902824401855, 0.994590282440186
"2017-03-21T19:00:14Z", Acceleration (via Gravity), z, 0.02168650552630424, 0.0216865055263042
"2017-03-21T19:00:15Z", Altimeter (Barometer), Relative Altitude, -0.172737121582031 Meters, -0.1727371215820312
"2017-03-21T19:00:15Z", Altimeter (Barometer), Pressure, 100.383773803711 kPa, 100.3837738037109
"2017-03-21T19:00:15Z", Gyrometer (raw), x, 0.5302345740864493, 0.530234574086449
"2017-03-21T19:00:15Z", Gyrometer (raw), y, -0.1078439093944317, -0.107843909394432
"2017-03-21T19:00:15Z", Gyrometer (raw), z, -0.02921407820984222, -0.0292140782098422
"2017-03-21T19:00:15Z", Microphone, Left Channel Level, -15.05303 dB, -15.053
"2017-03-21T19:00:15Z", Microphone, Right Channel Level, -15.05303 dB, -15.053
"2017-03-21T19:00:16Z", Altimeter (Barometer), Relative Altitude, -0.216300964355469 Meters, -0.2163009643554688
"2017-03-21T19:00:16Z", Altimeter (Barometer), Pressure, 100.384292602539 kPa, 100.3842926025391
"2017-03-21T19:00:16Z", Magnetometer (raw), x, -64.72718811035156, -64.7271881103516
"2017-03-21T19:00:16Z", Magnetometer (raw), y, 167.3979034423828, 167.397903442383
"2017-03-21T19:00:16Z", Magnetometer (raw), z, -395.8009033203125, -395.800903320312
"2017-03-21T19:00:17Z", Altimeter (Barometer), Relative Altitude, -0.253280639648438 Meters, -0.2532806396484375
"2017-03-21T19:00:17Z", Altimeter (Barometer), Pressure, 100.384735107422 kPa, 100.3847351074219
"2017-03-21T19:00:18Z", Altimeter (Barometer), Relative Altitude, -0.2740478515625 Meters, -0.2740478515625
"2017-03-21T19:00:18Z", Altimeter (Barometer), Pressure, 100.384979248047 kPa, 100.3849792480469
"2017-03-21T19:00:18Z", GPS, Enabled, Yes, true
"2017-03-21T19:00:18Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-21T19:00:18Z", GPS, Latitude, 40.75272898376947, 40.7527289837695
"2017-03-21T19:00:18Z", GPS, Longitude, -73.99296095849412, -73.9929609584941
"2017-03-21T19:00:18Z", GPS, Altitude, 20.48434257507324 Meters, 20.4843425750732
"2017-03-21T19:00:18Z", GPS, Floor, No Data, NULL
"2017-03-21T19:00:18Z", GPS, Horizontal Accuracy, 65 Meters, 65.0
"2017-03-21T19:00:18Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2017-03-21T19:00:19Z", Acceleration (via User), x, 0.145200327038765, 0.145200327038765
"2017-03-21T19:00:19Z", Acceleration (via User), y, 0.1964455246925354, 0.196445524692535
"2017-03-21T19:00:19Z", Acceleration (via User), z, 0.0999903529882431, 0.0999903529882431
"2017-03-21T19:00:19Z", Acceleration (via Gravity), x, 0.08510058373212814, 0.0851005837321281
"2017-03-21T19:00:19Z", Acceleration (via Gravity), y, 0.9925193190574646, 0.992519319057465
"2017-03-21T19:00:19Z", Acceleration (via Gravity), z, 0.0875401645898819, 0.0875401645898819
"2017-03-21T19:00:19Z", Altimeter (Barometer), Relative Altitude, -0.280632019042969 Meters, -0.2806320190429688
"2017-03-21T19:00:19Z", Altimeter (Barometer), Pressure, 100.385055541992 kPa, 100.3850555419922
"2017-03-21T19:00:20Z", Gyrometer (raw), x, -0.05550560343943148, -0.0555056034394315
"2017-03-21T19:00:20Z", Gyrometer (raw), y, -0.2356623259127848, -0.235662325912785
