timestamp, sensor, data_name, data_display, data_raw
"2017-03-21T21:46:15Z", Altimeter (Barometer), Relative Altitude, -1.61039352416992 Meters, -1.610393524169922
"2017-03-21T21:46:15Z", Altimeter (Barometer), Pressure, 100.699989318848 kPa, 100.6999893188477
"2017-03-21T21:46:16Z", Altimeter (Barometer), Relative Altitude, 1.1628532409668 Meters, 1.162853240966797
"2017-03-21T21:46:16Z", Altimeter (Barometer), Pressure, 100.666847229004 kPa, 100.6668472290039
"2017-03-21T21:46:16Z", GPS, Enabled, Yes, 1
"2017-03-21T21:46:16Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-21T21:46:16Z", GPS, Latitude, 40.75296816979773, 40.75296816979773
"2017-03-21T21:46:16Z", GPS, Longitude, -73.99275806988904, -73.99275806988904
"2017-03-21T21:46:16Z", GPS, Altitude, 18.68330192565918 Meters, 18.68330192565918
"2017-03-21T21:46:16Z", GPS, Floor, No Data, nil
"2017-03-21T21:46:16Z", GPS, Horizontal Accuracy, 65 Meters, 65
"2017-03-21T21:46:16Z", GPS, Vertical Accuracy, 10 Meters, 10
"2017-03-21T21:46:17Z", Altimeter (Barometer), Relative Altitude, 1.1628532409668 Meters, 1.162853240966797
"2017-03-21T21:46:17Z", Altimeter (Barometer), Pressure, 100.666847229004 kPa, 100.6668472290039
"2017-03-21T21:46:18Z", Acceleration (via User), x, -1.594578981399536, -1.594578981399536
"2017-03-21T21:46:18Z", Acceleration (via User), y, 0.1292886286973953, 0.1292886286973953
"2017-03-21T21:46:18Z", Acceleration (via User), z, 0.7087836861610413, 0.7087836861610413
"2017-03-21T21:46:18Z", Acceleration (via Gravity), x, 0.4510547816753387, 0.4510547816753387
"2017-03-21T21:46:18Z", Acceleration (via Gravity), y, 0.5387106537818909, 0.5387106537818909
"2017-03-21T21:46:18Z", Acceleration (via Gravity), z, -0.7115760445594788, -0.7115760445594788
"2017-03-21T21:46:18Z", Magnetometer (raw), x, 21.54887390136719, 21.54887390136719
"2017-03-21T21:46:18Z", Magnetometer (raw), y, 23.88070678710938, 23.88070678710938
"2017-03-21T21:46:18Z", Magnetometer (raw), z, -380.436279296875, -380.436279296875
"2017-03-21T21:46:18Z", Altimeter (Barometer), Relative Altitude, 0.183944702148438 Meters, 0.1839447021484375
"2017-03-21T21:46:18Z", Altimeter (Barometer), Pressure, 100.67854309082 kPa, 100.6785430908203
"2017-03-21T21:46:19Z", Gyrometer (raw), x, 0.138068923554068, 0.138068923554068
"2017-03-21T21:46:19Z", Gyrometer (raw), y, -0.4275843614498901, -0.4275843614498901
"2017-03-21T21:46:19Z", Gyrometer (raw), z, 0.601008080055305, 0.601008080055305
"2017-03-21T21:46:19Z", Microphone, Left Channel Level, -14.18616 dB, -14.18616
"2017-03-21T21:46:19Z", Microphone, Right Channel Level, -14.18616 dB, -14.18616
"2017-03-21T21:46:19Z", Altimeter (Barometer), Relative Altitude, -1.32794570922852 Meters, -1.327945709228516
"2017-03-21T21:46:19Z", Altimeter (Barometer), Pressure, 100.696617126465 kPa, 100.6966171264648
"2017-03-21T21:46:20Z", Altimeter (Barometer), Relative Altitude, -1.32794570922852 Meters, -1.327945709228516
"2017-03-21T21:46:20Z", Altimeter (Barometer), Pressure, 100.696617126465 kPa, 100.6966171264648
"2017-03-21T21:46:21Z", Altimeter (Barometer), Relative Altitude, 0.311798095703125 Meters, 0.311798095703125
"2017-03-21T21:46:21Z", Altimeter (Barometer), Pressure, 100.677017211914 kPa, 100.6770172119141
"2017-03-21T21:46:22Z", Altimeter (Barometer), Relative Altitude, 0.311798095703125 Meters, 0.311798095703125
"2017-03-21T21:46:22Z", Altimeter (Barometer), Pressure, 100.677017211914 kPa, 100.6770172119141
"2017-03-21T21:46:22Z", Acceleration (via User), x, -0.4833015203475952, -0.4833015203475952
"2017-03-21T21:46:22Z", Acceleration (via User), y, 1.054082155227661, 1.054082155227661
"2017-03-21T21:46:22Z", Acceleration (via User), z, 0.4639633595943451, 0.4639633595943451
"2017-03-21T21:46:22Z", Acceleration (via Gravity), x, 0.8719428777694702, 0.8719428777694702
"2017-03-21T21:46:22Z", Acceleration (via Gravity), y, 0.06946825236082077, 0.06946825236082077
"2017-03-21T21:46:22Z", Acceleration (via Gravity), z, -0.4846542775630951, -0.4846542775630951
"2017-03-21T21:46:23Z", Altimeter (Barometer), Relative Altitude, 0.3072509765625 Meters, 0.3072509765625
"2017-03-21T21:46:23Z", Altimeter (Barometer), Pressure, 100.677070617676 kPa, 100.6770706176758
"2017-03-21T21:46:23Z", Magnetometer (raw), x, 32.71018981933594, 32.71018981933594
"2017-03-21T21:46:23Z", Magnetometer (raw), y, 10.19309997558594, 10.19309997558594
