match_id,start_time,duration,tower_status_radiant,tower_status_dire,barracks_status_dire,barracks_status_radiant,first_blood_time,game_mode,radiant_win,negative_votes,positive_votes,cluster
63,1446995949,2641,0,1972,63,0,18,22,FALSE,0,0,132
64,1447003081,2296,2038,6,3,63,183,22,TRUE,0,0,121
65,1447003152,2053,1974,6,3,63,5,22,TRUE,0,0,132
66,1447006054,3145,1830,0,0,63,95,22,TRUE,0,0,122
67,1447007201,2187,2036,0,0,63,4,22,TRUE,0,0,138
68,1447007243,1650,2047,256,48,63,0,22,TRUE,0,0,132
69,1447009624,2850,1854,0,0,63,43,22,TRUE,0,0,133
70,1447009964,2233,1974,0,0,63,100,22,TRUE,0,0,138
71,1447010902,1783,0,1846,63,0,14,22,FALSE,0,0,138
72,1447013231,3096,1830,0,3,63,0,22,TRUE,1,0,133
73,1447018155,2946,0,1958,63,0,0,22,FALSE,0,0,132
74,1447019618,2961,1828,0,0,63,2,22,TRUE,0,0,204
75,1447024714,2791,0,1796,63,0,179,22,FALSE,0,0,132
76,1447028255,2251,1972,256,48,63,19,22,TRUE,0,0,132
77,1447031094,2218,1972,4,3,63,190,22,TRUE,0,0,132
78,1447033049,3808,0,1990,59,0,110,22,FALSE,1,1,121
79,1447033910,2240,1974,256,48,63,110,22,TRUE,0,0,132
80,1447034035,4208,1924,0,0,59,135,22,TRUE,0,0,122
81,1447036521,2616,1974,0,0,63,109,22,TRUE,0,0,133
82,1447038194,2190,0,1958,63,0,159,22,FALSE,0,0,133
83,1447040521,2306,0,1990,51,0,0,22,FALSE,0,0,123
84,1447041173,1953,1980,448,48,63,149,22,TRUE,0,0,138
85,1447042670,3191,1792,390,51,63,61,22,TRUE,0,0,112
86,1447043739,1458,2047,0,0,63,76,22,TRUE,0,0,123
87,1447046803,2159,1584,0,0,63,102,22,TRUE,0,0,123
88,1447047323,3454,1828,0,0,63,137,22,TRUE,0,0,123
89,1447052577,3183,0,1830,63,0,189,22,FALSE,0,0,132
90,1447053945,2669,0,1846,63,0,16,22,FALSE,0,0,121
91,1447059448,2810,0,1974,63,0,26,22,FALSE,0,0,123
92,1447060515,2295,256,1588,63,48,55,22,FALSE,2,14,133
93,1447062934,2587,0,1972,63,0,153,22,FALSE,0,0,154
94,1447063753,2436,0,1846,63,0,51,22,FALSE,0,0,132
95,1447066057,1756,4,1974,63,3,96,22,FALSE,0,0,133
96,1447067603,2126,2046,0,0,63,3,22,TRUE,0,0,156
97,1447068553,2837,2039,0,0,63,77,22,TRUE,0,0,132
98,1447071367,1667,0,1975,63,32,220,22,FALSE,0,0,138
99,1447072115,1451,2047,0,0,63,160,22,TRUE,0,0,132
100,1447072658,2384,0,1828,63,0,143,22,FALSE,1,0,132
101,1447073925,2070,0,1974,63,0,79,22,FALSE,0,0,156
102,1447076393,2350,1974,7,3,63,5,22,TRUE,0,0,138
103,1447077621,3830,4,6,3,51,108,22,TRUE,0,0,192
104,1447077711,2306,0,2047,63,0,37,22,FALSE,0,0,133
105,1447085439,1532,1983,4,3,63,256,22,TRUE,0,0,204
106,1447086801,2759,1958,0,0,63,79,22,TRUE,0,0,121
107,1447089563,2596,7,1824,61,3,5,22,FALSE,0,0,154
108,1447090243,2364,6,1844,63,3,62,22,FALSE,0,0,133
109,1447091975,1816,2047,0,0,63,38,22,TRUE,0,0,153
110,1447092977,2040,256,1846,63,48,5,22,FALSE,3,1,132
111,1447093295,3783,384,1572,15,48,111,22,FALSE,0,0,132
112,1447094307,2909,1796,0,0,63,96,22,TRUE,0,0,204
113,1447094537,2337,0,1974,63,0,97,22,FALSE,0,0,133
114,1447095154,2714,1828,0,0,63,0,2,TRUE,0,0,132
115,1447096920,2702,1972,0,0,63,270,2,TRUE,0,0,132
116,1447097857,3201,0,1798,63,0,226,22,FALSE,0,0,133
117,1447097945,2594,1926,0,0,63,134,22,TRUE,0,0,204
118,1447098180,2716,0,1958,63,0,116,22,FALSE,0,0,133
119,1447098279,3054,1568,0,0,60,131,22,TRUE,0,0,133
120,1447099664,2735,0,1920,60,0,85,22,FALSE,0,0,155
121,1447100637,2760,0,1844,63,0,268,2,FALSE,0,0,133
122,1447103550,3023,0,1796,63,0,200,22,FALSE,0,0,123
123,1447104379,3389,0,772,51,0,148,22,FALSE,0,0,132
124,1447106148,1764,1846,0,0,63,6,22,TRUE,0,0,121
125,1447107752,2309,0,1844,63,0,158,22,FALSE,1,0,122
126,1447108731,2137,0,1972,63,0,5,22,FALSE,0,0,154
127,1447110465,1812,384,1982,63,48,93,22,FALSE,0,0,132
128,1447116568,3433,384,4,3,48,0,22,FALSE,0,0,204
129,1447117268,2094,0,2047,63,0,258,22,FALSE,0,0,122
130,1447117489,2052,1983,0,0,63,62,22,TRUE,0,0,122
131,1447118676,2350,1974,256,48,63,193,22,TRUE,0,0,122
132,1447118878,2883,6,1828,63,3,0,22,FALSE,0,0,121
133,1447120025,2139,4,2036,63,3,25,22,FALSE,0,0,121
134,1447122844,3190,1958,0,3,63,10,22,TRUE,0,0,123
135,1447124165,3156,0,548,15,0,220,22,FALSE,0,0,123
136,1447130793,1454,2047,6,3,63,58,22,TRUE,0,2,123
137,1447132676,2480,1824,6,3,63,110,22,TRUE,0,0,111
138,1447134145,4295,4,1924,51,3,177,22,FALSE,0,0,111
139,1447139311,2128,2047,0,0,63,312,22,TRUE,0,0,111
140,1447139566,1722,1982,4,3,63,199,22,TRUE,0,0,132
141,1447140271,1935,0,1975,63,0,239,22,FALSE,0,0,123
142,1447140947,2707,0,1982,63,0,61,22,FALSE,0,0,121
143,1447141052,2879,6,1792,52,3,13,22,FALSE,2,11,123
144,1447141458,5344,4,1924,51,19,14,22,FALSE,0,0,181
145,1447141997,3520,4,1972,63,3,54,22,FALSE,1,0,122
146,1447146502,1986,2047,0,0,63,1,22,TRUE,0,0,225
147,1447148210,2650,6,2020,63,3,58,22,FALSE,0,1,122
148,1447148429,3249,1572,0,0,63,0,22,TRUE,0,0,155
149,1447149824,2298,1798,0,0,63,94,2,TRUE,0,0,155
150,1447150349,2911,1958,0,0,63,53,22,TRUE,0,0,123
151,1447157976,2276,384,1847,63,48,166,22,FALSE,0,0,133
152,1447161298,2636,0,1846,63,0,47,22,FALSE,0,0,224
153,1447162461,3619,1830,0,0,63,99,22,TRUE,0,0,132
154,1447167995,1915,2047,32,12,63,62,22,TRUE,0,0,191
155,1447172172,3056,1924,260,51,55,51,22,TRUE,0,0,138
156,1447176397,2387,0,1974,63,0,56,22,FALSE,0,0,138
157,1447177050,3479,0,1828,63,0,2,22,FALSE,0,0,156
158,1447177295,1995,6,1974,63,3,310,22,FALSE,0,0,153
159,1447178296,2349,1982,0,16,63,96,22,TRUE,0,0,121
160,1447180546,2749,1828,0,0,63,133,22,TRUE,0,0,132
161,1447181931,1799,4,1854,63,3,163,22,FALSE,0,1,132
162,1447182054,2312,1974,0,0,63,3,22,TRUE,0,0,133
163,1447186171,2857,390,1796,51,51,6,22,FALSE,0,0,156
164,1447187346,1798,0,2047,63,0,170,22,FALSE,0,0,132
165,1447194058,1882,0,2038,63,0,43,22,FALSE,0,0,111
166,1447194139,3060,0,1920,63,0,109,22,FALSE,0,0,151
167,1447194583,3231,0,1540,19,0,44,22,FALSE,0,0,138
168,1447194702,2758,0,1828,63,0,287,22,FALSE,0,0,153
169,1447197939,1443,2047,256,48,63,4,22,TRUE,0,0,122
170,1447198921,2793,1828,0,0,63,8,22,TRUE,0,0,112
171,1447199254,2269,1974,4,3,63,89,22,TRUE,0,0,123
172,1447201999,3870,0,260,51,0,12,22,TRUE,0,0,112
173,1447203921,3604,1798,0,0,51,231,22,TRUE,0,0,112
174,1447205010,2300,2038,0,0,63,49,22,TRUE,0,0,204
175,1447206011,1576,4,2046,63,3,0,22,FALSE,0,0,182
176,1447206429,1852,4,2036,63,3,4,22,FALSE,0,0,122
177,1447208217,1942,1982,384,48,63,29,22,TRUE,0,0,153
178,1447208291,2546,0,1974,63,0,74,22,FALSE,0,0,121
179,1447208620,2422,1796,0,0,63,117,22,TRUE,0,1,111
180,1447209886,1977,0,2022,63,0,192,22,FALSE,0,0,121
181,1447211216,2960,1974,0,0,63,34,22,TRUE,0,0,204
182,1447211403,2482,2047,0,0,63,10,22,TRUE,0,0,112
183,1447211747,5267,1796,32,28,51,84,22,TRUE,0,0,121
184,1447213160,2867,0,1926,59,0,213,22,FALSE,4,13,155
185,1447218071,2461,0,1828,63,0,7,22,FALSE,0,0,121
186,1447219746,2458,0,1844,63,0,132,22,FALSE,0,0,121
187,1447220600,2397,0,1844,63,0,173,22,FALSE,0,0,121
188,1447221072,1716,1983,0,0,63,0,22,TRUE,0,0,121
189,1447223597,2478,0,1974,63,0,88,22,FALSE,0,1,121
190,1447223955,2601,0,1959,63,0,59,22,FALSE,0,0,121
191,1447226762,2818,1958,4,3,63,106,22,TRUE,0,0,122
192,1447230244,2640,0,1844,63,0,13,22,FALSE,0,0,132
193,1447234727,2249,0,2038,63,0,50,22,FALSE,12,53,138
194,1447234745,2431,0,1974,63,0,174,22,FALSE,0,0,191
195,1447235497,3398,262,1824,60,51,6,22,FALSE,4,29,133
196,1447236116,2033,2046,4,3,63,113,22,TRUE,0,0,192
197,1447237909,3716,0,1792,48,0,10,22,FALSE,0,0,132
198,1447238739,2407,2046,0,0,63,2,22,TRUE,2,1,132
199,1447239549,1605,2047,256,48,63,172,22,TRUE,0,0,122
200,1447241538,3447,4,1828,63,3,5,22,FALSE,0,0,138
201,1447241549,2437,0,1972,63,0,47,22,FALSE,0,0,133
202,1447242472,3423,1980,0,0,63,0,22,TRUE,0,0,191
203,1447242901,2084,1958,0,0,63,0,22,TRUE,0,0,151
204,1447244216,1683,2038,4,3,63,0,22,TRUE,0,5,132
205,1447244789,2746,1972,0,0,63,96,22,TRUE,0,0,133
206,1447248872,1834,1983,0,0,63,132,22,TRUE,0,0,132
207,1447250052,3904,1830,0,0,63,22,22,TRUE,0,0,154
208,1447250528,2120,1974,0,0,63,168,22,TRUE,0,0,153
209,1447250599,1936,0,1974,63,0,13,22,FALSE,0,14,133
210,1447250820,2204,6,1982,63,3,321,22,FALSE,0,0,224
211,1447251898,2715,0,1846,63,0,177,22,FALSE,0,0,132
212,1447252235,2908,0,1828,63,0,0,22,FALSE,0,0,151
213,1447252375,2905,1828,0,0,63,19,22,TRUE,0,0,138
214,1447253169,2210,1972,0,0,63,199,22,TRUE,9,72,132
215,1447253608,1756,1854,6,3,63,49,22,TRUE,1,10,132
216,1447253856,2909,0,1924,63,0,42,2,FALSE,0,0,133
217,1447254033,2578,2022,4,3,63,0,22,TRUE,0,0,192
218,1447254711,1757,2047,4,3,63,5,22,TRUE,0,0,138
219,1447255189,2530,1982,0,0,63,96,22,TRUE,0,0,191
220,1447257156,2118,0,1982,63,0,159,22,FALSE,0,0,133
221,1447257814,3004,0,1974,63,3,280,22,FALSE,0,0,132
222,1447258590,2332,2036,0,0,63,16,22,TRUE,0,0,123
223,1447260149,2329,0,1975,63,2,75,22,FALSE,0,0,192
224,1447260641,2525,1972,4,3,63,6,22,TRUE,0,0,133
225,1447260895,2401,0,1974,63,0,4,22,FALSE,0,0,187
226,1447261259,1711,1983,0,0,63,9,22,TRUE,0,0,191
227,1447262082,2539,1958,0,0,63,0,22,TRUE,0,0,138
228,1447264204,3443,1572,0,0,63,106,22,TRUE,0,0,133
229,1447264407,2553,1846,0,0,63,174,22,TRUE,0,0,151
230,1447264469,2269,1980,0,0,63,111,22,TRUE,0,0,187
231,1447265352,2645,1846,0,0,63,31,22,TRUE,0,0,133
232,1447265777,3388,0,1796,51,0,37,22,FALSE,0,0,133
233,1447265983,2494,1974,0,0,63,31,22,TRUE,0,0,111
234,1447266133,2525,1956,4,3,63,5,22,TRUE,0,0,224
235,1447266385,3071,0,2038,63,0,1,22,FALSE,0,0,133
236,1447266489,2457,1844,0,0,63,29,22,TRUE,0,0,153
237,1447266887,1967,0,2047,63,0,0,22,FALSE,0,0,133
238,1447267302,2309,0,2036,63,0,129,22,FALSE,0,0,156
239,1447267677,1572,0,2047,63,0,186,22,FALSE,0,6,132
240,1447269252,1798,1982,6,3,63,14,22,TRUE,0,0,133
241,1447270138,4494,4,0,48,3,89,22,TRUE,0,0,123
242,1447270365,2184,1974,0,0,63,73,22,TRUE,0,0,133
243,1447271316,2763,1846,0,3,63,51,22,TRUE,0,0,152
244,1447271558,1838,2038,6,3,63,82,22,TRUE,0,1,133
245,1447272443,1764,0,2044,63,0,80,22,FALSE,0,0,122
246,1447272919,3827,260,256,48,51,6,2,TRUE,0,0,132
247,1447273332,2106,1974,0,48,63,21,22,TRUE,0,0,133
248,1447274017,3145,1828,0,0,63,144,22,TRUE,0,0,138
249,1447274180,2786,1958,0,0,63,67,22,TRUE,0,0,132
250,1447274823,3163,0,1824,63,0,2,22,FALSE,0,0,112
251,1447274849,2033,1983,0,0,63,133,22,TRUE,0,0,123
252,1447275612,2558,0,1982,63,0,462,22,FALSE,0,0,132
253,1447275797,3209,2038,0,0,63,207,2,TRUE,0,0,138
254,1447276145,2219,1983,0,0,63,167,22,TRUE,0,0,132
255,1447276144,2772,6,1956,63,3,50,22,FALSE,0,0,187
256,1447276617,1762,1982,4,3,63,32,22,TRUE,2,3,138
257,1447276641,1013,2047,1831,63,63,1,22,TRUE,0,1,132
258,1447276691,2420,0,2038,63,0,120,22,FALSE,0,0,191
259,1447277097,1744,2047,4,3,63,203,22,TRUE,0,0,123
260,1447277874,2179,0,1982,63,0,78,22,FALSE,0,0,133
261,1447278087,1964,256,2038,63,48,112,22,FALSE,0,0,138
262,1447278253,2769,1956,256,48,63,111,22,TRUE,0,0,133
263,1447278550,1924,1975,4,3,63,114,22,TRUE,0,0,133
264,1447278619,2073,1983,0,16,63,3,22,TRUE,0,0,132
265,1447279450,2060,2046,0,3,63,297,22,TRUE,0,0,133
266,1447280104,3487,1956,0,0,63,3,22,TRUE,0,0,187
267,1447280252,3581,1926,0,0,51,212,22,TRUE,0,0,122
268,1447280715,4467,1286,0,0,51,409,22,TRUE,0,0,138
269,1447280878,2372,0,1974,63,0,0,22,FALSE,0,0,138
270,1447283648,2110,0,1958,63,0,115,22,FALSE,0,0,112
271,1447284506,3281,1796,0,0,63,1,22,TRUE,0,0,192
272,1447284695,2800,1972,0,0,63,375,22,TRUE,0,0,122
273,1447284858,1524,2046,6,3,63,105,22,TRUE,0,0,133
274,1447285030,2159,1972,0,0,63,0,22,TRUE,0,0,121
275,1447285678,1364,2047,6,15,63,13,22,TRUE,0,0,132
276,1447286051,2669,0,1974,63,0,58,22,FALSE,0,0,123
277,1447286348,2945,0,1572,15,0,36,22,FALSE,0,0,133
278,1447286420,3036,1972,388,51,63,41,22,TRUE,0,0,132
279,1447286621,2056,1846,0,0,63,119,22,TRUE,0,0,184
280,1447286739,2902,0,1926,63,0,17,22,FALSE,0,0,123
281,1447287352,3830,548,384,48,15,176,22,TRUE,0,0,138
282,1447287385,3518,0,1540,3,0,63,22,FALSE,0,0,122
283,1447288097,2373,1958,6,51,63,5,22,TRUE,0,0,111
284,1447289303,3407,262,1572,63,51,164,22,FALSE,1,0,133
285,1447290638,3206,0,1972,63,3,46,22,FALSE,0,0,121
286,1447291252,1571,6,1972,63,3,95,22,FALSE,0,0,112
287,1447291723,1232,1983,0,0,63,17,22,TRUE,0,0,123
288,1447292222,2614,1830,4,3,63,3,22,TRUE,0,0,171
289,1447292826,2987,1828,388,51,63,8,22,TRUE,0,0,204
290,1447293558,3445,1796,0,0,51,6,22,TRUE,0,0,111
291,1447293953,3231,0,1958,63,0,0,22,FALSE,0,0,122
292,1447294470,1230,52,2039,63,15,370,22,FALSE,0,0,132
293,1447294832,1915,2046,0,0,63,3,22,TRUE,0,0,133
294,1447295759,2632,1982,0,0,63,15,22,TRUE,0,0,112
295,1447295821,1560,6,2046,63,3,157,22,FALSE,0,1,138
296,1447296990,3352,0,262,55,0,53,22,FALSE,0,0,138
297,1447297029,3071,512,390,51,2,0,22,TRUE,0,0,111
298,1447297340,1862,0,1982,63,0,156,22,FALSE,0,0,121
299,1447297373,3011,0,1958,63,0,95,22,FALSE,0,0,111
300,1447297405,1796,2047,0,0,63,6,22,TRUE,0,0,133
301,1447297501,2683,1972,388,51,63,13,22,TRUE,0,0,111
302,1447297858,2585,1846,0,12,63,224,22,TRUE,0,0,133
303,1447299821,1995,1958,32,12,63,88,22,TRUE,0,0,155
304,1447300159,2387,0,2036,63,0,8,22,FALSE,0,0,111
305,1447300158,2141,0,1983,63,0,132,22,FALSE,0,0,111
306,1447300178,2487,1972,0,0,63,10,22,TRUE,0,0,121
307,1447302157,4110,1924,0,0,51,243,22,TRUE,2,0,133
308,1447302786,3475,1828,0,0,63,91,22,TRUE,0,0,122
309,1447305229,1610,388,1972,63,51,0,22,FALSE,0,0,133
310,1447305964,2600,1828,0,0,63,70,22,TRUE,0,0,112
311,1447306754,2592,1799,0,0,59,0,2,TRUE,0,0,111
312,1447307516,2760,1846,0,48,63,4,22,TRUE,0,0,122
313,1447307572,2286,2038,4,3,63,70,22,TRUE,0,0,111
314,1447308876,2991,0,1792,49,0,133,22,FALSE,0,0,155
315,1447308908,2569,4,2036,63,3,316,22,FALSE,0,0,171
316,1447309280,3256,1792,260,51,52,73,22,TRUE,0,0,112
317,1447309275,2845,0,1974,63,0,14,22,FALSE,0,0,112
318,1447309356,1720,0,2039,63,0,43,22,FALSE,0,0,155
319,1447309528,2359,1958,0,0,63,4,22,TRUE,0,0,121
320,1447309685,2744,1796,4,3,63,356,22,TRUE,0,0,111
321,1447309958,2910,0,1974,63,0,77,22,FALSE,0,0,223
322,1447310137,2090,384,1830,63,48,12,22,FALSE,0,1,112
323,1447310184,3452,1798,256,48,51,168,22,TRUE,0,0,171
324,1447310318,2741,4,1988,63,3,138,22,FALSE,0,0,151
325,1447310342,3468,1312,260,51,60,126,22,TRUE,0,0,152
326,1447310372,1983,1574,0,0,63,196,22,TRUE,0,0,123
327,1447310469,3053,256,4,3,48,231,22,FALSE,0,0,153
328,1447310577,2902,4,1958,63,3,157,22,FALSE,0,0,152
329,1447310608,2390,1972,0,0,63,262,22,TRUE,0,0,171
330,1447310626,2623,0,1796,63,0,11,22,FALSE,0,0,112
331,1447310733,1765,1983,0,0,63,359,2,TRUE,0,0,111
332,1447310756,2611,1844,0,0,63,27,22,TRUE,0,0,155
333,1447310820,2802,4,1830,63,3,138,22,FALSE,0,0,192
334,1447310851,3248,1574,262,51,63,0,22,TRUE,0,0,151
335,1447310962,2434,1958,0,0,63,88,22,TRUE,0,0,112
336,1447310969,1855,384,1830,63,52,50,22,FALSE,1,0,154
337,1447310995,2944,1958,0,0,63,58,22,TRUE,0,0,122
338,1447311014,2532,0,1974,63,0,231,22,FALSE,0,0,171
339,1447311094,2354,0,2046,63,0,126,22,FALSE,0,0,153
340,1447311112,2334,2039,0,0,63,45,22,TRUE,0,0,153
341,1447311101,2504,0,1926,63,0,0,22,FALSE,0,0,111
342,1447311168,2273,1974,0,0,63,237,22,TRUE,0,0,152
343,1447311144,2625,1974,0,0,63,123,22,TRUE,0,0,155
344,1447311174,3590,1796,0,0,63,100,22,TRUE,0,0,132
345,1447311191,2280,0,2038,63,0,152,22,FALSE,0,0,112
346,1447311234,2762,1952,0,0,63,6,22,TRUE,0,0,111
347,1447311292,1969,1974,256,48,63,112,22,TRUE,0,0,132
348,1447311341,2382,1975,0,0,63,183,22,TRUE,0,0,154
349,1447311344,2581,1588,262,51,63,500,22,TRUE,0,0,151
350,1447311357,1942,260,1982,63,51,196,22,FALSE,0,0,121
351,1447311330,2245,2046,0,0,63,0,22,TRUE,0,0,122
352,1447311372,1541,2039,256,48,63,0,22,TRUE,0,0,225
353,1447311363,1943,1972,0,0,63,266,22,TRUE,0,0,123
354,1447311384,2587,4,1972,63,51,9,22,FALSE,0,0,171
355,1447311407,2206,0,1974,63,0,176,22,FALSE,0,0,132
356,1447311438,2317,6,1840,63,3,72,22,FALSE,0,0,112
357,1447311422,3512,0,262,51,0,97,22,TRUE,0,0,156
358,1447311495,1932,0,2046,63,3,0,2,FALSE,0,1,171
359,1447311509,2867,1798,0,0,51,168,22,TRUE,0,0,152
360,1447311572,2391,774,0,0,51,117,22,TRUE,0,0,156
361,1447311572,3018,1828,0,48,63,0,22,TRUE,0,0,112
362,1447311624,4245,1824,0,0,61,121,22,TRUE,0,0,132
363,1447311616,2023,0,1974,63,0,105,22,FALSE,0,0,133
364,1447311637,2396,0,2046,63,0,125,22,FALSE,0,0,121
365,1447311620,2965,384,1972,63,48,0,22,FALSE,0,0,112
366,1447311642,2486,0,1974,63,0,7,22,FALSE,0,0,155
367,1447311638,2687,0,2046,63,0,16,22,FALSE,0,0,121
368,1447311647,3563,1536,0,0,52,110,22,TRUE,0,0,123
369,1447311652,4233,260,0,48,51,8,22,FALSE,0,0,133
370,1447311661,3949,1924,0,16,63,36,22,TRUE,0,0,155
371,1447311696,3140,0,1956,63,0,83,22,FALSE,0,0,111
372,1447311697,2324,0,1958,63,0,130,22,FALSE,0,0,171
373,1447311708,2654,1828,388,51,63,158,22,TRUE,0,0,156
374,1447311727,2607,4,2038,63,3,83,22,FALSE,0,0,151
375,1447311772,2394,1974,4,3,63,10,22,TRUE,0,0,122
376,1447311777,2966,384,1830,63,48,107,22,FALSE,0,0,112
377,1447311777,3862,1920,0,0,48,58,22,TRUE,0,0,171
378,1447311797,1914,1982,6,3,63,188,22,TRUE,0,0,191
379,1447311810,2008,0,2039,63,0,49,22,FALSE,0,0,138
380,1447311840,2844,390,1536,48,51,26,22,FALSE,0,0,151
381,1447311851,2162,4,1982,63,3,80,22,FALSE,0,0,121
382,1447311867,2443,1975,0,0,63,69,22,TRUE,0,0,155
383,1447311864,2380,2038,0,0,63,111,22,TRUE,0,0,112
384,1447311890,2661,1956,0,0,63,16,22,TRUE,0,0,155
385,1447311899,3808,1540,0,0,3,182,22,TRUE,0,0,122
386,1447311912,2686,1974,0,0,63,2,22,TRUE,0,0,188
387,1447312000,3165,0,1974,63,0,356,22,FALSE,0,0,122
388,1447312008,1708,0,1974,63,0,45,22,FALSE,0,0,153
389,1447312014,1935,0,2036,63,0,89,22,FALSE,0,0,112
390,1447312028,3327,0,1798,59,0,136,22,FALSE,0,0,153
391,1447312036,3246,1846,0,0,63,112,22,TRUE,0,0,153
392,1447312036,1648,1983,256,48,63,96,22,TRUE,0,0,111
393,1447312084,2158,1982,0,0,63,111,22,TRUE,0,0,112
394,1447312124,1897,0,1974,63,0,105,22,FALSE,0,0,112
395,1447312156,1957,0,2039,63,0,2,22,FALSE,0,0,155
396,1447312178,2269,0,1974,63,0,10,22,FALSE,0,0,204
397,1447312224,2429,1974,0,0,63,145,22,TRUE,0,0,152
398,1447312226,3540,390,1056,60,51,111,22,FALSE,0,0,121
399,1447312260,2637,2038,4,3,63,206,22,TRUE,0,0,122
400,1447312281,2370,1844,454,51,63,92,22,TRUE,0,0,145
401,1447312316,1903,2046,6,3,63,202,22,TRUE,0,0,121
402,1447312346,1971,2046,0,0,63,238,22,TRUE,0,0,112
403,1447312358,3631,1828,0,0,63,0,22,TRUE,0,0,171
404,1447312366,2177,1974,4,3,63,104,22,TRUE,0,0,112
405,1447312416,2356,0,2038,63,0,97,22,FALSE,0,0,171
406,1447312429,2476,2038,4,3,63,172,22,TRUE,0,0,122
