Timestamp, Data Source, Data, Display Value, Raw Value
"2017-03-21T07:33:12Z", GPS, Enabled, Yes, true
"2017-03-21T07:33:12Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-21T07:33:12Z", GPS, Latitude, 40.73667533888889, 40.7366753388889
"2017-03-21T07:33:12Z", GPS, Longitude, -73.75367598698273, -73.7536759869827
"2017-03-21T07:33:12Z", GPS, Altitude, 49.95512008666992 Meters, 49.9551200866699
"2017-03-21T07:33:12Z", GPS, Floor, No Data, NULL
"2017-03-21T07:33:12Z", GPS, Horizontal Accuracy, 65 Meters, 65.0
"2017-03-21T07:33:12Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2017-03-21T07:33:12Z", GPS, Enabled, Yes, true
"2017-03-21T07:33:12Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-21T07:33:12Z", GPS, Latitude, 40.7367139397568, 40.7367139397568
"2017-03-21T07:33:12Z", GPS, Longitude, -73.75371745381173, -73.7537174538117
"2017-03-21T07:33:12Z", GPS, Altitude, 49.98629760742188 Meters, 49.9862976074219
"2017-03-21T07:33:12Z", GPS, Floor, No Data, NULL
"2017-03-21T07:33:12Z", GPS, Horizontal Accuracy, 165 Meters, 165.0
"2017-03-21T07:33:12Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2017-03-21T07:33:12Z", Acceleration (via User), x, 0.00276423548348248, 0.00276423548348248
"2017-03-21T07:33:12Z", Acceleration (via User), y, -0.00400495994836092, -0.00400495994836092
"2017-03-21T07:33:12Z", Acceleration (via User), z, -0.08219732344150543, -0.0821973234415054
"2017-03-21T07:33:12Z", Gyrometer (raw), x, 0.1259648563996579, 0.125964856399658
"2017-03-21T07:33:12Z", Gyrometer (raw), y, 0.07502763949414833, 0.0750276394941483
"2017-03-21T07:33:12Z", Gyrometer (raw), z, -0.1817431675347135, -0.181743167534713
"2017-03-21T07:33:12Z", Acceleration (via Gravity), x, 0.02857731655240059, 0.0285773165524006
"2017-03-21T07:33:12Z", Acceleration (via Gravity), y, -0.3879170417785645, -0.387917041778564
"2017-03-21T07:33:12Z", Acceleration (via Gravity), z, -0.9212511777877808, -0.921251177787781
"2017-03-21T07:33:12Z", Altimeter (Barometer), Relative Altitude, 0 Meters, 0
"2017-03-21T07:33:12Z", Altimeter (Barometer), Pressure, 100.560684204102 kPa, 100.5606842041016
"2017-03-21T07:33:13Z", Altimeter (Barometer), Relative Altitude, 0.0192184448242188 Meters, 0.01921844482421875
