Timestamp, Data Source, Data, Display Value, Raw Value
"2017-03-23T07:22:41Z", GPS, Enabled, Yes, true
"2017-03-23T07:22:41Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-23T07:22:41Z", GPS, Latitude, 40.73649452843134, 40.7364945284313
"2017-03-23T07:22:41Z", GPS, Longitude, -73.7537377624497, -73.7537377624497
"2017-03-23T07:22:41Z", GPS, Altitude, 48.80355072021484 Meters, 48.8035507202148
"2017-03-23T07:22:41Z", GPS, Floor, No Data, NULL
"2017-03-23T07:22:41Z", GPS, Horizontal Accuracy, 65 Meters, 65.0
"2017-03-23T07:22:41Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2017-03-23T07:22:41Z", GPS, Enabled, Yes, true
"2017-03-23T07:22:41Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-23T07:22:41Z", GPS, Latitude, 40.73660878331378, 40.7366087833138
"2017-03-23T07:22:41Z", GPS, Longitude, -73.75350740960572, -73.7535074096057
"2017-03-23T07:22:41Z", GPS, Altitude, 48.80355072021484 Meters, 48.8035507202148
"2017-03-23T07:22:41Z", GPS, Floor, No Data, NULL
"2017-03-23T07:22:41Z", GPS, Horizontal Accuracy, 288.6997115492961 Meters, 288.699711549296
"2017-03-23T07:22:41Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2017-03-23T07:22:41Z", Acceleration (via User), x, -0.6488392949104309, -0.648839294910431
"2017-03-23T07:22:41Z", Acceleration (via User), y, -0.2379481494426727, -0.237948149442673
"2017-03-23T07:22:41Z", Acceleration (via User), z, 0.1177146881818771, 0.117714688181877
"2017-03-23T07:22:41Z", Acceleration (via Gravity), x, 0.7341817021369934, 0.734181702136993
"2017-03-23T07:22:41Z", Acceleration (via Gravity), y, -0.1208317577838898, -0.12083175778389
"2017-03-23T07:22:41Z", Acceleration (via Gravity), z, -0.6681144833564758, -0.668114483356476
"2017-03-23T07:22:41Z", Gyrometer (raw), x, 3.31931098576907, 3.31931098576907
"2017-03-23T07:22:41Z", Gyrometer (raw), y, 3.357782211928027, 3.35778221192803
"2017-03-23T07:22:41Z", Gyrometer (raw), z, -2.373970291520297, -2.3739702915203
"2017-03-23T07:22:41Z", Altimeter (Barometer), Relative Altitude, 0 Meters, 0
