Timestamp, Data Source, Data, Display Value, Raw Value
"2017-03-21T12:10:55Z", Altimeter (Barometer), Relative Altitude, -1.23485565185547 Meters, -1.234855651855469
"2017-03-21T12:10:55Z", Altimeter (Barometer), Pressure, 100.707817077637 kPa, 100.7078170776367
"2017-03-21T12:10:56Z", Altimeter (Barometer), Relative Altitude, 0.105606079101562 Meters, 0.1056060791015625
"2017-03-21T12:10:56Z", Altimeter (Barometer), Pressure, 100.691795349121 kPa, 100.6917953491211
"2017-03-21T12:10:56Z", Gyrometer (raw), x, -1.668871494994809, -1.66887149499481
"2017-03-21T12:10:56Z", Gyrometer (raw), y, 1.40502893000735, 1.40502893000735
"2017-03-21T12:10:56Z", Gyrometer (raw), z, -0.7557145698874251, -0.755714569887425
"2017-03-21T12:10:56Z", Microphone, Left Channel Level, -6.787825 dB, -6.78782
"2017-03-21T12:10:56Z", Microphone, Right Channel Level, -6.787825 dB, -6.78782
"2017-03-21T12:10:57Z", Altimeter (Barometer), Relative Altitude, 0.851448059082031 Meters, 0.8514480590820312
"2017-03-21T12:10:57Z", Altimeter (Barometer), Pressure, 100.682884216309 kPa, 100.6828842163086
"2017-03-21T12:10:58Z", Altimeter (Barometer), Relative Altitude, 0.851448059082031 Meters, 0.8514480590820312
"2017-03-21T12:10:58Z", Altimeter (Barometer), Pressure, 100.682884216309 kPa, 100.6828842163086
"2017-03-21T12:10:58Z", Acceleration (via Gravity), x, 0.07936527580022812, 0.0793652758002281
"2017-03-21T12:10:58Z", Acceleration (via Gravity), y, 0.9967800378799438, 0.996780037879944
"2017-03-21T12:10:58Z", Acceleration (via Gravity), z, 0.01143479160964489, 0.0114347916096449
"2017-03-21T12:10:58Z", Acceleration (via User), x, 0.03368709236383438, 0.0336870923638344
"2017-03-21T12:10:58Z", Acceleration (via User), y, 0.07089271396398544, 0.0708927139639854
"2017-03-21T12:10:58Z", Acceleration (via User), z, 0.05712294951081276, 0.0571229495108128
"2017-03-21T12:10:59Z", Altimeter (Barometer), Relative Altitude, 0.392616271972656 Meters, 0.3926162719726562
"2017-03-21T12:10:59Z", Altimeter (Barometer), Pressure, 100.688369750977 kPa, 100.6883697509766
"2017-03-21T12:10:59Z", Magnetometer (raw), x, 79.09950256347656, 79.0995025634766
"2017-03-21T12:10:59Z", Magnetometer (raw), y, 49.49543762207031, 49.4954376220703
"2017-03-21T12:10:59Z", Magnetometer (raw), z, -358.8994445800781, -358.899444580078
"2017-03-21T12:11:00Z", Altimeter (Barometer), Relative Altitude, 0.311260223388672 Meters, 0.3112602233886719
"2017-03-21T12:11:00Z", Altimeter (Barometer), Pressure, 100.689338684082 kPa, 100.689338684082
"2017-03-21T12:11:01Z", Altimeter (Barometer), Relative Altitude, 0.00353622436523438 Meters, 0.003536224365234375
"2017-03-21T12:11:01Z", Altimeter (Barometer), Pressure, 100.693016052246 kPa, 100.6930160522461
"2017-03-21T12:11:01Z", Microphone, Left Channel Level, -2.824985 dB, -2.82498
"2017-03-21T12:11:01Z", Microphone, Right Channel Level, -2.824985 dB, -2.82498
"2017-03-21T12:11:01Z", Gyrometer (raw), x, 1.186479810943306, 1.18647981094331
"2017-03-21T12:11:01Z", Gyrometer (raw), y, 0.06184339420160205, 0.0618433942016021
"2017-03-21T12:11:01Z", Gyrometer (raw), z, 0.8078547366573234, 0.807854736657323
"2017-03-21T12:11:01Z", GPS, Enabled, Yes, true
"2017-03-21T12:11:01Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-21T12:11:01Z", GPS, Latitude, 40.69156453444947, 40.6915645344495
"2017-03-21T12:11:01Z", GPS, Longitude, -73.98908662896514, -73.9890866289651
"2017-03-21T12:11:01Z", GPS, Altitude, 51.01877975463867 Meters, 51.0187797546387
"2017-03-21T12:11:01Z", GPS, Floor, No Data, NULL
"2017-03-21T12:11:01Z", GPS, Horizontal Accuracy, 1,414 Meters, 1414.0
"2017-03-21T12:11:01Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2017-03-21T12:11:01Z", GPS, Enabled, Yes, true
"2017-03-21T12:11:01Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-21T12:11:01Z", GPS, Latitude, 40.6915778901094, 40.6915778901094
"2017-03-21T12:11:01Z", GPS, Longitude, -73.98945389078844, -73.9894538907884
"2017-03-21T12:11:01Z", GPS, Altitude, 51.01877975463867 Meters, 51.0187797546387
"2017-03-21T12:11:01Z", GPS, Floor, No Data, NULL
"2017-03-21T12:11:01Z", GPS, Horizontal Accuracy, 1,414.000123900934 Meters, 1414.00012390093
"2017-03-21T12:11:01Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2017-03-21T12:11:01Z", GPS, Enabled, Yes, true
"2017-03-21T12:11:01Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-21T12:11:01Z", GPS, Latitude, 40.69158679515049, 40.6915867951505
"2017-03-21T12:11:01Z", GPS, Longitude, -73.98969875377067, -73.9896987537707
"2017-03-21T12:11:01Z", GPS, Altitude, 51.01877975463867 Meters, 51.0187797546387
"2017-03-21T12:11:01Z", GPS, Floor, No Data, NULL
