Timestamp, Data Source, Data, Display Value, Raw Value
"2017-03-15T06:13:28Z", GPS, Enabled, Yes, true
"2017-03-15T06:13:28Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-15T06:13:28Z", GPS, Latitude, 40.73671862486818, 40.7367186248682
"2017-03-15T06:13:28Z", GPS, Longitude, -73.75366335741593, -73.7536633574159
"2017-03-15T06:13:28Z", GPS, Altitude, 50.5335693359375 Meters, 50.5335693359375
"2017-03-15T06:13:28Z", GPS, Floor, No Data, NULL
"2017-03-15T06:13:28Z", GPS, Horizontal Accuracy, 10 Meters, 10.0
"2017-03-15T06:13:28Z", GPS, Vertical Accuracy, 8 Meters, 8.0
"2017-03-15T06:13:28Z", GPS, Enabled, Yes, true
"2017-03-15T06:13:28Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-15T06:13:28Z", GPS, Latitude, 40.73671862486818, 40.7367186248682
"2017-03-15T06:13:28Z", GPS, Longitude, -73.75366335741593, -73.7536633574159
"2017-03-15T06:13:28Z", GPS, Altitude, 50.5335693359375 Meters, 50.5335693359375
"2017-03-15T06:13:28Z", GPS, Floor, No Data, NULL
"2017-03-15T06:13:28Z", GPS, Horizontal Accuracy, 10 Meters, 10.0
"2017-03-15T06:13:28Z", GPS, Vertical Accuracy, 8 Meters, 8.0
"2017-03-15T06:13:28Z", Gyrometer (raw), x, -0.08392233121890398, -0.083922331218904
"2017-03-15T06:13:28Z", Gyrometer (raw), y, -0.4017327904323819, -0.401732790432382
"2017-03-15T06:13:28Z", Gyrometer (raw), z, 0.06502667065257377, 0.0650266706525738
"2017-03-15T06:13:28Z", Acceleration (via Gravity), x, -0.1096182316541672, -0.109618231654167
"2017-03-15T06:13:28Z", Acceleration (via Gravity), y, -0.9146379232406616, -0.914637923240662
"2017-03-15T06:13:28Z", Acceleration (via Gravity), z, 0.3891288638114929, 0.389128863811493
"2017-03-15T06:13:28Z", Magnetometer (corrected for device), x, 25.42305755615234, 25.4230575561523
"2017-03-15T06:13:28Z", Magnetometer (corrected for device), y, -38.29306411743164, -38.2930641174316
"2017-03-15T06:13:28Z", Magnetometer (corrected for device), z, 24.00124549865723, 24.0012454986572
"2017-03-15T06:13:28Z", Magnetometer (corrected for device), Estimated Accuracy, Medium, Medium
"2017-03-15T06:13:28Z", Acceleration (via User), x, 0.02329926192760468, 0.0232992619276047
"2017-03-15T06:13:28Z", Acceleration (via User), y, -0.003361318493261933, -0.00336131849326193
"2017-03-15T06:13:28Z", Acceleration (via User), z, 0.0153511269018054, 0.0153511269018054
"2017-03-15T06:13:28Z", Attitude, Roll, -2.867006727474319, -2.86700672747432
"2017-03-15T06:13:28Z", Attitude, Yaw, 2.455410319930001, 2.45541031993
"2017-03-15T06:13:28Z", Attitude, Pitch, 1.154611453305927, 1.15461145330593
