Timestamp, Data Source, Data, Display Value, Raw Value
"2017-03-19T11:51:25Z", GPS, Enabled, Yes, true
"2017-03-19T11:51:25Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-19T11:51:25Z", GPS, Latitude, 40.69227500822459, 40.6922750082246
"2017-03-19T11:51:25Z", GPS, Longitude, -73.98745005957223, -73.9874500595722
"2017-03-19T11:51:25Z", GPS, Altitude, 43.81231689453125 Meters, 43.8123168945312
"2017-03-19T11:51:25Z", GPS, Floor, No Data, NULL
"2017-03-19T11:51:25Z", GPS, Horizontal Accuracy, 30 Meters, 30.0
"2017-03-19T11:51:25Z", GPS, Vertical Accuracy, 48 Meters, 48.0
"2017-03-19T11:51:26Z", Cell Radio, Radio Access Technology, 4G (LTE), 4G (LTE)
"2017-03-19T11:51:26Z", Cell Radio, Carrier, Verizon, Verizon
"2017-03-19T11:51:26Z", Proximity, Active, No, false
"2017-03-19T11:51:26Z", Battery, Level, 100%, 1.0
"2017-03-19T11:51:26Z", Battery, State, Discharging, Discharging
"2017-03-19T11:51:26Z", Device Orientation, Screen Orientation, Unknown, NULL
"2017-03-19T11:51:26Z", Device Orientation, Screen Face Direction, Up, Up
"2017-03-19T11:51:26Z", Cell Radio, Radio Access Technology, 4G (LTE), 4G (LTE)
"2017-03-19T11:51:26Z", Cell Radio, Carrier, Verizon, Verizon
"2017-03-19T11:51:26Z", GPS, Enabled, Yes, true
"2017-03-19T11:51:26Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-19T11:51:26Z", GPS, Latitude, 40.69227722942893, 40.6922772294289
"2017-03-19T11:51:26Z", GPS, Longitude, -73.9874634706173, -73.9874634706173
"2017-03-19T11:51:26Z", GPS, Altitude, 43.81283569335938 Meters, 43.8128356933594
"2017-03-19T11:51:26Z", GPS, Floor, No Data, NULL
"2017-03-19T11:51:26Z", GPS, Horizontal Accuracy, 50 Meters, 50.0
"2017-03-19T11:51:26Z", GPS, Vertical Accuracy, 48 Meters, 48.0
"2017-03-19T11:51:26Z", Altimeter (Barometer), Relative Altitude, 0 Meters, 0
"2017-03-19T11:51:26Z", Altimeter (Barometer), Pressure, 102.136840820312 kPa, 102.1368408203125
"2017-03-19T11:51:26Z", Acceleration (via User), x, -0.1340451836585999, -0.1340451836586
"2017-03-19T11:51:26Z", Acceleration (via User), y, 0.7134593725204468, 0.713459372520447
"2017-03-19T11:51:26Z", Acceleration (via User), z, -0.8768151998519897, -0.87681519985199
"2017-03-19T11:51:26Z", Attitude, Roll, 1.309405884534128, 1.30940588453413
"2017-03-19T11:51:26Z", Attitude, Yaw, 0.8292870938762041, 0.829287093876204
