Timestamp, Data Source, Data, Display Value, Raw Value
"2017-03-18T09:28:45Z", GPS, Enabled, Yes, 1
"2017-03-18T09:28:45Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-18T09:28:45Z", GPS, Latitude, 40.69153729999999, 40.69153729999999
"2017-03-18T09:28:45Z", GPS, Longitude, -73.98662644999997, -73.98662644999997
"2017-03-18T09:28:45Z", GPS, Altitude, 0 Meters, 0
"2017-03-18T09:28:45Z", GPS, Floor, No Data, nil
"2017-03-18T09:28:45Z", GPS, Horizontal Accuracy, 1,414 Meters, 1414
"2017-03-18T09:28:45Z", GPS, Vertical Accuracy, -1 Meters, -1
"2017-03-18T09:28:46Z", Cell Radio, Radio Access Technology, 4G (LTE), 4G (LTE)
"2017-03-18T09:28:46Z", Cell Radio, Carrier, Verizon, Verizon
"2017-03-18T09:28:46Z", Proximity, Active, No, 0
"2017-03-18T09:28:46Z", Battery, Level, 100%, 1
"2017-03-18T09:28:46Z", Battery, State, Discharging, Discharging
"2017-03-18T09:28:46Z", Device Orientation, Screen Orientation, Unknown, nil
"2017-03-18T09:28:46Z", Device Orientation, Screen Face Direction, Unknown, nil
"2017-03-18T09:28:46Z", Cell Radio, Radio Access Technology, 4G (LTE), 4G (LTE)
"2017-03-18T09:28:46Z", Cell Radio, Carrier, Verizon, Verizon
"2017-03-18T09:28:46Z", Bluetooth, Status, Off, Off
"2017-03-18T09:28:46Z", Accelerometer (raw), x, -0.59075927734375, -0.59075927734375
"2017-03-18T09:28:46Z", Accelerometer (raw), y, -0.6690521240234375, -0.6690521240234375
"2017-03-18T09:28:46Z", Accelerometer (raw), z, 0.4587554931640625, 0.4587554931640625
"2017-03-18T09:28:46Z", Magnetometer (raw), x, 45.72958374023438, 45.72958374023438
"2017-03-18T09:28:46Z", Magnetometer (raw), y, -20.41316223144531, -20.41316223144531
"2017-03-18T09:28:46Z", Magnetometer (raw), z, -409.0721740722656, -409.0721740722656
"2017-03-18T09:28:46Z", Magnetometer (corrected for device), x, 0, 0
"2017-03-18T09:28:46Z", Magnetometer (corrected for device), y, 0, 0
"2017-03-18T09:28:46Z", Magnetometer (corrected for device), z, 0, 0
"2017-03-18T09:28:46Z", Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated, Uncalibrated
"2017-03-18T09:28:46Z", Gyrometer (raw), x, 0.01788925199038927, 0.01788925199038927
