Timestamp, Data Source, Data, Display Value, Raw Value
"2017-03-21T10:38:45Z", GPS, Enabled, Yes, true
"2017-03-21T10:38:45Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-21T10:38:45Z", GPS, Latitude, 40.75308137636961, 40.7530813763696
"2017-03-21T10:38:45Z", GPS, Longitude, -73.99264179557147, -73.9926417955715
"2017-03-21T10:38:45Z", GPS, Altitude, 18.72380828857422 Meters, 18.7238082885742
"2017-03-21T10:38:45Z", GPS, Floor, No Data, NULL
"2017-03-21T10:38:45Z", GPS, Horizontal Accuracy, 65 Meters, 65.0
"2017-03-21T10:38:45Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2017-03-21T10:38:46Z", Gyrometer (raw), x, -0.3469451752228358, -0.346945175222836
"2017-03-21T10:38:46Z", Gyrometer (raw), y, 0.3684997358215011, 0.368499735821501
"2017-03-21T10:38:46Z", Gyrometer (raw), z, -0.06782512032602903, -0.067825120326029
"2017-03-21T10:38:46Z", Acceleration (via User), x, -0.05254389718174934, -0.0525438971817493
"2017-03-21T10:38:46Z", Acceleration (via User), y, -0.0005265157087706029, -0.000526515708770603
"2017-03-21T10:38:46Z", Acceleration (via User), z, 0.01226286496967077, 0.0122628649696708
"2017-03-21T10:38:46Z", Acceleration (via Gravity), x, -0.04495976492762566, -0.0449597649276257
"2017-03-21T10:38:46Z", Acceleration (via Gravity), y, -0.4664534628391266, -0.466453462839127
"2017-03-21T10:38:46Z", Acceleration (via Gravity), z, -0.883402407169342, -0.883402407169342
"2017-03-21T10:38:46Z", Altimeter (Barometer), Relative Altitude, 0 Meters, 0
"2017-03-21T10:38:46Z", Altimeter (Barometer), Pressure, 100.697166442871 kPa, 100.6971664428711
"2017-03-21T10:38:46Z", GPS, Enabled, Yes, true
"2017-03-21T10:38:46Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-21T10:38:46Z", GPS, Latitude, 40.7535800692019, 40.7535800692019
"2017-03-21T10:38:46Z", GPS, Longitude, -73.99259860814239, -73.9925986081424
"2017-03-21T10:38:46Z", GPS, Altitude, 18.72380828857422 Meters, 18.7238082885742
"2017-03-21T10:38:46Z", GPS, Floor, No Data, NULL
"2017-03-21T10:38:46Z", GPS, Horizontal Accuracy, 420.8558820783021 Meters, 420.855882078302
"2017-03-21T10:38:46Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2017-03-21T10:38:46Z", GPS, Enabled, Yes, true
"2017-03-21T10:38:46Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-21T10:38:46Z", GPS, Latitude, 40.75294679646563, 40.7529467964656
"2017-03-21T10:38:46Z", GPS, Longitude, -73.99298640312944, -73.9929864031294
"2017-03-21T10:38:46Z", GPS, Altitude, 19.43811416625977 Meters, 19.4381141662598
"2017-03-21T10:38:46Z", GPS, Floor, No Data, NULL
"2017-03-21T10:38:46Z", GPS, Horizontal Accuracy, 65 Meters, 65.0
"2017-03-21T10:38:46Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2017-03-21T10:38:47Z", Altimeter (Barometer), Relative Altitude, -0.0202102661132812 Meters, -0.02021026611328125
"2017-03-21T10:38:47Z", Altimeter (Barometer), Pressure, 100.697402954102 kPa, 100.6974029541016
"2017-03-21T10:38:47Z", GPS, Enabled, Yes, true
"2017-03-21T10:38:47Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-21T10:38:47Z", GPS, Latitude, 40.7528876675398, 40.7528876675398
"2017-03-21T10:38:47Z", GPS, Longitude, -73.99298325666436, -73.9929832566644
"2017-03-21T10:38:47Z", GPS, Altitude, 19.73506164550781 Meters, 19.7350616455078
"2017-03-21T10:38:47Z", GPS, Floor, No Data, NULL
"2017-03-21T10:38:47Z", GPS, Horizontal Accuracy, 65 Meters, 65.0
"2017-03-21T10:38:47Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2017-03-21T10:38:48Z", Altimeter (Barometer), Relative Altitude, -0.0394096374511719 Meters, -0.03940963745117188
"2017-03-21T10:38:48Z", Altimeter (Barometer), Pressure, 100.697631835938 kPa, 100.6976318359375
"2017-03-21T10:38:49Z", Altimeter (Barometer), Relative Altitude, -0.0424423217773438 Meters, -0.04244232177734375
"2017-03-21T10:38:49Z", Altimeter (Barometer), Pressure, 100.69766998291 kPa, 100.6976699829102
"2017-03-21T10:38:49Z", Magnetometer (raw), x, -74.85690307617188, -74.8569030761719
"2017-03-21T10:38:49Z", Magnetometer (raw), y, 174.7805786132812, 174.780578613281
"2017-03-21T10:38:49Z", Magnetometer (raw), z, -391.3867797851562, -391.386779785156
"2017-03-21T10:38:50Z", Altimeter (Barometer), Relative Altitude, -0.080841064453125 Meters, -0.080841064453125
"2017-03-21T10:38:50Z", Altimeter (Barometer), Pressure, 100.698135375977 kPa, 100.6981353759766
"2017-03-21T10:38:50Z", Acceleration (via User), x, 0.554908812046051, 0.554908812046051
"2017-03-21T10:38:50Z", Acceleration (via User), y, -0.502328097820282, -0.502328097820282
"2017-03-21T10:38:50Z", Acceleration (via User), z, -0.2032601982355118, -0.203260198235512
"2017-03-21T10:38:50Z", Acceleration (via Gravity), x, 0.07660671323537827, 0.0766067132353783
"2017-03-21T10:38:50Z", Acceleration (via Gravity), y, 0.9967891573905945, 0.996789157390594
"2017-03-21T10:38:50Z", Acceleration (via Gravity), z, 0.02329804003238678, 0.0232980400323868
"2017-03-21T10:38:50Z", Gyrometer (raw), x, -1.608493372024968, -1.60849337202497
"2017-03-21T10:38:50Z", Gyrometer (raw), y, -0.7329027309381334, -0.732902730938133
"2017-03-21T10:38:50Z", Gyrometer (raw), z, -1.322344702379224, -1.32234470237922
"2017-03-21T10:38:51Z", Altimeter (Barometer), Relative Altitude, -0.207664489746094 Meters, -0.2076644897460938
"2017-03-21T10:38:51Z", Altimeter (Barometer), Pressure, 100.699645996094 kPa, 100.6996459960938
"2017-03-21T10:38:51Z", Microphone, Left Channel Level, -1.211829 dB, -1.21183
"2017-03-21T10:38:51Z", Microphone, Right Channel Level, -1.211829 dB, -1.21183
"2017-03-21T10:38:51Z", GPS, Enabled, Yes, true
"2017-03-21T10:38:51Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-21T10:38:51Z", GPS, Latitude, 40.75290667828242, 40.7529066782824
"2017-03-21T10:38:51Z", GPS, Longitude, -73.99297121919132, -73.9929712191913
"2017-03-21T10:38:51Z", GPS, Altitude, 19.550537109375 Meters, 19.550537109375
"2017-03-21T10:38:51Z", GPS, Floor, No Data, NULL
"2017-03-21T10:38:51Z", GPS, Horizontal Accuracy, 30 Meters, 30.0
"2017-03-21T10:38:51Z", GPS, Vertical Accuracy, 32 Meters, 32.0
"2017-03-21T10:38:52Z", Altimeter (Barometer), Relative Altitude, -0.365810394287109 Meters, -0.3658103942871094
"2017-03-21T10:38:52Z", Altimeter (Barometer), Pressure, 100.701538085938 kPa, 100.7015380859375
"2017-03-21T10:38:52Z", GPS, Enabled, Yes, true
"2017-03-21T10:38:52Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-21T10:38:52Z", GPS, Latitude, 40.75290948621998, 40.75290948622
"2017-03-21T10:38:52Z", GPS, Longitude, -73.99297071627713, -73.9929707162771
"2017-03-21T10:38:52Z", GPS, Altitude, 15.16879272460938 Meters, 15.1687927246094
"2017-03-21T10:38:52Z", GPS, Floor, No Data, NULL
"2017-03-21T10:38:52Z", GPS, Horizontal Accuracy, 30 Meters, 30.0
"2017-03-21T10:38:52Z", GPS, Vertical Accuracy, 4 Meters, 4.0
"2017-03-21T10:38:53Z", Altimeter (Barometer), Relative Altitude, -0.469387054443359 Meters, -0.4693870544433594
"2017-03-21T10:38:53Z", Altimeter (Barometer), Pressure, 100.702774047852 kPa, 100.7027740478516
"2017-03-21T10:38:53Z", GPS, Enabled, Yes, true
"2017-03-21T10:38:53Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-21T10:38:53Z", GPS, Latitude, 40.7529119169719, 40.7529119169719
"2017-03-21T10:38:53Z", GPS, Longitude, -73.99297272793389, -73.9929727279339
"2017-03-21T10:38:53Z", GPS, Altitude, 15.16671752929688 Meters, 15.1667175292969
"2017-03-21T10:38:53Z", GPS, Floor, No Data, NULL
"2017-03-21T10:38:53Z", GPS, Horizontal Accuracy, 30 Meters, 30.0
"2017-03-21T10:38:53Z", GPS, Vertical Accuracy, 4 Meters, 4.0
"2017-03-21T10:38:54Z", Altimeter (Barometer), Relative Altitude, -0.469387054443359 Meters, -0.4693870544433594
"2017-03-21T10:38:54Z", Altimeter (Barometer), Pressure, 100.702774047852 kPa, 100.7027740478516
"2017-03-21T10:38:54Z", GPS, Enabled, Yes, true
"2017-03-21T10:38:54Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-21T10:38:54Z", GPS, Latitude, 40.75291329998593, 40.7529132999859
"2017-03-21T10:38:54Z", GPS, Longitude, -73.9929754101429, -73.9929754101429
