Timestamp, Data Source, Data, Display Value, Raw Value
"2017-03-20T08:29:41Z", GPS, Enabled, Yes, 1
"2017-03-20T08:29:41Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-20T08:29:41Z", GPS, Latitude, 40.69154064840094, 40.69154064840094
"2017-03-20T08:29:41Z", GPS, Longitude, -73.98865439492394, -73.98865439492394
"2017-03-20T08:29:41Z", GPS, Altitude, 51.04413986206055 Meters, 51.04413986206055
"2017-03-20T08:29:41Z", GPS, Floor, No Data, nil
"2017-03-20T08:29:41Z", GPS, Horizontal Accuracy, 1,414 Meters, 1414
"2017-03-20T08:29:41Z", GPS, Vertical Accuracy, 10 Meters, 10
"2017-03-20T08:29:41Z", GPS, Enabled, Yes, 1
"2017-03-20T08:29:41Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-20T08:29:41Z", GPS, Latitude, 40.69154064840094, 40.69154064840094
"2017-03-20T08:29:41Z", GPS, Longitude, -73.98865439492394, -73.98865439492394
"2017-03-20T08:29:41Z", GPS, Altitude, 51.04413986206055 Meters, 51.04413986206055
"2017-03-20T08:29:41Z", GPS, Floor, No Data, nil
"2017-03-20T08:29:41Z", GPS, Horizontal Accuracy, 1,414 Meters, 1414
"2017-03-20T08:29:41Z", GPS, Vertical Accuracy, 10 Meters, 10
"2017-03-20T08:29:41Z", Gyrometer (raw), x, 0.2229569169842347, 0.2229569169842347
"2017-03-20T08:29:41Z", Gyrometer (raw), y, -0.2591492761984116, -0.2591492761984116
"2017-03-20T08:29:41Z", Gyrometer (raw), z, -0.1075549564161581, -0.1075549564161581
"2017-03-20T08:29:41Z", Acceleration (via User), x, -0.003426592564210296, -0.003426592564210296
"2017-03-20T08:29:41Z", Acceleration (via User), y, 0.01821117289364338, 0.01821117289364338
"2017-03-20T08:29:41Z", Acceleration (via User), z, -0.02437851019203663, -0.02437851019203663
"2017-03-20T08:29:41Z", Acceleration (via Gravity), x, 0.01868538185954094, 0.01868538185954094
"2017-03-20T08:29:41Z", Acceleration (via Gravity), y, -0.1173932999372482, -0.1173932999372482
"2017-03-20T08:29:41Z", Acceleration (via Gravity), z, -0.9929096698760986, -0.9929096698760986
"2017-03-20T08:29:41Z", Altimeter (Barometer), Relative Altitude, 0 Meters, 0
"2017-03-20T08:29:41Z", Altimeter (Barometer), Pressure, 101.416000366211 kPa, 101.4160003662109
"2017-03-20T08:29:41Z", Magnetometer (raw), x, 47.12432861328125, 47.12432861328125
"2017-03-20T08:29:41Z", Magnetometer (raw), y, 24.32731628417969, 24.32731628417969
"2017-03-20T08:29:41Z", Magnetometer (raw), z, -462.1576232910156, -462.1576232910156
"2017-03-20T08:29:42Z", Altimeter (Barometer), Relative Altitude, 0.0823888778686523 Meters, 0.08238887786865234
