Timestamp, Data Source, Data, Display Value, Raw Value
"2017-03-18T13:04:03Z", GPS, Enabled, Yes, true
"2017-03-18T13:04:03Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-18T13:04:03Z", GPS, Latitude, 40.75273586409774, 40.7527358640977
"2017-03-18T13:04:03Z", GPS, Longitude, -73.99287477029651, -73.9928747702965
"2017-03-18T13:04:03Z", GPS, Altitude, 19.27729606628418 Meters, 19.2772960662842
"2017-03-18T13:04:03Z", GPS, Floor, No Data, NULL
"2017-03-18T13:04:03Z", GPS, Horizontal Accuracy, 65 Meters, 65.0
"2017-03-18T13:04:03Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2017-03-18T13:04:03Z", Cell Radio, Radio Access Technology, 4G (LTE), 4G (LTE)
"2017-03-18T13:04:03Z", Cell Radio, Carrier, AT&T, AT&T
"2017-03-18T13:04:03Z", Proximity, Active, No, false
"2017-03-18T13:04:03Z", Battery, Level, 65%, 0.65
"2017-03-18T13:04:03Z", Battery, State, Discharging, Discharging
"2017-03-18T13:04:03Z", Device Orientation, Screen Orientation, Portrait, Portrait
"2017-03-18T13:04:03Z", Device Orientation, Screen Face Direction, Unknown, NULL
"2017-03-18T13:04:03Z", Cell Radio, Radio Access Technology, 4G (LTE), 4G (LTE)
"2017-03-18T13:04:03Z", Cell Radio, Carrier, AT&T, AT&T
"2017-03-18T13:04:03Z", Gyrometer (smooth), x, -0.3300326764583588, -0.330032676458359
"2017-03-18T13:04:03Z", Gyrometer (smooth), y, -0.613434910774231, -0.613434910774231
"2017-03-18T13:04:03Z", Gyrometer (smooth), z, 0.03484224528074265, 0.0348422452807426
"2017-03-18T13:04:03Z", Magnetometer (corrected for device), x, 28.63685035705566, 28.6368503570557
"2017-03-18T13:04:03Z", Magnetometer (corrected for device), y, -8.551128387451172, -8.55112838745117
"2017-03-18T13:04:03Z", Magnetometer (corrected for device), z, -11.28583717346191, -11.2858371734619
"2017-03-18T13:04:03Z", Magnetometer (corrected for device), Estimated Accuracy, Medium, Medium
"2017-03-18T13:04:03Z", Attitude, Roll, 0.2502146483628299, 0.25021464836283
"2017-03-18T13:04:03Z", Attitude, Yaw, -1.676670017953079, -1.67667001795308
"2017-03-18T13:04:03Z", Attitude, Pitch, 0.6585258579912435, 0.658525857991244
"2017-03-18T13:04:03Z", Attitude, Quarternion w, -0.6578336410606435, -0.657833641060643
"2017-03-18T13:04:03Z", Attitude, Quarternion x, -0.3023265500428739, -0.302326550042874
"2017-03-18T13:04:03Z", Attitude, Quarternion y, 0.1595793759506288, 0.159579375950629
"2017-03-18T13:04:03Z", Attitude, Quarternion z, 0.6711095146094284, 0.671109514609428
"2017-03-18T13:04:03Z", Acceleration (total), x, 0.2189025860279799, 0.21890258602798
"2017-03-18T13:04:03Z", Acceleration (total), y, -0.5963745350018144, -0.596374535001814
"2017-03-18T13:04:03Z", Acceleration (total), z, -0.7727966383099556, -0.772796638309956
"2017-03-18T13:04:03Z", Gyrometer (raw), x, -0.340734417244662, -0.340734417244662
"2017-03-18T13:04:03Z", Gyrometer (raw), y, -0.6036041294859144, -0.603604129485914
"2017-03-18T13:04:03Z", Gyrometer (raw), z, 0.03109453625554717, 0.0310945362555472
"2017-03-18T13:04:03Z", Accelerometer (raw), x, 0.2074127197265625, 0.207412719726562
"2017-03-18T13:04:03Z", Accelerometer (raw), y, -0.60662841796875, -0.60662841796875
"2017-03-18T13:04:03Z", Accelerometer (raw), z, -0.7284393310546875, -0.728439331054688
"2017-03-18T13:04:03Z", Magnetometer (raw), x, -29.3590087890625, -29.3590087890625
"2017-03-18T13:04:03Z", Magnetometer (raw), y, 145.4215698242188, 145.421569824219
