,GPS Horizontal Accuracy,GPS Longitude,GPS Vertical Accuracy,Magnetometer z,Altimeter (Barometer) Pressure,GPS Latitude,GPS Altitude,Magnetometer y,Magnetometer x,Altimeter (Barometer) Relative Altitude,Microphone Left Channel Level,Microphone Right Channel Level,Gyrometer y,Gyrometer z,Gyrometer x,Gravity z,Gravity y,Gravity x,Acceleration z,Acceleration x,Acceleration y,classification
2017-03-24 06:31:10,118.858780329,-73.7534571712,10.0,-441.740631104,,40.7365228555,49.4323158264,113.658889771,-65.5856323242,,,,0.169662536198,-0.200276371877,0.195216898438,-0.999999165535,-0.000976634561084,0.000849650299642,0.0,0.0,0.0,W
2017-03-24 06:31:15,10.0,-73.7536460907,12.0,-445.337341309,102.441696167,40.7367363945,47.4337463379,121.556625366,-66.9591522217,-0.200317382812,-3.34134,-3.34134,-0.160387278753,-0.636138370627,0.0573285372056,-0.947613120079,-0.315371930599,-0.0506940409541,0.066936865449,-0.0232958290726,-0.018810801208,W
2017-03-24 06:31:19,10.0,-73.7536429894,8.0,-445.337341309,102.441505432,40.7367203851,47.5278015137,121.556625366,-66.9591522217,-0.185363769531,-3.34134,-3.34134,-0.160387278753,-0.636138370627,0.0573285372056,-0.839086532593,-0.538034021854,0.0803315117955,0.0176754035056,-0.0159546807408,0.00864561833441,W
2017-03-24 06:31:24,10.0,-73.7536485214,4.0,-443.865966797,102.440567017,40.7366754581,47.8471984863,116.57762146,-62.3235168457,-0.107627868652,-16.3212,-16.3212,-0.622622828095,0.0958551571152,0.0773243496182,-0.611502587795,-0.520207822323,-0.596194922924,-0.0149164656177,-0.0276301726699,-0.0277047455311,W
2017-03-24 06:31:28,10.0,-73.7536493596,4.0,-422.612701416,102.443634033,40.736627304,48.1885681152,115.204086304,-103.872543335,-0.360763549805,-1.21351,-1.21351,-0.515937393774,-1.31923679339,0.255690628891,-0.684826493263,-0.697082042694,0.212342485785,-0.106723196805,0.0807788446546,-0.0559697337449,W
2017-03-24 06:31:33,10.0,-73.7536588312,3.0,-425.065002441,102.454315186,40.7366010268,49.3683776855,102.670715332,-56.3143615723,-1.24169921875,-9.88861,-9.88861,-0.169408736946,-0.504598985433,-0.0750518742601,-0.00191685941536,-0.993843972683,0.110772311687,-0.19072535634,0.242346584797,0.272881448269,W
2017-03-24 06:31:37,10.0,-73.7536577415,3.0,-432.912353516,102.461502075,40.7365735341,49.540435791,108.8515625,-29.8740844727,-1.83459472656,-10.6334,-10.6334,2.5270210941,-1.54408029369,-1.96885608545,-0.113701291382,-0.959559440613,0.257522195578,-0.137641489506,-0.00753745855764,0.121180541813,W
2017-03-24 06:31:42,10.0,-73.7536298298,3.0,-387.953552246,102.468177795,40.7365309541,48.2586975098,103.872543335,-56.4860534668,-2.3856048584,-3.44295,-3.44295,0.756919117648,0.36285729642,-0.291237970489,-0.216528594494,-0.971583008766,0.0956126376987,0.0779787972569,-0.460572361946,-0.0167134758085,W
2017-03-24 06:31:46,10.0,-73.7535855734,3.0,-541.794372559,102.470298767,40.7365439041,47.9410095215,166.196075439,-75.5436706543,-2.55996704102,-7.63284,-7.63284,0.94781690143,0.422508110096,-0.39921557057,-0.273304730654,-0.946756243706,0.170168146491,-0.279017657042,-0.0296957418323,-0.123479992151,W
2017-03-24 06:31:51,10.0,-73.7535920274,3.0,-448.77053833,102.469665527,40.7365599554,47.134979248,123.101837158,-3.26210021973,-2.50815582275,-27.0938,-27.0938,0.309522701901,0.190075932269,0.0240299688319,-0.268926769495,-0.960737705231,0.0682750567794,-0.0538271330297,-0.0359416864812,0.019346697256,W
2017-03-24 06:31:55,10.0,-73.7536256389,3.0,-477.053710938,102.470108032,40.7365939441,46.5754089355,143.876358032,-67.6459197998,-2.54502105713,-17.3742,-17.3742,0.122894231663,0.0599221897912,-0.149506667804,-0.481572985649,-0.874874055386,-0.0517959818244,0.0753382369876,0.0476303324103,-0.051639597863,W
2017-03-24 06:32:00,10.0,-73.7536294945,3.0,-413.130493164,102.469856262,40.7366476301,46.0659484863,93.5711364746,-111.770294189,-2.52410125732,-5.22843,-5.22843,0.418303777683,0.381651490549,0.0386608432286,-0.439157307148,-0.798638224602,0.411482483149,-0.115911655128,-0.192915588617,0.0950402021408,W
2017-03-24 06:32:04,10.0,-73.7536310871,3.0,-413.130493164,102.466506958,40.7367248275,46.6063537598,93.5711364746,-111.770294189,-2.24710845947,-5.22843,-5.22843,0.418303777683,0.381651490549,0.0386608432286,-0.31556007266,-0.830804169178,0.458460777998,0.119713515043,-0.0220899153501,-0.0105502009392,W
2017-03-24 06:32:09,10.0,-73.7536509522,3.0,-417.544616699,102.466346741,40.7366838819,46.6556091309,95.4597320557,-102.327331543,-2.23415374756,-4.5566,-4.5566,0.103017728867,0.599552928836,-0.242821435555,-0.318500936031,-0.857740044594,0.4035333395,0.0270580723882,-0.110701933503,0.072385430336,W
2017-03-24 06:32:13,10.0,-73.7536031754,3.0,-412.313049316,102.466674805,40.7366620889,46.8489074707,120.526489258,-57.3445129395,-2.26105499268,-9.85936,-9.85936,0.669440667426,0.596942498335,0.210980681562,-0.929336488247,-0.0206002350897,0.368658751249,0.19233700633,0.148125931621,0.185532480478,W
2017-03-24 06:32:18,10.0,-73.7536408101,3.0,-442.558044434,102.462852478,40.736649558,46.8471374512,111.083526611,-48.5883026123,-1.94618988037,-5.59358,-5.59358,-0.224517795699,-0.776503737989,0.327381860171,-0.722899198532,-0.170620083809,0.669556200504,0.108336217701,0.244597837329,-0.0954016521573,W
2017-03-24 06:32:22,10.0,-73.7536459231,3.0,-440.75970459,102.463157654,40.736635644,46.9012756348,157.611572266,-96.146484375,-1.97109985352,-20.7156,-20.7156,-0.128669030171,-0.997449435718,-0.287917274926,-0.98447072506,0.0821460932493,-0.155143037438,-0.0360065437853,-0.101265661418,-0.0300068110228,W
2017-03-24 06:32:27,10.0,-73.7536596694,3.0,-405.937072754,102.46496582,40.7366197603,47.1835021973,178.386077881,-75.7153625488,-2.12056732178,-3.10983,-3.10983,-0.138950696191,0.54145100965,-0.252119329869,-0.942332625389,0.201014146209,-0.26758658886,-0.00941910967231,0.146126642823,-0.14809666574,W
2017-03-24 06:32:31,10.0,-73.753665872,3.0,-424.084075928,102.465675354,40.7366029965,46.8299865723,107.478042603,-25.4101409912,-2.17835235596,-1.21165,-1.21165,-1.53623861586,0.728279483286,-1.78359701265,-0.672795176506,-0.730521380901,0.116983510554,-0.120661832392,0.0756587013602,-0.0224846042693,W
2017-03-24 06:32:36,10.0,-73.7536558975,3.0,-441.577148438,102.46635437,40.7365311217,46.9721984863,113.487197876,-17.6840820312,-2.23415374756,-6.82482,-6.82482,-0.243694686077,0.15073411875,0.00969310741956,-0.526161909103,-0.849691569805,-0.0343197956681,-0.143607363105,0.0758542194963,0.32486552,W
2017-03-24 06:32:40,10.0,-73.7536654529,3.0,-455.636962891,102.471534729,40.7365352707,46.8882751465,132.716491699,-40.3471832275,-2.66159820557,-8.90875,-8.90875,0.448040900731,0.0859250283586,0.175451449459,-0.40618672967,-0.892153322697,0.197673454881,-0.0543845631182,0.0192607529461,0.0822473168373,W
2017-03-24 06:32:45,10.0,-73.7536752597,3.0,-407.735412598,102.473983765,40.736524039,46.3511657715,175.123962402,-38.4585876465,-2.86385345459,-1.21303,-1.21303,-0.126284968363,-0.0527247306292,-0.0958136118022,0.904177188873,0.22511446476,0.36302497983,0.0347571596503,-0.00557257933542,-0.0460983552039,D
2017-03-24 06:32:49,10.0,-73.7536667102,3.0,-407.735412598,102.470832825,40.7365242066,46.7120666504,175.123962402,-38.4585876465,-2.60480499268,-1.21303,-1.21303,-0.126284968363,-0.0527247306292,-0.0958136118022,-0.746526896954,-0.661345481873,0.0729369968176,-0.0897463262081,0.00392152229324,-0.0197153221816,D
2017-03-24 06:32:54,10.0,-73.7536642794,3.0,-440.269226074,102.471160889,40.7365374081,47.2538757324,128.939300537,-27.2987213135,-2.63170623779,-21.6568,-21.6568,-0.155220479923,0.0493342602454,0.00117312246018,-0.687099158764,-0.724620938301,0.0530963279307,-0.0664408579469,-0.00660279626027,-0.017520789057,D
2017-03-24 06:32:58,10.0,-73.753663106,3.0,-446.481750488,102.471878052,40.7365507353,47.1098937988,131.686355591,-46.1846466064,-2.69049072266,-3.37384,-3.37384,-0.617121003599,1.01959734861,-2.79167698849,-0.986050665379,-0.16430619359,0.0265992525965,0.00674160290509,-0.00197156798095,-0.00244184955955,D
2017-03-24 06:33:03,10.0,-73.753663106,3.0,-445.827789307,102.476852417,40.7365507353,46.8870544434,178.042694092,-121.384933472,-3.10098266602,-1.2139,-1.2139,0.0159291654281,-0.00212546886599,-0.01174640462,-0.985293924809,-0.169158935547,0.0241062883288,-0.0155147798359,0.00416824780405,0.00735474051908,D
2017-03-24 06:33:07,10.0,-73.753663106,3.0,-443.375488281,102.475486755,40.7365507353,46.6776428223,179.931289673,-118.466201782,-2.98839569092,-1.20825,-1.20825,-0.00318061328988,-0.00317022696163,-0.00639318451284,-0.985176622868,-0.169937640429,0.0234144832939,-0.0214457008988,0.0108262393624,-0.0014338188339,D
2017-03-24 06:33:12,10.0,-73.753663106,3.0,-444.192932129,102.472488403,40.7365507353,46.6036682129,178.72946167,-120.354797363,-2.74130249023,-1.21303,-1.21303,0.0106204201111,-0.00212174044047,-0.00960788626468,-0.985191702843,-0.169768124819,0.0240018945187,-0.00843012332916,-0.00144940451719,-0.00189324805979,D
2017-03-24 06:33:16,10.0,-73.753663106,3.0,-444.356414795,102.472640991,40.7365507353,46.5979309082,180.274673462,-119.15296936,-2.75326538086,-9.62217,-9.62217,0.00637294448856,-0.00211668043439,-0.00853702919036,-0.985244333744,-0.169522315264,0.0235741417855,-0.0137027865276,0.000397416268243,-0.00186439673416,D
2017-03-24 06:33:21,10.0,-73.753663106,3.0,-443.865966797,102.479438782,40.7365507353,46.5951843262,180.789733887,-119.324661255,-3.31418609619,-20.429,-20.429,-0.00106153601051,-0.00210176673229,-0.00852957233931,-0.985288739204,-0.169196099043,0.0240569654852,-0.0124071612954,0.0108856605366,0.00250908196904,D
2017-03-24 06:33:25,10.0,-73.753663106,3.0,-444.356414795,102.479377747,40.7365507353,46.5934143066,179.587905884,-119.15296936,-3.30920410156,-14.2252,-14.2252,0.00105860653331,-0.00208871724295,-0.0138646829511,-0.984674751759,-0.172599494457,0.0249999240041,-0.0153862563893,-0.00015861474094,0.00870483461767,D
2017-03-24 06:33:30,10.0,-73.7537609228,3.0,-443.702453613,102.477218628,40.7365444908,46.5424499512,180.618041992,-124.303665161,-3.13086700439,-18.9034,-18.9034,-0.0137467049148,-0.0296553640025,-0.0490197409207,-0.958190321922,-0.285547345877,0.0182767920196,0.0521691888571,-0.0119138769805,0.00388536741957,D
2017-03-24 06:33:34,10.0,-73.7540280707,3.0,-443.702453613,102.476837158,40.7364535258,47.4793395996,180.618041992,-124.303665161,-3.09899139404,-18.9034,-18.9034,-0.0137467049148,-0.0296553640025,-0.0490197409207,-0.978060185909,-0.207564249635,-0.017758557573,-0.0124030774459,-0.0214870478958,0.0131367621943,D
2017-03-24 06:33:39,10.0,-73.7544548901,3.0,-443.702453613,102.486045837,40.7363607141,46.709564209,182.334945679,-121.556625366,-3.85914611816,-6.34772,-6.34772,0.00637028132747,-0.00105434547556,-0.00747149843822,-0.983833253384,-0.174723386765,-0.0392917357385,0.119453385472,0.00949131976813,0.000483268115204,D
