timestamp, sensor, data_name, data_raw, action
2017-03-08T10:38:48Z, GPS, Latitude, 40.75303928, break
2017-03-08T10:38:48Z, GPS, Longitude, -73.99349961, break
2017-03-08T10:38:49Z, GPS, Latitude, 40.75303928, break
2017-03-08T10:38:49Z, GPS, Longitude, -73.99349961, break
2017-03-08T10:38:50Z, GPS, Latitude, 40.75303928, break
2017-03-08T10:38:50Z, GPS, Longitude, -73.99349961, break
2017-03-08T10:38:51Z, GPS, Latitude, 40.75303928, break
2017-03-08T10:38:51Z, GPS, Longitude, -73.99349961, break
2017-03-08T10:38:52Z, GPS, Latitude, 40.75303928, break
2017-03-08T10:38:52Z, GPS, Longitude, -73.99349961, break
2017-03-08T10:38:53Z, GPS, Latitude, 40.75303928, break
2017-03-08T10:38:53Z, GPS, Longitude, -73.99349961, break
2017-03-08T10:38:54Z, GPS, Latitude, 40.75303928, break
2017-03-08T10:38:54Z, GPS, Longitude, -73.99349961, break
2017-03-08T12:14:23Z, GPS, Latitude, 40.75316818, at_nycdsa
2017-03-08T12:14:23Z, GPS, Latitude, 40.75328664, at_nycdsa
2017-03-08T12:14:23Z, GPS, Longitude, -73.99348298, at_nycdsa
2017-03-08T12:14:23Z, GPS, Longitude, -73.99346769, at_nycdsa
2017-03-08T12:49:23Z, GPS, Latitude, 40.75463194, lunch
2017-03-08T12:49:23Z, GPS, Latitude, 40.75464674, lunch
2017-03-08T12:49:23Z, GPS, Longitude, -73.9937774, lunch
2017-03-08T12:49:23Z, GPS, Longitude, -73.99378616, lunch
2017-03-08T13:56:47Z, GPS, Latitude, 40.75463194, at_nycdsa
2017-03-08T13:56:47Z, GPS, Latitude, 40.75463194, at_nycdsa
2017-03-08T13:56:47Z, GPS, Longitude, -73.993749, at_nycdsa
2017-03-08T13:56:47Z, GPS, Longitude, -73.99420346, at_nycdsa
2017-03-08T14:20:56Z, GPS, Latitude, 40.75463194, at_nycdsa
2017-03-08T14:20:56Z, GPS, Latitude, 40.75463194, at_nycdsa
2017-03-08T14:20:56Z, GPS, Latitude, 40.75463194, at_nycdsa
2017-03-08T14:20:56Z, GPS, Longitude, -73.99330114, at_nycdsa
2017-03-08T14:20:56Z, GPS, Longitude, -73.99329492, at_nycdsa
2017-03-08T14:20:56Z, GPS, Longitude, -73.99329448, at_nycdsa
2017-03-08T14:40:37Z, GPS, Latitude, 40.75463194, at_nycdsa
2017-03-08T14:40:37Z, GPS, Latitude, 40.75463194, at_nycdsa
2017-03-08T14:40:37Z, GPS, Longitude, -73.99329404, at_nycdsa
2017-03-08T14:40:37Z, GPS, Longitude, -73.99329404, at_nycdsa
2017-03-08T16:01:47Z, GPS, Latitude, 40.75463194, at_nycdsa
2017-03-08T16:01:47Z, GPS, Longitude, -73.99329404, at_nycdsa
2017-03-08T16:15:42Z, GPS, Latitude, 40.75463194, at_nycdsa
2017-03-08T16:15:42Z, GPS, Longitude, -73.99329404, at_nycdsa
2017-03-08T16:21:32Z, GPS, Latitude, 40.75463194, leave_nycdsa
2017-03-08T16:21:32Z, GPS, Latitude, 40.75463194, leave_nycdsa
2017-03-08T16:21:32Z, GPS, Latitude, 40.75463194, leave_nycdsa
2017-03-08T16:21:32Z, GPS, Latitude, 40.75463194, leave_nycdsa
2017-03-08T16:21:32Z, GPS, Latitude, 40.75463194, leave_nycdsa
2017-03-08T16:21:32Z, GPS, Longitude, -73.99329404, leave_nycdsa
2017-03-08T16:21:32Z, GPS, Longitude, -73.99329404, leave_nycdsa
2017-03-08T16:21:32Z, GPS, Longitude, -73.99329404, leave_nycdsa
2017-03-08T16:21:32Z, GPS, Longitude, -73.99329404, leave_nycdsa
2017-03-08T16:21:32Z, GPS, Longitude, -73.99329404, leave_nycdsa
2017-03-08T16:49:22Z, GPS, Latitude, 40.75463194, arrive_brooklyn
2017-03-08T16:49:22Z, GPS, Latitude, 40.75463194, arrive_brooklyn
2017-03-08T16:49:22Z, GPS, Latitude, 40.75463194, arrive_brooklyn
2017-03-08T16:49:22Z, GPS, Longitude, -73.99374948, arrive_brooklyn
2017-03-08T16:49:22Z, GPS, Longitude, -73.99374948, arrive_brooklyn
2017-03-08T16:49:22Z, GPS, Longitude, -73.99374948, arrive_brooklyn
2017-03-08T16:49:37Z, GPS, Latitude, 40.75463194, arrive_brooklyn
2017-03-08T16:49:37Z, GPS, Longitude, -73.99385164, arrive_brooklyn
2017-03-08T22:36:37Z, GPS, Latitude, 40.69183001, go_to_bed
2017-03-08T22:36:37Z, GPS, Latitude, 40.69173645, go_to_bed
2017-03-08T22:36:37Z, GPS, Latitude, 40.6916709, go_to_bed
2017-03-08T22:36:37Z, GPS, Latitude, 40.69162911, go_to_bed
2017-03-08T22:36:37Z, GPS, Latitude, 40.69160247, go_to_bed
2017-03-08T22:36:37Z, GPS, Latitude, 40.69178687, go_to_bed
2017-03-08T22:36:37Z, GPS, Longitude, -73.98584312, go_to_bed
2017-03-08T22:36:37Z, GPS, Longitude, -73.98625812, go_to_bed
2017-03-08T22:36:37Z, GPS, Longitude, -73.9862998, go_to_bed
2017-03-08T22:36:37Z, GPS, Longitude, -73.98632638, go_to_bed
2017-03-08T22:36:37Z, GPS, Longitude, -73.98634332, go_to_bed
2017-03-08T22:36:37Z, GPS, Longitude, -73.98581834, go_to_bed
2017-03-08T22:36:46Z, GPS, Latitude, 40.69178569, go_to_bed
2017-03-08T22:36:46Z, GPS, Longitude, -73.98582116, go_to_bed
2017-03-09T00:48:28Z, GPS, Latitude, 40.69191059, zzz
2017-03-09T00:48:28Z, GPS, Longitude, -73.98922472, zzz
2017-03-09T00:48:29Z, GPS, Latitude, 40.69183003, zzz
2017-03-09T00:48:29Z, GPS, Latitude, 40.69178116, zzz
2017-03-09T00:48:29Z, GPS, Longitude, -73.98588755, zzz
2017-03-09T00:48:29Z, GPS, Longitude, -73.98580084, zzz
2017-03-09T00:49:13Z, GPS, Latitude, 40.69178116, zzz
2017-03-09T00:49:13Z, GPS, Latitude, 40.69178273, zzz
2017-03-09T00:49:13Z, GPS, Latitude, 40.69178917, zzz
2017-03-09T00:49:13Z, GPS, Latitude, 40.69179528, zzz
2017-03-09T00:49:13Z, GPS, Latitude, 40.69180108, zzz
2017-03-09T00:49:13Z, GPS, Latitude, 40.69186406, zzz
2017-03-09T00:49:13Z, GPS, Longitude, -73.98580084, zzz
2017-03-09T00:49:13Z, GPS, Longitude, -73.98596241, zzz
2017-03-09T00:49:13Z, GPS, Longitude, -73.98612657, zzz
2017-03-09T00:49:13Z, GPS, Longitude, -73.98628246, zzz
2017-03-09T00:49:13Z, GPS, Longitude, -73.98643052, zzz
2017-03-09T00:49:13Z, GPS, Longitude, -73.9858533, zzz
2017-03-09T00:49:22Z, GPS, Latitude, 40.69186409, zzz
2017-03-09T00:49:22Z, GPS, Longitude, -73.98585495, zzz
2017-03-09T01:19:54Z, GPS, Latitude, 40.69171351, zzz
2017-03-09T01:19:54Z, GPS, Latitude, 40.69174397, zzz
2017-03-09T01:19:54Z, GPS, Longitude, -73.98764149, zzz
2017-03-09T01:19:54Z, GPS, Longitude, -73.9857944, zzz
2017-03-09T08:08:47Z, GPS, Latitude, 40.69174397, alarm_ringing
2017-03-09T08:08:47Z, GPS, Latitude, 40.69173772, alarm_ringing
2017-03-09T08:08:47Z, GPS, Latitude, 40.69172579, alarm_ringing
2017-03-09T08:08:47Z, GPS, Latitude, 40.69171416, alarm_ringing
2017-03-09T08:08:47Z, GPS, Latitude, 40.69170282, alarm_ringing
2017-03-09T08:08:47Z, GPS, Latitude, 40.69185806, alarm_ringing
2017-03-09T08:08:47Z, GPS, Longitude, -73.9857944, alarm_ringing
2017-03-09T08:08:47Z, GPS, Longitude, -73.98581935, alarm_ringing
2017-03-09T08:08:47Z, GPS, Longitude, -73.98588402, alarm_ringing
2017-03-09T08:08:47Z, GPS, Longitude, -73.98594708, alarm_ringing
2017-03-09T08:08:47Z, GPS, Longitude, -73.98600857, alarm_ringing
2017-03-09T08:08:47Z, GPS, Longitude, -73.98588133, alarm_ringing
2017-03-09T08:17:35Z, GPS, Latitude, 40.69185806, out_of_bed
2017-03-09T08:17:35Z, GPS, Latitude, 40.69181833, out_of_bed
2017-03-09T08:17:35Z, GPS, Latitude, 40.69178814, out_of_bed
2017-03-09T08:17:35Z, GPS, Latitude, 40.69176523, out_of_bed
2017-03-09T08:17:35Z, GPS, Latitude, 40.69174784, out_of_bed
2017-03-09T08:17:35Z, GPS, Latitude, 40.69187364, out_of_bed
2017-03-09T08:17:35Z, GPS, Longitude, -73.98588133, out_of_bed
2017-03-09T08:17:35Z, GPS, Longitude, -73.98602662, out_of_bed
2017-03-09T08:17:35Z, GPS, Longitude, -73.98613692, out_of_bed
2017-03-09T08:17:35Z, GPS, Longitude, -73.98622061, out_of_bed
2017-03-09T08:17:35Z, GPS, Longitude, -73.98628416, out_of_bed
2017-03-09T08:17:35Z, GPS, Longitude, -73.98587542, out_of_bed
2017-03-09T08:53:40Z, GPS, Latitude, 40.69178404, leave_apartment
2017-03-09T08:53:40Z, GPS, Latitude, 40.6917497, leave_apartment
2017-03-09T08:53:40Z, GPS, Latitude, 40.69172052, leave_apartment
2017-03-09T08:53:40Z, GPS, Longitude, -73.98601808, leave_apartment
