time,X_value,Y_value,Z_value
8.344,11.11179,-0.35379,-35.12276
8.464,11.48679,0.02121,-36.81026
8.522,10.73679,-0.72879,-36.81026
8.579,10.73679,-0.35379,-36.43526
8.700,10.73679,0.39621,-34.68526
8.773,11.48679,-0.35379,-35.12276
8.815,11.48679,-1.10379,-35.56026
8.848,-6.45071,17.20871,-17.93526
8.951,-9.82571,16.83371,-18.81026
9.006,-10.57571,18.33371,-17.56026
9.091,-9.07571,18.33371,-17.12276
9.171,-10.20071,15.70871,-18.37276
9.250,-11.70071,14.95871,-17.56026
9.329,-9.82571,16.83371,-19.68526
9.408,-10.57571,16.08371,-19.24776
9.487,-10.20071,14.58371,-18.81026
9.577,-10.57571,14.95871,-19.24776
9.651,-9.45071,15.33371,-20.49776
9.729,-9.07571,14.95871,-20.93526
9.804,-11.32571,14.95871,-21.74776
9.884,-8.70071,14.58371,-21.74776
9.969,-7.95071,14.20871,-20.93526
10.043,-8.70071,14.20871,-20.93526
10.130,-9.07571,14.95871,-20.49776
10.208,-7.95071,13.45871,-22.62276
10.286,-8.70071,12.70871,-22.18526
10.362,-8.70071,11.95871,-24.31026
10.440,-8.32571,9.70871,-24.74776
10.530,-7.95071,8.95871,-26.43526
10.607,-6.07571,8.20871,-25.18526
10.683,-2.32571,9.33371,-28.12276
10.759,-4.20071,9.70871,-26.87276
10.837,-5.70071,10.45871,-26.43526
10.917,-5.70071,11.95871,-23.49776
10.999,-10.20071,9.70871,-22.62276
11.084,-13.20071,7.45871,-22.62276
11.157,-15.01321,6.33371,-18.81026
11.234,-16.88821,6.70871,-16.74776
11.314,-18.76321,5.58371,-14.18526
11.395,-18.76321,7.45871,-15.06026
11.474,-21.38821,8.58371,-12.49776
11.561,-20.26321,7.83371,-10.81026
11.640,-18.76321,7.83371,-14.62276
11.711,-19.88821,7.45871,-14.18526
11.791,-19.13821,8.58371,-14.18526
11.869,-17.26321,10.08371,-11.24776
198.146,5.75305,-53.48004,-9.81462
198.216,7.62805,-54.98004,-11.87712
198.264,10.25305,-55.35504,-12.31462
198.296,9.50305,-56.85504,-11.50212
198.375,8.75305,-57.60504,-11.87712
198.415,9.12805,-57.23004,-13.12712
198.455,6.87805,-57.98004,-15.18962
198.497,6.87805,-59.48004,-14.37712
198.574,5.00305,-59.85504,-13.50212
198.618,5.00305,-58.35504,-15.18962
198.653,4.62805,-57.23004,-17.25212
198.693,5.00305,-56.85504,-17.25212
198.772,3.19055,-58.35504,-16.37712
198.815,2.81555,-57.23004,-16.43962
198.852,2.44055,-57.23004,-15.56462
198.891,1.31555,-58.73004,-15.18962
198.971,1.69055,-56.85504,-16.00212
199.011,-0.18445,-57.98004,-14.75212
199.050,0.94055,-56.10504,-13.93962
199.090,-0.18445,-57.98004,-15.18962
199.177,-0.18445,-56.85504,-14.31462
199.221,0.56555,-57.23004,-13.06462
199.253,-0.18445,-58.35504,-13.93962
199.296,-0.18445,-57.98004,-13.93962
199.374,-1.30945,-64.66753,-16.81462
199.407,-1.30945,-64.66753,-13.50212
199.448,-0.93445,-64.66753,-13.06462
199.529,0.19055,-65.04253,-11.00212
199.574,0.56555,-65.41753,-11.00212
199.610,0.56555,-65.41753,-11.00212
199.646,0.94055,-65.41753,-10.18962
199.725,1.31555,-64.35503,-9.75212
199.773,2.44055,-64.35503,-9.31462
199.805,2.06555,-63.23004,-8.93962
199.847,2.44055,-62.10504,-8.93962
199.925,2.81555,-60.60504,-8.93962
199.964,2.44055,-59.85504,-10.56462
200.005,0.94055,-60.23004,-9.31462
200.054,-0.18445,-59.48004,-10.56462
200.122,-2.43445,-57.98004,-10.12712
200.169,-2.80945,-56.85504,-11.37712
200.206,-1.68445,-57.98004,-11.81462
200.242,-2.43445,-57.60504,-10.93962
200.327,-2.05945,-59.10504,-11.81462
200.365,-0.93445,-58.73004,-11.81462
200.485,-0.18445,-60.23004,-13.87712
200.607,2.06555,-59.85504,-16.81462
200.661,2.44055,-59.85504,-18.43962
200.727,3.94055,-59.10504,-19.31462
200.840,3.19055,-56.85504,-18.06462
200.899,3.94055,-55.35504,-17.18962
200.959,3.19055,-54.98004,-15.56462
201.088,3.19055,-54.66754,-14.31462
201.139,4.62805,-54.60504,-13.06462
201.197,3.56555,-54.29254,-12.62712
201.317,3.56555,-54.29254,-10.56462
201.375,4.31555,-53.54254,-10.56462
235.886,29.37805,-17.79254,-103.37712
235.954,26.75305,-11.85504,-96.62712
236.008,26.37805,-3.98004,-96.62712
236.133,20.75305,-2.10504,-94.56462
236.185,22.62805,0.89496,-91.56462
236.246,19.25305,3.14496,-88.62712
236.365,20.75305,4.64496,-86.06462
236.428,18.50305,11.70746,-83.12712
236.486,19.25305,15.83246,-80.56462
236.624,19.62805,15.83246,-80.12712
236.665,17.75305,15.83246,-83.56462
236.725,12.56555,13.20746,-82.68962
236.850,9.56555,14.33246,-79.31462
236.904,8.81555,17.70746,-78.06462
236.967,9.56555,18.83246,-77.62712
237.086,9.19055,19.58246,-75.50212
237.150,8.06555,21.08246,-75.50212
237.203,7.31555,22.58246,-77.62712
237.321,5.06555,23.70746,-80.56462
237.384,3.94055,28.51996,-81.00212
237.447,6.19055,31.51996,-80.18962
237.559,5.44055,28.51996,-79.31462
237.624,5.81555,27.76996,-77.18962
237.684,8.06555,27.01996,-74.25212
237.797,10.31555,27.01996,-75.06462
237.861,10.31555,30.01996,-74.25212
237.917,9.19055,30.39496,-75.50212
238.036,8.81555,29.64496,-74.25212
238.095,8.81555,28.14496,-72.56462
238.161,10.31555,28.51996,-69.56462
238.275,9.94055,26.64496,-70.43962
238.350,9.19055,29.64496,-68.31462
238.403,9.56555,30.39496,-68.31462
238.514,11.44055,30.01996,-65.37712
238.581,14.37805,30.76996,-64.93962
238.634,14.75305,28.14496,-64.06462
238.758,16.62805,27.76996,-61.93962
238.818,15.12805,28.14496,-58.18962
238.875,15.12805,27.39496,-57.81462
238.993,13.69055,26.64496,-56.12712
239.048,13.31555,25.89496,-55.68962
239.108,11.81555,24.76996,-55.68962
239.227,10.31555,24.39496,-54.00212
239.292,7.69055,24.39496,-52.68962
239.348,6.94055,25.14496,-51.43962
239.466,6.19055,24.08246,-50.18962
239.525,5.81555,21.83246,-47.62712
239.589,7.31555,21.45746,-47.18962
239.704,7.69055,17.70746,-46.75212
239.767,7.69055,13.95746,-48.06462
239.823,6.56555,10.95746,-47.18962
1000.620,-30.52791,-44.07657,1.19059
1000.672,-25.65291,-42.57657,-1.24691
1000.733,-24.59041,-43.32657,-2.93441
1000.852,-20.09041,-44.45157,-3.74691
1000.911,-19.71541,-45.95157,-3.30941
1000.996,-19.34041,-46.32657,-3.30941
1001.091,-16.71541,-46.32657,-4.55941
1001.157,-17.09041,-46.70157,-5.80941
1001.214,-16.34041,-47.07657,-7.05941
1001.335,-16.34041,-46.70157,-8.68441
1001.392,-13.77791,-45.57657,-9.49691
1001.455,-13.77791,-44.07657,-9.12191
1001.582,-11.90291,-42.57657,-9.49691
1001.640,-10.77791,-40.70157,-6.62191
1001.693,-8.90291,-40.70157,-5.37191
1001.809,-10.02791,-41.82657,-8.24691
1001.868,-11.90291,-42.95157,-11.18441
1001.931,-9.65291,-45.20157,-10.74691
1002.049,-8.52791,-46.32657,-8.68441
1002.107,-9.65291,-48.51407,-8.24691
1002.167,-10.02791,-48.88907,-12.80941
1002.286,-13.40291,-48.51407,-16.12191
1002.345,-15.59041,-49.26407,-18.18441
1002.405,-16.71541,-51.13907,-17.37191
1002.525,-16.71541,-49.26407,-19.43441
1002.583,-18.96541,-48.88907,-20.68441
1002.645,-22.71541,-47.76407,-25.62191
1002.762,-24.90291,-47.07657,-24.37191
1002.824,-25.65291,-46.32657,-22.30941
1002.882,-27.52791,-47.07657,-21.93441
1003.005,-28.27791,-47.76407,-21.49691
1003.061,-29.40291,-47.45157,-18.99691
1003.120,-34.96541,-49.26407,-18.18441
1599.622,-22.84041,-37.63907,-36.24691
1599.689,-23.96541,-38.38907,-37.43441
1599.741,-25.46541,-35.07657,-37.05941
1599.866,-22.46541,-30.63907,-36.62191
1599.918,-24.34041,-30.26407,-36.62191
1599.978,-31.02791,-24.70157,-37.05941
1600.098,-32.84041,-18.07657,-36.62191
1600.162,-28.40291,-12.88907,-36.62191
1600.221,-19.52791,-13.63907,-33.93441
1600.346,-12.15291,-15.13907,-33.93441
1600.401,-8.84041,-17.70157,-33.12191
1600.460,-6.96541,-20.26407,-33.12191
1600.585,-8.46541,-21.01407,-33.49691
1600.648,-8.46541,-22.88907,-34.30941
1600.698,-5.84041,-24.70157,-34.68441
1600.820,-5.46541,-25.82657,-34.30941
1600.880,-5.15291,-25.82657,-34.30941
1600.954,-4.40291,-25.82657,-36.24691
1601.055,-2.90291,-25.07657,-35.49691
1601.120,-2.90291,-21.01407,-36.99691
1601.180,-4.40291,-19.20157,-35.87191
1601.294,-1.77791,-18.07657,-35.05941
1601.353,1.90959,-20.26407,-34.68441
1601.421,2.65959,-21.76407,-34.68441
1601.542,1.90959,-24.70157,-33.12191
1601.570,2.65959,-27.70157,-31.18441
1601.651,1.15959,-28.76407,-33.12191
1601.729,-0.34041,-30.63907,-32.37191
1601.814,-3.65291,-32.51407,-32.30941
1601.890,-1.02791,-31.38907,-32.30941
1601.978,-4.77791,-27.70157,-33.12191
1602.047,-5.84041,-24.32657,-32.30941
1602.125,-5.09041,-25.07657,-32.74691
1602.207,-6.59041,-22.88907,-32.68441
1602.284,-7.71541,-20.63907,-33.87191
1602.376,-8.46541,-19.20157,-33.05941
1602.444,-8.46541,-19.57657,-33.87191
1602.524,-8.09041,-19.20157,-33.87191
1602.603,-8.09041,-20.63907,-34.62191
1602.683,-8.09041,-20.63907,-35.80941
1602.761,-7.34041,-20.63907,-36.62191
1602.845,-8.84041,-24.70157,-35.80941
1602.924,-8.46541,-26.20157,-35.80941
1602.998,-8.46541,-25.82657,-38.18441
1603.078,-8.84041,-24.70157,-38.55941
1603.159,-9.15291,-23.26407,-36.18441
1603.241,-9.52791,-24.70157,-36.55941
1603.323,-8.46541,-22.13907,-36.99691
1603.399,-8.46541,-20.26407,-36.18441
1603.475,-8.46541,-19.57657,-36.18441
1603.562,-8.84041,-19.88907,-36.99691
1603.635,-8.46541,-19.20157,-36.99691
1603.719,-9.90291,-20.63907,-38.12191
1603.800,-8.46541,-21.38907,-38.49691
1603.839,-6.96541,-22.88907,-38.12191
1603.879,-5.84041,-24.32657,-38.93441
1604.033,-8.09041,-26.57657,-38.49691
1604.112,-7.34041,-25.45157,-37.74691
1604.192,-8.46541,-25.07657,-37.74691
1604.272,-7.34041,-26.20157,-38.93441
1604.350,-6.21541,-24.32657,-36.99691
1604.428,-5.46541,-23.26407,-38.12191
1604.514,-6.59041,-24.32657,-38.12191
1604.591,-6.59041,-24.70157,-38.93441
1604.667,-6.59041,-23.26407,-38.12191
1604.746,-7.71541,-22.51407,-39.30941
1604.827,-8.46541,-24.70157,-39.30941
1604.905,-10.65291,-27.32657,-38.49691
1604.993,-7.71541,-29.88907,-37.30941
1605.064,-6.21541,-31.01407,-38.49691
1605.149,-7.34041,-33.95157,-38.93441
1605.223,-7.34041,-33.95157,-38.12191
1605.302,-6.96541,-35.82657,-38.12191
1605.381,-5.46541,-39.51407,-35.74691
1605.468,-5.46541,-37.26407,-36.12191
1605.542,-5.46541,-37.26407,-35.37191
1605.620,-5.84041,-38.01407,-36.12191
1605.699,-4.02791,-38.76407,-33.43441
1605.781,-4.02791,-37.26407,-34.18441
1605.859,-6.59041,-36.95157,-35.74691
1605.937,-6.96541,-42.07657,-35.37191
1606.017,-8.09041,-45.45157,-34.93441
1606.099,-7.71541,-50.95157,-31.43441
1606.178,-7.34041,-51.32657,-31.43441
1606.266,-8.77791,-48.38907,-34.18441
1606.342,-11.40291,-38.76407,-36.12191
1606.415,-10.65291,-36.57657,-36.93441
1606.494,-10.65291,-39.51407,-36.12191
1606.573,-11.77791,-38.38907,-36.49691
1606.657,-9.15291,-36.57657,-36.12191
1606.738,-10.27791,-33.95157,-36.93441
1606.810,-14.34041,-32.51407,-37.68441
1606.892,-18.40291,-40.63907,-36.93441
1606.969,-15.46541,-48.76407,-34.12191
1607.050,-15.46541,-53.57657,-32.99691
1607.131,-18.77791,-56.88907,-32.99691
1607.207,-16.21541,-61.70157,-27.87191
1607.284,-15.09041,-63.20157,-28.62191
1607.365,-14.71541,-62.45157,-27.87191
1607.444,-13.96541,-60.20157,-29.05941
1607.525,-13.59041,-59.51407,-29.05941
1607.608,-13.96541,-60.20157,-28.62191
1607.681,-16.21541,-58.38907,-30.62191
1607.761,-19.15291,-58.76407,-33.37191
1607.841,-19.90291,-60.57657,-32.18441
1607.921,-21.40291,-61.32657,-31.74691
1608.006,-22.84041,-61.32657,-32.18441
1608.079,-20.27791,-61.70157,-31.37191
1608.157,-20.65291,-61.70157,-30.99691
1608.242,-22.46541,-61.70157,-29.43441
1608.326,-23.21541,-65.01407,-29.43441
1608.400,-25.46541,-67.26407,-27.43441
1608.474,-28.02791,-69.13907,-26.24691
1608.566,-28.77791,-70.20157,-25.49691
1608.635,-28.02791,-70.20157,-25.49691
1608.716,-27.65291,-66.51407,-28.24691
1608.792,-26.90291,-63.20157,-30.93441
1608.876,-27.27791,-63.95157,-30.55941
1608.960,-25.77791,-63.20157,-29.74691
1609.037,-26.15291,-65.01407,-28.99691
1609.117,-23.59041,-65.76407,-28.62191
1609.192,-22.84041,-66.51407,-28.24691
1609.275,-21.34041,-66.88907,-27.05941
1609.374,-19.90291,-65.76407,-28.62191
1609.434,-20.27791,-64.32657,-29.37191
1609.511,-19.52791,-66.88907,-28.18441
1609.587,-21.71541,-66.51407,-28.18441
1609.666,-21.34041,-67.26407,-27.80941
1609.754,-22.09041,-68.76407,-25.87191
1609.826,-22.84041,-67.26407,-26.24691
1609.904,-24.34041,-66.51407,-27.80941
1609.990,-24.34041,-65.01407,-30.93441
1610.070,-24.71541,-63.95157,-32.12191
1610.153,-24.34041,-64.32657,-29.74691
1610.224,-23.21541,-63.57657,-30.18441
1610.310,-22.09041,-64.32657,-30.12191
1610.387,-21.71541,-63.20157,-31.74691
1610.463,-20.27791,-61.32657,-30.93441
1610.545,-21.02791,-61.32657,-31.30941
1610.622,-22.84041,-60.20157,-32.55941
1610.700,-21.02791,-60.26407,-31.74691
1610.789,-24.71541,-63.57657,-30.55941
1610.863,-23.21541,-65.01407,-28.55941
1610.944,-25.46541,-65.76407,-27.37191
1611.029,-25.77791,-65.76407,-28.18441
1611.098,-27.65291,-64.70157,-29.37191
1611.179,-27.65291,-61.32657,-31.30941
1611.270,-26.52791,-61.32657,-31.30941
1611.345,-26.52791,-62.45157,-31.30941
1611.418,-24.71541,-62.07657,-29.74691
1611.500,-21.71541,-62.45157,-30.12191
1611.576,-21.34041,-61.70157,-29.74691
1611.655,-20.65291,-60.63907,-30.49691
1611.734,-19.90291,-58.38907,-31.68441
1611.813,-20.27791,-58.76407,-31.30941
1611.891,-20.27791,-60.63907,-29.30941
1611.976,-22.46541,-62.07657,-28.55941
1612.051,-22.46541,-63.95157,-28.12191
1612.129,-25.09041,-64.32657,-26.99691
1612.209,-27.27791,-64.70157,-28.12191
1612.288,-26.90291,-62.82657,-29.74691
1612.368,-27.27791,-59.13907,-31.30941
1612.448,-28.02791,-62.82657,-30.12191
1612.526,-27.27791,-62.07657,-29.68441
1612.615,-25.09041,-62.45157,-30.12191
1612.685,-24.34041,-61.70157,-30.49691
1612.772,-23.96541,-60.63907,-30.87191
1612.844,-23.59041,-60.95157,-30.87191
1612.925,-21.34041,-60.26407,-29.74691
1613.015,-21.34041,-61.70157,-30.12191
1613.104,-21.71541,-62.45157,-29.68441
1613.166,-22.84041,-63.57657,-28.12191
1613.241,-22.84041,-65.07657,-27.74691
1613.320,-22.46541,-63.20157,-28.93441
1613.405,-22.84041,-60.63907,-31.68441
1613.479,-23.96541,-57.63907,-32.12191
1613.563,-24.34041,-56.51407,-33.24691
1613.639,-22.46541,-58.38907,-33.24691
1613.718,-20.65291,-59.13907,-30.87191
1613.798,-17.65291,-58.38907,-30.49691
1613.886,-16.90291,-58.01407,-31.68441
1613.957,-15.84041,-56.20157,-32.43441
1614.042,-15.46541,-54.70157,-32.43441
1614.119,-14.71541,-55.45157,-32.05941
1614.207,-16.15291,-58.01407,-30.05941
1614.280,-17.65291,-60.26407,-30.49691
1614.356,-19.90291,-62.82657,-29.30941
1614.434,-22.46541,-64.70157,-29.68441
1614.523,-22.09041,-61.70157,-31.24691
1614.591,-22.09041,-58.01407,-33.24691
1614.674,-21.71541,-58.38907,-32.43441
1614.750,-21.71541,-61.32657,-31.24691
1614.829,-20.27791,-59.88907,-30.87191
1614.915,-18.02791,-59.88907,-30.05941
1614.995,-19.52791,-58.76407,-30.87191
1615.067,-18.02791,-58.01407,-32.80941
1615.158,-18.02791,-56.51407,-33.99691
1615.231,-17.65291,-55.45157,-32.80941
1615.305,-17.65291,-58.38907,-32.05941
1615.389,-18.77791,-58.76407,-32.05941
1615.465,-18.77791,-60.63907,-30.49691
1615.545,-21.71541,-62.45157,-30.49691
1615.622,-20.59041,-62.07657,-30.49691
1615.708,-17.65291,-59.88907,-32.05941
1615.788,-18.40291,-55.82657,-32.80941
1615.862,-18.77791,-54.70157,-32.43441
1615.945,-19.15291,-53.57657,-33.62191
1616.026,-16.52791,-50.63907,-35.18441
1616.099,-15.46541,-46.95157,-35.99691
1616.178,-15.84041,-44.32657,-36.37191
1616.257,-16.90291,-42.13907,-39.93441
1616.337,-16.15291,-38.76407,-39.49691
1616.433,-15.46541,-34.70157,-39.93441
1616.496,-12.46541,-34.32657,-36.37191
1616.575,-13.59041,-39.51407,-37.55941
1616.664,-18.02791,-46.20157,-35.55941
1616.735,-18.02791,-57.63907,-29.68441
1616.825,-16.15291,-55.45157,-31.24691
1616.903,-16.90291,-45.82657,-34.80941
1616.973,-22.09041,-49.13907,-35.55941
1617.051,-19.90291,-48.38907,-35.99691
1617.134,-18.77791,-41.38907,-36.37191
1617.214,-15.46541,-43.95157,-34.37191
1617.290,-15.46541,-40.63907,-36.37191
1617.375,-18.77791,-36.95157,-37.93441
1617.449,-26.52791,-38.01407,-37.93441
1617.528,-29.15291,-42.13907,-37.18441
1617.604,-31.34041,-42.82657,-36.37191
1617.683,-28.77791,-42.82657,-37.55941
1617.769,-26.90291,-44.32657,-34.80941
1617.845,-28.02791,-48.38907,-33.99691
1617.928,-29.52791,-52.45157,-32.43441
1618.009,-31.71541,-56.20157,-31.24691
1618.083,-32.09041,-55.07657,-31.24691
1618.160,-31.34041,-52.82657,-31.24691
1618.240,-34.34041,-55.82657,-30.05941
1618.319,-32.09041,-58.01407,-28.49691
1618.400,-30.21541,-59.51407,-26.87191
1618.478,-29.84041,-60.26407,-25.30941
1618.557,-31.34041,-61.01407,-27.30941
1618.675,-29.52791,-59.51407,-27.30941
1618.719,-27.27791,-60.63907,-26.12191
1618.795,-28.40291,-61.32657,-28.49691
1618.874,-26.52791,-63.20157,-23.74691
1618.953,-25.40291,-65.82657,-22.55941
1619.035,-26.52791,-66.13907,-22.18441
1619.115,-26.15291,-65.82657,-20.99691
1619.192,-29.15291,-65.76407,-19.43441
1619.271,-29.84041,-66.51407,-20.18441
1619.351,-30.96541,-66.51407,-21.74691
1619.430,-30.21541,-65.07657,-20.55941
1619.509,-29.52791,-65.82657,-18.24691
1619.592,-28.40291,-65.45157,-17.43441
1619.669,-29.15291,-65.07657,-17.05941
1619.749,-28.40291,-65.45157,-15.87191
1619.831,-28.77791,-64.32657,-16.99691
1619.907,-30.21541,-64.70157,-15.80941
1619.990,-30.59041,-64.70157,-16.30941
1620.069,-30.21541,-63.20157,-15.43441
1620.147,-29.84041,-62.45157,-16.62191
1620.226,-29.52791,-63.20157,-11.12191
1620.307,-30.59041,-63.57657,-6.37191
1620.383,-30.96541,-62.07657,-2.80941
1620.466,-31.34041,-60.26407,1.50309
1620.549,-31.71541,-59.51407,3.06559
1620.624,-32.46541,-58.38907,4.62809
1620.705,-32.46541,-56.88907,3.50309
1620.783,-33.59041,-54.70157,5.87809
1620.868,-35.02791,-54.70157,5.44059
1620.950,-37.27791,-53.95157,5.87809
1621.021,-36.52791,-52.82657,6.19059
1621.107,-37.65291,-51.38907,6.62809
1621.187,-39.15291,-52.45157,9.81559
1621.260,-40.21541,-50.63907,11.75309
1621.344,-40.21541,-49.88907,13.31559
1621.418,-40.59041,-49.88907,14.50309
1621.499,-42.09041,-49.51407,14.56559
1621.579,-42.09041,-49.51407,14.56559
1621.657,-39.15291,-51.76407,17.31559
1621.736,-39.15291,-51.01407,17.31559
1621.816,-38.02791,-50.63907,18.06559
1621.896,-38.02791,-51.01407,17.69059
1621.976,-36.52791,-52.82657,17.69059
1622.055,-35.02791,-52.82657,18.94059
1622.134,-32.84041,-52.45157,18.87809
1622.212,-31.71541,-53.95157,17.69059
1622.296,-30.21541,-54.70157,17.69059
1622.371,-30.59041,-55.07657,17.31559
1622.453,-29.84041,-54.70157,15.37809
1622.537,-33.21541,-57.26407,13.31559
1622.616,-33.96541,-58.38907,11.00309
1622.695,-33.21541,-59.51407,7.44059
1622.769,-32.84041,-61.01407,4.69059
1622.847,-36.15291,-60.26407,5.87809
1622.926,-38.40291,-54.70157,2.75309
1623.007,-38.40291,-52.45157,0.75309
1623.090,-38.77791,-52.82657,-2.74691
1623.172,-36.52791,-55.45157,-5.55941
1623.244,-36.90291,-59.51407,-5.93441
1623.323,-35.40291,-60.63907,-5.93441
1623.405,-34.65291,-58.38907,-10.68441
1623.483,-33.21541,-53.95157,-14.62191
1623.562,-35.40291,-50.26407,-18.93441
1623.641,-39.84041,-43.95157,-20.93441
1623.732,-39.84041,-43.57657,-21.68441
1623.807,-39.46541,-41.76407,-23.30941
1623.880,-40.21541,-46.57657,-23.30941
1623.959,-41.34041,-48.76407,-23.24691
1624.040,-41.71541,-48.38907,-22.49691
1624.117,-42.09041,-48.38907,-22.49691
1624.200,-43.59041,-49.51407,-23.68441
1624.276,-46.15291,-45.07657,-24.87191
1624.355,-47.65291,-42.13907,-24.05941
1624.436,-47.65291,-41.76407,-24.43441
1624.514,-48.02791,-45.45157,-24.05941
1624.594,-48.02791,-45.07657,-24.05941
1624.678,-47.65291,-44.70157,-26.05941
1624.752,-48.02791,-42.13907,-25.62191
1624.842,-48.71541,-41.38907,-25.24691
1624.915,-47.27791,-43.95157,-27.24691
1624.991,-48.71541,-44.70157,-26.05941
1625.083,-50.59041,-46.20157,-23.68441
1625.150,-51.71541,-47.32657,-21.30941
1625.229,-53.90291,-47.63907,-20.49691
1625.308,-55.77791,-48.76407,-18.18441
1625.388,-55.40291,-46.95157,-19.30941
1625.470,-55.40291,-46.20157,-18.12191
1625.548,-56.15291,-46.20157,-16.55941
1625.632,-57.27791,-45.82657,-15.74691
1625.705,-57.65291,-45.82657,-13.80941
1625.784,-58.71541,-46.95157,-12.18441
1625.872,-59.46541,-47.63907,-12.18441
1625.947,-59.84041,-47.63907,-11.80941
1626.023,-61.34041,-45.45157,-6.68441
1626.116,-62.84041,-44.32657,-6.68441
1626.181,-62.46541,-43.20157,-5.49691
1626.262,-64.27791,-42.51407,-3.87191
1626.340,-62.84041,-42.82657,-5.12191
1626.419,-62.09041,-41.01407,-3.12191
