,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - DEN @ CLE",L,23,12,3,11,27.3,2,4,50.0,4,4,100.0,1,2,3,4,1,0,1,2,1,2017-02-11 00:00:00,CLE,AWAY
1,"FEB 10, 2017 - DEN @ NYK",W,34,15,6,15,40.0,1,4,25.0,2,4,50.0,6,4,10,4,0,2,2,2,-7,2017-02-10 00:00:00,NYK,AWAY
2,"FEB 08, 2017 - DEN @ ATL",L,38,17,6,19,31.6,0,9,0.0,5,7,71.4,3,4,7,7,3,2,1,0,-7,2017-02-08 00:00:00,ATL,AWAY
3,"FEB 06, 2017 - DEN vs. DAL",W,37,31,12,18,66.7,5,7,71.4,2,2,100.0,1,7,8,5,0,2,3,5,15,2017-02-06 00:00:00,DAL,HOME
4,"FEB 04, 2017 - DEN @ SAS",L,25,6,3,9,33.3,0,2,0.0,0,0,0.0,1,2,3,5,1,0,3,2,-17,2017-02-04 00:00:00,SAS,AWAY
5,"FEB 03, 2017 - DEN vs. MIL",W,25,9,3,10,30.0,1,4,25.0,2,4,50.0,0,2,2,4,2,0,3,0,-7,2017-02-03 00:00:00,MIL,HOME
6,"JAN 28, 2017 - DEN @ PHX",W,20,6,2,5,40.0,0,2,0.0,2,3,66.7,1,4,5,3,1,0,3,4,-1,2017-01-28 00:00:00,PHX,AWAY
7,"JAN 26, 2017 - DEN vs. PHX",W,25,16,6,7,85.7,1,1,100.0,3,3,100.0,1,1,2,4,0,0,2,2,-7,2017-01-26 00:00:00,PHX,HOME
8,"JAN 24, 2017 - DEN vs. UTA",W,22,5,1,7,14.3,1,4,25.0,2,3,66.7,1,3,4,2,0,1,1,2,4,2017-01-24 00:00:00,UTA,HOME
9,"JAN 22, 2017 - DEN @ MIN",L,26,1,0,2,0.0,0,0,0.0,1,2,50.0,0,2,2,6,1,1,2,1,0,2017-01-22 00:00:00,MIN,AWAY
10,"JAN 21, 2017 - DEN vs. LAC",W,29,18,8,13,61.5,2,4,50.0,0,0,0.0,1,2,3,3,1,0,0,1,16,2017-01-21 00:00:00,LAC,HOME
11,"JAN 19, 2017 - DEN @ SAS",L,36,18,5,12,41.7,1,5,20.0,7,7,100.0,0,3,3,7,0,2,3,3,-16,2017-01-19 00:00:00,SAS,AWAY
12,"JAN 17, 2017 - DEN @ LAL",W,35,26,9,16,56.3,5,5,100.0,3,5,60.0,1,3,4,8,0,0,1,3,21,2017-01-17 00:00:00,LAL,AWAY
13,"JAN 16, 2017 - DEN vs. ORL",W,24,11,5,9,55.6,1,3,33.3,0,0,0.0,0,0,0,3,1,0,1,2,-13,2017-01-16 00:00:00,ORL,HOME
14,"JAN 12, 2017 - DEN vs. IND",W,24,9,3,10,30.0,1,2,50.0,2,2,100.0,3,4,7,3,1,0,0,1,2,2017-01-12 00:00:00,IND,HOME
15,"JAN 07, 2017 - DEN @ OKC",L,28,21,6,11,54.5,3,5,60.0,6,6,100.0,2,5,7,1,1,0,2,3,-23,2017-01-07 00:00:00,OKC,AWAY
16,"JAN 05, 2017 - DEN vs. SAS",L,15,7,2,6,33.3,0,1,0.0,3,3,100.0,0,1,1,2,3,0,1,1,-5,2017-01-05 00:00:00,SAS,HOME
17,"JAN 03, 2017 - DEN vs. SAC",L,16,3,1,3,33.3,1,1,100.0,0,0,0.0,0,4,4,0,1,0,2,1,-7,2017-01-03 00:00:00,SAC,HOME
18,"JAN 02, 2017 - DEN @ GSW",L,27,14,6,11,54.5,2,5,40.0,0,0,0.0,2,5,7,4,0,0,2,2,4,2017-01-02 00:00:00,GSW,AWAY
19,"DEC 30, 2016 - DEN vs. PHI",L,28,11,4,13,30.8,1,3,33.3,2,3,66.7,0,5,5,4,1,1,1,1,0,2016-12-30 00:00:00,PHI,HOME
20,"DEC 28, 2016 - DEN vs. MIN",W,19,6,3,6,50.0,0,1,0.0,0,0,0.0,0,0,0,2,1,0,1,1,1,2016-12-28 00:00:00,MIN,HOME
21,"DEC 26, 2016 - DEN @ LAC",W,32,23,8,14,57.1,3,6,50.0,4,5,80.0,0,8,8,6,0,0,0,4,7,2016-12-26 00:00:00,LAC,AWAY
22,"DEC 23, 2016 - DEN vs. ATL",L,34,12,4,9,44.4,1,3,33.3,3,5,60.0,0,5,5,5,0,1,0,3,-5,2016-12-23 00:00:00,ATL,HOME
23,"DEC 20, 2016 - DEN @ LAC",L,32,22,9,15,60.0,2,5,40.0,2,3,66.7,1,4,5,2,2,0,1,2,10,2016-12-20 00:00:00,LAC,AWAY
24,"DEC 19, 2016 - DEN vs. DAL",W,24,11,4,7,57.1,1,3,33.3,2,2,100.0,1,1,2,3,0,0,1,0,-14,2016-12-19 00:00:00,DAL,HOME
25,"DEC 17, 2016 - DEN vs. NYK",W,32,17,6,10,60.0,2,3,66.7,3,5,60.0,0,8,8,2,2,1,2,1,-5,2016-12-17 00:00:00,NYK,HOME
26,"DEC 15, 2016 - DEN vs. POR",W,23,15,3,8,37.5,3,6,50.0,6,6,100.0,0,1,1,2,1,1,2,1,1,2016-12-15 00:00:00,POR,HOME
27,"DEC 12, 2016 - DEN @ DAL",L,33,5,2,12,16.7,1,3,33.3,0,0,0.0,2,1,3,1,1,0,2,0,-25,2016-12-12 00:00:00,DAL,AWAY
28,"DEC 10, 2016 - DEN @ ORL",W,24,16,5,8,62.5,0,0,0.0,6,8,75.0,1,3,4,2,0,0,1,4,2,2016-12-10 00:00:00,ORL,AWAY
29,"DEC 08, 2016 - DEN @ WAS",L,43,11,5,13,38.5,1,6,16.7,0,0,0.0,2,0,2,3,3,0,1,5,-2,2016-12-08 00:00:00,WAS,AWAY
30,"DEC 07, 2016 - DEN @ BKN",L,39,15,6,15,40.0,1,9,11.1,2,2,100.0,3,6,9,2,2,1,6,4,-3,2016-12-07 00:00:00,BKN,AWAY
31,"DEC 05, 2016 - DEN @ PHI",W,36,22,9,17,52.9,1,3,33.3,3,7,42.9,1,7,8,3,2,2,4,3,5,2016-12-05 00:00:00,PHI,AWAY
32,"DEC 03, 2016 - DEN @ UTA",L,34,20,8,15,53.3,3,4,75.0,1,2,50.0,0,5,5,4,2,1,4,2,6,2016-12-03 00:00:00,UTA,AWAY
33,"DEC 02, 2016 - DEN vs. HOU",L,33,17,7,16,43.8,1,4,25.0,2,5,40.0,2,5,7,5,1,0,2,2,-23,2016-12-02 00:00:00,HOU,HOME
34,"NOV 23, 2016 - DEN @ UTA",L,17,1,0,6,0.0,0,2,0.0,1,4,25.0,1,4,5,0,0,0,1,0,-16,2016-11-23 00:00:00,UTA,AWAY
35,"NOV 22, 2016 - DEN vs. CHI",W,26,10,3,13,23.1,2,4,50.0,2,2,100.0,2,1,3,2,0,0,2,0,-4,2016-11-22 00:00:00,CHI,HOME
36,"NOV 20, 2016 - DEN vs. UTA",W,19,7,3,9,33.3,1,3,33.3,0,1,0.0,1,2,3,1,0,0,0,2,2,2016-11-20 00:00:00,UTA,HOME
37,"OCT 31, 2016 - DEN @ TOR",L,30,16,5,7,71.4,2,2,100.0,4,5,80.0,0,4,4,3,0,1,0,0,2,2016-10-31 00:00:00,TOR,AWAY
