,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"JAN 06, 2017 - MIA @ LAL",L,30,6,2,6,33.3,1,4,25.0,1,2,50.0,0,1,1,2,0,0,2,3,-18,2017-01-06 00:00:00,LAL,AWAY
1,"JAN 04, 2017 - MIA @ SAC",W,37,9,4,11,36.4,1,7,14.3,0,0,0.0,0,8,8,4,2,0,3,1,18,2017-01-04 00:00:00,SAC,AWAY
2,"JAN 03, 2017 - MIA @ PHX",L,37,11,5,16,31.3,1,5,20.0,0,0,0.0,0,2,2,3,2,2,3,2,-14,2017-01-03 00:00:00,PHX,AWAY
3,"JAN 01, 2017 - MIA vs. DET",L,38,14,5,13,38.5,2,5,40.0,2,4,50.0,0,1,1,8,2,0,2,4,-6,2017-01-01 00:00:00,DET,HOME
4,"DEC 30, 2016 - MIA @ BOS",L,35,19,8,17,47.1,2,5,40.0,1,1,100.0,2,4,6,8,4,2,3,3,-7,2016-12-30 00:00:00,BOS,AWAY
5,"DEC 29, 2016 - MIA @ CHA",L,33,20,8,14,57.1,3,5,60.0,1,1,100.0,0,4,4,2,1,1,1,3,-10,2016-12-29 00:00:00,CHA,AWAY
6,"DEC 27, 2016 - MIA vs. OKC",L,37,22,9,16,56.3,2,6,33.3,2,2,100.0,0,5,5,3,1,0,0,4,-7,2016-12-27 00:00:00,OKC,HOME
7,"DEC 23, 2016 - MIA @ NOP",L,33,7,2,8,25.0,1,4,25.0,2,2,100.0,0,1,1,3,1,0,2,4,1,2016-12-23 00:00:00,NOP,AWAY
8,"DEC 22, 2016 - MIA vs. LAL",W,37,9,4,11,36.4,1,3,33.3,0,0,0.0,1,4,5,3,0,1,2,2,0,2016-12-22 00:00:00,LAL,HOME
9,"DEC 20, 2016 - MIA vs. ORL",L,44,9,2,12,16.7,2,8,25.0,3,4,75.0,1,3,4,6,0,0,2,4,-4,2016-12-20 00:00:00,ORL,HOME
10,"DEC 18, 2016 - MIA vs. BOS",L,35,6,3,11,27.3,0,7,0.0,0,0,0.0,0,3,3,0,0,0,0,1,-4,2016-12-18 00:00:00,BOS,HOME
11,"DEC 16, 2016 - MIA vs. LAC",L,30,9,3,11,27.3,0,3,0.0,3,3,100.0,0,1,1,2,1,1,0,4,-10,2016-12-16 00:00:00,LAC,HOME
12,"DEC 14, 2016 - MIA vs. IND",W,30,10,4,8,50.0,2,4,50.0,0,0,0.0,1,4,5,3,0,0,3,0,13,2016-12-14 00:00:00,IND,HOME
13,"DEC 12, 2016 - MIA vs. WAS",W,29,10,4,7,57.1,2,3,66.7,0,0,0.0,0,4,4,3,1,0,2,2,-2,2016-12-12 00:00:00,WAS,HOME
14,"DEC 10, 2016 - MIA @ CHI",L,26,11,5,12,41.7,0,6,0.0,1,2,50.0,1,2,3,4,1,0,1,3,2,2016-12-10 00:00:00,CHI,AWAY
15,"NOV 28, 2016 - MIA vs. BOS",L,29,12,4,9,44.4,3,8,37.5,1,2,50.0,1,3,4,0,2,0,1,3,-1,2016-11-28 00:00:00,BOS,HOME
16,"NOV 26, 2016 - MIA vs. MEM",L,29,15,5,12,41.7,3,7,42.9,2,2,100.0,1,2,3,5,0,0,2,3,0,2016-11-26 00:00:00,MEM,HOME
17,"NOV 25, 2016 - MIA @ MEM",W,27,12,4,9,44.4,4,7,57.1,0,0,0.0,0,3,3,4,1,0,0,1,5,2016-11-25 00:00:00,MEM,AWAY
18,"NOV 23, 2016 - MIA @ DET",L,20,4,2,5,40.0,0,1,0.0,0,0,0.0,0,4,4,1,0,0,1,4,-22,2016-11-23 00:00:00,DET,AWAY
19,"NOV 21, 2016 - MIA @ PHI",L,29,4,1,11,9.1,1,8,12.5,1,2,50.0,0,2,2,1,1,1,0,1,-10,2016-11-21 00:00:00,PHI,AWAY
20,"NOV 19, 2016 - MIA @ WAS",W,34,15,4,8,50.0,4,6,66.7,3,5,60.0,1,6,7,1,1,1,1,1,2,2016-11-19 00:00:00,WAS,AWAY
21,"NOV 17, 2016 - MIA vs. MIL",W,32,18,7,19,36.8,4,11,36.4,0,0,0.0,1,2,3,1,0,0,1,3,31,2016-11-17 00:00:00,MIL,HOME
22,"NOV 15, 2016 - MIA vs. ATL",L,38,19,8,14,57.1,1,3,33.3,2,2,100.0,1,3,4,2,2,3,3,3,-9,2016-11-15 00:00:00,ATL,HOME
23,"NOV 14, 2016 - MIA @ SAS",L,28,8,4,9,44.4,0,2,0.0,0,0,0.0,1,0,1,4,1,0,3,4,-5,2016-11-14 00:00:00,SAS,AWAY
24,"NOV 12, 2016 - MIA vs. UTA",L,33,12,6,16,37.5,0,3,0.0,0,0,0.0,0,3,3,4,2,1,1,3,-24,2016-11-12 00:00:00,UTA,HOME
25,"NOV 10, 2016 - MIA vs. CHI",L,28,16,6,13,46.2,4,7,57.1,0,0,0.0,0,1,1,0,0,1,0,3,1,2016-11-10 00:00:00,CHI,HOME
26,"NOV 07, 2016 - MIA @ OKC",L,25,7,3,8,37.5,1,4,25.0,0,0,0.0,2,2,4,0,0,0,1,3,11,2016-11-07 00:00:00,OKC,AWAY
27,"NOV 04, 2016 - MIA @ TOR",L,12,0,0,4,0.0,0,2,0.0,0,0,0.0,0,1,1,0,1,0,2,2,-4,2016-11-04 00:00:00,TOR,AWAY
