DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,5.3,10.9,48.0,100%,48.1,-0.2
3 Pointers,0.6,1.5,38.2,14.0%,37.0,1.1
2 Pointers,4.7,9.4,49.6,86.0%,51.1,-1.6
Less Than 6 Ft,2.9,4.9,58.4,45.2%,61.3,-2.8
Less Than 10 Ft,3.5,6.4,54.1,58.6%,56.5,-2.4
Greater Than 15 Ft,1.4,3.6,39.1,32.5%,38.5,0.5
