BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,38,28.6,13.5,4.8,10.7,45.1,1.4,3.6,38.5,2.5,3.3,75.4,1.0,3.4,4.4,3.3,1.7,0.9,0.5,1.9,0,0,-2.7
Home,19,26.1,12.2,4.3,9.8,43.9,1.3,3.1,42.4,2.2,2.8,77.8,0.7,3.0,3.7,2.9,1.3,0.8,0.4,1.5,0,0,-2.4
Road,19,31.0,14.8,5.3,11.5,46.1,1.4,4.0,35.5,2.8,3.8,73.6,1.2,3.8,5.1,3.6,2.1,1.0,0.5,2.3,0,0,-2.9
Wins,19,26.9,14.7,5.3,10.5,50.3,1.7,3.4,50.0,2.5,3.4,75.0,0.9,3.2,4.1,3.2,1.5,0.6,0.4,2.0,0,0,1.2
Losses,19,30.2,12.3,4.4,10.9,40.1,1.1,3.7,28.2,2.5,3.3,75.8,1.1,3.7,4.7,3.4,1.8,1.2,0.6,1.8,0,0,-6.5
October,3,35.2,18.0,5.3,10.7,50.0,1.3,2.3,57.1,6.0,6.3,94.7,1.0,4.0,5.0,2.7,1.0,0.0,0.7,1.7,0,0,0.0
November,3,20.9,6.0,2.0,9.3,21.4,1.0,3.0,33.3,1.0,2.3,42.9,1.3,2.3,3.7,1.0,1.0,0.0,0.0,0.7,0,0,-6.0
December,15,31.1,14.9,5.5,11.9,46.6,1.4,3.9,35.6,2.4,3.5,67.9,0.9,3.9,4.8,3.1,1.9,1.2,0.5,2.2,0,0,-2.8
January,13,25.1,11.9,4.2,8.6,48.2,1.4,2.9,47.4,2.2,2.6,85.3,0.9,2.8,3.8,3.5,1.5,0.8,0.3,2.0,0,0,-1.9
February,4,31.3,15.8,6.0,14.0,42.9,1.5,5.5,27.3,2.3,3.3,69.2,1.3,3.8,5.0,5.3,2.5,1.5,1.0,1.8,0,0,-4.0
Pre All-Star,38,28.6,13.5,4.8,10.7,45.1,1.4,3.6,38.5,2.5,3.3,75.4,1.0,3.4,4.4,3.3,1.7,0.9,0.5,1.9,0,0,-2.7
Starters,18,31.9,16.2,5.8,12.6,46.0,1.7,3.9,43.7,2.9,3.9,75.7,1.3,3.7,4.9,3.1,1.9,0.7,0.6,2.3,0,0,-2.5
Bench,20,25.6,11.1,4.0,9.0,43.9,1.1,3.2,32.8,2.1,2.8,75.0,0.7,3.2,3.9,3.5,1.5,1.1,0.4,1.6,0,0,-2.8
0 Days Rest,8,28.4,11.3,4.4,9.9,44.3,1.5,3.1,48.0,1.0,2.0,50.0,0.8,3.0,3.8,3.5,1.9,1.3,0.3,2.0,0,0,-0.6
1 Days Rest,19,28.5,14.1,5.0,10.8,46.1,1.3,3.6,34.8,2.8,3.6,79.4,1.1,3.5,4.5,3.1,1.9,0.9,0.7,1.8,0,0,-3.3
2 Days Rest,5,31.4,16.0,5.0,11.0,45.5,1.8,4.4,40.9,4.2,4.8,87.5,0.6,4.8,5.4,4.0,1.0,0.2,0.6,2.6,0,0,1.6
3 Days Rest,1,23.8,11.0,5.0,9.0,55.6,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,0,0,-13.0
4 Days Rest,2,29.5,15.5,5.0,11.0,45.5,1.5,2.5,60.0,4.0,4.0,100,2.5,3.5,6.0,2.5,1.0,0.5,0.0,1.5,0,0,-0.5
5 Days Rest,1,25.4,9.0,3.0,10.0,30.0,1.0,4.0,25.0,2.0,4.0,50.0,0.0,2.0,2.0,4.0,3.0,2.0,0.0,0.0,0,0,-7.0
6+ Days Rest,2,26.3,12.0,5.0,12.5,40.0,1.0,3.5,28.6,1.0,3.0,33.3,1.5,3.5,5.0,3.0,1.0,0.5,0.0,2.0,0,0,-10.5
