BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,55,27.8,8.2,2.9,7.8,36.7,0.7,2.4,30.5,1.7,2.6,66.9,0.7,3.4,4.1,2.0,1.3,0.5,0.4,1.9,0,0,-3.8
Home,25,27.5,8.4,2.8,7.9,35.9,0.7,2.2,32.1,2.0,2.8,70.4,0.6,3.6,4.3,1.9,1.1,0.5,0.4,1.8,0,0,-0.4
Road,30,28.0,8.0,2.9,7.7,37.5,0.7,2.5,29.3,1.5,2.4,63.4,0.8,3.2,4.0,2.1,1.5,0.4,0.4,2.0,0,0,-6.6
Wins,18,26.7,9.2,3.1,7.6,41.2,0.8,2.2,35.9,2.2,3.2,70.2,0.6,3.4,3.9,1.8,1.4,0.5,0.4,1.6,0,0,5.5
Losses,37,28.3,7.7,2.8,7.9,34.7,0.7,2.5,28.3,1.5,2.3,64.7,0.8,3.4,4.2,2.1,1.2,0.4,0.4,2.1,0,0,-8.3
October,3,16.2,6.7,2.7,6.0,44.4,0.3,2.0,16.7,1.0,1.3,75.0,0.3,2.3,2.7,0.7,0.7,0.3,0.0,0.7,0,0,2.3
November,17,27.1,7.8,2.6,7.5,34.4,0.6,2.1,30.6,2.0,2.6,75.6,0.4,3.4,3.8,2.0,1.5,0.8,0.5,1.7,0,0,0.5
December,16,29.9,7.1,2.7,8.0,33.6,0.4,2.1,20.6,1.3,2.1,61.8,1.2,3.6,4.8,2.1,1.3,0.1,0.3,2.6,0,0,-9.1
January,15,28.4,9.1,3.1,8.1,37.7,0.9,2.8,33.3,2.0,3.2,62.5,0.6,3.0,3.6,2.1,1.1,0.5,0.5,1.6,0,0,-5.0
February,4,28.4,12.0,4.3,8.5,50.0,1.8,3.3,53.8,1.8,2.8,63.6,1.0,4.8,5.8,2.0,1.5,0.5,0.5,2.3,0,0,-1.0
Pre All-Star,55,27.8,8.2,2.9,7.8,36.7,0.7,2.4,30.5,1.7,2.6,66.9,0.7,3.4,4.1,2.0,1.3,0.5,0.4,1.9,0,0,-3.8
Starters,16,34.1,10.6,3.8,10.4,36.5,1.1,3.6,31.6,1.8,2.6,70.7,1.1,4.1,5.3,2.6,1.9,0.7,0.4,2.2,0,0,-7.8
Bench,39,25.2,7.2,2.5,6.7,36.9,0.6,1.9,29.7,1.7,2.6,65.3,0.5,3.1,3.6,1.7,1.1,0.4,0.4,1.8,0,0,-2.2
0 Days Rest,12,30.2,8.8,2.8,7.6,37.4,0.7,2.3,29.6,2.4,3.0,80.6,0.8,3.4,4.2,2.4,1.4,0.3,0.6,1.6,0,0,-7.9
1 Days Rest,35,27.3,8.3,2.9,7.9,37.1,0.7,2.3,32.9,1.7,2.8,61.9,0.6,3.4,4.1,1.9,1.3,0.5,0.4,2.1,0,0,-3.9
2 Days Rest,6,27.6,7.2,2.7,8.3,32.0,0.8,3.5,23.8,1.0,1.5,66.7,1.3,3.7,5.0,2.2,1.2,0.7,0.2,1.7,0,0,4.2
4 Days Rest,2,22.1,6.5,3.0,7.0,42.9,0.5,2.0,25.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5,0.5,0.0,0.5,1.0,0,0,-1.0
