DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,1.5,3.4,44.4,100%,43.1,1.4
3 Pointers,0.5,1.8,27.6,53.7%,35.8,-8.2
2 Pointers,1.0,1.6,64.0,46.3%,49.0,15.0
Less Than 6 Ft,0.6,0.8,75.0,22.2%,64.7,10.3
Less Than 10 Ft,0.6,0.9,71.4,25.9%,58.0,13.5
Greater Than 15 Ft,0.9,2.4,36.8,70.4%,35.9,1.0
