BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,53,31.4,12.3,4.8,6.9,69.8,0.0,0.0,0.0,2.7,5.3,50.5,3.6,10.1,13.7,1.2,1.5,0.5,1.7,2.7,22,0,3.7
Home,25,30.9,12.4,5.0,7.2,69.1,0.0,0.0,0.0,2.4,5.0,48.8,3.6,10.0,13.6,0.7,1.5,0.7,1.8,2.5,10,0,8.0
Road,28,31.8,12.2,4.7,6.6,70.4,0.0,0.0,0.0,2.9,5.5,51.9,3.6,10.2,13.8,1.6,1.5,0.4,1.6,2.9,12,0,-0.1
Wins,32,31.0,12.8,4.9,7.3,67.5,0.0,0.0,0.0,3.0,5.5,53.7,3.7,10.1,13.7,1.0,1.3,0.6,1.9,2.6,13,0,12.4
Losses,21,32.0,11.5,4.7,6.3,73.7,0.0,0.0,0.0,2.2,4.9,45.1,3.4,10.2,13.6,1.5,1.9,0.4,1.5,2.8,9,0,-9.4
October,3,29.2,10.7,4.3,9.0,48.1,0.0,0.0,0.0,2.0,6.0,33.3,5.3,7.7,13.0,0.7,1.0,0.3,1.3,3.7,1,0,8.7
November,16,31.9,11.7,4.4,6.7,66.4,0.0,0.1,0.0,2.8,5.0,56.3,2.6,10.0,12.6,0.6,1.8,0.6,1.8,2.8,5,0,10.4
December,17,31.7,11.8,4.6,6.4,72.5,0.0,0.0,0.0,2.5,4.5,56.6,3.8,10.0,13.8,1.2,1.7,0.6,1.8,2.4,8,0,0.5
January,12,32.6,14.6,5.8,7.8,75.3,0.0,0.0,0.0,2.9,6.7,43.8,4.6,11.2,15.8,1.8,1.1,0.5,1.8,2.5,7,0,0.3
February,5,27.0,11.6,4.6,6.2,74.2,0.0,0.0,0.0,2.4,5.0,48.0,2.6,9.8,12.4,1.4,1.2,0.4,1.6,3.0,1,0,-1.2
Pre All-Star,53,31.4,12.3,4.8,6.9,69.8,0.0,0.0,0.0,2.7,5.3,50.5,3.6,10.1,13.7,1.2,1.5,0.5,1.7,2.7,22,0,3.7
Starters,53,31.4,12.3,4.8,6.9,69.8,0.0,0.0,0.0,2.7,5.3,50.5,3.6,10.1,13.7,1.2,1.5,0.5,1.7,2.7,22,0,3.7
0 Days Rest,11,30.2,10.3,3.7,5.7,65.1,0.0,0.0,0.0,2.8,5.2,54.4,2.5,9.7,12.3,1.2,1.4,0.6,1.7,3.0,4,0,3.5
1 Days Rest,32,32.4,13.0,5.0,6.9,72.3,0.0,0.0,0.0,3.0,5.6,54.2,3.5,10.6,14.1,1.2,1.7,0.5,1.8,2.6,14,0,5.1
2 Days Rest,7,31.6,15.0,6.7,10.0,67.1,0.0,0.0,0.0,1.6,4.0,39.3,5.3,10.4,15.7,0.9,0.9,0.6,1.4,2.6,4,0,2.4
3 Days Rest,2,23.0,7.0,3.5,3.5,100,0.0,0.0,0.0,0.0,2.5,0.0,2.0,6.5,8.5,2.5,2.0,1.0,1.5,2.0,0,0,-7.0
6+ Days Rest,1,28.2,6.0,2.0,7.0,28.6,0.0,0.0,0.0,2.0,10.0,20.0,7.0,5.0,12.0,0.0,1.0,0.0,1.0,5.0,0,0,-8.0
