BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,45,31.8,20.1,6.4,14.9,42.8,2.6,6.8,38.0,4.8,5.4,87.8,2.5,8.6,11.1,1.8,2.1,0.9,0.3,1.8,32,0,7.3
Home,23,30.3,20.7,6.7,15.0,44.8,2.5,6.7,37.3,4.9,5.7,86.2,2.4,8.4,10.8,2.1,2.1,1.1,0.4,2.1,15,0,12.0
Road,22,33.4,19.5,6.0,14.8,40.8,2.7,6.9,38.8,4.7,5.2,89.6,2.6,8.9,11.5,1.6,2.2,0.7,0.3,1.5,17,0,2.3
Wins,32,31.6,21.6,6.7,15.3,44.1,2.8,7.0,39.9,5.3,5.9,90.5,2.6,8.6,11.2,1.7,2.0,1.0,0.4,1.7,24,0,11.7
Losses,13,32.3,16.5,5.5,14.0,39.6,2.1,6.3,32.9,3.4,4.3,78.6,2.2,8.8,11.0,2.2,2.4,0.8,0.2,2.1,8,0,-3.5
October,3,31.1,20.0,6.0,15.7,38.3,1.3,5.3,25.0,6.7,7.7,87.0,2.3,6.7,9.0,1.3,2.0,1.3,0.7,3.7,2,0,8.3
November,13,31.8,22.2,6.8,14.8,46.4,2.7,5.9,45.5,5.8,6.8,85.2,2.9,8.4,11.3,1.7,1.8,0.9,0.5,1.5,10,0,7.5
December,13,32.4,22.7,7.5,16.1,46.4,3.2,8.0,40.4,4.5,5.0,90.8,2.0,8.8,10.8,1.7,2.4,1.2,0.3,1.9,8,0,11.1
January,12,30.2,14.3,4.8,13.8,34.3,2.0,6.9,28.9,2.8,3.3,82.5,2.6,8.8,11.3,2.4,1.9,0.3,0.2,1.7,8,0,3.3
February,4,35.6,22.8,6.5,14.0,46.4,2.8,6.3,44.0,7.0,7.3,96.6,2.5,10.0,12.5,1.5,3.0,2.0,0.3,1.5,4,0,5.8
Pre All-Star,45,31.8,20.1,6.4,14.9,42.8,2.6,6.8,38.0,4.8,5.4,87.8,2.5,8.6,11.1,1.8,2.1,0.9,0.3,1.8,32,0,7.3
Starters,45,31.8,20.1,6.4,14.9,42.8,2.6,6.8,38.0,4.8,5.4,87.8,2.5,8.6,11.1,1.8,2.1,0.9,0.3,1.8,32,0,7.3
0 Days Rest,7,32.6,18.9,6.4,15.3,42.1,1.9,6.0,31.0,4.1,5.0,82.9,1.7,8.3,10.0,1.0,2.7,1.3,0.4,2.1,3,0,-4.3
1 Days Rest,23,31.3,19.4,6.0,14.1,42.9,2.6,6.8,37.6,4.7,5.3,88.6,2.4,8.5,10.9,2.1,1.9,0.7,0.3,1.6,17,0,9.0
2 Days Rest,8,32.6,21.3,6.8,15.4,43.9,2.3,5.9,38.3,5.5,6.0,91.7,3.3,7.8,11.0,1.5,1.9,1.4,0.3,2.4,6,0,4.3
3 Days Rest,2,34.7,22.0,8.0,18.0,44.4,3.5,8.0,43.8,2.5,3.0,83.3,3.0,12.0,15.0,3.0,3.0,0.5,0.0,1.5,2,0,6.0
4 Days Rest,2,33.9,26.5,8.0,17.5,45.7,5.5,11.5,47.8,5.0,5.5,90.9,2.5,7.0,9.5,3.0,2.0,0.5,0.5,2.5,1,0,23.0
5 Days Rest,2,30.3,18.5,5.5,15.0,36.7,3.0,7.0,42.9,4.5,5.0,90.0,3.0,12.5,15.5,0.5,3.0,0.5,0.5,0.5,2,0,17.5
6+ Days Rest,1,25.0,23.0,6.0,15.0,40.0,2.0,6.0,33.3,9.0,12.0,75.0,2.0,10.0,12.0,2.0,2.0,3.0,0.0,3.0,1,0,24.0
