,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 09, 2017 - CHA vs. HOU",L,22,9,4,8,50.0,0,0,0.0,1,1,100.0,2,2,4,1,2,0,3,3,-2,2017-02-09 00:00:00,HOU,HOME
1,"JAN 23, 2017 - CHA vs. WAS",L,35,13,4,7,57.1,0,0,0.0,5,5,100.0,4,5,9,2,3,2,2,6,-1,2017-01-23 00:00:00,WAS,HOME
2,"JAN 21, 2017 - CHA vs. BKN",W,31,12,5,7,71.4,0,0,0.0,2,2,100.0,0,9,9,3,0,1,0,1,10,2017-01-21 00:00:00,BKN,HOME
3,"JAN 20, 2017 - CHA vs. TOR",W,23,11,4,6,66.7,0,0,0.0,3,4,75.0,2,1,3,1,0,0,1,2,18,2017-01-20 00:00:00,TOR,HOME
4,"JAN 18, 2017 - CHA vs. POR",W,25,6,3,7,42.9,0,0,0.0,0,0,0.0,3,7,10,0,0,1,2,4,5,2017-01-18 00:00:00,POR,HOME
5,"JAN 16, 2017 - CHA @ BOS",L,31,13,5,7,71.4,0,0,0.0,3,4,75.0,5,3,8,2,0,1,2,2,-12,2017-01-16 00:00:00,BOS,AWAY
6,"JAN 13, 2017 - CHA @ PHI",L,36,16,6,14,42.9,0,0,0.0,4,4,100.0,6,4,10,1,3,1,3,5,-7,2017-01-13 00:00:00,PHI,AWAY
7,"JAN 07, 2017 - CHA @ SAS",L,33,9,3,5,60.0,0,0,0.0,3,4,75.0,3,6,9,1,1,2,2,2,2,2017-01-07 00:00:00,SAS,AWAY
8,"DEC 31, 2016 - CHA vs. CLE",L,19,6,3,3,100.0,0,0,0.0,0,0,0.0,0,1,1,3,0,1,1,4,-9,2016-12-31 00:00:00,CLE,HOME
9,"DEC 29, 2016 - CHA vs. MIA",W,33,9,3,4,75.0,0,0,0.0,3,6,50.0,2,5,7,2,1,1,2,3,12,2016-12-29 00:00:00,MIA,HOME
10,"DEC 28, 2016 - CHA @ ORL",W,24,10,4,6,66.7,0,0,0.0,2,2,100.0,3,2,5,2,1,0,1,0,33,2016-12-28 00:00:00,ORL,AWAY
11,"DEC 26, 2016 - CHA @ BKN",L,29,15,7,11,63.6,0,0,0.0,1,2,50.0,3,6,9,2,1,0,0,5,0,2016-12-26 00:00:00,BKN,AWAY
12,"DEC 23, 2016 - CHA vs. CHI",W,32,13,5,9,55.6,0,0,0.0,3,4,75.0,5,2,7,4,1,2,1,1,3,2016-12-23 00:00:00,CHI,HOME
13,"DEC 20, 2016 - CHA vs. LAL",W,25,11,4,8,50.0,0,0,0.0,3,4,75.0,2,3,5,2,2,0,1,2,12,2016-12-20 00:00:00,LAL,HOME
14,"DEC 17, 2016 - CHA @ ATL",W,36,16,8,14,57.1,0,0,0.0,0,0,0.0,2,9,11,1,1,0,2,5,3,2016-12-17 00:00:00,ATL,AWAY
15,"DEC 16, 2016 - CHA @ BOS",L,27,2,1,7,14.3,0,0,0.0,0,0,0.0,6,4,10,1,2,3,1,3,-8,2016-12-16 00:00:00,BOS,AWAY
16,"DEC 14, 2016 - CHA @ WAS",L,30,18,6,7,85.7,0,0,0.0,6,8,75.0,1,1,2,1,0,2,3,5,-4,2016-12-14 00:00:00,WAS,AWAY
17,"DEC 12, 2016 - CHA @ IND",L,31,8,4,9,44.4,0,0,0.0,0,0,0.0,1,6,7,1,0,2,1,3,-4,2016-12-12 00:00:00,IND,AWAY
18,"DEC 10, 2016 - CHA @ CLE",L,23,17,7,8,87.5,0,0,0.0,3,4,75.0,3,6,9,2,2,0,5,5,3,2016-12-10 00:00:00,CLE,AWAY
19,"DEC 09, 2016 - CHA vs. ORL",W,22,9,4,5,80.0,0,0,0.0,1,2,50.0,4,3,7,1,1,0,1,1,9,2016-12-09 00:00:00,ORL,HOME
20,"DEC 07, 2016 - CHA vs. DET",W,32,9,2,9,22.2,0,0,0.0,5,7,71.4,1,5,6,0,0,1,0,3,4,2016-12-07 00:00:00,DET,HOME
21,"DEC 05, 2016 - CHA @ DAL",W,24,12,5,5,100.0,0,0,0.0,2,2,100.0,1,1,2,1,0,1,3,4,4,2016-12-05 00:00:00,DAL,AWAY
22,"DEC 03, 2016 - CHA vs. MIN",L,35,6,3,7,42.9,0,0,0.0,0,0,0.0,3,6,9,2,1,4,0,3,10,2016-12-03 00:00:00,MIN,HOME
23,"DEC 01, 2016 - CHA vs. DAL",W,31,6,3,5,60.0,0,0,0.0,0,0,0.0,1,6,7,1,0,1,0,2,2,2016-12-01 00:00:00,DAL,HOME
24,"NOV 29, 2016 - CHA vs. DET",L,28,8,4,6,66.7,0,0,0.0,0,0,0.0,2,8,10,0,1,1,2,3,-9,2016-11-29 00:00:00,DET,HOME
25,"NOV 28, 2016 - CHA @ MEM",W,21,3,1,3,33.3,0,0,0.0,1,2,50.0,2,6,8,1,0,0,1,2,10,2016-11-28 00:00:00,MEM,AWAY
26,"NOV 26, 2016 - CHA vs. NYK",W,25,11,2,7,28.6,0,0,0.0,7,12,58.3,5,5,10,2,1,2,0,5,11,2016-11-26 00:00:00,NYK,HOME
27,"NOV 25, 2016 - CHA @ NYK",L,23,15,7,10,70.0,0,0,0.0,1,4,25.0,2,4,6,2,0,0,1,3,-2,2016-11-25 00:00:00,NYK,AWAY
28,"NOV 18, 2016 - CHA vs. ATL",W,31,23,9,10,90.0,0,0,0.0,5,7,71.4,2,1,3,1,2,3,3,5,10,2016-11-18 00:00:00,ATL,HOME
29,"NOV 15, 2016 - CHA @ MIN",W,31,14,6,9,66.7,0,0,0.0,2,2,100.0,2,7,9,1,0,1,0,2,25,2016-11-15 00:00:00,MIN,AWAY
30,"NOV 13, 2016 - CHA @ CLE",L,14,0,0,4,0.0,0,0,0.0,0,0,0.0,2,2,4,1,0,0,1,4,4,2016-11-13 00:00:00,CLE,AWAY
31,"NOV 11, 2016 - CHA vs. TOR",L,26,12,5,8,62.5,0,0,0.0,2,4,50.0,3,4,7,0,0,1,0,1,8,2016-11-11 00:00:00,TOR,HOME
32,"NOV 09, 2016 - CHA vs. UTA",W,27,12,4,7,57.1,0,0,0.0,4,8,50.0,1,2,3,2,0,0,1,3,-6,2016-11-09 00:00:00,UTA,HOME
33,"NOV 07, 2016 - CHA vs. IND",W,23,13,5,7,71.4,0,0,0.0,3,3,100.0,0,5,5,0,0,0,0,2,21,2016-11-07 00:00:00,IND,HOME
34,"NOV 04, 2016 - CHA @ BKN",W,21,10,3,7,42.9,0,0,0.0,4,5,80.0,2,4,6,6,2,1,0,5,5,2016-11-04 00:00:00,BKN,AWAY
35,"NOV 02, 2016 - CHA vs. PHI",W,26,13,5,7,71.4,0,0,0.0,3,6,50.0,0,1,1,0,0,1,0,5,26,2016-11-02 00:00:00,PHI,HOME
36,"OCT 29, 2016 - CHA vs. BOS",L,21,7,2,4,50.0,0,0,0.0,3,6,50.0,1,8,9,1,0,2,1,3,-13,2016-10-29 00:00:00,BOS,HOME
37,"OCT 28, 2016 - CHA @ MIA",W,23,10,4,8,50.0,0,0,0.0,2,3,66.7,2,1,3,1,2,1,1,2,5,2016-10-28 00:00:00,MIA,AWAY
38,"OCT 26, 2016 - CHA @ MIL",W,14,15,5,6,83.3,0,0,0.0,5,6,83.3,1,2,3,1,0,2,1,5,-3,2016-10-26 00:00:00,MIL,AWAY
