BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,9,10.4,4.6,1.9,4.3,43.6,0.0,0.0,0.0,0.8,1.1,70.0,1.3,2.2,3.6,0.3,0.2,0.3,0.3,1.0,1,0,-2.0
Home,3,3.8,0.7,0.3,2.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.3,0.0,0.3,0.3,0.3,0,0,-1.0
Road,6,13.8,6.5,2.7,5.5,48.5,0.0,0.0,0.0,1.2,1.7,70.0,1.5,2.8,4.3,0.3,0.3,0.3,0.3,1.3,1,0,-2.5
Wins,4,4.0,1.0,0.3,1.8,14.3,0.0,0.0,0.0,0.5,0.5,100,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0,0,-2.3
Losses,5,15.6,7.4,3.2,6.4,50.0,0.0,0.0,0.0,1.0,1.6,62.5,2.0,3.6,5.6,0.6,0.4,0.6,0.6,1.0,1,0,-1.8
October,1,5.7,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,4.0
November,1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-3.0
December,4,17.9,9.8,4.0,6.8,59.3,0.0,0.0,0.0,1.8,2.5,70.0,2.0,4.3,6.3,0.5,0.5,0.5,0.3,1.5,1,0,-1.5
January,3,5.1,0.7,0.3,3.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.3,0.0,0.3,0.3,1.0,0,0,-4.3
Pre All-Star,9,10.4,4.6,1.9,4.3,43.6,0.0,0.0,0.0,0.8,1.1,70.0,1.3,2.2,3.6,0.3,0.2,0.3,0.3,1.0,1,0,-2.0
Bench,9,10.4,4.6,1.9,4.3,43.6,0.0,0.0,0.0,0.8,1.1,70.0,1.3,2.2,3.6,0.3,0.2,0.3,0.3,1.0,1,0,-2.0
0 Days Rest,1,9.2,4.0,1.0,3.0,33.3,0.0,0.0,0.0,2.0,2.0,100,2.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0,0,9.0
1 Days Rest,1,9.5,6.0,3.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,9.0
2 Days Rest,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-2.0
3 Days Rest,2,16.1,9.5,4.0,7.5,53.3,0.0,0.0,0.0,1.5,3.0,50.0,1.5,3.5,5.0,0.5,0.5,1.0,0.0,1.5,1,0,-10.0
4 Days Rest,1,22.0,10.0,4.0,5.0,80.0,0.0,0.0,0.0,2.0,2.0,100,2.0,5.0,7.0,1.0,1.0,0.0,1.0,1.0,0,0,-7.0
6+ Days Rest,3,7.0,0.7,0.3,4.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.0,2.3,0.3,0.0,0.3,0.7,1.0,0,0,-2.3
