BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,49,17.0,3.8,1.5,3.9,37.3,0.3,0.9,28.3,0.6,1.0,58.0,0.3,1.9,2.2,2.6,1.4,0.9,0.4,2.1,0,0,-1.1
Home,26,17.5,4.5,1.7,4.3,40.2,0.3,1.0,30.8,0.7,1.2,58.1,0.4,2.3,2.7,2.8,1.4,1.2,0.6,1.7,0,0,0.5
Road,23,16.4,3.0,1.2,3.5,33.3,0.2,0.9,25.0,0.5,0.8,57.9,0.3,1.5,1.7,2.3,1.3,0.6,0.3,2.6,0,0,-2.8
Wins,19,18.2,4.5,1.7,4.4,38.6,0.4,1.2,36.4,0.7,1.1,61.9,0.4,2.4,2.8,2.9,1.7,1.1,0.7,1.8,0,0,3.5
Losses,30,16.2,3.4,1.3,3.7,36.4,0.2,0.8,20.8,0.5,1.0,55.2,0.3,1.6,1.9,2.3,1.1,0.8,0.3,2.3,0,0,-3.9
October,2,17.5,6.0,2.5,4.0,62.5,0.5,1.0,50.0,0.5,2.0,25.0,0.5,2.0,2.5,2.5,1.0,0.5,0.0,2.5,0,0,0.5
November,16,17.7,2.9,0.9,3.5,26.8,0.2,0.7,27.3,0.9,1.3,66.7,0.3,2.0,2.3,2.5,1.4,1.4,0.4,2.1,0,0,-1.5
December,15,16.0,5.0,2.0,4.7,42.9,0.3,1.2,27.8,0.7,1.0,66.7,0.4,1.7,2.1,2.3,1.1,0.6,0.3,1.9,0,0,-3.2
January,15,17.5,3.5,1.5,3.9,37.3,0.3,1.0,26.7,0.3,0.7,40.0,0.3,2.1,2.3,3.0,1.6,0.8,0.7,2.4,0,0,2.1
February,1,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0,0,-13.0
Pre All-Star,49,17.0,3.8,1.5,3.9,37.3,0.3,0.9,28.3,0.6,1.0,58.0,0.3,1.9,2.2,2.6,1.4,0.9,0.4,2.1,0,0,-1.1
Starters,6,25.8,5.3,1.7,5.5,30.3,0.7,1.2,57.1,1.3,2.3,57.1,0.8,3.5,4.3,5.3,1.8,2.2,0.5,2.8,0,0,0.2
Bench,43,15.7,3.6,1.4,3.7,38.8,0.2,0.9,23.1,0.5,0.8,58.3,0.3,1.7,1.9,2.2,1.3,0.7,0.4,2.0,0,0,-1.2
0 Days Rest,7,16.4,4.3,1.7,4.1,41.4,0.1,1.0,14.3,0.7,1.3,55.6,0.3,2.7,3.0,1.9,0.6,1.0,0.6,1.3,0,0,-3.3
1 Days Rest,33,16.4,3.2,1.3,3.7,34.4,0.2,0.8,22.2,0.4,0.8,56.0,0.3,1.6,1.8,2.4,1.6,0.8,0.5,2.2,0,0,-1.4
2 Days Rest,7,21.1,6.0,1.9,4.3,43.3,0.9,1.3,66.7,1.4,2.3,62.5,0.4,2.6,3.0,4.3,1.3,1.6,0.1,2.4,0,0,3.0
3 Days Rest,1,12.5,2.0,1.0,6.0,16.7,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,0,0,3.0
4 Days Rest,1,15.2,8.0,4.0,6.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0,3.0,0,0,-6.0
