BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,32,28.7,15.6,5.8,13.8,42.5,1.3,3.8,35.2,2.6,3.0,84.5,0.5,2.0,2.4,5.6,2.4,0.7,0.1,2.8,4,0,-3.1
Home,17,28.1,15.0,5.6,13.5,41.5,1.2,3.6,34.4,2.6,2.9,88.0,0.5,1.9,2.5,7.1,2.3,0.7,0.1,2.4,4,0,1.2
Road,15,29.4,16.3,6.1,14.1,43.6,1.5,4.1,36.1,2.5,3.1,80.9,0.4,2.0,2.4,3.9,2.5,0.7,0.1,3.2,0,0,-7.9
Wins,14,29.1,16.5,6.1,14.4,42.8,1.2,3.4,35.4,3.0,3.4,87.5,0.5,1.6,2.1,5.9,2.0,0.6,0.0,2.6,1,0,3.5
Losses,18,28.4,14.9,5.6,13.3,42.3,1.4,4.1,35.1,2.2,2.7,81.6,0.4,2.2,2.7,5.3,2.7,0.7,0.1,2.9,3,0,-8.2
December,14,27.4,14.5,5.3,12.9,40.9,1.3,4.0,32.1,2.6,3.1,86.0,0.1,1.9,2.1,5.3,2.5,0.7,0.1,3.1,1,0,-3.8
January,13,31.5,19.6,7.5,16.2,46.4,1.7,3.8,44.9,2.8,3.4,84.1,0.8,2.2,3.0,5.8,2.9,0.8,0.0,3.0,3,0,-3.7
February,5,25.2,8.2,3.0,9.6,31.3,0.6,3.4,17.6,1.6,2.0,80.0,0.4,1.6,2.0,6.0,0.8,0.4,0.0,1.4,0,0,0.6
Pre All-Star,32,28.7,15.6,5.8,13.8,42.5,1.3,3.8,35.2,2.6,3.0,84.5,0.5,2.0,2.4,5.6,2.4,0.7,0.1,2.8,4,0,-3.1
Starters,32,28.7,15.6,5.8,13.8,42.5,1.3,3.8,35.2,2.6,3.0,84.5,0.5,2.0,2.4,5.6,2.4,0.7,0.1,2.8,4,0,-3.1
0 Days Rest,4,27.2,10.8,4.0,12.3,32.7,1.3,4.0,31.3,1.5,1.8,85.7,0.3,2.3,2.5,4.8,3.0,0.5,0.3,2.5,1,0,-11.0
1 Days Rest,21,27.8,14.5,5.2,12.9,40.7,1.2,3.8,32.5,2.8,3.4,83.1,0.5,1.7,2.2,6.0,1.9,0.8,0.0,2.8,3,0,-3.6
2 Days Rest,5,34.1,21.8,8.8,18.4,47.8,1.6,4.2,38.1,2.6,3.0,86.7,0.6,2.0,2.6,5.4,3.6,0.8,0.0,3.8,0,0,4.4
4 Days Rest,1,30.9,24.0,10.0,17.0,58.8,2.0,2.0,100,2.0,2.0,100,0.0,7.0,7.0,3.0,4.0,0.0,0.0,1.0,0,0,-5.0
6+ Days Rest,1,22.9,18.0,7.0,12.0,58.3,2.0,3.0,66.7,2.0,2.0,100,0.0,1.0,1.0,4.0,3.0,0.0,0.0,1.0,0,0,4.0
