BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,26,18.2,8.1,3.3,5.7,58.5,0.0,0.0,0.0,1.5,2.1,69.1,1.5,3.4,4.9,1.0,0.9,1.2,0.9,2.3,1,0,-3.2
Home,11,18.7,7.5,3.1,4.8,64.2,0.0,0.0,0.0,1.4,2.2,62.5,1.6,2.9,4.5,1.4,1.3,1.3,1.0,2.0,0,0,-3.8
Road,15,17.9,8.5,3.5,6.3,55.3,0.0,0.0,0.0,1.5,2.1,74.2,1.4,3.7,5.1,0.7,0.6,1.2,0.8,2.5,1,0,-2.7
Wins,12,21.0,9.9,3.9,6.3,62.7,0.0,0.0,0.0,2.1,2.8,75.8,1.4,3.5,4.9,1.0,1.2,1.5,1.0,2.4,1,0,-1.3
Losses,14,15.8,6.5,2.8,5.1,54.2,0.0,0.0,0.0,0.9,1.6,59.1,1.6,3.3,4.9,0.9,0.6,1.0,0.8,2.2,0,0,-4.8
December,7,11.5,6.3,2.6,4.4,58.1,0.0,0.0,0.0,1.1,1.9,61.5,1.0,1.4,2.4,0.1,0.1,0.7,0.6,1.1,0,0,-1.6
January,14,21.1,9.4,3.9,6.3,62.5,0.0,0.0,0.0,1.6,2.1,75.9,1.9,4.1,5.9,1.4,1.2,1.5,1.2,2.9,1,0,-4.4
February,5,19.5,6.8,2.6,5.6,46.4,0.0,0.0,0.0,1.6,2.6,61.5,1.2,4.2,5.4,1.0,1.0,1.2,0.4,2.2,0,0,-2.0
Pre All-Star,26,18.2,8.1,3.3,5.7,58.5,0.0,0.0,0.0,1.5,2.1,69.1,1.5,3.4,4.9,1.0,0.9,1.2,0.9,2.3,1,0,-3.2
Starters,4,25.5,13.5,5.3,9.0,58.3,0.0,0.0,0.0,3.0,3.3,92.3,1.5,7.0,8.5,2.3,0.8,1.8,1.8,3.8,1,0,-5.3
Bench,22,16.9,7.1,3.0,5.0,58.6,0.0,0.0,0.0,1.2,1.9,61.9,1.5,2.7,4.2,0.7,0.9,1.1,0.7,2.0,0,0,-2.8
0 Days Rest,6,19.9,9.5,3.8,6.0,63.9,0.0,0.0,0.0,1.8,2.7,68.8,2.0,4.7,6.7,0.7,1.3,1.0,0.8,3.8,1,0,-1.2
1 Days Rest,8,20.7,6.6,2.8,5.6,48.9,0.0,0.0,0.0,1.1,1.9,60.0,1.5,3.3,4.8,1.3,0.9,1.5,1.1,1.9,0,0,-3.4
2 Days Rest,7,18.7,10.4,4.1,6.4,64.4,0.0,0.0,0.0,2.1,2.9,75.0,1.4,4.0,5.4,1.6,0.7,1.7,1.1,2.3,0,0,-5.7
3 Days Rest,3,13.1,5.7,2.7,4.0,66.7,0.0,0.0,0.0,0.3,0.7,50.0,1.0,1.0,2.0,0.0,1.0,0.3,0.0,1.7,0,0,-5.0
4 Days Rest,1,8.0,2.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0,0,-5.0
6+ Days Rest,1,10.4,8.0,3.0,5.0,60.0,0.0,0.0,0.0,2.0,2.0,100,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,11.0
